x	y	car_pre_inf
486067	2151697	2.810991027
486167	2151697	2.793864413
486267	2151697	2.776540364
486367	2151697	2.759039077
486467	2151697	2.741382072
486567	2151697	2.723591866
486667	2151697	2.705691672
486767	2151697	2.68770511
486867	2151697	2.669655972
486967	2151697	2.651568008
487067	2151697	2.633464767
487167	2151697	2.615369461
487267	2151697	2.597304867
487367	2151697	2.579293252
487467	2151697	2.561356313
487567	2151697	2.543515147
487667	2151697	2.525790218
487767	2151697	2.508201342
487867	2151697	2.490767674
487967	2151697	2.473507699
488067	2151697	2.456439223
488167	2151697	2.439579364
488267	2151697	2.422944542
488367	2151697	2.406550465
488467	2151697	2.390412111
488567	2151697	2.374543711
488667	2151697	2.358958723
488767	2151697	2.343669804
488867	2151697	2.328688778
488967	2151697	2.314026607
489067	2151697	2.299693354
489167	2151697	2.285698146
489267	2151697	2.272049143
489367	2151697	2.258753502
489467	2151697	2.245817351
489567	2151697	2.233245765
489667	2151697	2.22104275
489767	2151697	2.209211233
489867	2151697	2.197753066
489967	2151697	2.186669034
490067	2151697	2.175958881
490167	2151697	2.165621337
490267	2151697	2.155654169
490367	2151697	2.146054229
490467	2151697	2.136817516
490567	2151697	2.12793925
490667	2151697	2.11941394
490767	2151697	2.111235471
490867	2151697	2.103397176
490967	2151697	2.095891926
491067	2151697	2.088712206
491167	2151697	2.081850191
491267	2151697	2.075297826
492367	2151697	2.021298417
492467	2151697	2.017825011
492567	2151697	2.014558729
492667	2151697	2.011492897
492767	2151697	2.008621075
492867	2151697	2.00593706
492967	2151697	2.003434878
493067	2151697	2.00110879
493167	2151697	1.998953281
493267	2151697	1.996963058
493367	2151697	1.995133047
493467	2151697	1.993458385
493567	2151697	1.991934412
493667	2151697	1.990556669
493767	2151697	1.98932089
493867	2151697	1.988222995
493967	2151697	1.987259083
494067	2151697	1.986425429
494167	2151697	1.985718475
494267	2151697	1.985134824
494367	2151697	1.984671237
494467	2151697	1.984324627
494567	2151697	1.984092053
494667	2151697	1.983970713
494767	2151697	1.983957946
494867	2151697	1.98405122
494967	2151697	1.984248134
495067	2151697	1.984546413
495167	2151697	1.984943902
495267	2151697	1.985438566
495367	2151697	1.986028485
495467	2151697	1.986711854
495567	2151697	1.987486979
495667	2151697	1.988352274
495767	2151697	1.989306264
495867	2151697	1.990347577
478067	2151797	3.048961802
478167	2151797	3.040619601
478267	2151797	3.032646251
478367	2151797	3.025058739
478467	2151797	3.017874824
478567	2151797	3.011113049
478667	2151797	3.004792744
478767	2151797	2.998934021
478867	2151797	2.993557764
478967	2151797	2.988685595
479067	2151797	2.984339839
479167	2151797	2.980543452
479267	2151797	2.97731994
479367	2151797	2.974693235
479467	2151797	2.972687547
479567	2151797	2.97132716
479667	2151797	2.970636186
479767	2151797	2.970638254
479867	2151797	2.971356122
479967	2151797	2.972811209
480067	2151797	2.975023028
480167	2151797	2.9780085
480267	2151797	2.981781152
480367	2151797	2.986350163
480467	2151797	2.991719271
480567	2151797	2.997885512
480667	2151797	3.004837812
480767	2151797	3.01255543
480867	2151797	3.021006292
480967	2151797	3.030145258
481067	2151797	3.039912409
481167	2151797	3.050231457
481267	2151797	3.061008446
481367	2151797	3.07213092
481467	2151797	3.083467799
481567	2151797	3.094870202
481667	2151797	3.106173456
481767	2151797	3.117200494
481867	2151797	3.127766707
481967	2151797	3.137686214
482067	2151797	3.146779225
482167	2151797	3.154880027
482267	2151797	3.161844842
482367	2151797	3.167558735
482467	2151797	3.171940728
482567	2151797	3.174946474
482667	2151797	3.176568129
482767	2151797	3.176831484
482867	2151797	3.175790795
482967	2151797	3.173522042
483067	2151797	3.170115505
483167	2151797	3.165668517
483267	2151797	3.160279107
483367	2151797	3.154040979
483467	2151797	3.14704006
483567	2151797	3.139352544
483667	2151797	3.131044244
483767	2151797	3.122170899
483867	2151797	3.112779072
483967	2151797	3.102907264
484067	2151797	3.09258694
484167	2151797	3.081843242
484267	2151797	3.070695332
484367	2151797	3.059156486
484467	2151797	3.047234352
484567	2151797	3.034931969
484667	2151797	3.022250083
484767	2151797	3.009190685
484867	2151797	2.995760559
484967	2151797	2.981973017
485067	2151797	2.967846733
485167	2151797	2.953402486
485267	2151797	2.938659711
485367	2151797	2.923634407
485467	2151797	2.90833875
485567	2151797	2.89278193
485667	2151797	2.876971528
485767	2151797	2.86091488
485867	2151797	2.844620181
485967	2151797	2.828097209
486067	2151797	2.811357715
486167	2151797	2.794415535
486267	2151797	2.777286502
486367	2151797	2.759988237
486467	2151797	2.742539867
486567	2151797	2.724961729
486667	2151797	2.707275056
486767	2151797	2.689501709
486867	2151797	2.671663919
486967	2151797	2.653784078
487067	2151797	2.635884555
487167	2151797	2.617987557
487267	2151797	2.600115011
487367	2151797	2.582288471
487467	2151797	2.564529057
487567	2151797	2.5468574
487667	2151797	2.529293604
487767	2151797	2.51185722
487867	2151797	2.494567226
487967	2151797	2.477442008
488067	2151797	2.460499349
488167	2151797	2.443756411
488267	2151797	2.427229726
488367	2151797	2.410935172
488467	2151797	2.394887957
488567	2151797	2.379102594
488667	2151797	2.363592873
488767	2151797	2.348371826
488867	2151797	2.333451699
488967	2151797	2.318843902
489067	2151797	2.304558977
489167	2151797	2.290606549
489267	2151797	2.276995285
489367	2151797	2.263732855
489467	2151797	2.250825889
489567	2151797	2.238279948
489667	2151797	2.226099499
489767	2151797	2.214287898
489867	2151797	2.202847379
489967	2151797	2.19177907
490067	2151797	2.181083001
490167	2151797	2.170758141
490267	2151797	2.160802437
490367	2151797	2.151212871
490467	2151797	2.141985526
490567	2151797	2.133115657
490667	2151797	2.124597772
490767	2151797	2.116425719
490867	2151797	2.108592771
490967	2151797	2.101091715
491067	2151797	2.093914939
491167	2151797	2.087054516
492367	2151797	2.026383675
492467	2151797	2.022887247
492567	2151797	2.019595877
492667	2151797	2.016502916
492767	2151797	2.013601955
492867	2151797	2.010886824
492967	2151797	2.008351591
493067	2151797	2.005990557
493167	2151797	2.003798253
493267	2151797	2.001769435
493367	2151797	1.999899075
493467	2151797	1.998182358
493567	2151797	1.996614673
493667	2151797	1.995191608
493767	2151797	1.993908944
493867	2151797	1.992762647
493967	2151797	1.991748859
494067	2151797	1.990863897
494167	2151797	1.990104243
494267	2151797	1.989466539
494367	2151797	1.988947582
494467	2151797	1.988544317
494567	2151797	1.988253834
494667	2151797	1.988073361
494767	2151797	1.988000261
494867	2151797	1.988032027
494967	2151797	1.988166278
495067	2151797	1.988400757
495167	2151797	1.988733324
495267	2151797	1.989161958
495367	2151797	1.989684748
495467	2151797	1.990299899
495567	2151797	1.99100572
495667	2151797	1.991800629
495767	2151797	1.992683151
478167	2151897	3.057708931
478267	2151897	3.049962738
478367	2151897	3.042601156
478467	2151897	3.035641122
478567	2151897	3.02910024
478667	2151897	3.022996774
478767	2151897	3.017349624
478867	2151897	3.012178303
478967	2151897	3.007502887
479067	2151897	3.003343954
479167	2151897	2.999722501
479267	2151897	2.996659836
479367	2151897	2.994177435
479467	2151897	2.992296773
479567	2151897	2.991039099
479667	2151897	2.99042517
479767	2151897	2.990474926
479867	2151897	2.991207091
479967	2151897	2.992638704
480067	2151897	2.994784555
480167	2151897	2.997656531
480267	2151897	3.001262849
480367	2151897	3.005607179
480467	2151897	3.010687643
480567	2151897	3.016495707
480667	2151897	3.023014956
480767	2151897	3.030219784
480867	2151897	3.038074039
480967	2151897	3.046529656
481067	2151897	3.055525378
481167	2151897	3.06498565
481267	2151897	3.074819818
481367	2151897	3.084921794
481467	2151897	3.095170348
481567	2151897	3.105430198
481667	2151897	3.115554068
481767	2151897	3.125385793
481867	2151897	3.134764511
481967	2151897	3.14352981
482067	2151897	3.151527611
482167	2151897	3.158616355
482267	2151897	3.16467298
482367	2151897	3.169598097
482467	2151897	3.173319809
482567	2151897	3.175795707
482667	2151897	3.177012859
482767	2151897	3.176985797
482867	2151897	3.175752806
482967	2151897	3.173371012
483067	2151897	3.169910874
483167	2151897	3.165450676
483267	2151897	3.16007154
483367	2151897	3.153853332
483467	2151897	3.146871637
483567	2151897	3.139195837
483667	2151897	3.130888164
483767	2151897	3.12200351
483867	2151897	3.112589726
483967	2151897	3.102688103
484067	2151897	3.092333759
484167	2151897	3.081555694
484267	2151897	3.070376382
484367	2151897	3.058811001
484467	2151897	3.046866788
484567	2151897	3.034543577
484667	2151897	3.021836862
484767	2151897	3.008743893
484867	2151897	2.995270732
484967	2151897	2.981435877
485067	2151897	2.967267592
485167	2151897	2.952796936
485267	2151897	2.938051177
485367	2151897	2.92305054
485467	2151897	2.907808239
485567	2151897	2.892332324
485667	2151897	2.876628024
485767	2151897	2.860699786
485867	2151897	2.844552779
485967	2151897	2.828193823
486067	2151897	2.811631867
486167	2151897	2.79487813
486267	2151897	2.777946021
486367	2151897	2.760850926
486467	2151897	2.743609926
486567	2151897	2.726241483
486667	2151897	2.70876514
486767	2151897	2.691201232
486867	2151897	2.67357063
486967	2151897	2.655894524
487067	2151897	2.638194232
487167	2151897	2.620491048
487267	2151897	2.602806116
487367	2151897	2.585160333
487467	2151897	2.567574272
487567	2151897	2.550068121
487667	2151897	2.532661637
487767	2151897	2.515374117
487867	2151897	2.498224365
487967	2151897	2.481230673
488067	2151897	2.464410804
488167	2151897	2.447781974
488267	2151897	2.43136083
488367	2151897	2.415163435
488467	2151897	2.399205242
488567	2151897	2.383501065
488667	2151897	2.368065049
488767	2151897	2.352910634
488867	2151897	2.338050511
488967	2151897	2.323496579
489067	2151897	2.309259892
489167	2151897	2.29535061
489267	2151897	2.281777946
489367	2151897	2.268550112
489467	2151897	2.255674273
489567	2151897	2.243156501
489667	2151897	2.231001743
489767	2151897	2.219213789
489867	2151897	2.207795262
489967	2151897	2.196747619
490067	2151897	2.18607116
490167	2151897	2.175765058
490267	2151897	2.165827406
490367	2151897	2.156255269
490467	2151897	2.147044758
490567	2151897	2.138191105
490667	2151897	2.129688755
490767	2151897	2.121531455
490867	2151897	2.113712353
490967	2151897	2.106224092
491067	2151897	2.099058904
492467	2151897	2.027995193
492567	2151897	2.024684352
492667	2151897	2.021569627
492767	2151897	2.018644646
492867	2151897	2.015903284
492967	2151897	2.013339658
493067	2151897	2.01094812
493167	2151897	2.008723258
493267	2151897	2.006659883
493367	2151897	2.004753025
493467	2151897	2.002997927
493567	2151897	2.001390036
493667	2151897	1.999924997
493767	2151897	1.998598646
493867	2151897	1.997407003
493967	2151897	1.996346262
494067	2151897	1.995412791
494167	2151897	1.994603118
494267	2151897	1.99391393
494367	2151897	1.993342068
494467	2151897	1.992884515
494567	2151897	1.992538398
494667	2151897	1.992300979
494767	2151897	1.992169651
494867	2151897	1.992141937
494967	2151897	1.992215481
495067	2151897	1.992388046
495167	2151897	1.992657513
495267	2151897	1.993021877
495367	2151897	1.993479242
495467	2151897	1.994027821
495567	2151897	1.994665932
495667	2151897	1.995391999
495767	2151897	1.996204548
478067	2151997	3.082482453
478167	2151997	3.074576979
478267	2151997	3.067038212
478367	2151997	3.059881644
478467	2151997	3.053123338
478567	2151997	3.046779909
478667	2151997	3.040868504
478767	2151997	3.035406771
478867	2151997	3.030412815
478967	2151997	3.025905138
479067	2151997	3.021902559
479167	2151997	3.018424117
479267	2151997	3.015488945
479367	2151997	3.013116112
479467	2151997	3.011324438
479567	2151997	3.010132256
479667	2151997	3.009557135
479767	2151997	3.009615549
479867	2151997	3.010322478
479967	2151997	3.011690947
480067	2151997	3.013731485
480167	2151997	3.016451502
480267	2151997	3.019854583
480367	2151997	3.023939683
480467	2151997	3.028700239
480567	2151997	3.034123202
480667	2151997	3.040187997
480767	2151997	3.046865436
480867	2151997	3.054116637
480967	2151997	3.06189197
481067	2151997	3.070130132
481167	2151997	3.078757416
481267	2151997	3.087687285
481367	2151997	3.096820373
481467	2151997	3.106045037
481567	2151997	3.115238565
481667	2151997	3.124269159
481767	2151997	3.132998711
481867	2151997	3.141286373
481967	2151997	3.148992795
482067	2151997	3.155984823
482167	2151997	3.162140337
482267	2151997	3.167352858
482367	2151997	3.171535481
482467	2151997	3.174623768
482567	2151997	3.176577296
482667	2151997	3.177379707
482767	2151997	3.177037294
482867	2151997	3.175576323
482967	2151997	3.173039426
483067	2151997	3.169481476
483167	2151997	3.164965394
483267	2151997	3.159558245
483367	2151997	3.153327916
483467	2151997	3.146340551
483567	2151997	3.138658781
483667	2151997	3.130340696
483767	2151997	3.121439412
483867	2151997	3.112003041
483967	2151997	3.102074804
484067	2151997	3.091693018
484167	2151997	3.080890654
484267	2151997	3.069694194
484367	2151997	3.05812167
484467	2151997	3.046180261
484567	2151997	3.033864983
484667	2151997	3.021161573
484767	2151997	3.008056565
484867	2151997	2.994552037
484967	2151997	2.980674138
485067	2151997	2.966466825
485167	2151997	2.951976558
485267	2151997	2.937240241
485367	2151997	2.922281387
485467	2151997	2.907112113
485567	2151997	2.891737166
485667	2151997	2.876157751
485767	2151997	2.860374367
485867	2151997	2.844388624
485967	2151997	2.82820424
486067	2151997	2.811827478
486167	2151997	2.795267208
486267	2151997	2.77853476
486367	2151997	2.761643654
486467	2151997	2.744609279
486567	2151997	2.72744856
486667	2151997	2.710179636
486767	2151997	2.692821568
486867	2151997	2.675394077
486967	2151997	2.657917319
487067	2151997	2.640411693
487167	2151997	2.622897686
487267	2151997	2.605395738
487367	2151997	2.587926145
487467	2151997	2.570508975
487567	2151997	2.553163999
487667	2151997	2.535910651
487767	2151997	2.51876798
487867	2151997	2.501754627
487967	2151997	2.484888796
488067	2151997	2.468188236
488167	2151997	2.451670219
488267	2151997	2.435351523
488367	2151997	2.419248403
488467	2151997	2.403376574
488567	2151997	2.387751172
488667	2151997	2.372386725
488767	2151997	2.357297106
488867	2151997	2.342495491
488967	2151997	2.327994301
489067	2151997	2.313805146
489167	2151997	2.299938764
489267	2151997	2.286404956
489367	2151997	2.273212519
489467	2151997	2.26036919
489567	2151997	2.247881586
489667	2151997	2.235755154
489767	2151997	2.223994139
489867	2151997	2.212601555
489967	2151997	2.201579182
490067	2151997	2.19092757
490167	2151997	2.18064607
490267	2151997	2.170732874
490367	2151997	2.161185082
490467	2151997	2.151998773
490567	2151997	2.143169091
490667	2151997	2.134690348
490767	2151997	2.126556122
490867	2151997	2.118759365
490967	2151997	2.111292506
491067	2151997	2.10414756
492467	2151997	2.033151605
492567	2151997	2.029826809
492667	2151997	2.026695582
492767	2151997	2.0237516
492867	2151997	2.020988791
492967	2151997	2.01840133
493067	2151997	2.015983634
493167	2151997	2.013730355
493267	2151997	2.011636371
493367	2151997	2.009696781
493467	2151997	2.007906894
493567	2151997	2.006262227
493667	2151997	2.00475849
493767	2151997	2.003391584
493867	2151997	2.002157589
493967	2151997	2.001052763
494067	2151997	2.000073529
494167	2151997	1.999216471
494267	2151997	1.998478329
494367	2151997	1.997855989
494467	2151997	1.997346483
494567	2151997	1.99694698
494667	2151997	1.99665478
494767	2151997	1.996467315
494867	2151997	1.996382137
494967	2151997	1.99639692
495067	2151997	1.996509456
495167	2151997	1.996717647
495267	2151997	1.997019507
495367	2151997	1.997413159
495467	2151997	1.997896827
495567	2151997	1.998468842
495667	2151997	1.999127634
495767	2151997	1.999871733
478067	2152097	3.098932617
478167	2152097	3.091218051
478267	2152097	3.083867517
478367	2152097	3.076895695
478467	2152097	3.07031773
478567	2152097	3.064149212
478667	2152097	3.058406144
478767	2152097	3.053104894
478867	2152097	3.048262147
478967	2152097	3.043894824
479067	2152097	3.040019998
479167	2152097	3.036654776
479267	2152097	3.033816166
479367	2152097	3.03152091
479467	2152097	3.02978528
479567	2152097	3.028624841
479667	2152097	3.028054169
479767	2152097	3.028086518
479867	2152097	3.028733434
479967	2152097	3.03000431
480067	2152097	3.031905871
480167	2152097	3.0344416
480267	2152097	3.037611089
480367	2152097	3.04140932
480467	2152097	3.045825885
480567	2152097	3.050844154
480667	2152097	3.056440401
480767	2152097	3.062582927
480867	2152097	3.069231204
480967	2152097	3.076335087
481067	2152097	3.083834172
481167	2152097	3.091657347
481267	2152097	3.099722642
481367	2152097	3.10793745
481467	2152097	3.116199224
481567	2152097	3.124396712
481667	2152097	3.132411796
481767	2152097	3.140121937
481867	2152097	3.147403204
481967	2152097	3.15413375
482067	2152097	3.160197593
482167	2152097	3.165488431
482267	2152097	3.169913225
482367	2152097	3.173395235
482467	2152097	3.175876254
482567	2152097	3.17731782
482667	2152097	3.177701323
482767	2152097	3.177027003
482867	2152097	3.175312013
482967	2152097	3.172587738
483067	2152097	3.16889671
483167	2152097	3.164289384
483267	2152097	3.158821089
483367	2152097	3.15254936
483467	2152097	3.145531798
483567	2152097	3.137824522
483667	2152097	3.129481194
483767	2152097	3.12055253
483867	2152097	3.111086157
483967	2152097	3.101126608
484067	2152097	3.090715193
484167	2152097	3.079889366
484267	2152097	3.068681105
484367	2152097	3.057113707
484467	2152097	3.045196669
484567	2152097	3.032919856
484667	2152097	3.020252526
484767	2152097	3.007157976
484867	2152097	2.993626215
484967	2152097	2.979696961
485067	2152097	2.965443337
485167	2152097	2.950935955
485267	2152097	2.936222285
485367	2152097	2.921325808
485467	2152097	2.906253461
485567	2152097	2.891003444
485667	2152097	2.875570858
485767	2152097	2.85995115
485867	2152097	2.844141957
485967	2152097	2.828143911
486067	2152097	2.811960846
486167	2152097	2.795599665
486267	2152097	2.77907004
486367	2152097	2.762384042
486467	2152097	2.745555761
486567	2152097	2.728600931
486667	2152097	2.711536592
486767	2152097	2.694380786
486867	2152097	2.677152297
486967	2152097	2.659870418
487067	2152097	2.64255477
487167	2152097	2.625225136
487267	2152097	2.607901338
487367	2152097	2.590603131
487467	2152097	2.573350119
487567	2152097	2.556161692
487667	2152097	2.539056975
487767	2152097	2.522054789
487867	2152097	2.505173616
487967	2152097	2.488431581
488067	2152097	2.471846422
488167	2152097	2.455435478
488267	2152097	2.439215659
488367	2152097	2.42320343
488467	2152097	2.407414781
488567	2152097	2.391865194
488667	2152097	2.376569602
488767	2152097	2.361542348
488867	2152097	2.346797129
488967	2152097	2.332346932
489067	2152097	2.318203971
489167	2152097	2.304379612
489267	2152097	2.290884294
489367	2152097	2.277727452
489467	2152097	2.26491744
489567	2152097	2.25246146
489667	2152097	2.240365497
489767	2152097	2.228634269
489867	2152097	2.217271193
489967	2152097	2.206278368
490067	2152097	2.195656575
490167	2152097	2.185405311
490267	2152097	2.175522826
490367	2152097	2.166006194
490467	2152097	2.156851396
490567	2152097	2.148053419
490667	2152097	2.139606362
490767	2152097	2.131503555
490867	2152097	2.123737675
490967	2152097	2.116300865
491067	2152097	2.10918485
492467	2152097	2.038359639
492567	2152097	2.035026281
492667	2152097	2.031883691
492767	2152097	2.028925604
492867	2152097	2.02614601
492967	2152097	2.023539156
493067	2152097	2.021099532
493167	2152097	2.018821866
493267	2152097	2.016701115
493367	2152097	2.014732456
493467	2152097	2.012911278
493567	2152097	2.011233172
493667	2152097	2.009693927
493767	2152097	2.008289516
493867	2152097	2.007016092
493967	2152097	2.005869979
494067	2152097	2.004847667
494167	2152097	2.003945801
494267	2152097	2.00316118
494367	2152097	2.002490747
494467	2152097	2.001931584
494567	2152097	2.001480908
494667	2152097	2.001136065
494767	2152097	2.000894526
494867	2152097	2.000753882
494967	2152097	2.000711841
495067	2152097	2.000766222
495167	2152097	2.000914957
495267	2152097	2.001156082
495367	2152097	2.001487739
495467	2152097	2.00190817
495567	2152097	2.002415717
495667	2152097	2.003008821
478067	2152197	3.115169215
478167	2152197	3.107627927
478267	2152197	3.100447056
478367	2152197	3.093640435
478467	2152197	3.087222269
478567	2152197	3.081207102
478667	2152197	3.075609773
478767	2152197	3.070445368
478867	2152197	3.06572915
478967	2152197	3.061476479
479067	2152197	3.057702708
479167	2152197	3.054423066
479267	2152197	3.051652509
479367	2152197	3.049405548
479467	2152197	3.047696039
479567	2152197	3.046536949
479667	2152197	3.045940072
479767	2152197	3.045915704
479867	2152197	3.046472275
479967	2152197	3.047615922
480067	2152197	3.049350017
480167	2152197	3.051674638
480267	2152197	3.054585979
480367	2152197	3.058075724
480467	2152197	3.062130365
480567	2152197	3.066730499
480667	2152197	3.071850107
480767	2152197	3.077455852
480867	2152197	3.083506415
480967	2152197	3.089951935
481067	2152197	3.096733569
481167	2152197	3.103783275
481267	2152197	3.111023835
481367	2152197	3.118369235
481467	2152197	3.125725411
481567	2152197	3.132991462
481667	2152197	3.140061314
481767	2152197	3.146825859
481867	2152197	3.153175501
481967	2152197	3.159003031
482067	2152197	3.164206674
482167	2152197	3.168693126
482267	2152197	3.172380368
482367	2152197	3.175200048
482467	2152197	3.177099225
482567	2152197	3.178041341
482667	2152197	3.178006356
482767	2152197	3.176990054
482867	2152197	3.175002617
482967	2152197	3.172066637
483067	2152197	3.168214779
483167	2152197	3.163487305
483267	2152197	3.157929689
483367	2152197	3.151590479
483467	2152197	3.144519545
483567	2152197	3.136766772
483667	2152197	3.128381212
483767	2152197	3.119410656
483867	2152197	3.109901541
483967	2152197	3.099899045
484067	2152197	3.089447143
484167	2152197	3.078588249
484267	2152197	3.067361769
484367	2152197	3.055800385
484467	2152197	3.043922197
484567	2152197	3.031716954
484667	2152197	3.019130798
484767	2152197	3.006076796
484867	2152197	2.992509755
484967	2152197	2.978499328
485067	2152197	2.964179576
485167	2152197	2.949657397
485267	2152197	2.9349863
485367	2152197	2.920181207
485467	2152197	2.905237116
485567	2152197	2.890141581
485667	2152197	2.874881564
485767	2152197	2.859446729
485867	2152197	2.843830737
485967	2152197	2.828031497
486067	2152197	2.812050933
486167	2152197	2.79589453
486267	2152197	2.779570834
486367	2152197	2.763090953
486467	2152197	2.746468099
486567	2152197	2.729717181
486667	2152197	2.712854446
486767	2152197	2.695897175
486867	2152197	2.678863421
486967	2152197	2.661771788
487067	2152197	2.644641249
487167	2152197	2.627490991
487267	2152197	2.610340295
487367	2152197	2.593208435
487467	2152197	2.576114597
487567	2152197	2.559077818
487667	2152197	2.542116935
487767	2152197	2.525250551
487867	2152197	2.508497
487967	2152197	2.491874331
488067	2152197	2.475400276
488167	2152197	2.459092241
488267	2152197	2.442967283
488367	2152197	2.427042081
488467	2152197	2.411332919
488567	2152197	2.395855642
488667	2152197	2.380625622
488767	2152197	2.365657704
488867	2152197	2.350966146
488967	2152197	2.336564553
489067	2152197	2.322465797
489167	2152197	2.308681929
489267	2152197	2.295224089
489367	2152197	2.282102411
489467	2152197	2.269325925
489567	2152197	2.25690247
489667	2152197	2.24483861
489767	2152197	2.23313957
489867	2152197	2.221809184
489967	2152197	2.210849869
490067	2152197	2.200262625
490167	2152197	2.190047056
490267	2152197	2.18020142
490367	2152197	2.170722704
490467	2152197	2.161606717
490567	2152197	2.152848202
490667	2152197	2.144440961
490767	2152197	2.136377985
490867	2152197	2.12865159
490967	2152197	2.12125355
492467	2152197	2.043622849
492567	2152197	2.040286177
492667	2152197	2.03713722
492767	2152197	2.034169777
492867	2152197	2.03137792
492967	2152197	2.028755974
493067	2152197	2.026298517
493167	2152197	2.024000365
493267	2152197	2.021856565
493367	2152197	2.019862382
493467	2152197	2.018013295
493567	2152197	2.016304985
493667	2152197	2.014733322
493767	2152197	2.013294365
493867	2152197	2.011984346
493967	2152197	2.010799665
494067	2152197	2.009736886
494167	2152197	2.008792724
494267	2152197	2.007964042
494367	2152197	2.007247845
494467	2152197	2.006641273
494567	2152197	2.006141597
494667	2152197	2.005746212
494767	2152197	2.005452635
494867	2152197	2.005258498
494967	2152197	2.005161547
495067	2152197	2.005159637
495167	2152197	2.005250728
495267	2152197	2.005432883
495367	2152197	2.005704267
495467	2152197	2.00606314
495567	2152197	2.006507861
495667	2152197	2.007036883
478067	2152297	3.13118881
478167	2152297	3.123803761
478267	2152297	3.116774666
478367	2152297	3.110114494
478467	2152297	3.103836493
478567	2152297	3.097954152
478667	2152297	3.092481148
478767	2152297	3.087431288
478867	2152297	3.082818435
478967	2152297	3.078656417
479067	2152297	3.07495892
479167	2152297	3.071739358
479267	2152297	3.069010725
479367	2152297	3.066785417
479467	2152297	3.065075024
479567	2152297	3.063890095
479667	2152297	3.063239862
479767	2152297	3.063131931
479867	2152297	3.063571929
479967	2152297	3.064563111
480067	2152297	3.066105922
480167	2152297	3.068197518
480267	2152297	3.070831245
480367	2152297	3.073996089
480467	2152297	3.077676095
480567	2152297	3.081849778
480667	2152297	3.086489536
480767	2152297	3.091561099
480867	2152297	3.097023028
480967	2152297	3.102826324
481067	2152297	3.108914164
481167	2152297	3.115221832
481267	2152297	3.121676882
481367	2152297	3.128199583
481467	2152297	3.134703702
481567	2152297	3.141097629
481667	2152297	3.147285877
481767	2152297	3.153170931
481867	2152297	3.158655399
481967	2152297	3.163644381
482067	2152297	3.168047951
482167	2152297	3.171783584
482267	2152297	3.174778401
482367	2152297	3.176971049
482467	2152297	3.178313085
482567	2152297	3.178769773
482667	2152297	3.178320229
482767	2152297	3.176956943
482867	2152297	3.174684728
482967	2152297	3.171519235
483067	2152297	3.167485171
483167	2152297	3.162614388
483267	2152297	3.15694401
483367	2152297	3.150514728
483467	2152297	3.14336937
483567	2152297	3.135551826
483667	2152297	3.12710635
483767	2152297	3.118077247
483867	2152297	3.108508911
483967	2152297	3.098446158
484067	2152297	3.087934711
484167	2152297	3.077021582
484267	2152297	3.065754753
484367	2152297	3.054180797
484467	2152297	3.042337182
484567	2152297	3.030231721
484667	2152297	3.017796488
484767	2152297	3.004840778
484867	2152297	2.9912038
484967	2152297	2.977041933
485067	2152297	2.962627855
485167	2152297	2.948106522
485267	2152297	2.933516028
485367	2152297	2.918846614
485467	2152297	2.904072845
485567	2152297	2.889168042
485667	2152297	2.874110059
485767	2152297	2.858883048
485867	2152297	2.843477457
485967	2152297	2.827889366
486067	2152297	2.81211964
486167	2152297	2.79617311
486267	2152297	2.780057841
486367	2152297	2.763784518
486467	2152297	2.747365924
486567	2152297	2.730816507
486667	2152297	2.714152026
486767	2152297	2.697389243
486867	2152297	2.680545679
486967	2152297	2.663639404
487067	2152297	2.646688869
487167	2152297	2.629712762
487267	2152297	2.612729897
487367	2152297	2.595759119
487467	2152297	2.578819235
487567	2152297	2.561928954
487667	2152297	2.545106845
487767	2152297	2.5283713
487867	2152297	2.511740511
487967	2152297	2.495232449
488067	2152297	2.478864845
488167	2152297	2.462655175
488267	2152297	2.44662064
488367	2152297	2.430778148
488467	2152297	2.415144287
488567	2152297	2.39973529
488667	2152297	2.384566992
488767	2152297	2.369654777
488867	2152297	2.355013515
488967	2152297	2.34065748
489067	2152297	2.326600264
489167	2152297	2.312854675
489267	2152297	2.299432626
489367	2152297	2.286345023
489467	2152297	2.273601645
489567	2152297	2.261211034
489667	2152297	2.249180389
489767	2152297	2.237515481
489867	2152297	2.226220585
489967	2152297	2.215298444
490067	2152297	2.204750256
490167	2152297	2.194575698
490267	2152297	2.184772979
490367	2152297	2.175338926
490467	2152297	2.166269089
490567	2152297	2.157557873
490667	2152297	2.149198682
490767	2152297	2.141184067
490867	2152297	2.133505885
490967	2152297	2.126155444
492567	2152297	2.045610278
492667	2152297	2.042459778
492767	2152297	2.039487566
492867	2152297	2.036687801
492967	2152297	2.034054907
493067	2152297	2.031583558
493167	2152297	2.029268672
493267	2152297	2.027105397
493367	2152297	2.025089101
493467	2152297	2.023215362
493567	2152297	2.021479957
493667	2152297	2.019878855
493767	2152297	2.018408205
493867	2152297	2.017064327
493967	2152297	2.015843708
494067	2152297	2.01474299
494167	2152297	2.013758966
494267	2152297	2.012888571
494367	2152297	2.012128878
494467	2152297	2.01147709
494567	2152297	2.010930537
494667	2152297	2.010486668
494767	2152297	2.010143052
494867	2152297	2.009897366
494967	2152297	2.009747398
495067	2152297	2.009691041
495167	2152297	2.009726287
495267	2152297	2.009851231
495367	2152297	2.010064061
495467	2152297	2.010363061
495567	2152297	2.010746606
478067	2152397	3.146989177
478167	2152397	3.139743971
478267	2152397	3.132849502
