x	y	coe_com_sup
493167	2152597	2.926998661
493267	2152597	2.930891421
493367	2152597	2.934622195
493467	2152597	2.938205941
493567	2152597	2.941656518
493667	2152597	2.944986778
493767	2152597	2.948208653
493867	2152597	2.951333233
493967	2152597	2.954370839
494067	2152597	2.957331082
494167	2152597	2.960222928
494267	2152597	2.963054744
494367	2152597	2.965834349
494467	2152597	2.968569054
494567	2152597	2.971265703
494667	2152597	2.973930706
494767	2152597	2.976570069
494867	2152597	2.979189423
494967	2152597	2.981794051
495067	2152597	2.98438891
495167	2152597	2.986978648
495267	2152597	2.989567627
495367	2152597	2.992159938
495467	2152597	2.994759414
478067	2152697	0.585582268
478167	2152697	0.591978683
478267	2152697	0.598441514
478367	2152697	0.604964521
478467	2152697	0.611540344
478567	2152697	0.618160358
478667	2152697	0.624814512
478767	2152697	0.631491161
478867	2152697	0.638176885
478967	2152697	0.644856295
479067	2152697	0.651511849
479167	2152697	0.658123652
479267	2152697	0.66466928
479367	2152697	0.671123618
479467	2152697	0.677458724
479567	2152697	0.68364375
479667	2152697	0.689644918
479767	2152697	0.695425586
479867	2152697	0.700946429
479967	2152697	0.706165752
480067	2152697	0.711039994
480167	2152697	0.71552444
480267	2152697	0.719574223
480367	2152697	0.723145681
480467	2152697	0.726198209
480567	2152697	0.728696831
480667	2152697	0.73061592
480767	2152697	0.73194498
480867	2152697	0.732698565
480967	2152697	0.732935387
481067	2152697	0.732799895
481167	2152697	0.732620377
481267	2152697	0.733119421
481367	2152697	0.73554264
481467	2152697	0.740659734
481567	2152697	0.747679263
481667	2152697	0.755527753
481767	2152697	0.763657055
481867	2152697	0.771855368
481967	2152697	0.780042615
482067	2152697	0.788175184
482167	2152697	0.79620554
482267	2152697	0.804067585
482367	2152697	0.811675914
482467	2152697	0.818932661
482567	2152697	0.825737479
482667	2152697	0.831997421
482767	2152697	0.837634815
482867	2152697	0.842592501
482967	2152697	0.846836676
483067	2152697	0.850358003
483167	2152697	0.853171693
483267	2152697	0.855317108
483367	2152697	0.856857152
483467	2152697	0.857877439
483567	2152697	0.858485021
483667	2152697	0.858806279
483767	2152697	0.858983524
483867	2152697	0.859169891
483967	2152697	0.85952239
484067	2152697	0.860193596
484167	2152697	0.861324129
484267	2152697	0.863042484
484367	2152697	0.865492379
484467	2152697	0.868952347
484567	2152697	0.874257949
484667	2152697	0.884077561
484767	2152697	0.904753698
484867	2152697	0.940425828
484967	2152697	0.981669025
485067	2152697	1.018317777
485167	2152697	1.048795954
485267	2152697	1.075099099
485367	2152697	1.099215525
485467	2152697	1.122449982
485567	2152697	1.145572151
485667	2152697	1.169018318
485767	2152697	1.193024453
485867	2152697	1.217704263
485967	2152697	1.243094797
486067	2152697	1.269184077
486167	2152697	1.29592875
486267	2152697	1.32326601
486367	2152697	1.351122106
486467	2152697	1.379418739
486567	2152697	1.408078075
486667	2152697	1.437026837
486767	2152697	1.466199717
486867	2152697	1.495542244
486967	2152697	1.525013128
487067	2152697	1.554586051
487167	2152697	1.584250821
487267	2152697	1.614013776
487367	2152697	1.643897374
487467	2152697	1.673938892
487567	2152697	1.704188236
487667	2152697	1.734704935
487767	2152697	1.765554438
487867	2152697	1.796803901
487967	2152697	1.828517684
488067	2152697	1.860752818
488167	2152697	1.893554663
488267	2152697	1.926952996
488367	2152697	1.960958725
488467	2152697	1.995561354
488567	2152697	2.030727329
488667	2152697	2.066399314
488767	2152697	2.102496406
488867	2152697	2.138915298
488967	2152697	2.175532317
489067	2152697	2.212206294
489167	2152697	2.248782139
489267	2152697	2.285095034
489367	2152697	2.320975065
489467	2152697	2.356252131
489567	2152697	2.390760929
489667	2152697	2.424345761
489767	2152697	2.456864945
489867	2152697	2.488194586
489967	2152697	2.518231495
490067	2152697	2.546895126
490167	2152697	2.574128438
490267	2152697	2.599897715
490367	2152697	2.624191423
490467	2152697	2.647018279
490567	2152697	2.668404742
490667	2152697	2.688392144
490767	2152697	2.707033696
490867	2152697	2.724391542
492667	2152697	2.893426969
492767	2152697	2.898214695
492867	2152697	2.902758166
492967	2152697	2.907079433
493067	2152697	2.911198749
493167	2152697	2.915134732
493267	2152697	2.918904518
493367	2152697	2.922523899
493467	2152697	2.926007444
493567	2152697	2.929368618
493667	2152697	2.932619878
493767	2152697	2.935772765
493867	2152697	2.938837991
493967	2152697	2.941825507
494067	2152697	2.944744573
494167	2152697	2.947603814
494267	2152697	2.950411279
494367	2152697	2.953174482
494467	2152697	2.955900448
494567	2152697	2.958595754
494667	2152697	2.961266558
494767	2152697	2.963918635
494867	2152697	2.966557399
494967	2152697	2.969187933
495067	2152697	2.97181501
495167	2152697	2.97444311
495267	2152697	2.977076442
495367	2152697	2.979718956
495467	2152697	2.982374359
478067	2152797	0.600768763
478167	2152797	0.607284121
478267	2152797	0.613858227
478367	2152797	0.620483828
478467	2152797	0.627152492
478567	2152797	0.633854469
478667	2152797	0.640578538
478767	2152797	0.647311852
478867	2152797	0.654039769
478967	2152797	0.660745684
479067	2152797	0.667410862
479167	2152797	0.674014268
479267	2152797	0.68053242
479367	2152797	0.686939259
479467	2152797	0.69320605
479567	2152797	0.699301332
479667	2152797	0.705190919
479767	2152797	0.710837993
479867	2152797	0.716203275
479967	2152797	0.721245322
480067	2152797	0.725920964
480167	2152797	0.730185893
480267	2152797	0.733995454
480367	2152797	0.737305649
480467	2152797	0.740074408
480567	2152797	0.742263208
480667	2152797	0.743839152
480767	2152797	0.744777841
480867	2152797	0.745067828
480967	2152797	0.744718964
481067	2152797	0.743782634
481167	2152797	0.742417806
481267	2152797	0.741188817
481367	2152797	0.742397706
481467	2152797	0.74870251
481567	2152797	0.757109545
481667	2152797	0.765737842
481767	2152797	0.774194237
481867	2152797	0.782401356
481967	2152797	0.790348177
482067	2152797	0.798029551
482167	2152797	0.805426988
482267	2152797	0.81250345
482367	2152797	0.819205234
482467	2152797	0.825467948
482567	2152797	0.831224367
482667	2152797	0.836412431
482767	2152797	0.840982218
482867	2152797	0.844901369
482967	2152797	0.848159
483067	2152797	0.850768431
483167	2152797	0.852769189
483267	2152797	0.854228674
483367	2152797	0.855243753
483467	2152797	0.855942396
483567	2152797	0.856485321
483667	2152797	0.857067568
483767	2152797	0.857920033
483867	2152797	0.859311311
483967	2152797	0.861551014
484067	2152797	0.86499738
484167	2152797	0.870075021
484267	2152797	0.877314289
484367	2152797	0.887432879
484467	2152797	0.901488583
484567	2152797	0.921093743
484667	2152797	0.948353925
484767	2152797	0.984013066
484867	2152797	1.022379848
484967	2152797	1.052471652
485067	2152797	1.072133229
485167	2152797	1.086962403
485267	2152797	1.100925796
485367	2152797	1.115591627
485467	2152797	1.131473382
485567	2152797	1.148699519
485667	2152797	1.167257414
485767	2152797	1.187080042
485867	2152797	1.208078093
485967	2152797	1.230152823
486067	2152797	1.253201922
486167	2152797	1.277122861
486267	2152797	1.301815327
486367	2152797	1.327183344
486467	2152797	1.35313728
486567	2152797	1.379595773
486667	2152797	1.406487586
486767	2152797	1.433753328
486867	2152797	1.461346986
486967	2152797	1.489237178
487067	2152797	1.517408021
487167	2152797	1.545859499
487267	2152797	1.574607226
487367	2152797	1.603681517
487467	2152797	1.633125708
487567	2152797	1.662993726
487667	2152797	1.693346949
487767	2152797	1.724250469
487867	2152797	1.755768913
487967	2152797	1.787962001
488067	2152797	1.820880076
488167	2152797	1.854559825
488267	2152797	1.889020392
488367	2152797	1.924260094
488467	2152797	1.960253886
488567	2152797	1.996951694
488667	2152797	2.034277705
488767	2152797	2.072130637
488867	2152797	2.110385006
488967	2152797	2.148893357
489067	2152797	2.187489413
489167	2152797	2.225992039
489267	2152797	2.264209947
489367	2152797	2.301946944
489467	2152797	2.33900758
489567	2152797	2.375202925
489667	2152797	2.410356206
489767	2152797	2.444307998
489867	2152797	2.476920655
489967	2152797	2.508081706
490067	2152797	2.537706006
490167	2152797	2.565736546
490267	2152797	2.592143929
490367	2152797	2.61692467
490467	2152797	2.640098516
490567	2152797	2.66170512
490667	2152797	2.681800336
490767	2152797	2.700452459
490867	2152797	2.71773861
492667	2152797	2.882052119
492767	2152797	2.886648344
492867	2152797	2.891014456
492967	2152797	2.895172171
493067	2152797	2.89914135
493167	2152797	2.902940181
493267	2152797	2.906585346
493367	2152797	2.910092169
493467	2152797	2.913474751
493567	2152797	2.916746088
493667	2152797	2.919918182
493767	2152797	2.923002132
493867	2152797	2.926008222
493967	2152797	2.928945994
494067	2152797	2.93182432
494167	2152797	2.93465146
494267	2152797	2.937435114
494367	2152797	2.94018247
494467	2152797	2.942900252
494567	2152797	2.94559475
494667	2152797	2.948271859
494767	2152797	2.950937109
494867	2152797	2.953595689
494967	2152797	2.956252474
495067	2152797	2.958912045
495167	2152797	2.961578709
495267	2152797	2.964256515
495367	2152797	2.966949269
478067	2152897	0.61603802
478167	2152897	0.622683062
478267	2152897	0.629380577
478367	2152897	0.636122475
478467	2152897	0.642899447
478567	2152897	0.649700832
478667	2152897	0.656514477
478767	2152897	0.663326593
478867	2152897	0.670121599
478967	2152897	0.676881978
479067	2152897	0.683588125
479167	2152897	0.690218209
479267	2152897	0.696748055
479367	2152897	0.703151037
479467	2152897	0.709398018
479567	2152897	0.715457326
479667	2152897	0.721294788
479767	2152897	0.726873838
479867	2152897	0.732155705
479967	2152897	0.737099705
480067	2152897	0.741663648
480167	2152897	0.745804368
480267	2152897	0.749478405
480367	2152897	0.752642822
480467	2152897	0.755256182
480567	2152897	0.757279672
480667	2152897	0.758678358
480767	2152897	0.759422541
480867	2152897	0.759489167
480967	2152897	0.75886321
481067	2152897	0.757538934
481167	2152897	0.755520877
481267	2152897	0.752824597
481367	2152897	0.750360428
481467	2152897	0.760331658
481567	2152897	0.769746456
481667	2152897	0.778630474
481767	2152897	0.787027542
481867	2152897	0.794975532
481967	2152897	0.802501256
482067	2152897	0.809616644
482167	2152897	0.816316907
482267	2152897	0.822581193
482367	2152897	0.828375722
482467	2152897	0.833658897
482567	2152897	0.838387547
482667	2152897	0.842523422
482767	2152897	0.846039272
482867	2152897	0.848924127
482967	2152897	0.851187763
483067	2152897	0.852864527
483167	2152897	0.854016827
483267	2152897	0.854738608
483367	2152897	0.855159065
483467	2152897	0.855446782
483567	2152897	0.855814416
483667	2152897	0.856524032
483767	2152897	0.857893365
483867	2152897	0.860303704
483967	2152897	0.864211109
484067	2152897	0.870164512
484167	2152897	0.878837304
484267	2152897	0.891082949
484367	2152897	0.908026472
484467	2152897	0.931187395
484567	2152897	0.96254153
484667	2152897	1.004108891
484767	2152897	1.055631288
484867	2152897	1.105416777
484967	2152897	1.12475838
485067	2152897	1.123269791
485167	2152897	1.121411667
485267	2152897	1.12339074
485367	2152897	1.129212256
485467	2152897	1.138284452
485567	2152897	1.150045995
485667	2152897	1.164050384
485767	2152897	1.179951261
485867	2152897	1.197475998
485967	2152897	1.216404248
486067	2152897	1.236553017
486167	2152897	1.257766937
486267	2152897	1.279912223
486367	2152897	1.302873128
486467	2152897	1.326550064
486567	2152897	1.350858797
486667	2152897	1.375730311
486767	2152897	1.401111053
486867	2152897	1.426963297
486967	2152897	1.453265472
487067	2152897	1.480012253
487167	2152897	1.507214285
487267	2152897	1.534897414
487367	2152897	1.563101311
487467	2152897	1.591877448
487567	2152897	1.621286398
487667	2152897	1.651394494
487767	2152897	1.682269939
487867	2152897	1.713978501
487967	2152897	1.74657896
488067	2152897	1.780118529
488167	2152897	1.814628443
488267	2152897	1.850119961
488367	2152897	1.886580954
488467	2152897	1.923973275
488567	2152897	1.962231022
488667	2152897	2.001259818
488767	2152897	2.040937127
488867	2152897	2.081113659
488967	2152897	2.121615829
489067	2152897	2.162249242
489167	2152897	2.202803142
489267	2152897	2.243055716
489367	2152897	2.28278013
489467	2152897	2.321751081
489567	2152897	2.3597516
489667	2152897	2.39657977
489767	2152897	2.43205496
489867	2152897	2.466023149
489967	2152897	2.49836097
490067	2152897	2.528978169
490167	2152897	2.55781833
490267	2152897	2.584857907
490367	2152897	2.610103734
490467	2152897	2.633589372
490567	2152897	2.655370676
490667	2152897	2.675521032
490767	2152897	2.694126618
490867	2152897	2.711282005
492667	2152897	2.870340432
492767	2152897	2.874740918
492867	2152897	2.878926485
492967	2152897	2.88291835
493067	2152897	2.886735838
493167	2152897	2.890396582
493267	2152897	2.893916698
493367	2152897	2.897310949
493467	2152897	2.900592883
493567	2152897	2.903774962
493667	2152897	2.906868669
493767	2152897	2.909884609
493867	2152897	2.912832595
493967	2152897	2.915721725
494067	2152897	2.91856045
494167	2152897	2.921356636
494267	2152897	2.924117613
494367	2152897	2.926850227
494467	2152897	2.929560879
494567	2152897	2.932255563
494667	2152897	2.9349399
494767	2152897	2.937619165
494867	2152897	2.940298314
494967	2152897	2.942982007
495067	2152897	2.945674631
495167	2152897	2.948380312
495267	2152897	2.951102938
495367	2152897	2.95384617
478067	2152997	0.631383581
478167	2152997	0.638169386
478267	2152997	0.645002816
478367	2152997	0.651875118
478467	2152997	0.658776294
478567	2152997	0.665694984
478667	2152997	0.672618328
478767	2152997	0.679531839
478867	2152997	0.686419265
478967	2152997	0.693262457
479067	2152997	0.700041243
479167	2152997	0.706733317
479267	2152997	0.713314137
479367	2152997	0.719756861
479467	2152997	0.726032307
479567	2152997	0.732108965
479667	2152997	0.737953063
479767	2152997	0.743528704
479867	2152997	0.748798079
479967	2152997	0.75372179
480067	2152997	0.758259268
480167	2152997	0.762369334
480267	2152997	0.766010893
480367	2152997	0.769143798
480467	2152997	0.771729908
480567	2152997	0.773734393
480667	2152997	0.775127408
480767	2152997	0.775886394
480867	2152997	0.775999756
480967	2152997	0.775474079
481067	2152997	0.774352447
481167	2152997	0.772776437
481267	2152997	0.771276476
481367	2152997	0.772174327
481467	2152997	0.778266132
481567	2152997	0.786349952
481667	2152997	0.794496969
481767	2152997	0.802301911
481867	2152997	0.809667527
481967	2152997	0.816565838
482067	2152997	0.822983974
482167	2152997	0.828907985
482267	2152997	0.834318043
482367	2152997	0.839188548
482467	2152997	0.843490882
482567	2152997	0.847197661
482667	2152997	0.850287654
482767	2152997	0.852750839
482867	2152997	0.85459327
482967	2152997	0.855841709
483067	2152997	0.85654811
483167	2152997	0.85679419
483267	2152997	0.856696354
483367	2152997	0.85641124
483467	2152997	0.856142107
483567	2152997	0.856146226
483667	2152997	0.85674341
483767	2152997	0.858325825
483867	2152997	0.861369455
483967	2152997	0.866448168
484067	2152997	0.874252543
484167	2152997	0.885617469
484267	2152997	0.901564013
484367	2152997	0.923358542
484467	2152997	0.952576325
484567	2152997	0.991113734
484667	2152997	1.041023492
484767	2152997	1.104027207
484867	2152997	1.180345418
484967	2152997	1.179276382
485067	2152997	1.156704297
485167	2152997	1.143351761
485267	2152997	1.137271611
485367	2152997	1.136826139
485467	2152997	1.140772525
485567	2152997	1.14819548
485667	2152997	1.158422544
485767	2152997	1.170953586
485867	2152997	1.185409202
485967	2152997	1.201494919
486067	2152997	1.21897703
486167	2152997	1.23766652
486267	2152997	1.257408532
486367	2152997	1.278075595
486467	2152997	1.299563366
486567	2152997	1.321788071
486667	2152997	1.344685039
486767	2152997	1.368207906
486867	2152997	1.392328167
486967	2152997	1.417034825
487067	2152997	1.442333927
487167	2152997	1.468247819
487267	2152997	1.494813962
487367	2152997	1.52208322
487467	2152997	1.550117523
487567	2152997	1.578986897
487667	2152997	1.608765874
487767	2152997	1.639529348
487867	2152997	1.671348006
487967	2152997	1.70428351
488067	2152997	1.738383622
488167	2152997	1.773677505
488267	2152997	1.810171431
488367	2152997	1.847845122
488467	2152997	1.886648908
488567	2152997	1.926501858
488667	2152997	1.967291
488767	2152997	2.008871685
488867	2152997	2.051069127
488967	2152997	2.09368112
489067	2152997	2.136481911
489167	2152997	2.179227178
489267	2152997	2.221660057
489367	2152997	2.263518089
489467	2152997	2.30454089
489567	2152997	2.344478253
489667	2152997	2.383098273
489767	2152997	2.420194963
489867	2152997	2.455594812
489967	2152997	2.489161722
490067	2152997	2.520799903
490167	2152997	2.550454495
490267	2152997	2.578109962
490367	2152997	2.603786548
490467	2152997	2.627535264
490567	2152997	2.649432014
490667	2152997	2.669571434
490767	2152997	2.688060953
490867	2152997	2.705015444
492767	2152997	2.862467479
492867	2152997	2.866470982
492967	2152997	2.870296286
493067	2152997	2.873962032
493167	2152997	2.877485165
493267	2152997	2.88088113
493367	2152997	2.884164033
493467	2152997	2.887346791
493567	2152997	2.890441263
493667	2152997	2.893458358
493767	2152997	2.896408138
493867	2152997	2.899299905
493967	2152997	2.902142281
494067	2152997	2.904943266
494167	2152997	2.90771031
494267	2152997	2.910450356
494367	2152997	2.91316989
494467	2152997	2.915874979
494567	2152997	2.918571311
494667	2152997	2.921264222
494767	2152997	2.923958729
494867	2152997	2.926659549
494967	2152997	2.929371124
495067	2152997	2.932097641
495167	2152997	2.934843047
495267	2152997	2.937611066
495367	2152997	2.940405211
478067	2153097	0.646797658
478167	2153097	0.653735463
478267	2153097	0.66071749
478367	2153097	0.667734487
478467	2153097	0.674775953
478567	2153097	0.681830022
478667	2153097	0.688883346
478767	2153097	0.69592097
478867	2153097	0.702926215
478967	2153097	0.709880563
479067	2153097	0.716763553
479167	2153097	0.723552687
479267	2153097	0.730223361
479367	2153097	0.736748822
479467	2153097	0.743100164
479567	2153097	0.74924637
479667	2153097	0.755154413
479767	2153097	0.760789431
479867	2153097	0.766114986
479967	2153097	0.771093431
480067	2153097	0.775686399
480167	2153097	0.779855452
480267	2153097	0.783562912
480367	2153097	0.786772946
480467	2153097	0.789453014
480567	2153097	0.791575849
480667	2153097	0.793122396
480767	2153097	0.794086558
480867	2153097	0.794483753
480967	2153097	0.794368328
481067	2153097	0.793873161
481167	2153097	0.793306688
481267	2153097	0.79336967
481367	2153097	0.795306227
481467	2153097	0.799871402
481567	2153097	0.806177294
481667	2153097	0.813055993
481767	2153097	0.819892104
481867	2153097	0.826418775
481967	2153097	0.832515464
482067	2153097	0.83812009
482167	2153097	0.84319361
482267	2153097	0.847705697
482367	2153097	0.851629661
482467	2153097	0.854941927
482567	2153097	0.857623956
482667	2153097	0.859665471
482767	2153097	0.861068365
482867	2153097	0.861850946
482967	2153097	0.862052412
483067	2153097	0.861737616
483167	2153097	0.861002302
483267	2153097	0.859979059
483367	2153097	0.85884426
483467	2153097	0.857826225
483567	2153097	0.857214772
483667	2153097	0.857372127
483767	2153097	0.85874493
483867	2153097	0.861876732
483967	2153097	0.867419997
484067	2153097	0.876146477
484167	2153097	0.888954721
484267	2153097	0.906872667
484367	2153097	0.931048029
484467	2153097	0.962701121
484567	2153097	1.002966365
484667	2153097	1.052408059
484767	2153097	1.109300852
484867	2153097	1.16091999
484967	2153097	1.172831971
485067	2153097	1.159950438
485167	2153097	1.147352417
485267	2153097	1.139502967
485367	2153097	1.136469157
485467	2153097	1.137602435
485567	2153097	1.142212524
485667	2153097	1.149706845
485767	2153097	1.159605772
485867	2153097	1.171527441
485967	2153097	1.185167937
486067	2153097	1.200283993
486167	2153097	1.216679644
486267	2153097	1.234196528
486367	2153097	1.252707094
486467	2153097	1.272110019
486567	2153097	1.292327182
486667	2153097	1.313301742
486767	2153097	1.334996915
486867	2153097	1.357395134
486967	2153097	1.380497368
487067	2153097	1.404322348
487167	2153097	1.428905547
487267	2153097	1.454297756
487367	2153097	1.480563121
487467	2153097	1.507776575
487567	2153097	1.536020607
487667	2153097	1.565381379
487767	2153097	1.595944252
487867	2153097	1.627788835
487967	2153097	1.660983729
488067	2153097	1.695581182
488167	2153097	1.731611916
488267	2153097	1.76908037
488367	2153097	1.80796063
488467	2153097	1.848193264
488567	2153097	1.889683234
488667	2153097	1.932299015
488767	2153097	1.975872985
488867	2153097	2.020203105
488967	2153097	2.065055909
489067	2153097	2.110170778
489167	2153097	2.155265494
489267	2153097	2.200043053
489367	2153097	2.244199652
489467	2153097	2.287433698
489567	2153097	2.329455531
489667	2153097	2.369997364
489767	2153097	2.408822775
489867	2153097	2.44573496
489967	2153097	2.480582936
490067	2153097	2.513265065
490167	2153097	2.543729537
490267	2153097	2.571971882
490367	2153097	2.598029923
490467	2153097	2.621976914
490567	2153097	2.643913713
490667	2153097	2.66396081
490767	2153097	2.682250897
490867	2153097	2.698922408
492767	2153097	2.849802248
492867	2153097	2.853624037
492967	2153097	2.857283828
493067	2153097	2.860799424
493167	2153097	2.864186959
493267	2153097	2.867461097
493367	2153097	2.870635199
493467	2153097	2.873721478
493567	2153097	2.876731124
493667	2153097	2.879674423
493767	2153097	2.882560852
493867	2153097	2.885399169
493967	2153097	2.888197485
494067	2153097	2.890963335
494167	2153097	2.893703729
494267	2153097	2.89642521
494367	2153097	2.899133891
494467	2153097	2.9018355
494567	2153097	2.90453541
494667	2153097	2.90723867
494767	2153097	2.909950032
494867	2153097	2.912673973
494967	2153097	2.915414716
495067	2153097	2.918176249
495167	2153097	2.920962339
495267	2153097	2.923776545
477967	2153197	0.655220786
478067	2153197	0.662271105
478167	2153197	0.669372133
478267	2153197	0.676515419
478367	2153197	0.683691373
478467	2153197	0.690889162
478567	2153197	0.698096604
478667	2153197	0.705300059
478767	2153197	0.71248432
478867	2153197	0.719632508
478967	2153197	0.726725976
479067	2153197	0.733744219
479167	2153197	0.740664806
479267	2153197	0.747463332
479367	2153197	0.754113406
479467	2153197	0.760586668
479567	2153197	0.766852872
479667	2153197	0.772880017
479767	2153197	0.778634568
479867	2153197	0.784081768
479967	2153197	0.789186067
480067	2153197	0.793911709
480167	2153197	0.798223496
480267	2153197	0.802087826
480367	2153197	0.805474068
480467	2153197	0.808356486
480567	2153197	0.81071699
480667	2153197	0.812549325
480767	2153197	0.813865798
480867	2153197	0.814708783
480967	2153197	0.815171258
481067	2153197	0.815433601
481167	2153197	0.815822383
481267	2153197	0.816861598
481367	2153197	0.819164296
481467	2153197	0.823010378
481567	2153197	0.828066119
481667	2153197	0.833723435
481767	2153197	0.839488597
481867	2153197	0.845055718
481967	2153197	0.850248269
482067	2153197	0.854962151
482167	2153197	0.859131686
482267	2153197	0.862711852
482367	2153197	0.865669857
482467	2153197	0.867981958
482567	2153197	0.869633327
482667	2153197	0.870619698
482767	2153197	0.870950121
482867	2153197	0.870650444
482967	2153197	0.86976739
483067	2153197	0.86837326
483167	2153197	0.86657142
483267	2153197	0.864502801
483367	2153197	0.862353716
483467	2153197	0.860365232
483567	2153197	0.858844257
483667	2153197	0.858176179
483767	2153197	0.858838294
483867	2153197	0.861412187
483967	2153197	0.866591557
484067	2153197	0.875179808
484167	2153197	0.888069436
484267	2153197	0.906192901
484367	2153197	0.93042955
484467	2153197	0.961434813
484567	2153197	0.999299944
484667	2153197	1.042793597
484767	2153197	1.087619624
484867	2153197	1.123841856
484967	2153197	1.140540535
485067	2153197	1.140832128
485167	2153197	1.135446992
485267	2153197	1.130477658
485367	2153197	1.128012301
485467	2153197	1.128497328
485567	2153197	1.131807699
485667	2153197	1.137647938
485767	2153197	1.145698378
485867	2153197	1.155665549
485967	2153197	1.167296117
486067	2153197	1.180377412
486167	2153197	1.194733646
486267	2153197	1.210221405
486367	2153197	1.226725685
486467	2153197	1.244156827
486567	2153197	1.262448304
486667	2153197	1.281555208
486767	2153197	1.301453215
486867	2153197	1.322137828
486967	2153197	1.343623687
487067	2153197	1.365943778
487167	2153197	1.389148352
487267	2153197	1.413303416
487367	2153197	1.438488667
487467	2153197	1.464794755
487567	2153197	1.492319828
487667	2153197	1.521165342
487767	2153197	1.551431177
487867	2153197	1.58321018
487967	2153197	1.616582309
488067	2153197	1.651608624
488167	2153197	1.68832542
488267	2153197	1.726738804
488367	2153197	1.766820042
488467	2153197	1.808501928
488567	2153197	1.85167639
488667	2153197	1.896193468
488767	2153197	1.941861707
488867	2153197	1.98845
488967	2153197	2.035690834
489067	2153197	2.083284973
489167	2153197	2.130907577
489267	2153197	2.17821581
489367	2153197	2.224857964
489467	2153197	2.270484008
489567	2153197	2.314757297
489667	2153197	2.357366876
489767	2153197	2.39803951
489867	2153197	2.436550314
489967	2153197	2.472730795
490067	2153197	2.5064733
490167	2153197	2.537731325
490267	2153197	2.566515744
490367	2153197	2.592887636
490467	2153197	2.616948821
490567	2153197	2.638831382
490667	2153197	2.65868734
490767	2153197	2.676679377
490867	2153197	2.69297313
492767	2153197	2.836718799
492867	2153197	2.840361296
492967	2153197	2.843858542
493067	2153197	2.847227362
493167	2153197	2.850482957
493267	2153197	2.853639109
493367	2153197	2.856708355
493467	2153197	2.859702132
493567	2153197	2.862630912
493667	2153197	2.865504311
493767	2153197	2.868331186
493867	2153197	2.871119721
493967	2153197	2.8738775
494067	2153197	2.876611569
494167	2153197	2.879328492
494267	2153197	2.882034398
494367	2153197	2.884735025
494467	2153197	2.887435753
494567	2153197	2.89014164
494667	2153197	2.892857446
494767	2153197	2.895587658
494867	2153197	2.898336516
494967	2153197	2.901108024
495067	2153197	2.903905972
495167	2153197	2.906733949
495267	2153197	2.909595355
477967	2153297	0.670568478
478067	2153297	0.677793409
478167	2153297	0.685068701
478267	2153297	0.692385703
478367	2153297	0.699734637
478467	2153297	0.707104504
478567	2153297	0.714482977
478667	2153297	0.721856313
478767	2153297	0.729209248
478867	2153297	0.736524909
478967	2153297	0.743784733
479067	2153297	0.75096839
479167	2153297	0.758053743
479267	2153297	0.765016813
479367	2153297	0.771831792
479467	2153297	0.77847109
479567	2153297	0.784905446
479667	2153297	0.791104092
479767	2153297	0.797035018
479867	2153297	0.802665334
479967	2153297	0.807961764
480067	2153297	0.812891326
480167	2153297	0.81742222
480267	2153297	0.821525039
480367	2153297	0.825174403
480467	2153297	0.828351235
480567	2153297	0.831046
480667	2153297	0.833263463
480767	2153297	0.835029868
480867	2153297	0.836403885
480967	2153297	0.83749291
481067	2153297	0.838474741
481167	2153297	0.839616479
481267	2153297	0.841260556
481367	2153297	0.843726744
481467	2153297	0.847139581
481567	2153297	0.85134021
481667	2153297	0.855993706
481767	2153297	0.860756667
481867	2153297	0.865361354
481967	2153297	0.86962203
482067	2153297	0.873414384
482167	2153297	0.876654754
482267	2153297	0.879285706
482367	2153297	0.881267516
482467	2153297	0.882573893
482567	2153297	0.883190539
482667	2153297	0.883115591
482767	2153297	0.882361344
482867	2153297	0.880956926
482967	2153297	0.878951796
483067	2153297	0.87642008
483167	2153297	0.873465897
483267	2153297	0.870229925
483367	2153297	0.866897493
483467	2153297	0.863708553
483567	2153297	0.860969715
483667	2153297	0.859068255
483767	2153297	0.85848712
483867	2153297	0.859818302
483967	2153297	0.863768775
484067	2153297	0.871148563
484167	2153297	0.882825132
484267	2153297	0.899625437
484367	2153297	0.922169098
484467	2153297	0.950617748
484567	2153297	0.984308485
484667	2153297	1.02121013
484767	2153297	1.05727917
484867	2153297	1.086662218
484967	2153297	1.104763179
485067	2153297	1.112245578
485167	2153297	1.113603517
485267	2153297	1.1129906
485367	2153297	1.112800734
485467	2153297	1.114113162
485567	2153297	1.117299587
485667	2153297	1.1223973
485767	2153297	1.129300722
485867	2153297	1.137853686
485967	2153297	1.147892203
486067	2153297	1.159263342
486167	2153297	1.171832854
486267	2153297	1.185487712
486367	2153297	1.200136507
486467	2153297	1.215709096
486567	2153297	1.232156099
486667	2153297	1.249448466
486767	2153297	1.267577154
486867	2153297	1.286552834
486967	2153297	1.306405533
487067	2153297	1.327184067
487167	2153297	1.348955125
487267	2153297	1.371801856
487367	2153297	1.395821824
487467	2153297	1.421124213
487567	2153297	1.447826199
487667	2153297	1.47604844
487767	2153297	1.505909726
487867	2153297	1.537520884
487967	2153297	1.570978141
488067	2153297	1.606356218
488167	2153297	1.643701521
488267	2153297	1.683025803
488367	2153297	1.724300711
488467	2153297	1.767453532
488567	2153297	1.812364403
488667	2153297	1.858865111
488767	2153297	1.906739518
488867	2153297	1.955725568
488967	2153297	2.005518817
489067	2153297	2.055777473
489167	2153297	2.106129007
