x	y	coe_com_inf
491867	2147597	0.817056841
491967	2147597	0.819660535
492067	2147597	0.822394412
492167	2147597	0.825255727
492267	2147597	0.828241577
492367	2147597	0.831348922
492467	2147597	0.834574613
492567	2147597	0.837915411
492667	2147597	0.841368016
492767	2147597	0.844929086
492867	2147597	0.848595259
492967	2147597	0.852363174
493067	2147597	0.856229486
493167	2147597	0.860190883
493267	2147597	0.8642441
493367	2147597	0.868385931
493467	2147597	0.872613239
493567	2147597	0.876922961
493667	2147597	0.881312119
493767	2147597	0.885777823
493867	2147597	0.890317272
493967	2147597	0.894927761
494067	2147597	0.899606679
494167	2147597	0.90435151
494267	2147597	0.909159833
494367	2147597	0.914029321
494467	2147597	0.918957741
494567	2147597	0.923942947
494667	2147597	0.928982882
494767	2147597	0.934075578
494867	2147597	0.939219144
494967	2147597	0.944411773
495067	2147597	0.949651732
495167	2147597	0.954937366
495267	2147597	0.960267085
495367	2147597	0.965639372
495467	2147597	0.971052772
495567	2147597	0.976505892
495667	2147597	0.981997401
495767	2147597	0.987526021
478667	2147697	0.490207003
478767	2147697	0.484519193
478867	2147697	0.478865556
478967	2147697	0.47324761
479067	2147697	0.467667012
479167	2147697	0.462125583
479267	2147697	0.456625325
479367	2147697	0.451168452
479467	2147697	0.445757422
479567	2147697	0.440394975
479667	2147697	0.435084175
479767	2147697	0.429828459
479867	2147697	0.424631692
479967	2147697	0.419498237
480067	2147697	0.414433022
480167	2147697	0.409441625
481467	2147697	0.355571018
481567	2147697	0.352769113
481667	2147697	0.350248335
481767	2147697	0.34802654
481867	2147697	0.346121032
481967	2147697	0.344551663
482067	2147697	0.343352553
482167	2147697	0.342616683
482267	2147697	0.34271147
482367	2147697	0.345933626
482467	2147697	0.363185032
482567	2147697	0.39129857
482667	2147697	0.421134395
482767	2147697	0.45101462
482867	2147697	0.480352861
482967	2147697	0.508626207
483067	2147697	0.535142046
483167	2147697	0.558904328
483267	2147697	0.578650813
483367	2147697	0.593363096
483467	2147697	0.603063576
483567	2147697	0.608835173
483667	2147697	0.612031723
483767	2147697	0.613747515
483867	2147697	0.614761712
483967	2147697	0.615632177
484067	2147697	0.616762179
484167	2147697	0.618414451
484267	2147697	0.620705144
484367	2147697	0.623618519
484467	2147697	0.627051775
484567	2147697	0.630866675
484667	2147697	0.634925571
484767	2147697	0.639108138
484867	2147697	0.643315787
484967	2147697	0.647470819
485067	2147697	0.651514216
485167	2147697	0.655403491
485267	2147697	0.659110889
485367	2147697	0.662621783
485467	2147697	0.665933092
485567	2147697	0.669051596
485667	2147697	0.671992139
485767	2147697	0.674775747
485867	2147697	0.677427782
485967	2147697	0.679976201
486067	2147697	0.682450031
486167	2147697	0.68487809
486267	2147697	0.687288002
486367	2147697	0.689705476
486467	2147697	0.692153847
486567	2147697	0.694653817
486667	2147697	0.697223371
486767	2147697	0.699877818
486867	2147697	0.702629923
486967	2147697	0.705490102
487067	2147697	0.708466644
487167	2147697	0.711565958
487267	2147697	0.71479283
487367	2147697	0.718150661
487467	2147697	0.721641715
487567	2147697	0.725267335
487667	2147697	0.729028153
487767	2147697	0.732924271
487867	2147697	0.736955422
487967	2147697	0.741121095
488067	2147697	0.745420632
488167	2147697	0.749853286
488267	2147697	0.754418227
488367	2147697	0.759114493
488467	2147697	0.763940827
488567	2147697	0.768895319
488667	2147697	0.773974551
488767	2147697	0.77917131
488867	2147697	0.7844671
488967	2147697	0.789797824
489067	2147697	0.794775589
489167	2147697	0.796863163
489267	2147697	0.796294298
489367	2147697	0.79543661
489467	2147697	0.794624572
489567	2147697	0.793917065
489667	2147697	0.793332159
489767	2147697	0.792877476
489867	2147697	0.792557008
489967	2147697	0.792373211
490067	2147697	0.792327795
490167	2147697	0.79242206
490267	2147697	0.792657044
490367	2147697	0.793033599
490467	2147697	0.793552419
490567	2147697	0.794214052
490667	2147697	0.795018896
490767	2147697	0.795967191
490867	2147697	0.797059009
490967	2147697	0.798294236
491067	2147697	0.799672566
491167	2147697	0.80119348
491267	2147697	0.802856246
491367	2147697	0.804659904
491467	2147697	0.806603264
491567	2147697	0.808684908
491667	2147697	0.810903189
491767	2147697	0.813256241
491867	2147697	0.815741987
491967	2147697	0.818358148
492067	2147697	0.821102267
492167	2147697	0.823971719
492267	2147697	0.826963735
492367	2147697	0.830075417
492467	2147697	0.833303768
492567	2147697	0.836645702
492667	2147697	0.840098077
492767	2147697	0.843657703
492867	2147697	0.84732137
492967	2147697	0.851085861
493067	2147697	0.854947973
493167	2147697	0.858904523
493267	2147697	0.862952371
493367	2147697	0.867088424
493467	2147697	0.871309649
493567	2147697	0.87561308
493667	2147697	0.879995823
493767	2147697	0.884455065
493867	2147697	0.888988075
493967	2147697	0.893592207
494067	2147697	0.898264901
494167	2147697	0.903003687
494267	2147697	0.907806183
494367	2147697	0.912670093
494467	2147697	0.91759321
494567	2147697	0.922573411
494667	2147697	0.927608656
494767	2147697	0.932696988
494867	2147697	0.937836528
494967	2147697	0.943025473
495067	2147697	0.948262096
495167	2147697	0.95354474
495267	2147697	0.958871817
495367	2147697	0.964241804
495467	2147697	0.969653244
495567	2147697	0.975104738
495667	2147697	0.980594947
495767	2147697	0.986122586
478567	2147797	0.493804695
478667	2147797	0.488068266
478767	2147797	0.482364264
478867	2147797	0.476694044
478967	2147797	0.47105908
479067	2147797	0.465460982
479167	2147797	0.459901515
479267	2147797	0.454382624
479367	2147797	0.448906463
479467	2147797	0.44347543
479567	2147797	0.4380922
479667	2147797	0.432759778
479767	2147797	0.427481549
479867	2147797	0.422261339
479967	2147797	0.417103492
480067	2147797	0.412012947
480167	2147797	0.40699534
481467	2147797	0.352998014
481567	2147797	0.350268722
481667	2147797	0.347850205
481767	2147797	0.345763874
481867	2147797	0.344027561
481967	2147797	0.342653995
482067	2147797	0.341650369
482167	2147797	0.341023413
482267	2147797	0.340818783
482367	2147797	0.341709345
482467	2147797	0.360994591
482567	2147797	0.392391339
482667	2147797	0.424187275
482767	2147797	0.455857579
482867	2147797	0.487113898
482967	2147797	0.51758449
483067	2147797	0.54665632
483167	2147797	0.573185703
483267	2147797	0.595135203
483367	2147797	0.610223047
483467	2147797	0.618454826
483567	2147797	0.62219981
483667	2147797	0.623639777
483767	2147797	0.624043501
483867	2147797	0.624118787
483967	2147797	0.62429851
484067	2147797	0.624864361
484167	2147797	0.625986675
484267	2147797	0.627735411
484367	2147797	0.630092996
484467	2147797	0.632978497
484567	2147797	0.636276784
484667	2147797	0.639863059
484767	2147797	0.643618526
484867	2147797	0.64743835
484967	2147797	0.651234856
485067	2147797	0.654938358
485167	2147797	0.658496899
485267	2147797	0.661875463
485367	2147797	0.665054754
485467	2147797	0.668029568
485567	2147797	0.670806799
485667	2147797	0.673403136
485767	2147797	0.67584264
485867	2147797	0.678154335
485967	2147797	0.680370003
486067	2147797	0.682522279
486167	2147797	0.684643126
486267	2147797	0.686762695
486367	2147797	0.688908559
486467	2147797	0.691105257
486567	2147797	0.693374096
486667	2147797	0.695733146
486767	2147797	0.698197367
486867	2147797	0.700778828
486967	2147797	0.70348698
487067	2147797	0.706328943
487167	2147797	0.70930982
487267	2147797	0.71243298
487367	2147797	0.715700348
487467	2147797	0.719112667
487567	2147797	0.722669734
487667	2147797	0.726370613
487767	2147797	0.730213813
487867	2147797	0.734197416
487967	2147797	0.73831916
488067	2147797	0.742576439
488167	2147797	0.746966208
488267	2147797	0.751484724
488367	2147797	0.756127029
488467	2147797	0.760885952
488567	2147797	0.76575008
488667	2147797	0.770699413
488767	2147797	0.775694984
488867	2147797	0.780651121
488967	2147797	0.785353655
489067	2147797	0.789248992
489167	2147797	0.791452639
489267	2147797	0.79201499
489367	2147797	0.791826191
489467	2147797	0.791407704
489567	2147797	0.790960111
489667	2147797	0.790564492
489767	2147797	0.790258152
489867	2147797	0.790060383
489967	2147797	0.789982166
490067	2147797	0.790030245
490167	2147797	0.790209034
490267	2147797	0.79052156
490367	2147797	0.790969976
490467	2147797	0.791555838
490567	2147797	0.792280269
490667	2147797	0.79314405
490767	2147797	0.79414768
490867	2147797	0.795291398
490967	2147797	0.796575206
491067	2147797	0.797998873
491167	2147797	0.799561943
491267	2147797	0.801263729
491367	2147797	0.803103322
491467	2147797	0.805079585
491567	2147797	0.807191164
491667	2147797	0.809436488
491767	2147797	0.811813778
491867	2147797	0.814321058
491967	2147797	0.816956166
492067	2147797	0.81971677
492167	2147797	0.822600382
492267	2147797	0.825604379
492367	2147797	0.828726016
492467	2147797	0.831962449
492567	2147797	0.835310753
492667	2147797	0.838767941
492767	2147797	0.842330979
492867	2147797	0.845996811
492967	2147797	0.849762365
493067	2147797	0.853624577
493167	2147797	0.857580401
493267	2147797	0.861626819
493367	2147797	0.865760855
493467	2147797	0.869979584
493567	2147797	0.874280139
493667	2147797	0.878659717
493767	2147797	0.883115585
493867	2147797	0.887645085
493967	2147797	0.892245637
494067	2147797	0.896914739
494167	2147797	0.901649971
494267	2147797	0.906448995
494367	2147797	0.911309554
494467	2147797	0.916229471
494567	2147797	0.921206652
494667	2147797	0.92623908
494767	2147797	0.931324815
494867	2147797	0.936461994
494967	2147797	0.941648825
495067	2147797	0.946883589
495167	2147797	0.952164636
495267	2147797	0.957490381
495367	2147797	0.962859303
495467	2147797	0.968269944
495567	2147797	0.973720904
495667	2147797	0.979210841
495767	2147797	0.984738466
478567	2147897	0.491829487
478667	2147897	0.486081564
478767	2147897	0.480365987
478867	2147897	0.474684093
478967	2147897	0.469037334
479067	2147897	0.463427296
479167	2147897	0.457855718
479267	2147897	0.45232452
479367	2147897	0.446835828
479467	2147897	0.441392012
479567	2147897	0.435995728
479667	2147897	0.430649967
479767	2147897	0.425358114
479867	2147897	0.420124017
479967	2147897	0.414952071
480067	2147897	0.409847315
480167	2147897	0.404815544
480267	2147897	0.399863445
481467	2147897	0.35115373
481567	2147897	0.348623373
481667	2147897	0.346480961
481767	2147897	0.344776086
481867	2147897	0.343569085
481967	2147897	0.342943016
482067	2147897	0.343037515
482167	2147897	0.344155013
482267	2147897	0.347148251
482367	2147897	0.354865277
482467	2147897	0.37298708
482567	2147897	0.400178021
482667	2147897	0.430817804
482767	2147897	0.462598468
482867	2147897	0.494689055
482967	2147897	0.526623765
483067	2147897	0.557928698
483167	2147897	0.58769476
483267	2147897	0.613231498
483367	2147897	0.628524848
483467	2147897	0.633444141
483567	2147897	0.634164253
483667	2147897	0.633582354
483767	2147897	0.632678918
483867	2147897	0.631888508
483967	2147897	0.631461552
484067	2147897	0.631557815
484167	2147897	0.632268702
484267	2147897	0.633621815
484367	2147897	0.635586648
484467	2147897	0.638086835
484567	2147897	0.641016756
484667	2147897	0.644257858
484767	2147897	0.647691567
484867	2147897	0.651208074
484967	2147897	0.654711757
485067	2147897	0.658124262
485167	2147897	0.661385999
485267	2147897	0.664456455
485367	2147897	0.667313494
485467	2147897	0.669951754
485567	2147897	0.6723803
485667	2147897	0.674619749
485767	2147897	0.676699156
485867	2147897	0.678652951
485967	2147897	0.680518168
486067	2147897	0.682332132
486167	2147897	0.684130682
486267	2147897	0.685946924
486367	2147897	0.687810459
486467	2147897	0.689747003
486567	2147897	0.691778295
486667	2147897	0.693922224
486767	2147897	0.69619308
486867	2147897	0.698601886
486967	2147897	0.701156765
487067	2147897	0.703863314
487167	2147897	0.706724959
487267	2147897	0.709743302
487367	2147897	0.712918426
487467	2147897	0.716249181
487567	2147897	0.719733424
487667	2147897	0.723368225
487767	2147897	0.727150022
487867	2147897	0.731074703
487967	2147897	0.735137597
488067	2147897	0.739333339
488167	2147897	0.743655543
488267	2147897	0.748096179
488367	2147897	0.752644458
488467	2147897	0.757284847
488567	2147897	0.761993403
488667	2147897	0.766730758
488767	2147897	0.771428162
488867	2147897	0.775959858
488967	2147897	0.780096003
489067	2147897	0.78347212
489167	2147897	0.785740079
489267	2147897	0.78691595
489367	2147897	0.787360313
489467	2147897	0.787429693
489567	2147897	0.787344836
489667	2147897	0.787226043
489767	2147897	0.787139052
489867	2147897	0.787121385
489967	2147897	0.787195593
490067	2147897	0.7873759
490167	2147897	0.787671669
490267	2147897	0.788089283
490367	2147897	0.788633216
490467	2147897	0.789306656
490567	2147897	0.790111896
490667	2147897	0.791050563
490767	2147897	0.792123774
490867	2147897	0.79333223
490967	2147897	0.79467628
491067	2147897	0.796155965
491167	2147897	0.79777104
491267	2147897	0.799520999
491367	2147897	0.801405087
491467	2147897	0.803422309
491567	2147897	0.805571445
491667	2147897	0.807851057
491767	2147897	0.810259501
491867	2147897	0.812794942
491967	2147897	0.815455361
492067	2147897	0.818238576
492167	2147897	0.821142255
492267	2147897	0.824163931
492367	2147897	0.827301021
492467	2147897	0.830550845
492567	2147897	0.833910639
492667	2147897	0.837377577
492767	2147897	0.840948785
492867	2147897	0.844621358
492967	2147897	0.848392374
493067	2147897	0.852258912
493167	2147897	0.856218058
493267	2147897	0.860266922
493367	2147897	0.864402649
493467	2147897	0.868622424
493567	2147897	0.87292348
493667	2147897	0.87730311
493767	2147897	0.881758667
493867	2147897	0.88628757
493967	2147897	0.890887308
494067	2147897	0.895555442
494167	2147897	0.900289609
494267	2147897	0.905087518
494367	2147897	0.909946957
494467	2147897	0.914865787
494567	2147897	0.919841945
494667	2147897	0.924873442
494767	2147897	0.929958363
494867	2147897	0.935094864
494967	2147897	0.94028117
495067	2147897	0.945515575
495167	2147897	0.950796438
495267	2147897	0.956122183
495367	2147897	0.961491295
495467	2147897	0.966902321
495567	2147897	0.972353862
495667	2147897	0.977844576
495767	2147897	0.983373176
495867	2147897	0.988938423
478467	2147997	0.495788407
478567	2147997	0.490002061
478667	2147997	0.484247013
478767	2147997	0.478524503
478867	2147997	0.472835872
478967	2147997	0.467182575
479067	2147997	0.461566198
479167	2147997	0.455988485
479267	2147997	0.450451355
479367	2147997	0.444956941
479467	2147997	0.439507622
479567	2147997	0.434106072
479667	2147997	0.428755308
479767	2147997	0.423458764
479867	2147997	0.41822036
479967	2147997	0.413044602
480067	2147997	0.407936696
480167	2147997	0.402902681
480267	2147997	0.397949593
481467	2147997	0.349976005
481567	2147997	0.347745892
481667	2147997	0.346016684
481767	2147997	0.344882297
481867	2147997	0.344469271
481967	2147997	0.344964115
482067	2147997	0.346674608
482167	2147997	0.350169759
482267	2147997	0.356571074
482367	2147997	0.367864294
482467	2147997	0.386028882
482567	2147997	0.410628849
482667	2147997	0.439316877
482767	2147997	0.470159625
482867	2147997	0.502060233
482967	2147997	0.534409461
483067	2147997	0.56684391
483167	2147997	0.59910481
483267	2147997	0.630548405
483367	2147997	0.64603891
483467	2147997	0.644660162
483567	2147997	0.64258857
483667	2147997	0.640584697
483767	2147997	0.638854884
483867	2147997	0.637541465
483967	2147997	0.636756578
484067	2147997	0.636581244
484167	2147997	0.637059063
484267	2147997	0.638191463
484367	2147997	0.639937894
484467	2147997	0.642221715
484567	2147997	0.644940238
484667	2147997	0.647976276
484767	2147997	0.651208992
484867	2147997	0.654522892
484967	2147997	0.657814692
485067	2147997	0.660998199
485167	2147997	0.664007403
485267	2147997	0.666797907
485367	2147997	0.669346772
485467	2147997	0.6716509
485567	2147997	0.673724199
485667	2147997	0.675593934
485767	2147997	0.677296709
485867	2147997	0.678874564
485967	2147997	0.680371532
486067	2147997	0.681830883
486167	2147997	0.683293121
486267	2147997	0.684794698
486367	2147997	0.686367326
486467	2147997	0.688037754
486567	2147997	0.689827871
486667	2147997	0.691755016
486767	2147997	0.693832403
486867	2147997	0.696069595
486967	2147997	0.698472983
487067	2147997	0.701046248
487167	2147997	0.703790777
487267	2147997	0.706706043
487367	2147997	0.709789943
487467	2147997	0.713039088
487567	2147997	0.716449045
487667	2147997	0.720014532
487767	2147997	0.723729539
487867	2147997	0.727587356
487967	2147997	0.73158048
488067	2147997	0.735700332
488167	2147997	0.739936715
488267	2147997	0.744276868
488367	2147997	0.748703913
488467	2147997	0.753194287
488567	2147997	0.757713501
488667	2147997	0.762209127
488767	2147997	0.766599652
488867	2147997	0.7707591
488967	2147997	0.774505275
489067	2147997	0.777620427
489167	2147997	0.779942219
489267	2147997	0.781477232
489367	2147997	0.78239546
489467	2147997	0.782913762
489567	2147997	0.783209928
489667	2147997	0.783405705
489767	2147997	0.783579388
489867	2147997	0.783780938
489967	2147997	0.784042736
490067	2147997	0.784386286
490167	2147997	0.78482624
490267	2147997	0.78537282
490367	2147997	0.786033305
490467	2147997	0.786812955
490567	2147997	0.787715604
490667	2147997	0.78874404
490767	2147997	0.789900266
490867	2147997	0.791185665
490967	2147997	0.792601122
491067	2147997	0.7941471
491167	2147997	0.795823703
491267	2147997	0.797630709
491367	2147997	0.799567611
491467	2147997	0.801633633
491567	2147997	0.803827751
491667	2147997	0.806148715
491767	2147997	0.80859506
491867	2147997	0.811165123
491967	2147997	0.813857059
492067	2147997	0.816668857
492167	2147997	0.819598357
492267	2147997	0.822643263
492367	2147997	0.825801165
492467	2147997	0.829069552
492567	2147997	0.832445827
492667	2147997	0.83592733
492767	2147997	0.839511348
492867	2147997	0.843195132
492967	2147997	0.84697591
493067	2147997	0.850850904
493167	2147997	0.854817339
493267	2147997	0.858872454
493367	2147997	0.863013513
493467	2147997	0.867237815
493567	2147997	0.871542701
493667	2147997	0.875925559
493767	2147997	0.880383831
493867	2147997	0.884915019
493967	2147997	0.889516686
494067	2147997	0.894186459
494167	2147997	0.898922036
494267	2147997	0.903721181
494367	2147997	0.908581728
494467	2147997	0.913501581
494567	2147997	0.918478716
494667	2147997	0.923511176
494767	2147997	0.928597074
494867	2147997	0.93373459
494967	2147997	0.93892197
495067	2147997	0.944157527
495167	2147997	0.949439634
495267	2147997	0.954766728
495367	2147997	0.960137303
495467	2147997	0.965549913
495567	2147997	0.971003167
495667	2147997	0.976495726
495767	2147997	0.982026306
495867	2147997	0.98759367
478367	2148097	0.499931789
478467	2148097	0.494111663
478567	2148097	0.488322101
478667	2148097	0.482564279
478767	2148097	0.476839464
478867	2148097	0.47114902
478967	2148097	0.465494429
479067	2148097	0.459877304
479167	2148097	0.454299417
479267	2148097	0.44876272
479367	2148097	0.44326938
479467	2148097	0.437821818
479567	2148097	0.43242276
479667	2148097	0.42707529
479767	2148097	0.421782922
479867	2148097	0.416549693
479967	2148097	0.411380263
480067	2148097	0.406280049
480167	2148097	0.401255382
480267	2148097	0.396313707
480367	2148097	0.391463816
481467	2148097	0.349366376
481567	2148097	0.347496852
481667	2148097	0.346256942
481767	2148097	0.345787682
481867	2148097	0.346279779
481967	2148097	0.348004335
482067	2148097	0.351367219
482167	2148097	0.356995263
482267	2148097	0.365823283
482367	2148097	0.379006911
482467	2148097	0.397366991
482567	2148097	0.420669789
482667	2148097	0.447752811
482767	2148097	0.477292044
482867	2148097	0.508234391
482967	2148097	0.539820728
483067	2148097	0.571477124
483167	2148097	0.602582878
483267	2148097	0.631135996
483367	2148097	0.646123491
483467	2148097	0.647110099
483567	2148097	0.645593007
483667	2148097	0.643738262
483767	2148097	0.642042132
483867	2148097	0.640729099
483967	2148097	0.639935712
484067	2148097	0.639747218
484167	2148097	0.640205289
484267	2148097	0.641309571
484367	2148097	0.643019835
484467	2148097	0.645261003
484567	2148097	0.64793109
484667	2148097	0.650910979
484767	2148097	0.654074678
484867	2148097	0.657298948
484967	2148097	0.660471638
485067	2148097	0.663498311
485167	2148097	0.66630696
485267	2148097	0.668850604
485367	2148097	0.67110768
485467	2148097	0.673080267
485567	2148097	0.674790503
485667	2148097	0.676275785
485767	2148097	0.677583504
485867	2148097	0.678766021
485967	2148097	0.679876418
486067	2148097	0.680965274
486167	2148097	0.682078514
486267	2148097	0.683256199
486367	2148097	0.684532065
486467	2148097	0.685933576
486567	2148097	0.687482323
486667	2148097	0.689194594
486767	2148097	0.691082018
486867	2148097	0.693152213
486967	2148097	0.695409396
487067	2148097	0.697854923
487167	2148097	0.70048777
487267	2148097	0.703304949
487367	2148097	0.70630185
487467	2148097	0.709472546
487567	2148097	0.712810025
487667	2148097	0.716306372
487767	2148097	0.719952869
487867	2148097	0.723739984
487967	2148097	0.727657208
488067	2148097	0.731692674
488167	2148097	0.735832466
488267	2148097	0.740059508
488367	2148097	0.744351844
488467	2148097	0.74868006
488567	2148097	0.753003525
488667	2148097	0.757265165
488767	2148097	0.761385134
488867	2148097	0.765255795
488967	2148097	0.7687451
489067	2148097	0.77172013
489167	2148097	0.77409421
489267	2148097	0.775870358
489367	2148097	0.777139353
489467	2148097	0.778034508
489567	2148097	0.77868572
489667	2148097	0.779197654
489767	2148097	0.779647257
489867	2148097	0.780088954
489967	2148097	0.780560857
490067	2148097	0.78108977
490167	2148097	0.781694763
490267	2148097	0.782389579
490367	2148097	0.783184255
490467	2148097	0.784086202
490567	2148097	0.785100926
490667	2148097	0.786232528
490767	2148097	0.787484042
490867	2148097	0.788857673
490967	2148097	0.790354963
491067	2148097	0.791976911
491167	2148097	0.793724064
491267	2148097	0.795596573
491367	2148097	0.797594249
491467	2148097	0.799716597
491567	2148097	0.801962846
491667	2148097	0.804331974
491767	2148097	0.806822732
491867	2148097	0.809433662
491967	2148097	0.812163117
492067	2148097	0.815009279
492167	2148097	0.817970172
492267	2148097	0.821043688
492367	2148097	0.824227595
492467	2148097	0.82751956
492567	2148097	0.83091716
492667	2148097	0.834417903
492767	2148097	0.838019241
492867	2148097	0.841718583
492967	2148097	0.84551331
493067	2148097	0.849400789
493167	2148097	0.853378384
493267	2148097	0.857443464
493367	2148097	0.86159342
493467	2148097	0.865825664
493567	2148097	0.870137646
493667	2148097	0.874526853
493767	2148097	0.878990822
493867	2148097	0.883527137
493967	2148097	0.888133442
494067	2148097	0.892807434
494167	2148097	0.897546874
494267	2148097	0.902349586
494367	2148097	0.907213456
494467	2148097	0.912136436
494567	2148097	0.917116542
494667	2148097	0.922151855
494767	2148097	0.92724052
494867	2148097	0.932380747
494967	2148097	0.937570808
495067	2148097	0.942809035
495167	2148097	0.948093823
495267	2148097	0.953423622
495367	2148097	0.958796943
495467	2148097	0.964212349
495567	2148097	0.969668459
495667	2148097	0.975163942
495767	2148097	0.98069752
495867	2148097	0.986267962
478267	2148197	0.504247568
478367	2148197	0.498397545
478467	2148197	0.492577597
478567	2148197	0.486788867
478667	2148197	0.481032573
478767	2148197	0.475310027
478867	2148197	0.469622639
478967	2148197	0.46397194
479067	2148197	0.458359595
479167	2148197	0.45278743
479267	2148197	0.447257456
479367	2148197	0.441771905
479467	2148197	0.43633327
479567	2148197	0.430944356
479667	2148197	0.425608343
479767	2148197	0.42032886
479867	2148197	0.415110084
479967	2148197	0.409956854
480067	2148197	0.404874818
480167	2148197	0.399870616
480267	2148197	0.394952104
480367	2148197	0.390128634
480467	2148197	0.385411411
480567	2148197	0.380813925
481367	2148197	0.351315358
481467	2148197	0.349205509
481567	2148197	0.347708992
481667	2148197	0.346965419
481767	2148197	0.347155159
481867	2148197	0.348515305
481967	2148197	0.351362996
482067	2148197	0.35612607
482167	2148197	0.363370534
482267	2148197	0.373785666
482367	2148197	0.388049695
482467	2148197	0.406541359
482567	2148197	0.429074067
482667	2148197	0.454927042
482767	2148197	0.483124273
482867	2148197	0.5126723
482967	2148197	0.542630624
483067	2148197	0.572024916
483167	2148197	0.599494853
483267	2148197	0.622369934
483367	2148197	0.636630256
483467	2148197	0.642282584
483567	2148197	0.643512119
483667	2148197	0.643084363
483767	2148197	0.642188437
483867	2148197	0.641368256
483967	2148197	0.640907702
484067	2148197	0.640963933
484167	2148197	0.64161591
484267	2148197	0.642883779
484367	2148197	0.644738736
484467	2148197	0.64711095
484567	2148197	0.649898386
484667	2148197	0.65297707
484767	2148197	0.656212259
484867	2148197	0.659469597
484967	2148197	0.662625367
485067	2148197	0.66557517
485167	2148197	0.668240492
485267	2148197	0.670572668
485367	2148197	0.672553844
485467	2148197	0.674194844
485567	2148197	0.675530359
485667	2148197	0.676612399
485767	2148197	0.677503205
485867	2148197	0.67826873
485967	2148197	0.678973404
486067	2148197	0.679676477
486167	2148197	0.680429875
486267	2148197	0.681277275
486367	2148197	0.682254062
486467	2148197	0.683387842
486567	2148197	0.684699243
486667	2148197	0.686202835
486767	2148197	0.687908043
486867	2148197	0.689819988
486967	2148197	0.691940228
487067	2148197	0.694267387
487167	2148197	0.696797682
487267	2148197	0.699525353
487367	2148197	0.702443017
487467	2148197	0.70554196
487567	2148197	0.70881237
487667	2148197	0.712243505
487767	2148197	0.715823794
487867	2148197	0.719540811
487967	2148197	0.723381096
488067	2148197	0.727329732
488167	2148197	0.731369614
488267	2148197	0.735480319
488367	2148197	0.739636484
488467	2148197	0.743805607
488567	2148197	0.747945274
488667	2148197	0.752000052
488767	2148197	0.755898999
488867	2148197	0.75955605
488967	2148197	0.7628771
489067	2148197	0.765777188
489167	2148197	0.768205029
489267	2148197	0.770161971
489367	2148197	0.771701199
489467	2148197	0.77290784
489567	2148197	0.773874623
489667	2148197	0.774685389
489767	2148197	0.77540856
489867	2148197	0.776096976
489967	2148197	0.776790366
490067	2148197	0.777518302
490167	2148197	0.778302782
490267	2148197	0.779160237
490367	2148197	0.78010302
490467	2148197	0.781140475
490567	2148197	0.782279701
490667	2148197	0.7835261
490767	2148197	0.78488377
490867	2148197	0.786355788
490967	2148197	0.787944416
491067	2148197	0.789651252
491167	2148197	0.791477345
491267	2148197	0.793423277
491367	2148197	0.795489228
491467	2148197	0.797675029
491567	2148197	0.799980201
491667	2148197	0.802403989
491767	2148197	0.804945387
491867	2148197	0.807603168
491967	2148197	0.810375903
492067	2148197	0.813261981
492167	2148197	0.81625963
492267	2148197	0.819366935
492367	2148197	0.822581854
492467	2148197	0.825902236
492567	2148197	0.829325839
492667	2148197	0.832850342
492767	2148197	0.836473365
492867	2148197	0.840192477
492967	2148197	0.844005214
493067	2148197	0.847909091
493167	2148197	0.85190161
493267	2148197	0.855980276
493367	2148197	0.860142604
493467	2148197	0.864386124
493567	2148197	0.868708396
493667	2148197	0.873107011
493767	2148197	0.8775796
493867	2148197	0.882123837
493967	2148197	0.886737445
494067	2148197	0.891418199
494167	2148197	0.896163925
494267	2148197	0.90097251
494367	2148197	0.905841897
494467	2148197	0.910770088
494567	2148197	0.915755145
494667	2148197	0.920795191
494767	2148197	0.925888408
494867	2148197	0.931033038
494967	2148197	0.936227382
495067	2148197	0.941469799
495167	2148197	0.946758704
495267	2148197	0.95209257
495367	2148197	0.957469923
495467	2148197	0.962889342
495567	2148197	0.968349459
495667	2148197	0.973848954
495767	2148197	0.979386557
495867	2148197	0.984961046
478267	2148297	0.502848102
478367	2148297	0.49700117
478467	2148297	0.491185138
478567	2148297	0.485401207
478667	2148297	0.479650657
478767	2148297	0.473934862
478867	2148297	0.4682553
478967	2148297	0.462613574
479067	2148297	0.457011425
479167	2148297	0.451450757
479267	2148297	0.445933666
479367	2148297	0.440462474
479467	2148297	0.435039774
479567	2148297	0.429668475
479667	2148297	0.424351877
479767	2148297	0.419093744
479867	2148297	0.413898406
479967	2148297	0.40877089
480067	2148297	0.403717071
480167	2148297	0.398743875
480267	2148297	0.393859527
480367	2148297	0.389073868
480467	2148297	0.384398753
480567	2148297	0.379848559
480667	2148297	0.375440827
481267	2148297	0.35362865
481367	2148297	0.351218791
481467	2148297	0.349371017
481567	2148297	0.348214049
481667	2148297	0.347911119
481767	2148297	0.348669566
481867	2148297	0.350752527
481967	2148297	0.354491567
482067	2148297	0.360295603
482167	2148297	0.368643872
482267	2148297	0.380040036
482367	2148297	0.39490424
482467	2148297	0.413416856
482567	2148297	0.435394704
482667	2148297	0.460285954
482767	2148297	0.487267523
482867	2148297	0.515348701
482967	2148297	0.543418914
483067	2148297	0.570231352
483167	2148297	0.594304361
483267	2148297	0.61383377
483367	2148297	0.627278522
483467	2148297	0.634801836
483567	2148297	0.638225376
483667	2148297	0.639430789
483767	2148297	0.639654872
483867	2148297	0.63961528
