x	y	car_pre_dur
486267	2147997	2.441859614
486367	2147997	2.426946342
486467	2147997	2.411802622
486567	2147997	2.396592821
486667	2147997	2.381478196
486767	2147997	2.366618281
486867	2147997	2.352172091
486967	2147997	2.33829897
487067	2147997	2.32515892
487167	2147997	2.312912225
487267	2147997	2.301718175
487367	2147997	2.291732734
487467	2147997	2.283105054
487567	2147997	2.275972891
487667	2147997	2.270457128
487767	2147997	2.266655826
487867	2147997	2.264638376
487967	2147997	2.264440359
488067	2147997	2.26605957
488167	2147997	2.269453266
488267	2147997	2.274536109
488367	2147997	2.281177467
488467	2147997	2.289195699
488567	2147997	2.298345721
488667	2147997	2.308294327
488767	2147997	2.318576689
488867	2147997	2.32853342
488967	2147997	2.337262338
489067	2147997	2.34371131
489167	2147997	2.34707826
489267	2147997	2.347309212
489367	2147997	2.345074315
489467	2147997	2.341256946
489567	2147997	2.336576732
489667	2147997	2.331514583
489767	2147997	2.326367265
489867	2147997	2.321313001
489967	2147997	2.31645801
490067	2147997	2.3118653
490167	2147997	2.307571795
490267	2147997	2.303598514
490367	2147997	2.299956671
490467	2147997	2.296651389
490567	2147997	2.29368399
490667	2147997	2.291053431
490767	2147997	2.288757192
490867	2147997	2.286791851
490967	2147997	2.285153431
491067	2147997	2.283837624
491167	2147997	2.282839918
491267	2147997	2.282155677
491367	2147997	2.281780183
491467	2147997	2.281708654
491567	2147997	2.281936256
491667	2147997	2.2824581
491767	2147997	2.283269244
491867	2147997	2.284364689
491967	2147997	2.28573938
492067	2147997	2.287388207
492167	2147997	2.289306009
492267	2147997	2.29148758
492367	2147997	2.293927679
492467	2147997	2.296621038
492567	2147997	2.299562375
492667	2147997	2.302746406
492767	2147997	2.306167859
492867	2147997	2.309821488
492967	2147997	2.313702083
493067	2147997	2.317804488
493167	2147997	2.322123609
493267	2147997	2.326654425
493367	2147997	2.331392
493467	2147997	2.336331493
493567	2147997	2.341468161
493667	2147997	2.346797368
493767	2147997	2.352314594
493867	2147997	2.358015432
493967	2147997	2.363895595
494067	2147997	2.36995092
494167	2147997	2.376177364
494267	2147997	2.38257101
494367	2147997	2.389128061
494467	2147997	2.395844844
494567	2147997	2.402717804
494667	2147997	2.409743508
494767	2147997	2.416918636
494867	2147997	2.42423998
494967	2147997	2.431704446
495067	2147997	2.439309045
495167	2147997	2.447050891
495267	2147997	2.454927199
495367	2147997	2.462935281
495467	2147997	2.471072544
495567	2147997	2.479336481
495667	2147997	2.487724675
495767	2147997	2.496234791
495867	2147997	2.504864573
478367	2148097	2.847603967
478467	2148097	2.834641329
478567	2148097	2.821761997
478667	2148097	2.808965637
478767	2148097	2.796251623
478867	2148097	2.783618997
478967	2148097	2.771066414
479067	2148097	2.758592095
479167	2148097	2.746193759
479267	2148097	2.73386855
479367	2148097	2.721612953
479467	2148097	2.709422686
479567	2148097	2.697292579
479667	2148097	2.685216409
479767	2148097	2.673186695
479867	2148097	2.661194417
479967	2148097	2.649228628
480067	2148097	2.637275894
480167	2148097	2.62531947
480267	2148097	2.613338055
480367	2148097	2.601303884
481467	2148097	2.429208238
481567	2148097	2.403070567
481667	2148097	2.375176306
481767	2148097	2.346132524
481867	2148097	2.316416353
481967	2148097	2.286325898
482067	2148097	2.255963724
482167	2148097	2.225206853
482267	2148097	2.193669522
482367	2148097	2.160765463
482467	2148097	2.126052777
482567	2148097	2.089680345
482667	2148097	2.052326226
482767	2148097	2.014769259
482867	2148097	1.977765139
482967	2148097	1.942903837
483067	2148097	1.930068653
483167	2148097	2.01942512
483267	2148097	2.124718202
483367	2148097	2.19473075
483467	2148097	2.226694688
483567	2148097	2.252734349
483667	2148097	2.278528422
483767	2148097	2.304985728
483867	2148097	2.332187732
483967	2148097	2.359906715
484067	2148097	2.38773325
484167	2148097	2.41514618
484267	2148097	2.441576361
484367	2148097	2.466465145
484467	2148097	2.489309908
484567	2148097	2.509692784
484667	2148097	2.527294379
484767	2148097	2.541896852
484867	2148097	2.553380276
484967	2148097	2.561714652
485067	2148097	2.56694883
485167	2148097	2.56919732
485267	2148097	2.568626042
485367	2148097	2.565438164
485467	2148097	2.559861063
485567	2148097	2.552135133
485667	2148097	2.54250481
485767	2148097	2.531211899
485867	2148097	2.518491002
485967	2148097	2.504566779
486067	2148097	2.489652673
486167	2148097	2.473950792
486267	2148097	2.457652631
486367	2148097	2.440940388
486467	2148097	2.423988687
486567	2148097	2.406966528
486667	2148097	2.390039321
486767	2148097	2.373370875
486867	2148097	2.357125188
486967	2148097	2.341467866
487067	2148097	2.326566967
487167	2148097	2.312593012
487267	2148097	2.299717886
487367	2148097	2.288112346
487467	2148097	2.277941934
487567	2148097	2.269361231
487667	2148097	2.262506673
487767	2148097	2.257488447
487867	2148097	2.254382317
487967	2148097	2.253222366
488067	2148097	2.253995465
488167	2148097	2.256637823
488267	2148097	2.261033135
488367	2148097	2.267010965
488467	2148097	2.274343179
488567	2148097	2.282735782
488667	2148097	2.291813907
488767	2148097	2.30110075
488867	2148097	2.310000728
488967	2148097	2.317817912
489067	2148097	2.323861372
489167	2148097	2.327652777
489267	2148097	2.329117066
489367	2148097	2.328573749
489467	2148097	2.326538118
489567	2148097	2.323519119
489667	2148097	2.319922906
489767	2148097	2.316041066
489867	2148097	2.312072583
489967	2148097	2.308150275
490067	2148097	2.304362075
490167	2148097	2.300766057
490267	2148097	2.297400507
490367	2148097	2.294290556
490467	2148097	2.291452527
490567	2148097	2.288896803
490667	2148097	2.286629712
490767	2148097	2.284654799
490867	2148097	2.282973665
490967	2148097	2.281586541
491067	2148097	2.280492673
491167	2148097	2.279690582
491267	2148097	2.279178243
491367	2148097	2.278953206
491467	2148097	2.279012678
491567	2148097	2.27935358
491667	2148097	2.279972589
491767	2148097	2.28086617
491867	2148097	2.282030593
491967	2148097	2.283461962
492067	2148097	2.285156224
492167	2148097	2.287109193
492267	2148097	2.289316561
492367	2148097	2.29177392
492467	2148097	2.294476775
492567	2148097	2.297420561
492667	2148097	2.300600665
492767	2148097	2.304012437
492867	2148097	2.30765121
492967	2148097	2.311512313
493067	2148097	2.315591091
493167	2148097	2.319882913
493267	2148097	2.32438319
493367	2148097	2.329087384
493467	2148097	2.333991019
493567	2148097	2.339089692
493667	2148097	2.344379077
493767	2148097	2.349854938
493867	2148097	2.355513128
493967	2148097	2.3613496
494067	2148097	2.367360406
494167	2148097	2.373541699
494267	2148097	2.379889741
494367	2148097	2.386400897
494467	2148097	2.393071637
494567	2148097	2.39989854
494667	2148097	2.406878286
494767	2148097	2.414007663
494867	2148097	2.421283556
494967	2148097	2.428702953
495067	2148097	2.436262939
495167	2148097	2.443960694
495267	2148097	2.451793489
495367	2148097	2.459758687
495467	2148097	2.467853737
495567	2148097	2.476076172
495667	2148097	2.484423606
495767	2148097	2.49289373
495867	2148097	2.501484312
478267	2148197	2.856261933
478367	2148197	2.843209582
478467	2148197	2.830242789
478567	2148197	2.817361737
478667	2148197	2.80456639
478767	2148197	2.791856462
478867	2148197	2.779231381
478967	2148197	2.76669025
479067	2148197	2.754231809
479167	2148197	2.741854385
479267	2148197	2.729555842
479367	2148197	2.717333522
479467	2148197	2.705184181
479567	2148197	2.693103912
479667	2148197	2.681088059
479767	2148197	2.669131098
479867	2148197	2.657226491
479967	2148197	2.645366473
480067	2148197	2.63354174
480167	2148197	2.621740949
480267	2148197	2.609949933
480367	2148197	2.598150386
480467	2148197	2.586317652
480567	2148197	2.57441695
481367	2148197	2.456214494
481467	2148197	2.431645026
481567	2148197	2.404127846
481667	2148197	2.37466732
481767	2148197	2.344133899
481867	2148197	2.313096814
481967	2148197	2.281860612
482067	2148197	2.250517733
482167	2148197	2.218975557
482267	2148197	2.186984952
482367	2148197	2.154227551
482467	2148197	2.120491274
482567	2148197	2.085833125
482667	2148197	2.050571118
482767	2148197	2.015163222
482867	2148197	1.980289557
482967	2148197	1.948326079
483067	2148197	1.941537863
483167	2148197	2.016582368
483267	2148197	2.106875426
483367	2148197	2.177668423
483467	2148197	2.226004249
483567	2148197	2.262757322
483667	2148197	2.29512865
483767	2148197	2.325938128
483867	2148197	2.356193109
483967	2148197	2.386152818
484067	2148197	2.415706
484167	2148197	2.444530516
484267	2148197	2.472184567
484367	2148197	2.498174065
484467	2148197	2.52200751
484567	2148197	2.543239887
484667	2148197	2.561505095
484767	2148197	2.576536629
484867	2148197	2.588176761
484967	2148197	2.596375277
485067	2148197	2.601179665
485167	2148197	2.602719368
485267	2148197	2.601187038
485367	2148197	2.596819446
485467	2148197	2.589880085
485567	2148197	2.580644648
485667	2148197	2.569389857
485767	2148197	2.556385556
485867	2148197	2.541889679
485967	2148197	2.526145554
486067	2148197	2.509381003
486167	2148197	2.491808768
486267	2148197	2.47362787
486367	2148197	2.455025584
486467	2148197	2.436179832
486567	2148197	2.417261794
486667	2148197	2.398438614
486767	2148197	2.379876075
486867	2148197	2.361741097
486967	2148197	2.344203876
487067	2148197	2.32743944
487167	2148197	2.311628284
487267	2148197	2.296955695
487367	2148197	2.283609319
487467	2148197	2.271774545
487567	2148197	2.261627479
487667	2148197	2.253325612
487767	2148197	2.246996835
487867	2148197	2.24272806
487967	2148197	2.240555036
488067	2148197	2.240454931
488167	2148197	2.242342539
488267	2148197	2.246069858
488367	2148197	2.251427628
488467	2148197	2.258146686
488567	2148197	2.265897187
488667	2148197	2.27428526
488767	2148197	2.282850297
488867	2148197	2.291072496
488967	2148197	2.298407589
489067	2148197	2.304364037
489167	2148197	2.308611114
489267	2148197	2.311061662
489367	2148197	2.311867788
489467	2148197	2.31133257
489567	2148197	2.309802186
489667	2148197	2.307592459
489767	2148197	2.304959106
489867	2148197	2.302096012
489967	2148197	2.299145141
490067	2148197	2.296208696
490167	2148197	2.293359763
490267	2148197	2.29065055
490367	2148197	2.288118407
490467	2148197	2.285790114
490567	2148197	2.283684891
490667	2148197	2.281816519
490767	2148197	2.280194825
490867	2148197	2.278826724
490967	2148197	2.277716963
491067	2148197	2.276868647
491167	2148197	2.276283616
491267	2148197	2.275962717
491367	2148197	2.275906001
491467	2148197	2.27611287
491567	2148197	2.276582185
491667	2148197	2.277312345
491767	2148197	2.278301356
491867	2148197	2.279546879
491967	2148197	2.281046271
492067	2148197	2.282796625
492167	2148197	2.284794799
492267	2148197	2.287037447
492367	2148197	2.289521041
492467	2148197	2.292241903
492567	2148197	2.295196225
492667	2148197	2.29838009
492767	2148197	2.301789498
492867	2148197	2.305420382
492967	2148197	2.309268631
493067	2148197	2.313330106
493167	2148197	2.317600654
493267	2148197	2.322076132
493367	2148197	2.326752408
493467	2148197	2.331625388
493567	2148197	2.336691014
493667	2148197	2.341945282
493767	2148197	2.347384251
493867	2148197	2.353004043
493967	2148197	2.358800857
494067	2148197	2.36477097
494167	2148197	2.370910743
494267	2148197	2.377216622
494367	2148197	2.383685142
494467	2148197	2.390312926
494567	2148197	2.397096692
494667	2148197	2.404033246
494767	2148197	2.411119485
494867	2148197	2.418352398
494967	2148197	2.425729063
495067	2148197	2.433246643
495167	2148197	2.440902391
495267	2148197	2.448693642
495367	2148197	2.456617815
495467	2148197	2.464672407
495567	2148197	2.472854995
495667	2148197	2.48116323
495767	2148197	2.489594836
495867	2148197	2.49814761
478267	2148297	2.851930085
478367	2148297	2.838869284
478467	2148297	2.825896049
478567	2148297	2.813010803
478667	2148297	2.800213776
478767	2148297	2.787504983
478867	2148297	2.774884192
478967	2148297	2.762350895
479067	2148297	2.749904275
479167	2148297	2.737543172
479267	2148297	2.725266048
479367	2148297	2.713070949
479467	2148297	2.700955474
479567	2148297	2.688916737
479667	2148297	2.676951335
479767	2148297	2.66505532
479867	2148297	2.653224161
479967	2148297	2.641452702
480067	2148297	2.629735088
480167	2148297	2.618064628
480267	2148297	2.606433515
480367	2148297	2.594832271
480467	2148297	2.58324866
480567	2148297	2.571665559
480667	2148297	2.560056814
481267	2148297	2.481466136
481367	2148297	2.460869908
481467	2148297	2.435187681
481567	2148297	2.405770942
481667	2148297	2.374475185
481767	2148297	2.342461362
481867	2148297	2.310316586
481967	2148297	2.278315218
482067	2148297	2.246550466
482167	2148297	2.214992817
482267	2148297	2.183535196
482367	2148297	2.15206347
482467	2148297	2.120560571
482567	2148297	2.089215018
482667	2148297	2.05852273
482767	2148297	2.029511789
482867	2148297	2.004551391
482967	2148297	1.990059777
483067	2148297	2.001464319
483167	2148297	2.049966562
483267	2148297	2.116572959
483367	2148297	2.179576045
483467	2148297	2.231662113
483567	2148297	2.274711247
483667	2148297	2.31241049
483767	2148297	2.347269467
483867	2148297	2.380602686
483967	2148297	2.412980811
484067	2148297	2.444527286
484167	2148297	2.475080006
484267	2148297	2.504289583
484367	2148297	2.531694032
484467	2148297	2.556785446
484567	2148297	2.579071168
484667	2148297	2.598126041
484767	2148297	2.613630919
484867	2148297	2.625394121
484967	2148297	2.633355446
485067	2148297	2.637575452
485167	2148297	2.638214709
485267	2148297	2.635508348
485367	2148297	2.629740461
485467	2148297	2.621221498
485567	2148297	2.610270205
485667	2148297	2.59720049
485767	2148297	2.582312758
485867	2148297	2.565888938
485967	2148297	2.54819034
486067	2148297	2.529457548
486167	2148297	2.509911713
486267	2148297	2.489756771
486367	2148297	2.469182251
486467	2148297	2.44836643
486567	2148297	2.427479685
486667	2148297	2.406687935
486767	2148297	2.38615607
486867	2148297	2.366051266
486967	2148297	2.346546015
487067	2148297	2.327820622
487167	2148297	2.3100648
487267	2148297	2.293477812
487367	2148297	2.278266498
487467	2148297	2.264640422
487567	2148297	2.252803558
487667	2148297	2.242942334
487767	2148297	2.235210765
487867	2148297	2.229714442
487967	2148297	2.226496052
488067	2148297	2.22552528
488167	2148297	2.226694939
488267	2148297	2.22982338
488367	2148297	2.234661366
488467	2148297	2.240900595
488567	2148297	2.24818161
488667	2148297	2.256100736
488767	2148297	2.264218861
488867	2148297	2.27207825
488967	2148297	2.279235032
489067	2148297	2.285310039
489167	2148297	2.290046755
489267	2148297	2.293350406
489367	2148297	2.295284757
489467	2148297	2.296027945
489567	2148297	2.295812344
489667	2148297	2.294874441
489767	2148297	2.293425526
489867	2148297	2.291640596
489967	2148297	2.289658276
490067	2148297	2.287585649
490167	2148297	2.285504369
490267	2148297	2.283476364
490367	2148297	2.281548571
490467	2148297	2.279756628
490567	2148297	2.278127682
490667	2148297	2.276682471
490767	2148297	2.275436879
490867	2148297	2.274403073
490967	2148297	2.273590349
491067	2148297	2.273005756
491167	2148297	2.272654567
491267	2148297	2.272540624
491367	2148297	2.272666605
491467	2148297	2.273034225
491567	2148297	2.273644394
491667	2148297	2.274497333
491767	2148297	2.27559268
491867	2148297	2.27692956
491967	2148297	2.278506657
492067	2148297	2.280322265
492167	2148297	2.282374336
492267	2148297	2.284660527
492367	2148297	2.28717823
492467	2148297	2.289924613
492567	2148297	2.292896646
492667	2148297	2.296091134
492767	2148297	2.299504743
492867	2148297	2.303134023
492967	2148297	2.306975432
493067	2148297	2.311025361
493167	2148297	2.315280146
493267	2148297	2.319736094
493367	2148297	2.324389493
493467	2148297	2.329236634
493567	2148297	2.334273814
493667	2148297	2.339497358
493767	2148297	2.344903624
493867	2148297	2.350489012
493967	2148297	2.356249974
494067	2148297	2.362183019
494167	2148297	2.368284718
494267	2148297	2.374551712
494367	2148297	2.380980711
494467	2148297	2.387568499
494567	2148297	2.394311937
494667	2148297	2.401207964
494767	2148297	2.408253594
494867	2148297	2.415445924
494967	2148297	2.422782126
495067	2148297	2.430259453
495167	2148297	2.437875232
495267	2148297	2.445626868
495367	2148297	2.45351184
495467	2148297	2.461527702
495567	2148297	2.469672077
495667	2148297	2.477942658
495767	2148297	2.486337209
495867	2148297	2.494853555
495967	2148297	2.503489589
478267	2148397	2.847655368
478367	2148397	2.834583896
478467	2148397	2.82160181
478567	2148397	2.808709743
478667	2148397	2.795908155
478767	2148397	2.783197317
478867	2148397	2.770577281
478967	2148397	2.758047851
479067	2148397	2.745608563
479167	2148397	2.733258651
479267	2148397	2.720997021
479367	2148397	2.708822231
479467	2148397	2.696732466
479567	2148397	2.684725535
479667	2148397	2.672798867
479767	2148397	2.660949537
479867	2148397	2.649174307
479967	2148397	2.637469709
480067	2148397	2.625832153
480167	2148397	2.614258075
480267	2148397	2.602744104
480367	2148397	2.591287199
480467	2148397	2.57988467
480567	2148397	2.568533854
480667	2148397	2.557231005
480767	2148397	2.545968384
480867	2148397	2.534727065
480967	2148397	2.523458644
481067	2148397	2.512034029
481167	2148397	2.500076709
481267	2148397	2.4863349
481367	2148397	2.467038886
481467	2148397	2.439239582
481567	2148397	2.407100121
481667	2148397	2.373868757
481767	2148397	2.340624077
481867	2148397	2.307769442
481967	2148397	2.275495864
482067	2148397	2.243903884
482167	2148397	2.21304582
482267	2148397	2.182958681
482367	2148397	2.153713994
482467	2148397	2.125494114
482567	2148397	2.098699961
482667	2148397	2.074121005
482767	2148397	2.053270769
482867	2148397	2.03907161
482967	2148397	2.036824908
483067	2148397	2.053509751
483167	2148397	2.091435504
483267	2148397	2.142890214
483367	2148397	2.196939351
483467	2148397	2.247136923
483567	2148397	2.292063444
483667	2148397	2.332708215
483767	2148397	2.370451924
483867	2148397	2.406332396
483967	2148397	2.440948268
484067	2148397	2.474523325
484167	2148397	2.506980317
484267	2148397	2.538006566
484367	2148397	2.56712189
484467	2148397	2.593755203
484567	2148397	2.617326282
484667	2148397	2.637322219
484767	2148397	2.653356707
484867	2148397	2.665203942
484967	2148397	2.672805382
485067	2148397	2.676253802
485167	2148397	2.675762898
485267	2148397	2.67163129
485367	2148397	2.664207994
485467	2148397	2.653863569
485567	2148397	2.640968552
485667	2148397	2.625878956
485767	2148397	2.608927699
485867	2148397	2.59042053
485967	2148397	2.570635131
486067	2148397	2.549822338
486167	2148397	2.528208683
486267	2148397	2.50599972
486367	2148397	2.483383795
486467	2148397	2.460536056
486567	2148397	2.437622577
486667	2148397	2.414804556
486767	2148397	2.392242535
486867	2148397	2.370100603
486967	2148397	2.348550465
487067	2148397	2.327775157
487167	2148397	2.307972011
487267	2148397	2.289354199
487367	2148397	2.272149903
487467	2148397	2.256597882
487567	2148397	2.242938154
487667	2148397	2.231397034
487767	2148397	2.222166964
487867	2148397	2.215383596
487967	2148397	2.211104505
488067	2148397	2.209294729
488167	2148397	2.209822871
488267	2148397	2.212468159
488367	2148397	2.216935426
488467	2148397	2.222873207
488567	2148397	2.229891041
488667	2148397	2.237574644
488767	2148397	2.245500705
488867	2148397	2.253255135
488967	2148397	2.260458269
489067	2148397	2.266796731
489167	2148397	2.272054875
489267	2148397	2.276133655
489367	2148397	2.279047295
489467	2148397	2.280898428
489567	2148397	2.281842445
489667	2148397	2.282053843
489767	2148397	2.281702189
489867	2148397	2.280938898
489967	2148397	2.279892309
490067	2148397	2.278667772
490167	2148397	2.277350136
490267	2148397	2.276007035
490367	2148397	2.274692127
490467	2148397	2.273447939
490567	2148397	2.27230821
490667	2148397	2.271299764
490767	2148397	2.270443981
490867	2148397	2.269757934
490967	2148397	2.269255263
491067	2148397	2.268946856
491167	2148397	2.268841372
491267	2148397	2.268945642
491367	2148397	2.26926499
491467	2148397	2.269803474
491567	2148397	2.27056409
491667	2148397	2.271548925
491767	2148397	2.272759285
491867	2148397	2.274195801
491967	2148397	2.275858513
492067	2148397	2.277746949
492167	2148397	2.279860183
492267	2148397	2.282196896
492367	2148397	2.284755419
492467	2148397	2.287533781
492567	2148397	2.290529747
492667	2148397	2.293740853
492767	2148397	2.297164439
492867	2148397	2.30079768
492967	2148397	2.304637612
493067	2148397	2.308681157
493167	2148397	2.312925148
493267	2148397	2.317366346
493367	2148397	2.322001463
493467	2148397	2.326827176
493567	2148397	2.331840145
493667	2148397	2.337037025
493767	2148397	2.342414478
493867	2148397	2.347969186
493967	2148397	2.353697857
494067	2148397	2.359597237
494167	2148397	2.365664114
494267	2148397	2.371895325
494367	2148397	2.378287762
494467	2148397	2.384838372
494567	2148397	2.391544168
494667	2148397	2.398402222
494767	2148397	2.405409675
494867	2148397	2.412563733
494967	2148397	2.41986167
495067	2148397	2.427300829
495167	2148397	2.43487862
495267	2148397	2.442592522
495367	2148397	2.450440078
495467	2148397	2.458418902
495567	2148397	2.466526669
495667	2148397	2.474761119
495767	2148397	2.483120055
495867	2148397	2.491601341
495967	2148397	2.5002029
478267	2148497	2.84343903
478367	2148497	2.830354608
478467	2148497	2.81736119
478567	2148497	2.804459586
478667	2148497	2.791650448
478767	2148497	2.778934251
478867	2148497	2.766311267
478967	2148497	2.753781535
479067	2148497	2.74134484
479167	2148497	2.729000676
479267	2148497	2.71674823
479367	2148497	2.704586345
479467	2148497	2.692513512
479567	2148497	2.680527854
479667	2148497	2.668627137
479767	2148497	2.6568088
479867	2148497	2.645070023
479967	2148497	2.63340785
480067	2148497	2.62181938
480167	2148497	2.610302049
480267	2148497	2.598854033
480367	2148497	2.587474779
480467	2148497	2.576165676
480567	2148497	2.564930855
480667	2148497	2.553778056
480767	2148497	2.542719475
480867	2148497	2.531772349
480967	2148497	2.52095874
481067	2148497	2.510302611
481167	2148497	2.499814572
481267	2148497	2.489374761
481367	2148497	2.474638802
481467	2148497	2.441216271
481567	2148497	2.406295553
481667	2148497	2.37182706
481767	2148497	2.338038185
481867	2148497	2.305080915
481967	2148497	2.27310177
482067	2148497	2.242253061
482167	2148497	2.212699474
482267	2148497	2.184631796
482367	2148497	2.158296616
482467	2148497	2.134051635
482567	2148497	2.112460029
482667	2148497	2.094446055
482767	2148497	2.081535637
482867	2148497	2.076137111
482967	2148497	2.081523714
483067	2148497	2.100679343
483167	2148497	2.133772899
483267	2148497	2.176851023
483367	2148497	2.224088177
483467	2148497	2.27096351
483567	2148497	2.315376885
483667	2148497	2.357010564
483767	2148497	2.396339851
483867	2148497	2.433988539
483967	2148497	2.470436574
484067	2148497	2.505910487
484167	2148497	2.54035023
484267	2148497	2.573419129
484367	2148497	2.604554054
484467	2148497	2.633052968
484567	2148497	2.658185716
484667	2148497	2.67930472
484767	2148497	2.695931763
484867	2148497	2.707805281
484967	2148497	2.714885272
485067	2148497	2.717324444
485167	2148497	2.715420322
485267	2148497	2.709562848
485367	2148497	2.700187778
485467	2148497	2.687740777
485567	2148497	2.672653014
485667	2148497	2.655326619
485767	2148497	2.636127601
485867	2148497	2.615383877
485967	2148497	2.593386536
486067	2148497	2.570393006
486167	2148497	2.546631237
486267	2148497	2.522304357
486367	2148497	2.497595511
486467	2148497	2.472672745
486567	2148497	2.447693882
486667	2148497	2.422811433
486767	2148497	2.398177578
486867	2148497	2.373949263
486967	2148497	2.350293405
487067	2148497	2.327392072
487167	2148497	2.305447297
487267	2148497	2.284684807
487367	2148497	2.265355418
487467	2148497	2.247732249
487567	2148497	2.232101383
487667	2148497	2.218743853
487767	2148497	2.207908415
487867	2148497	2.199778004
487967	2148497	2.194437036
488067	2148497	2.191849173
488167	2148497	2.191853083
488267	2148497	2.194177164
488367	2148497	2.198467131
488467	2148497	2.20431731
488567	2148497	2.211298415
488667	2148497	2.218979173
488767	2148497	2.226943252
488867	2148497	2.234804876
488967	2148497	2.242225846
489067	2148497	2.248933921
489167	2148497	2.254738924
489267	2148497	2.259540898
489367	2148497	2.263326059
489467	2148497	2.266150954
489567	2148497	2.268119767
489667	2148497	2.269361284
489767	2148497	2.270010286
489867	2148497	2.270195168
489967	2148497	2.270031269
490067	2148497	2.269618354
490167	2148497	2.269040659
490267	2148497	2.268368245
490367	2148497	2.267658877
490467	2148497	2.266959971
490567	2148497	2.266310376
490667	2148497	2.265741923
490767	2148497	2.265280715
490867	2148497	2.26494818
490967	2148497	2.264761922
491067	2148497	2.264736403
491167	2148497	2.264883485
491267	2148497	2.265212868
491367	2148497	2.265732441
491467	2148497	2.266448558
491567	2148497	2.267366272
491667	2148497	2.268489516
491767	2148497	2.269821258
491867	2148497	2.271363629
491967	2148497	2.273118031
492067	2148497	2.275085223
492167	2148497	2.277265405
492267	2148497	2.279658284
492367	2148497	2.282263133
492467	2148497	2.285078844
492567	2148497	2.288103975
492667	2148497	2.291336795
492767	2148497	2.294775319
492867	2148497	2.298417345
492967	2148497	2.302260486
493067	2148497	2.306302198
493167	2148497	2.310539805
493267	2148497	2.314970524
493367	2148497	2.31959149
493467	2148497	2.324399768
493567	2148497	2.329392379
493667	2148497	2.334566308
493767	2148497	2.339918525
493867	2148497	2.345445992
493967	2148497	2.351145678
494067	2148497	2.357014566
494167	2148497	2.363049663
494267	2148497	2.369248006
494367	2148497	2.375606671
494467	2148497	2.382122773
494567	2148497	2.388793476
494667	2148497	2.395615994
494767	2148497	2.402587594
494867	2148497	2.409705597
494967	2148497	2.416967382
495067	2148497	2.424370387
495167	2148497	2.431912107
495267	2148497	2.439590099
495367	2148497	2.447401975
495467	2148497	2.455345412
495567	2148497	2.46341814
495667	2148497	2.47161795
495767	2148497	2.479942689
495867	2148497	2.48839026
495967	2148497	2.496958623
478267	2148597	2.839282652
478367	2148597	2.82618299
478467	2148597	2.813175743
478567	2148597	2.800261865
478667	2148597	2.78744216
478767	2148597	2.774717256
478867	2148597	2.762087581
478967	2148597	2.74955333
479067	2148597	2.737114432
479167	2148597	2.724770515
479267	2148597	2.712520869
479367	2148597	2.70036441
479467	2148597	2.688299638
479567	2148597	2.676324609
479667	2148597	2.664436912
479767	2148597	2.652633663
479867	2148597	2.640911529
479967	2148597	2.629266799
480067	2148597	2.617695514
480167	2148597	2.606193699
480267	2148597	2.594757702
480367	2148597	2.583384672
480467	2148597	2.572073168
480567	2148597	2.560823832
480667	2148597	2.549639983
480767	2148597	2.538527718
480867	2148597	2.527494629
480967	2148597	2.516544525
481067	2148597	2.505659121
481167	2148597	2.494724075
481267	2148597	2.483089519
481367	2148597	2.465785358
481467	2148597	2.435398056
481567	2148597	2.401509486
481667	2148597	2.367597352
481767	2148597	2.334312468
481867	2148597	2.301970732
481967	2148597	2.270844867
482067	2148597	2.241222897
482167	2148597	2.213425699
482267	2148597	2.187814635
482367	2148597	2.164801772
482467	2148597	2.144876576
482567	2148597	2.128665291
482667	2148597	2.117031493
482767	2148597	2.111195465
482867	2148597	2.11277648
482967	2148597	2.123547067
483067	2148597	2.144683309
483167	2148597	2.175750277
483267	2148597	2.21436275
483367	2148597	2.257102196
483467	2148597	2.300914395
483567	2148597	2.343903376
483667	2148597	2.385321424
483767	2148597	2.425171456
483867	2148597	2.463795322
483967	2148597	2.501573729
484067	2148597	2.538726015
484167	2148597	2.575183637
484267	2148597	2.610536403
484367	2148597	2.644061593
484467	2148597	2.674832271
484567	2148597	2.701876485
484667	2148597	2.724342388
484767	2148597	2.74162526
484867	2148597	2.753429439
484967	2148597	2.759762533
485067	2148597	2.760879946
485167	2148597	2.757206735
485267	2148597	2.749260575
485367	2148597	2.737589795
485467	2148597	2.722730748
485567	2148597	2.705182623
485667	2148597	2.68539534
485767	2148597	2.663766104
485867	2148597	2.640641137
485967	2148597	2.616320159
486067	2148597	2.591062149
486167	2148597	2.565091497
486267	2148597	2.53860415
486367	2148597	2.511773534
486467	2148597	2.484756256
486567	2148597	2.457697643
486667	2148597	2.430737233
486767	2148597	2.404014393
486867	2148597	2.377674215
486967	2148597	2.35187384
487067	2148597	2.32678925
487167	2148597	2.302622382
487267	2148597	2.279607948
487367	2148597	2.258018601
487467	2148597	2.238165932
487567	2148597	2.220393363
487667	2148597	2.205056227
487767	2148597	2.192485706
487867	2148597	2.182938802
487967	2148597	2.176545578
488067	2148597	2.173272142
488167	2148597	2.172915223
488267	2148597	2.175130409
488367	2148597	2.179480844
488467	2148597	2.185487903
488567	2148597	2.19267113
488667	2148597	2.200574259
488767	2148597	2.208780614
488867	2148597	2.216923104
488967	2148597	2.224692643
489067	2148597	2.231846161
489167	2148597	2.238212763
489267	2148597	2.243695336
489367	2148597	2.248265576
489467	2148597	2.251952546
489567	2148597	2.254827119
