x	y	error_car_pre_inf
480167	2150297	0.043171725
480267	2150297	0.039866919
480367	2150297	0.036625553
480467	2150297	0.033448722
480567	2150297	0.030336503
480667	2150297	0.027287747
480767	2150297	0.024299865
480867	2150297	0.021368638
480967	2150297	0.018488064
481067	2150297	0.01565029
481167	2150297	0.012845674
481267	2150297	0.010063042
481367	2150297	0.007290209
481467	2150297	0.004514858
481567	2150297	0.001725876
481667	2150297	-0.00108473
481767	2150297	-0.003918982
481867	2150297	-0.006768181
481967	2150297	-0.009602885
482067	2150297	-0.012346273
482167	2150297	-0.014790663
482267	2150297	-0.016309203
482367	2150297	-0.014973163
482467	2150297	-0.007464823
482567	2150297	0.005356092
482667	2150297	0.019612437
482767	2150297	0.033205779
482867	2150297	0.045184166
482967	2150297	0.055019606
483067	2150297	0.062400806
483167	2150297	0.067324171
483267	2150297	0.069812925
483367	2150297	0.069841976
483467	2150297	0.067696824
483567	2150297	0.063800604
483667	2150297	0.058698239
483767	2150297	0.053032615
483867	2150297	0.04750468
483967	2150297	0.042812879
484067	2150297	0.039576836
484167	2150297	0.038264194
484267	2150297	0.039141765
484367	2150297	0.042249573
484467	2150297	0.047346315
484567	2150297	0.053670896
484667	2150297	0.059579595
484767	2150297	0.064271479
484867	2150297	0.06917519
484967	2150297	0.075367654
485067	2150297	0.083217266
485167	2150297	0.092797381
485267	2150297	0.104033818
485367	2150297	0.116760007
485467	2150297	0.130757037
485567	2150297	0.145788505
485667	2150297	0.161626287
485767	2150297	0.178065483
485867	2150297	0.194930354
485967	2150297	0.212074408
486067	2150297	0.229377453
486167	2150297	0.246741495
486267	2150297	0.264086511
486367	2150297	0.281346562
486467	2150297	0.298466416
486567	2150297	0.315398639
486667	2150297	0.332101102
486767	2150297	0.348534809
486867	2150297	0.364661939
486967	2150297	0.380444075
487067	2150297	0.395840576
487167	2150297	0.410807156
487267	2150297	0.425294791
487367	2150297	0.439249224
487467	2150297	0.452611445
487567	2150297	0.465319639
487667	2150297	0.477313012
487767	2150297	0.488537537
487867	2150297	0.498952931
487967	2150297	0.508539302
488067	2150297	0.517301415
488167	2150297	0.525269022
488267	2150297	0.532493061
488367	2150297	0.539039047
488467	2150297	0.544979664
488567	2150297	0.550388302
488667	2150297	0.555334409
488767	2150297	0.559880761
488867	2150297	0.564082255
488967	2150297	0.567985748
489067	2150297	0.571630496
489167	2150297	0.575048881
489267	2150297	0.578267241
489367	2150297	0.581306683
489467	2150297	0.584183845
489567	2150297	0.586911578
489667	2150297	0.589499552
489767	2150297	0.591954788
489867	2150297	0.594282127
489967	2150297	0.596484639
490067	2150297	0.598563992
490167	2150297	0.60052076
490267	2150297	0.602354706
490367	2150297	0.604065017
491067	2150297	0.6124673
491167	2150297	0.613144404
491267	2150297	0.613689174
491367	2150297	0.614101905
491467	2150297	0.614383235
492067	2150297	0.613387759
492167	2150297	0.612793063
492267	2150297	0.612082484
492367	2150297	0.611258895
492467	2150297	0.61032529
492567	2150297	0.609284757
492667	2150297	0.608140458
492767	2150297	0.606895609
492867	2150297	0.605553459
492967	2150297	0.604117273
493067	2150297	0.60259032
493167	2150297	0.600975855
493267	2150297	0.59927711
493367	2150297	0.597497282
493467	2150297	0.595639526
493567	2150297	0.593706948
493667	2150297	0.591702596
493767	2150297	0.589629458
493867	2150297	0.587490459
493967	2150297	0.585288454
494067	2150297	0.583026231
494167	2150297	0.580706507
494267	2150297	0.578331928
494367	2150297	0.57590507
494467	2150297	0.573428439
494567	2150297	0.570904472
494667	2150297	0.56833554
494767	2150297	0.565723948
494867	2150297	0.563071937
494967	2150297	0.560381691
495067	2150297	0.55765533
495167	2150297	0.554894924
495267	2150297	0.552102487
495367	2150297	0.549279984
495467	2150297	0.546429334
495567	2150297	0.543552412
495667	2150297	0.540651051
495767	2150297	0.537727048
495867	2150297	0.534782165
495967	2150297	0.531818131
496067	2150297	0.528836648
496167	2150297	0.525839392
496267	2150297	0.522828017
477967	2150397	0.122251242
478067	2150397	0.118282501
478167	2150397	0.114312243
478267	2150397	0.110341926
478367	2150397	0.106373134
478467	2150397	0.102407577
478567	2150397	0.098447104
478667	2150397	0.094493699
478767	2150397	0.090549487
478867	2150397	0.086616733
478967	2150397	0.082697841
479067	2150397	0.078795348
479167	2150397	0.074911917
479267	2150397	0.071050325
479367	2150397	0.067213443
479467	2150397	0.063404215
479567	2150397	0.059625623
479667	2150397	0.055880649
479767	2150397	0.052172221
479867	2150397	0.048503155
479967	2150397	0.044876078
480067	2150397	0.041293339
480167	2150397	0.037756903
480267	2150397	0.034268239
480367	2150397	0.030828184
480467	2150397	0.027436803
480567	2150397	0.024093248
480667	2150397	0.020795618
480767	2150397	0.017540839
480867	2150397	0.014324591
480967	2150397	0.011141302
481067	2150397	0.007984262
481167	2150397	0.004845902
481267	2150397	0.001718324
481367	2150397	-0.001405813
481467	2150397	-0.004531908
481567	2150397	-0.007661258
481667	2150397	-0.010787669
481767	2150397	-0.01389178
481867	2150397	-0.016930761
481967	2150397	-0.01981772
482067	2150397	-0.022377522
482167	2150397	-0.02425077
482267	2150397	-0.024712412
482367	2150397	-0.022531068
482467	2150397	-0.016580684
482567	2150397	-0.007272319
482667	2150397	0.003683743
482767	2150397	0.014722222
482867	2150397	0.024841803
482967	2150397	0.033446228
483067	2150397	0.040207855
483167	2150397	0.045018688
483267	2150397	0.047860575
483367	2150397	0.04877939
483467	2150397	0.047984353
483567	2150397	0.045817183
483667	2150397	0.042720746
483767	2150397	0.039210706
483867	2150397	0.035838879
483967	2150397	0.03314589
484067	2150397	0.031607016
484167	2150397	0.031580051
484267	2150397	0.033262347
484367	2150397	0.036652627
484467	2150397	0.041498287
484567	2150397	0.047234501
484667	2150397	0.053123801
484767	2150397	0.058884237
484867	2150397	0.064980427
484967	2150397	0.072018586
485067	2150397	0.080360264
485167	2150397	0.090141432
485267	2150397	0.101352434
485367	2150397	0.113891959
485467	2150397	0.127604283
485567	2150397	0.142307945
485667	2150397	0.15781715
485767	2150397	0.173955858
485867	2150397	0.190565424
485967	2150397	0.207507446
486067	2150397	0.224663559
486167	2150397	0.241933575
486267	2150397	0.259232903
486367	2150397	0.276489797
486467	2150397	0.293642712
486567	2150397	0.310637882
486667	2150397	0.327427146
486767	2150397	0.343966004
486867	2150397	0.360211886
486967	2150397	0.376122608
487067	2150397	0.391655046
487167	2150397	0.406764087
487267	2150397	0.42140197
487367	2150397	0.435518226
487467	2150397	0.449060446
487567	2150397	0.461976135
487667	2150397	0.474215777
487767	2150397	0.485736959
487867	2150397	0.496508992
487967	2150397	0.506517053
488067	2150397	0.515764716
488167	2150397	0.524274088
488267	2150397	0.532083428
488367	2150397	0.539242947
488467	2150397	0.545809851
488567	2150397	0.551843669
488667	2150397	0.55740255
488767	2150397	0.562540717
488867	2150397	0.567307028
488967	2150397	0.571744364
489067	2150397	0.575889599
489167	2150397	0.579773918
489267	2150397	0.583423305
489367	2150397	0.586859121
489467	2150397	0.590098676
489567	2150397	0.593155787
489667	2150397	0.596041292
489767	2150397	0.598763515
489867	2150397	0.601328694
489967	2150397	0.603741349
490067	2150397	0.606004622
490167	2150397	0.608120569
490267	2150397	0.610090424
490367	2150397	0.611914817
490467	2150397	0.613593975
490967	2150397	0.619809271
491067	2150397	0.620616538
491167	2150397	0.621279477
491267	2150397	0.621798997
491367	2150397	0.622176297
491467	2150397	0.622412866
491567	2150397	0.622510476
491667	2150397	0.62247117
491767	2150397	0.622297246
491967	2150397	0.621555868
492067	2150397	0.620994077
492167	2150397	0.620308942
492267	2150397	0.619503684
492367	2150397	0.618581632
492467	2150397	0.617546202
492567	2150397	0.616400877
492667	2150397	0.615149183
492767	2150397	0.613794672
492867	2150397	0.612340904
492967	2150397	0.610791432
493067	2150397	0.609149788
493167	2150397	0.607419469
493267	2150397	0.60560393
493367	2150397	0.603706572
493467	2150397	0.601730736
493567	2150397	0.599679698
493667	2150397	0.597556661
493767	2150397	0.595364754
493867	2150397	0.593107026
493967	2150397	0.590786449
494067	2150397	0.588405912
494167	2150397	0.585968226
494267	2150397	0.583476119
494367	2150397	0.580932239
494467	2150397	0.578339158
494567	2150397	0.575699368
494667	2150397	0.573015289
494767	2150397	0.57028927
494867	2150397	0.567523588
494967	2150397	0.564720454
495067	2150397	0.561882018
495167	2150397	0.559010366
495267	2150397	0.55610753
495367	2150397	0.553175486
495467	2150397	0.550216161
495567	2150397	0.547231434
495667	2150397	0.54422314
495767	2150397	0.541193075
495867	2150397	0.538142996
495967	2150397	0.535074628
496067	2150397	0.531989664
496167	2150397	0.528889771
496267	2150397	0.525776591
477967	2150497	0.119039907
478067	2150497	0.115024621
478167	2150497	0.111006157
478267	2150497	0.106985823
478367	2150497	0.102965032
478467	2150497	0.098945309
478567	2150497	0.094928288
478667	2150497	0.090915717
478767	2150497	0.086909459
478867	2150497	0.082911484
478967	2150497	0.07892387
479067	2150497	0.074948793
479167	2150497	0.070988516
479267	2150497	0.067045375
479367	2150497	0.06312176
479467	2150497	0.059220087
479567	2150497	0.055342767
479667	2150497	0.051492167
479767	2150497	0.047670564
479867	2150497	0.043880084
479967	2150497	0.04012264
480067	2150497	0.036399856
480167	2150497	0.03271298
480267	2150497	0.029062798
480367	2150497	0.025449539
480467	2150497	0.02187278
480567	2150497	0.018331367
480667	2150497	0.014823356
480767	2150497	0.011345994
480867	2150497	0.007895772
480967	2150497	0.00446857
481067	2150497	0.001059962
481167	2150497	-0.002334264
481267	2150497	-0.005717279
481367	2150497	-0.009089926
481467	2150497	-0.012448767
481567	2150497	-0.015783087
481667	2150497	-0.019070219
481767	2150497	-0.022267935
481867	2150497	-0.025301648
481967	2150497	-0.028042298
482067	2150497	-0.030269042
482167	2150497	-0.03161422
482267	2150497	-0.031517398
482367	2150497	-0.029303306
482467	2150497	-0.024545151
482567	2150497	-0.017507171
482667	2150497	-0.009073653
482767	2150497	-0.000256698
482867	2150497	0.008129055
482967	2150497	0.01552549
483067	2150497	0.021595432
483167	2150497	0.026174843
483267	2150497	0.029217263
483367	2150497	0.030774059
483467	2150497	0.031008852
483567	2150497	0.030190309
483667	2150497	0.028669994
483767	2150497	0.026855631
483867	2150497	0.025179157
483967	2150497	0.024059246
484067	2150497	0.023860795
484167	2150497	0.024855802
484267	2150497	0.027189224
484367	2150497	0.030850733
484467	2150497	0.035656664
484567	2150497	0.041273191
484667	2150497	0.047352449
484767	2150497	0.05376848
484867	2150497	0.060703457
484967	2150497	0.068470174
485067	2150497	0.077320929
485167	2150497	0.087386671
485267	2150497	0.098690086
485367	2150497	0.111174607
485467	2150497	0.124731591
485567	2150497	0.139222903
485667	2150497	0.154498558
485767	2150497	0.17040931
485867	2150497	0.186814609
485967	2150497	0.203586813
486067	2150497	0.220612688
486167	2150497	0.237793159
486267	2150497	0.25504208
486367	2150497	0.2722845
486467	2150497	0.289454772
486567	2150497	0.306494672
486667	2150497	0.323351608
486767	2150497	0.339976989
486867	2150497	0.35632475
486967	2150497	0.372350063
487067	2150497	0.38800829
487167	2150497	0.403254207
487267	2150497	0.418041642
487367	2150497	0.432323619
487467	2150497	0.446053171
487567	2150497	0.459184929
487667	2150497	0.471677468
487767	2150497	0.483496243
487867	2150497	0.494616675
487967	2150497	0.505026795
488067	2150497	0.514728783
488167	2150497	0.523738993
488267	2150497	0.532086382
488367	2150497	0.539809728
488467	2150497	0.546954228
488567	2150497	0.553568114
488667	2150497	0.559699754
488767	2150497	0.565395469
488867	2150497	0.570698083
488967	2150497	0.575646125
489067	2150497	0.580273521
489167	2150497	0.584609616
489267	2150497	0.588679416
489367	2150497	0.592503949
489467	2150497	0.596100677
489567	2150497	0.599483925
489667	2150497	0.602665302
489767	2150497	0.605654096
489867	2150497	0.60845764
489967	2150497	0.61108165
490067	2150497	0.613530526
490167	2150497	0.615807622
490267	2150497	0.617915484
490367	2150497	0.619856058
490467	2150497	0.621630874
490567	2150497	0.623241196
490667	2150497	0.624688154
490767	2150497	0.625972848
490867	2150497	0.627096434
490967	2150497	0.628060191
491067	2150497	0.628865568
491167	2150497	0.629514219
491267	2150497	0.630008028
491367	2150497	0.630349115
491467	2150497	0.630539839
491567	2150497	0.630582797
491667	2150497	0.630480804
491767	2150497	0.630236884
491867	2150497	0.629854247
491967	2150497	0.629336271
492067	2150497	0.628686474
492167	2150497	0.627908497
492267	2150497	0.627006075
492367	2150497	0.62598302
492467	2150497	0.624843193
492567	2150497	0.62359049
492667	2150497	0.622228819
492767	2150497	0.620762086
492867	2150497	0.619194174
492967	2150497	0.617528936
493067	2150497	0.615770176
493167	2150497	0.613921644
493267	2150497	0.611987024
493367	2150497	0.609969927
493467	2150497	0.607873885
493567	2150497	0.605702344
493667	2150497	0.603458667
493767	2150497	0.601146121
493867	2150497	0.598767886
493967	2150497	0.596327046
494067	2150497	0.593826594
494167	2150497	0.591269429
494267	2150497	0.58865836
494367	2150497	0.585996107
494467	2150497	0.583285303
494567	2150497	0.580528494
494667	2150497	0.577728146
494767	2150497	0.574886647
494867	2150497	0.572006306
494967	2150497	0.569089363
495067	2150497	0.566137988
495167	2150497	0.563154285
495267	2150497	0.560140297
495367	2150497	0.557098009
495467	2150497	0.554029352
495567	2150497	0.550936207
495667	2150497	0.547820406
495767	2150497	0.544683742
495867	2150497	0.541527964
495967	2150497	0.538354787
496067	2150497	0.535165895
496167	2150497	0.531962942
477967	2150597	0.116007718
478067	2150597	0.11195033
478167	2150597	0.107888277
478267	2150597	0.10382273
478367	2150597	0.099754952
478467	2150597	0.095686296
478567	2150597	0.09161821
478667	2150597	0.087552235
478767	2150597	0.08349
478867	2150597	0.079433222
478967	2150597	0.075383697
479067	2150597	0.071343293
479167	2150597	0.067313936
479267	2150597	0.063297598
479367	2150597	0.059296272
479467	2150597	0.055311951
479567	2150597	0.051346598
479667	2150597	0.047402109
479767	2150597	0.043480274
479867	2150597	0.039582725
479967	2150597	0.035710891
480067	2150597	0.031865931
480167	2150597	0.028048684
480267	2150597	0.024259602
480367	2150597	0.0204987
480467	2150597	0.016765516
480567	2150597	0.013059093
480667	2150597	0.009377998
480767	2150597	0.005720408
480867	2150597	0.002084273
480967	2150597	-0.001532385
481067	2150597	-0.005131001
481167	2150597	-0.008711737
481267	2150597	-0.012272396
481367	2150597	-0.015806821
481467	2150597	-0.019302557
481567	2150597	-0.022737395
481667	2150597	-0.026074233
481767	2150597	-0.02925336
481867	2150597	-0.032180884
481967	2150597	-0.034712098
482067	2150597	-0.036630411
482167	2150597	-0.037630152
482267	2150597	-0.037329981
482367	2150597	-0.035363933
482467	2150597	-0.031564287
482567	2150597	-0.026122361
482667	2150597	-0.019559261
482767	2150597	-0.012530125
482867	2150597	-0.005638976
482967	2150597	0.000648296
483067	2150597	0.006018887
483167	2150597	0.01029668
483267	2150597	0.013417808
483367	2150597	0.015415691
483467	2150597	0.016415966
483567	2150597	0.016627491
483667	2150597	0.016325483
483767	2150597	0.015829159
483867	2150597	0.015475239
483967	2150597	0.01558831
484067	2150597	0.016450049
484167	2150597	0.018270198
484267	2150597	0.021162496
484367	2150597	0.025129501
484467	2150597	0.030064598
484567	2150597	0.035787968
484667	2150597	0.042129973
484767	2150597	0.049030478
484867	2150597	0.056572498
484967	2150597	0.064920416
485067	2150597	0.074231358
485167	2150597	0.084603574
485267	2150597	0.09606534
485367	2150597	0.108584356
485467	2150597	0.12208346
485567	2150597	0.136456495
485667	2150597	0.151581963
485767	2150597	0.167333633
485867	2150597	0.183587981
485967	2150597	0.200228841
486067	2150597	0.217149812
486167	2150597	0.234255069
486267	2150597	0.251459116
486367	2150597	0.268685893
486467	2150597	0.285867555
486567	2150597	0.302943106
486667	2150597	0.319857017
486767	2150597	0.336557917
486867	2150597	0.352997391
486967	2150597	0.369128945
487067	2150597	0.384907184
487167	2150597	0.400287262
487267	2150597	0.415224681
487367	2150597	0.429675526
487467	2150597	0.443597198
487567	2150597	0.456949698
487667	2150597	0.469697378
487767	2150597	0.481811021
487867	2150597	0.493269922
487967	2150597	0.504063598
488067	2150597	0.514192742
488167	2150597	0.523669175
488267	2150597	0.532514763
488367	2150597	0.540759505
488467	2150597	0.548439136
488567	2150597	0.555592655
488667	2150597	0.562260073
488767	2150597	0.568480596
488867	2150597	0.574291309
488967	2150597	0.579726317
489067	2150597	0.584816299
489167	2150597	0.589588347
489267	2150597	0.594066029
489367	2150597	0.598269577
489467	2150597	0.602216167
489567	2150597	0.605920229
489667	2150597	0.60939378
489767	2150597	0.612646749
489867	2150597	0.615687287
489967	2150597	0.618522056
490067	2150597	0.621156503
490167	2150597	0.623595094
490267	2150597	0.625841533
490367	2150597	0.627898953
490467	2150597	0.62977008
490567	2150597	0.631457372
490667	2150597	0.632963143
490767	2150597	0.634289652
490867	2150597	0.635439191
490967	2150597	0.636414139
491067	2150597	0.637217008
491167	2150597	0.637850475
491267	2150597	0.638317404
491367	2150597	0.638620849
491467	2150597	0.63876406
491567	2150597	0.638750476
491667	2150597	0.638583711
491767	2150597	0.63826754
491867	2150597	0.637805882
491967	2150597	0.637202777
492067	2150597	0.636462366
492167	2150597	0.635588868
492267	2150597	0.634586559
492367	2150597	0.633459753
492467	2150597	0.632212777
492567	2150597	0.630849957
492667	2150597	0.629375601
492767	2150597	0.627793977
492867	2150597	0.626109309
492967	2150597	0.624325757
493067	2150597	0.622447408
493167	2150597	0.62047827
493267	2150597	0.618422263
493367	2150597	0.61628321
493467	2150597	0.614064838
493567	2150597	0.611770768
493667	2150597	0.60940452
493767	2150597	0.606969503
493867	2150597	0.604469024
493967	2150597	0.60190628
494067	2150597	0.599284363
494167	2150597	0.596606262
494267	2150597	0.593874864
494367	2150597	0.591092956
494467	2150597	0.588263229
494567	2150597	0.585388282
494667	2150597	0.582470621
494767	2150597	0.579512671
494867	2150597	0.57651677
494967	2150597	0.573485181
495067	2150597	0.570420092
495167	2150597	0.567323619
495267	2150597	0.564197816
495367	2150597	0.561044671
495467	2150597	0.557866116
495567	2150597	0.55466403
495667	2150597	0.55144024
495767	2150597	0.54819653
495867	2150597	0.544934639
495967	2150597	0.541656271
496067	2150597	0.538363095
496167	2150597	0.535056747
477967	2150697	0.11315583
478067	2150697	0.109060867
478167	2150697	0.104959935
478267	2150697	0.100854085
478367	2150697	0.096744446
478467	2150697	0.092632226
478567	2150697	0.088518708
478667	2150697	0.084405254
478767	2150697	0.080293297
478867	2150697	0.076184337
478967	2150697	0.072079935
479067	2150697	0.067981706
479167	2150697	0.063891302
479267	2150697	0.059810401
479367	2150697	0.055740687
479467	2150697	0.05168383
479567	2150697	0.047641458
479667	2150697	0.04361513
479767	2150697	0.039606302
479867	2150697	0.035616292
479967	2150697	0.031646242
480067	2150697	0.027697082
480167	2150697	0.023769494
480267	2150697	0.019863888
480367	2150697	0.015980388
480467	2150697	0.012118842
480567	2150697	0.008278865
480667	2150697	0.004459935
480767	2150697	0.000661562
480867	2150697	-0.003116447
480967	2150697	-0.006873569
481067	2150697	-0.010607965
481167	2150697	-0.014315596
481267	2150697	-0.017988988
481367	2150697	-0.021615481
481467	2150697	-0.025174781
481567	2150697	-0.028635552
481667	2150697	-0.031950686
481767	2150697	-0.035050884
481867	2150697	-0.037836362
481967	2150697	-0.040167378
482067	2150697	-0.041856736
482167	2150697	-0.04267248
482267	2150697	-0.04236535
482367	2150697	-0.040734251
482467	2150697	-0.037718301
482567	2150697	-0.033462829
482667	2150697	-0.028303925
482767	2150697	-0.022678975
482867	2150697	-0.01702424
482967	2150697	-0.011706064
483067	2150697	-0.006991684
483167	2150697	-0.003045895
483267	2150697	0.0000611
483367	2150697	0.002344406
483467	2150697	0.003896827
483567	2150697	0.004878538
483667	2150697	0.005503046
483767	2150697	0.006018885
483867	2150697	0.006688295
483967	2150697	0.007764045
484067	2150697	0.009466197
484167	2150697	0.011961112
484267	2150697	0.01534565
484367	2150697	0.019640455
484467	2150697	0.024797892
484567	2150697	0.030730482
484667	2150697	0.037358183
484767	2150697	0.044654954
484867	2150697	0.052664755
484967	2150697	0.061477425
485067	2150697	0.071186581
485167	2150697	0.081856665
485267	2150697	0.093508621
485367	2150697	0.106119974
485467	2150697	0.119632355
485567	2150697	0.133961557
485667	2150697	0.149007428
485767	2150697	0.164662302
485867	2150697	0.180817467
485967	2150697	0.197367665
486067	2150697	0.214213857
486167	2150697	0.231264627
486267	2150697	0.248436599
486367	2150697	0.265654164
486467	2150697	0.282848808
486567	2150697	0.299958192
486667	2150697	0.316925155
486767	2150697	0.333696701
486867	2150697	0.350223068
486967	2150697	0.366456915
487067	2150697	0.382352698
487167	2150697	0.397866271
487267	2150697	0.412954792
487367	2150697	0.427576965
487467	2150697	0.441693655
487567	2150697	0.455268883
487667	2150697	0.468271121
487767	2150697	0.480674748
487867	2150697	0.492461472
487967	2150697	0.503621437
488067	2150697	0.514153819
488167	2150697	0.524066737
488267	2150697	0.533376469
488367	2150697	0.542106093
488467	2150697	0.550283762
488567	2150697	0.55794087
488667	2150697	0.565110303
488767	2150697	0.571824965
488867	2150697	0.578116613
488967	2150697	0.584015046
489067	2150697	0.589547591
489167	2150697	0.594738851
489267	2150697	0.599610635
489367	2150697	0.604182033
489467	2150697	0.608469578
489567	2150697	0.612487467
489667	2150697	0.616247808
489767	2150697	0.61976088
489867	2150697	0.623035389
489967	2150697	0.626078717
490067	2150697	0.62889715
490167	2150697	0.631496092
490267	2150697	0.633880257
490367	2150697	0.636053836
490467	2150697	0.638020647
490567	2150697	0.639784257
490667	2150697	0.641348095
490767	2150697	0.642715534
490867	2150697	0.643889963
490967	2150697	0.644874839
491067	2150697	0.645673724
491167	2150697	0.646290317
491267	2150697	0.646728464
491367	2150697	0.646992167
491467	2150697	0.647085579
491567	2150697	0.647013003
491667	2150697	0.646778871
491767	2150697	0.646387733
491867	2150697	0.64584424
491967	2150697	0.645153117
492067	2150697	0.64431915
492167	2150697	0.64334716
492267	2150697	0.642241984
492367	2150697	0.641008455
492467	2150697	0.639651384
492567	2150697	0.638175543
492667	2150697	0.636585651
492767	2150697	0.634886355
492867	2150697	0.633082226
492967	2150697	0.631177739
493067	2150697	0.629177274
493167	2150697	0.627085101
493267	2150697	0.624905379
493367	2150697	0.622642147
493467	2150697	0.620299329
493567	2150697	0.61788072
493667	2150697	0.615389999
493767	2150697	0.612830715
493867	2150697	0.6102063
493967	2150697	0.607520063
494067	2150697	0.604775193
494167	2150697	0.601974764
494267	2150697	0.599121739
494367	2150697	0.596218968
494467	2150697	0.593269199
494567	2150697	0.590275075
494667	2150697	0.587239143
494767	2150697	0.584163857
494867	2150697	0.581051583
494967	2150697	0.577904601
495067	2150697	0.574725114
495167	2150697	0.571515248
495267	2150697	0.56827706
495367	2150697	0.565012539
495467	2150697	0.561723615
495567	2150697	0.55841216
495667	2150697	0.555079993
495767	2150697	0.551728886
495867	2150697	0.548360564
495967	2150697	0.544976716
496067	2150697	0.541578992
496167	2150697	0.538169011
477967	2150797	0.110485131
478067	2150797	0.106357182
478167	2150797	0.102222152
478267	2150797	0.098080989
478367	2150797	0.093934708
478467	2150797	0.089784392
478567	2150797	0.085631187
478667	2150797	0.081476304
478767	2150797	0.077321013
478867	2150797	0.073166638
478967	2150797	0.069014553
479067	2150797	0.064866167
479167	2150797	0.060722921
479267	2150797	0.056586271
479367	2150797	0.052457671
479467	2150797	0.04833856
479567	2150797	0.044230337
479667	2150797	0.040134344
479767	2150797	0.036051841
479867	2150797	0.031983982
479967	2150797	0.027931799
480067	2150797	0.023896181
480167	2150797	0.019877865
480267	2150797	0.015877448
480367	2150797	0.011895405
480467	2150797	0.007932146
480567	2150797	0.003988117
480667	2150797	0.000064
480767	2150797	-0.003839294
480867	2150797	-0.007719784
480967	2150797	-0.011574423
481067	2150797	-0.015398163
481167	2150797	-0.01918306
481267	2150797	-0.022916996
481367	2150797	-0.026581959
481467	2150797	-0.030151766
481567	2150797	-0.033589085
481667	2150797	-0.036841668
481767	2150797	-0.03983783
481867	2150797	-0.042481639
481967	2150797	-0.0446492
482067	2150797	-0.046189097
482167	2150797	-0.046932204
482267	2150797	-0.046716927
482367	2150797	-0.045431323
482467	2150797	-0.043061016
482567	2150797	-0.039718683
482667	2150797	-0.035634422
482767	2150797	-0.031109825
482867	2150797	-0.026459526
482967	2150797	-0.021963404
483067	2150797	-0.017838407
483167	2150797	-0.014227441
483267	2150797	-0.01119869
483367	2150797	-0.008749787
483467	2150797	-0.006814316
483567	2150797	-0.005270746
483667	2150797	-0.003954325
483767	2150797	-0.002671815
483867	2150797	-0.001218363
483967	2150797	0.000604625
484067	2150797	0.002972101
484167	2150797	0.006020403
484267	2150797	0.009837039
484367	2150797	0.014457973
484467	2150797	0.019875178
484567	2150797	0.026055605
484667	2150797	0.032967751
484767	2150797	0.040605342
484867	2150797	0.04899593
484967	2150797	0.058190762
485067	2150797	0.06824404
485167	2150797	0.079193479
485267	2150797	0.091048943
485367	2150797	0.10378959
485467	2150797	0.117366893
485567	2150797	0.131710632
485667	2150797	0.146735736
485767	2150797	0.162348708
485867	2150797	0.178452962
485967	2150797	0.194952859
486067	2150797	0.211756465
486167	2150797	0.228777216
486267	2150797	0.24593471
486367	2150797	0.263154871
486467	2150797	0.280369671
486567	2150797	0.297516581
486667	2150797	0.314537889
486767	2150797	0.331379955
486867	2150797	0.347992516
486967	2150797	0.364328063
487067	2150797	0.380341377
487167	2150797	0.395989244
487267	2150797	0.411230418
487367	2150797	0.426025833
487467	2150797	0.4403391
487567	2150797	0.454137258
487667	2150797	0.46739171
487767	2150797	0.480079256
487867	2150797	0.492183044
487967	2150797	0.503693308
488067	2150797	0.514607722
488167	2150797	0.52493129
488267	2150797	0.534675758
488367	2150797	0.543858616
488467	2150797	0.552501836
488567	2150797	0.560630479
488667	2150797	0.568271346
488767	2150797	0.57545178
488867	2150797	0.582198675
488967	2150797	0.588537734
489067	2150797	0.59449296
489167	2150797	0.600086352
489267	2150797	0.605337759
489367	2150797	0.610264877
489467	2150797	0.614883323
489567	2150797	0.61920678
489667	2150797	0.623247177
489767	2150797	0.627014888
489867	2150797	0.630518942
489967	2150797	0.633767225
490067	2150797	0.63676668
490167	2150797	0.639523482
490267	2150797	0.642043213
490367	2150797	0.644331001
490467	2150797	0.646391655
490567	2150797	0.648229772
490667	2150797	0.649849833
490767	2150797	0.651256274
490867	2150797	0.652453545
490967	2150797	0.653446161
491067	2150797	0.654238722
491167	2150797	0.654835943
491267	2150797	0.655242659
491367	2150797	0.655463826
491467	2150797	0.655504518
491567	2150797	0.655369914
491667	2150797	0.655065287
491767	2150797	0.654595983
491867	2150797	0.653967403
491967	2150797	0.653184981
492067	2150797	0.652254167
492167	2150797	0.651180403
492267	2150797	0.649969104
492367	2150797	0.648625641
492467	2150797	0.647155324
492567	2150797	0.645563383
492667	2150797	0.643854959
492767	2150797	0.642035088
492867	2150797	0.640108695
492967	2150797	0.63808058
493067	2150797	0.635955417
493167	2150797	0.633737743
493267	2150797	0.631431957
493367	2150797	0.62904232
493467	2150797	0.626572947
493567	2150797	0.624027811
493667	2150797	0.621410746
493767	2150797	0.61872544
493867	2150797	0.615975448
493967	2150797	0.613164186
494067	2150797	0.610294938
494167	2150797	0.607370861
494267	2150797	0.604394986
494367	2150797	0.601370226
494467	2150797	0.598299376
494567	2150797	0.595185124
494667	2150797	0.592030052
494767	2150797	0.588836639
494867	2150797	0.585607272
494967	2150797	0.582344248
495067	2150797	0.579049777
495167	2150797	0.57572599
495267	2150797	0.572374946
495367	2150797	0.56899863
495467	2150797	0.565598965
495567	2150797	0.562177812
495667	2150797	0.55873698
495767	2150797	0.555278223
495867	2150797	0.551803251
495967	2150797	0.548313731
496067	2150797	0.544811295
496167	2150797	0.541297538
477967	2150897	0.107996238
478067	2150897	0.103839936
478167	2150897	0.099675639
478267	2150897	0.095504208
478367	2150897	0.091326565
