x	y	error_coe_com_tot
480067	2147997	0.603873279
480167	2147997	0.595996267
480267	2147997	0.588164166
481467	2147997	0.501817854
481567	2147997	0.495892063
481667	2147997	0.490335814
481767	2147997	0.485220162
481867	2147997	0.480641159
481967	2147997	0.47674054
482067	2147997	0.473751344
482167	2147997	0.472100887
482267	2147997	0.472623671
482367	2147997	0.476789431
482467	2147997	0.486075443
482567	2147997	0.500224457
482667	2147997	0.51760954
482767	2147997	0.536913662
482867	2147997	0.557426863
482967	2147997	0.578779379
483067	2147997	0.600748799
483167	2147997	0.623141852
483267	2147997	0.645429603
483367	2147997	0.65643293
483467	2147997	0.655340073
483567	2147997	0.653825966
483667	2147997	0.652287791
483767	2147997	0.650729693
483867	2147997	0.64913233
483967	2147997	0.647487507
484067	2147997	0.64580614
484167	2147997	0.644119008
484267	2147997	0.642472868
484367	2147997	0.640923211
484467	2147997	0.639525685
484567	2147997	0.638328475
484667	2147997	0.637367336
484767	2147997	0.636663783
484867	2147997	0.636225935
484967	2147997	0.636051034
485067	2147997	0.636128638
485167	2147997	0.636443749
485267	2147997	0.636979446
485367	2147997	0.637718859
485467	2147997	0.638646473
485567	2147997	0.639748863
485667	2147997	0.641015001
485767	2147997	0.64243626
485867	2147997	0.64400624
485967	2147997	0.645720501
486067	2147997	0.647576278
486167	2147997	0.649572191
486267	2147997	0.651708006
486367	2147997	0.653984425
486467	2147997	0.656402921
486567	2147997	0.658965611
486667	2147997	0.66167516
486767	2147997	0.664534702
486867	2147997	0.667547779
486967	2147997	0.670718279
487067	2147997	0.674050367
487167	2147997	0.677548391
487267	2147997	0.681216768
487367	2147997	0.685059813
487467	2147997	0.689081531
487567	2147997	0.693285349
487667	2147997	0.697673791
487767	2147997	0.70224812
487867	2147997	0.70700793
487967	2147997	0.711950706
488067	2147997	0.717071328
488167	2147997	0.722361454
488267	2147997	0.72780866
488367	2147997	0.733395089
488467	2147997	0.739095198
488567	2147997	0.744871908
488667	2147997	0.750670029
488767	2147997	0.756405608
488867	2147997	0.761951093
488967	2147997	0.76712397
489067	2147997	0.771707137
489167	2147997	0.7755381
489267	2147997	0.778620222
489367	2147997	0.781117336
489467	2147997	0.783239541
489567	2147997	0.785158985
489667	2147997	0.786993199
489767	2147997	0.78881741
489867	2147997	0.790679314
489967	2147997	0.792609591
490067	2147997	0.794628437
490167	2147997	0.796749484
490267	2147997	0.798982155
490367	2147997	0.801333094
490467	2147997	0.803807056
490567	2147997	0.806407476
490667	2147997	0.809136826
490767	2147997	0.811996855
490867	2147997	0.814988749
490967	2147997	0.818113238
491067	2147997	0.821370665
491167	2147997	0.824761039
491267	2147997	0.828284068
491367	2147997	0.831939191
491467	2147997	0.835725589
491567	2147997	0.839642211
491667	2147997	0.843687784
491767	2147997	0.847860825
491867	2147997	0.85215966
491967	2147997	0.856582436
492067	2147997	0.861127135
492167	2147997	0.86579159
492267	2147997	0.870573501
492367	2147997	0.875470451
492467	2147997	0.880479924
492567	2147997	0.885599318
492667	2147997	0.890825966
492767	2147997	0.896157145
492867	2147997	0.901590098
492967	2147997	0.907122045
493067	2147997	0.912750195
493167	2147997	0.918471762
493267	2147997	0.924283973
493367	2147997	0.930184078
493467	2147997	0.936169362
493567	2147997	0.942237151
493667	2147997	0.948384817
493767	2147997	0.954609787
493867	2147997	0.960909544
493967	2147997	0.967281634
494067	2147997	0.973723669
494167	2147997	0.980233327
494267	2147997	0.986808353
494367	2147997	0.993446564
494467	2147997	1.000145845
494567	2147997	1.006904152
494667	2147997	1.01371951
494767	2147997	1.020590012
494867	2147997	1.02751382
494967	2147997	1.03448916
495067	2147997	1.041514324
495167	2147997	1.048587668
495267	2147997	1.055707607
495367	2147997	1.062872619
495467	2147997	1.070081237
495567	2147997	1.077332051
495667	2147997	1.084623703
495767	2147997	1.091954889
495867	2147997	1.099324355
478367	2148097	0.739212553
478467	2148097	0.73099545
478567	2148097	0.722787945
478667	2148097	0.714590365
478767	2148097	0.706403095
478867	2148097	0.698226603
478967	2148097	0.690061448
479067	2148097	0.681908301
479167	2148097	0.67376797
479267	2148097	0.665641425
479367	2148097	0.657529827
479467	2148097	0.649434571
479567	2148097	0.641357331
479667	2148097	0.633300108
479767	2148097	0.625265299
479867	2148097	0.617255772
479967	2148097	0.609274954
480067	2148097	0.601326942
480167	2148097	0.593416625
480267	2148097	0.585549839
480367	2148097	0.577733549
481467	2148097	0.499132692
481567	2148097	0.493361182
481667	2148097	0.488040687
481767	2148097	0.483273505
481867	2148097	0.479198543
481967	2148097	0.47601443
482067	2148097	0.474020221
482167	2148097	0.473679743
482267	2148097	0.47568727
482367	2148097	0.480907895
482467	2148097	0.489979452
482567	2148097	0.502795626
482667	2148097	0.51859973
482767	2148097	0.536538709
482867	2148097	0.555967015
482967	2148097	0.576443341
483067	2148097	0.597622746
483167	2148097	0.619059629
483267	2148097	0.63921966
483367	2148097	0.649909664
483467	2148097	0.650634661
483567	2148097	0.649618557
483667	2148097	0.648271548
483767	2148097	0.646807808
483867	2148097	0.645275445
483967	2148097	0.643695528
484067	2148097	0.642091982
484167	2148097	0.640498409
484267	2148097	0.638957223
484367	2148097	0.637515361
484467	2148097	0.636218714
484567	2148097	0.635106956
484667	2148097	0.634209942
484767	2148097	0.633546165
484867	2148097	0.633123161
484967	2148097	0.632939306
485067	2148097	0.632986324
485167	2148097	0.633251909
485267	2148097	0.63372204
485367	2148097	0.634382751
485467	2148097	0.635221314
485567	2148097	0.6362269
485667	2148097	0.637390822
485767	2148097	0.6387065
485867	2148097	0.640169266
485967	2148097	0.641776094
486067	2148097	0.643525325
486167	2148097	0.645416411
486267	2148097	0.6474497
486367	2148097	0.649626272
486467	2148097	0.651947812
486567	2148097	0.654416523
486667	2148097	0.657035063
486767	2148097	0.659806505
486867	2148097	0.662734305
486967	2148097	0.665822265
487067	2148097	0.669074487
487167	2148097	0.672495291
487267	2148097	0.6760891
487367	2148097	0.679860251
487467	2148097	0.683812749
487567	2148097	0.687949921
487667	2148097	0.692274002
487767	2148097	0.696785639
487867	2148097	0.701483339
487967	2148097	0.70636287
488067	2148097	0.711416617
488167	2148097	0.71663282
488267	2148097	0.721994609
488367	2148097	0.727478588
488467	2148097	0.733052703
488567	2148097	0.738672964
488667	2148097	0.744278744
488767	2148097	0.749786908
488867	2148097	0.755087169
488967	2148097	0.760045585
489067	2148097	0.764527736
489167	2148097	0.768444952
489267	2148097	0.771796898
489367	2148097	0.774669672
489467	2148097	0.777191463
489567	2148097	0.779487488
489667	2148097	0.781658577
489767	2148097	0.783778691
489867	2148097	0.785899978
489967	2148097	0.788058813
490067	2148097	0.790280676
490167	2148097	0.792583614
490267	2148097	0.794980586
490367	2148097	0.797481024
490467	2148097	0.800091867
490567	2148097	0.802818264
490667	2148097	0.805664038
490767	2148097	0.808632014
490867	2148097	0.81172424
490967	2148097	0.814942142
491067	2148097	0.818286638
491167	2148097	0.821758214
491267	2148097	0.825356983
491367	2148097	0.829082733
491467	2148097	0.832934955
491567	2148097	0.836912873
491667	2148097	0.841015467
491767	2148097	0.845241493
491867	2148097	0.849589502
491967	2148097	0.854057854
492067	2148097	0.858644741
492167	2148097	0.863348198
492267	2148097	0.868166123
492367	2148097	0.873096293
492467	2148097	0.878136379
492567	2148097	0.883283966
492667	2148097	0.888536562
492767	2148097	0.893891621
492867	2148097	0.899346551
492967	2148097	0.904898731
493067	2148097	0.910545526
493167	2148097	0.916284291
493267	2148097	0.922112393
493367	2148097	0.928027211
493467	2148097	0.934026151
493567	2148097	0.940106649
493667	2148097	0.946266185
493767	2148097	0.95250228
493867	2148097	0.958812509
493967	2148097	0.965194497
494067	2148097	0.971645931
494167	2148097	0.978164556
494267	2148097	0.984748179
494367	2148097	0.991394671
494467	2148097	0.998101967
494567	2148097	1.004868067
494667	2148097	1.011691035
494767	2148097	1.018568999
494867	2148097	1.025500151
494967	2148097	1.032482744
495067	2148097	1.039515095
495167	2148097	1.046595579
495267	2148097	1.05372263
495367	2148097	1.060894739
495467	2148097	1.068110453
495567	2148097	1.075368372
495667	2148097	1.082667147
495767	2148097	1.090005482
495867	2148097	1.097382129
478267	2148197	0.7454526
478367	2148197	0.737217379
478467	2148197	0.728991303
478567	2148197	0.720774611
478667	2148197	0.712567588
478767	2148197	0.70437058
478867	2148197	0.696184007
478967	2148197	0.688008378
479067	2148197	0.679844308
479167	2148197	0.671692545
479267	2148197	0.663553995
479367	2148197	0.655429755
479467	2148197	0.647321155
479567	2148197	0.639229802
479667	2148197	0.631157639
479767	2148197	0.623107013
479867	2148197	0.615080761
479967	2148197	0.607082304
480067	2148197	0.599115774
480167	2148197	0.591186151
480267	2148197	0.583299446
480367	2148197	0.575462909
480467	2148197	0.567685289
480567	2148197	0.559977148
481367	2148197	0.503084569
481467	2148197	0.497063566
481567	2148197	0.491474113
481667	2148197	0.486415138
481767	2148197	0.482014375
481867	2148197	0.478440267
481967	2148197	0.475919573
482067	2148197	0.47476084
482167	2148197	0.475376368
482267	2148197	0.478274562
482367	2148197	0.48396719
482467	2148197	0.492766634
482567	2148197	0.504600843
482667	2148197	0.519043419
482767	2148197	0.535519729
482867	2148197	0.553472908
482967	2148197	0.572388972
483067	2148197	0.591684949
483167	2148197	0.610397433
483267	2148197	0.626481822
483367	2148197	0.636807855
483467	2148197	0.641146434
483567	2148197	0.64233016
483667	2148197	0.64218612
483767	2148197	0.641430874
483867	2148197	0.640352179
483967	2148197	0.639088899
484067	2148197	0.637726819
484167	2148197	0.63633249
484267	2148197	0.634964719
484367	2148197	0.633677058
484467	2148197	0.6325166
484567	2148197	0.631521739
484667	2148197	0.630720396
484767	2148197	0.630129456
484867	2148197	0.629755569
484967	2148197	0.629597051
485067	2148197	0.629646354
485167	2148197	0.629892613
485267	2148197	0.630323836
485367	2148197	0.630928531
485467	2148197	0.631696714
485567	2148197	0.63262038
485667	2148197	0.633693575
485767	2148197	0.634912227
485867	2148197	0.636273859
485967	2148197	0.637777274
486067	2148197	0.639422271
486167	2148197	0.641209408
486267	2148197	0.643139828
486367	2148197	0.64521514
486467	2148197	0.647437338
486567	2148197	0.649808766
486667	2148197	0.6523321
486767	2148197	0.655010353
486867	2148197	0.657846878
486967	2148197	0.660845374
487067	2148197	0.664009864
487167	2148197	0.667344648
487267	2148197	0.67085419
487367	2148197	0.67454293
487467	2148197	0.678415001
487567	2148197	0.682473811
487667	2148197	0.686721518
487767	2148197	0.691158386
487867	2148197	0.695782063
487967	2148197	0.700586827
488067	2148197	0.705562814
488167	2148197	0.710695225
488267	2148197	0.715963418
488367	2148197	0.721339754
488467	2148197	0.726788001
488567	2148197	0.732261204
488667	2148197	0.737699176
488767	2148197	0.743026489
488867	2148197	0.748153152
488967	2148197	0.752981757
489067	2148197	0.75742441
489167	2148197	0.761426804
489267	2148197	0.764986782
489367	2148197	0.768153518
489467	2148197	0.771007967
489567	2148197	0.773638961
489667	2148197	0.776126989
489767	2148197	0.778537746
489867	2148197	0.780921925
489967	2148197	0.783317588
490067	2148197	0.785753028
490167	2148197	0.788249263
490267	2148197	0.790821981
490367	2148197	0.793482971
490467	2148197	0.79624115
490567	2148197	0.799103301
490667	2148197	0.802074593
490767	2148197	0.805158956
490867	2148197	0.808359349
490967	2148197	0.811677954
491067	2148197	0.81511632
491167	2148197	0.818675468
491267	2148197	0.82235597
491367	2148197	0.826158008
491467	2148197	0.830081425
491567	2148197	0.834125757
491667	2148197	0.83829027
491767	2148197	0.842573982
491867	2148197	0.846975689
491967	2148197	0.851493984
492067	2148197	0.856127281
492167	2148197	0.860873827
492267	2148197	0.865731726
492367	2148197	0.870698955
492467	2148197	0.875773377
492567	2148197	0.880952761
492667	2148197	0.886234799
492767	2148197	0.891617116
492867	2148197	0.897097288
492967	2148197	0.902672854
493067	2148197	0.90834133
493167	2148197	0.914100218
493267	2148197	0.919947021
493367	2148197	0.925879247
493467	2148197	0.931894425
493567	2148197	0.937990104
493667	2148197	0.944163869
493767	2148197	0.950413341
493867	2148197	0.956736184
493967	2148197	0.963130108
494067	2148197	0.969592876
494167	2148197	0.976122302
494267	2148197	0.982716259
494367	2148197	0.989372676
494467	2148197	0.996089539
494567	2148197	1.002864896
494667	2148197	1.009696853
494767	2148197	1.016583577
494867	2148197	1.023523294
494967	2148197	1.030514288
495067	2148197	1.0375549
495167	2148197	1.044643531
495267	2148197	1.051778635
495367	2148197	1.058958721
495467	2148197	1.066182352
495567	2148197	1.073448141
495667	2148197	1.080754752
495767	2148197	1.088100899
495867	2148197	1.095485339
478267	2148297	0.743646476
478367	2148297	0.735407706
478467	2148297	0.727178188
478567	2148297	0.718958146
478667	2148297	0.710747849
478767	2148297	0.702547622
478867	2148297	0.69435786
478967	2148297	0.686179045
479067	2148297	0.678011762
479167	2148297	0.669856727
479267	2148297	0.661714807
479367	2148297	0.653587064
479467	2148297	0.645474786
479567	2148297	0.637379545
479667	2148297	0.629303252
479767	2148297	0.621248231
479867	2148297	0.613217309
479967	2148297	0.605213924
480067	2148297	0.597242254
480167	2148297	0.589307381
480267	2148297	0.581415487
480367	2148297	0.573574093
480467	2148297	0.56579236
480567	2148297	0.558081453
480667	2148297	0.550454993
481267	2148297	0.507719006
481367	2148297	0.501435246
481467	2148297	0.495543669
481567	2148297	0.490134902
481667	2148297	0.485323049
481767	2148297	0.481252475
481867	2148297	0.478106319
481967	2148297	0.476116052
482067	2148297	0.475568947
482167	2148297	0.476804901
482267	2148297	0.48018645
482367	2148297	0.48602576
482467	2148297	0.494479258
482567	2148297	0.5054691
482667	2148297	0.518693987
482767	2148297	0.533714969
482867	2148297	0.550036635
482967	2148297	0.567116603
483067	2148297	0.584273689
483167	2148297	0.600501787
483267	2148297	0.614347041
483367	2148297	0.624393918
483467	2148297	0.630433761
483567	2148297	0.633512417
483667	2148297	0.634787923
483767	2148297	0.635011435
483867	2148297	0.634607659
483967	2148297	0.633823358
484067	2148297	0.632816101
484167	2148297	0.631697975
484267	2148297	0.630555717
484367	2148297	0.629459198
484467	2148297	0.628464287
484567	2148297	0.62761336
484667	2148297	0.626935383
484767	2148297	0.626446637
484867	2148297	0.626152468
484967	2148297	0.626049914
485067	2148297	0.626130729
485167	2148297	0.626384256
485267	2148297	0.626799724
485367	2148297	0.627367774
485467	2148297	0.628081214
485567	2148297	0.628935179
485667	2148297	0.629926905
485767	2148297	0.631055317
485867	2148297	0.632320584
485967	2148297	0.633723721
486067	2148297	0.635266287
486167	2148297	0.636950175
486267	2148297	0.638777476
486367	2148297	0.640750424
486467	2148297	0.642871377
486567	2148297	0.645142835
486667	2148297	0.647567481
486767	2148297	0.650148235
486867	2148297	0.652888305
486967	2148297	0.655791243
487067	2148297	0.658860966
487167	2148297	0.662101748
487267	2148297	0.665518144
487367	2148297	0.669114812
487467	2148297	0.672896211
487567	2148297	0.676866125
487667	2148297	0.681027007
487767	2148297	0.685379167
487867	2148297	0.689919841
487967	2148297	0.694642248
488067	2148297	0.699534725
488167	2148297	0.704579963
488267	2148297	0.709754336
488367	2148297	0.715027204
488467	2148297	0.720360094
488567	2148297	0.725705775
488667	2148297	0.731007527
488767	2148297	0.736199428
488867	2148297	0.741209035
488967	2148297	0.745964083
489067	2148297	0.750403659
489167	2148297	0.754491233
489267	2148297	0.758223595
489367	2148297	0.761630432
489467	2148297	0.76476475
489567	2148297	0.767689727
489667	2148297	0.770467785
489767	2148297	0.773154274
489867	2148297	0.775795214
489967	2148297	0.778427449
490067	2148297	0.781079894
490167	2148297	0.783775021
490267	2148297	0.786530247
490367	2148297	0.789359082
490467	2148297	0.792272029
490567	2148297	0.795277271
490667	2148297	0.798381191
490767	2148297	0.801588756
490867	2148297	0.80490381
490967	2148297	0.808329291
491067	2148297	0.811867392
491167	2148297	0.815519688
491267	2148297	0.819287234
491367	2148297	0.823170634
491467	2148297	0.827170103
491567	2148297	0.831285514
491667	2148297	0.835516436
491767	2148297	0.839862167
491867	2148297	0.844321763
491967	2148297	0.848894063
492067	2148297	0.853577709
492167	2148297	0.858371171
492267	2148297	0.863272762
492367	2148297	0.868280662
492467	2148297	0.873392929
492567	2148297	0.87860752
492667	2148297	0.883922307
492767	2148297	0.889335089
492867	2148297	0.894843608
492967	2148297	0.900445562
493067	2148297	0.90613862
493167	2148297	0.911920428
493267	2148297	0.917788625
493367	2148297	0.92374085
493467	2148297	0.92977475
493567	2148297	0.935887993
493667	2148297	0.942078268
493767	2148297	0.948343295
493867	2148297	0.95468083
493967	2148297	0.961088671
494067	2148297	0.967564656
494167	2148297	0.974106675
494267	2148297	0.980712665
494367	2148297	0.987380615
494467	2148297	0.994108568
494567	2148297	1.000894621
494667	2148297	1.007736927
494767	2148297	1.014633693
494867	2148297	1.021583181
494967	2148297	1.02858371
495067	2148297	1.03563365
495167	2148297	1.042731428
495267	2148297	1.049875522
495367	2148297	1.057064463
495467	2148297	1.064296831
495567	2148297	1.071571255
495667	2148297	1.078886416
495767	2148297	1.086241037
495867	2148297	1.093633889
495967	2148297	1.101063787
478267	2148397	0.742020511
478367	2148397	0.733783452
478467	2148397	0.725556046
478567	2148397	0.717338523
478667	2148397	0.709131154
478767	2148397	0.700934267
478867	2148397	0.692748258
478967	2148397	0.684573604
479067	2148397	0.676410886
479167	2148397	0.668260812
479267	2148397	0.660124241
479367	2148397	0.652002222
479467	2148397	0.643896035
479567	2148397	0.635807238
479667	2148397	0.627737735
479767	2148397	0.619689849
479867	2148397	0.611666414
479967	2148397	0.603670892
480067	2148397	0.595707511
480167	2148397	0.58778144
480267	2148397	0.579898998
480367	2148397	0.572067924
480467	2148397	0.564297696
480567	2148397	0.556599946
480667	2148397	0.548988963
480767	2148397	0.54148233
480867	2148397	0.534101724
480967	2148397	0.526873923
481067	2148397	0.519832075
481167	2148397	0.513017309
481267	2148397	0.506480758
481367	2148397	0.500286119
481467	2148397	0.494512837
481567	2148397	0.489260002
481667	2148397	0.484650971
481767	2148397	0.48083846
481867	2148397	0.478009376
481967	2148397	0.476387559
482067	2148397	0.476230805
482167	2148397	0.47781617
482267	2148397	0.481406708
482367	2148397	0.48719796
482467	2148397	0.495257174
482567	2148397	0.505483624
482667	2148397	0.517613756
482767	2148397	0.531265545
482867	2148397	0.545988606
482967	2148397	0.561279168
483067	2148397	0.576526578
483167	2148397	0.590913566
483267	2148397	0.603439376
483367	2148397	0.613258705
483467	2148397	0.620133735
483567	2148397	0.624468933
483667	2148397	0.626923167
483767	2148397	0.628086085
483867	2148397	0.628388825
483967	2148397	0.628129848
484067	2148397	0.627518619
484167	2148397	0.626708105
484267	2148397	0.625814398
484367	2148397	0.624927257
484467	2148397	0.624115089
484567	2148397	0.623427121
484667	2148397	0.622894804
484767	2148397	0.622533759
484867	2148397	0.622346822
484967	2148397	0.622327971
485067	2148397	0.622466467
485167	2148397	0.622750489
485267	2148397	0.623169722
485367	2148397	0.623716763
485467	2148397	0.624387481
485567	2148397	0.62518067
485667	2148397	0.626097357
485767	2148397	0.627140028
485867	2148397	0.628311967
485967	2148397	0.629616759
486067	2148397	0.631057968
486167	2148397	0.632638976
486267	2148397	0.634362912
486367	2148397	0.63623267
486467	2148397	0.638250967
486567	2148397	0.640420427
486667	2148397	0.642743688
486767	2148397	0.645223508
486867	2148397	0.647862875
486967	2148397	0.650665116
487067	2148397	0.65363398
487167	2148397	0.656773691
487267	2148397	0.660088928
487367	2148397	0.6635847
487467	2148397	0.667266051
487567	2148397	0.671137544
487667	2148397	0.675202476
487767	2148397	0.679461844
487867	2148397	0.683913139
487967	2148397	0.688549142
488067	2148397	0.693356919
488167	2148397	0.698317151
488267	2148397	0.703403818
488367	2148397	0.708584114
488467	2148397	0.71381848
488567	2148397	0.719060733
488667	2148397	0.724258542
488767	2148397	0.729354809
488867	2148397	0.734290706
488967	2148397	0.739010931
489067	2148397	0.743470894
489167	2148397	0.747644054
489267	2148397	0.751526559
489367	2148397	0.755136953
489467	2148397	0.758511051
489567	2148397	0.761694356
489667	2148397	0.764734882
489767	2148397	0.767678065
489867	2148397	0.770564052
489967	2148397	0.773426807
490067	2148397	0.776294288
490167	2148397	0.779189151
490267	2148397	0.782129589
490367	2148397	0.78513015
490467	2148397	0.788202447
490567	2148397	0.791355746
490667	2148397	0.794597426
490767	2148397	0.797933357
490867	2148397	0.801368183
490967	2148397	0.804905542
491067	2148397	0.808548248
491167	2148397	0.812298419
491267	2148397	0.816157587
491367	2148397	0.820126782
491467	2148397	0.824206599
491567	2148397	0.828397256
491667	2148397	0.832698635
491767	2148397	0.83711032
491867	2148397	0.841631637
491967	2148397	0.846261672
492067	2148397	0.850999306
492167	2148397	0.85584323
492267	2148397	0.860791973
492367	2148397	0.865843916
492467	2148397	0.870997314
492567	2148397	0.876250313
492667	2148397	0.881600962
492767	2148397	0.887047235
492867	2148397	0.892587037
492967	2148397	0.898218227
493067	2148397	0.903938622
493167	2148397	0.909746013
493267	2148397	0.915638174
493367	2148397	0.921612872
493467	2148397	0.927667879
493567	2148397	0.933800972
493667	2148397	0.94000995
493767	2148397	0.946292633
493867	2148397	0.952646869
493967	2148397	0.959070543
494067	2148397	0.965561574
494167	2148397	0.972117924
494267	2148397	0.9787376
494367	2148397	0.985418653
494467	2148397	0.992159185
494567	2148397	0.998957344
494667	2148397	1.005811331
494767	2148397	1.012719397
494867	2148397	1.019679843
494967	2148397	1.026691025
495067	2148397	1.033751345
495167	2148397	1.04085926
495267	2148397	1.048013272
495367	2148397	1.055211937
495467	2148397	1.062453856
495567	2148397	1.069737678
495667	2148397	1.077062099
495767	2148397	1.084425857
495867	2148397	1.091827738
495967	2148397	1.099266566
478267	2148497	0.740574178
478367	2148497	0.732344078
478467	2148497	0.724124329
478567	2148497	0.715915187
478667	2148497	0.707716948
478767	2148497	0.699529964
478867	2148497	0.691354654
478967	2148497	0.683191518
479067	2148497	0.675041159
479167	2148497	0.666904302
479267	2148497	0.658781826
479367	2148497	0.650674796
479467	2148497	0.642584506
479567	2148497	0.634512531
479667	2148497	0.626460787
479767	2148497	0.618431613
479867	2148497	0.610427863
479967	2148497	0.602453027
480067	2148497	0.59451137
480167	2148497	0.586608118
480267	2148497	0.578749676
480367	2148497	0.570943907
480467	2148497	0.563200474
480567	2148497	0.555531275
480667	2148497	0.547950979
480767	2148497	0.540477707
480867	2148497	0.533133884
480967	2148497	0.525947314
481067	2148497	0.518952536
481167	2148497	0.512192529
481267	2148497	0.505720836
481367	2148497	0.499604191
481467	2148497	0.493925685
481567	2148497	0.488788449
481667	2148497	0.484319615
481767	2148497	0.480674001
481867	2148497	0.478036286
481967	2148497	0.476619532
482067	2148497	0.476656746
482167	2148497	0.478381669
482267	2148497	0.48199637
482367	2148497	0.487628443
482467	2148497	0.495288692
482567	2148497	0.504845844
482667	2148497	0.51603084
482767	2148497	0.528470747
482867	2148497	0.54174182
482967	2148497	0.55542343
483067	2148497	0.569094438
483167	2148497	0.582185804
483267	2148497	0.593908673
483367	2148497	0.603564909
483467	2148497	0.61087033
483567	2148497	0.615970034
483667	2148497	0.619251098
483767	2148497	0.621150285
483867	2148497	0.622051971
483967	2148497	0.622262026
484067	2148497	0.622015831
484167	2148497	0.621494289
484267	2148497	0.620837627
484367	2148497	0.620154422
484467	2148497	0.61952633
484567	2148497	0.619010227
484667	2148497	0.618639859
484767	2148497	0.618428672
484867	2148497	0.618374443
484967	2148497	0.618465196
485067	2148497	0.618685188
485167	2148497	0.619019771
485267	2148497	0.619458408
485367	2148497	0.619995792
485467	2148497	0.62063151
485567	2148497	0.621368879
485667	2148497	0.622213546
485767	2148497	0.623172238
485867	2148497	0.624251836
485967	2148497	0.625458798
486067	2148497	0.626798866
486167	2148497	0.628276975
486267	2148497	0.629897293
486367	2148497	0.631663336
486467	2148497	0.633578114
486567	2148497	0.635644293
486667	2148497	0.637864368
486767	2148497	0.640240825
486867	2148497	0.642776317
486967	2148497	0.64547383
487067	2148497	0.648336837
487167	2148497	0.651369437
487267	2148497	0.654576429
487367	2148497	0.657963282
487467	2148497	0.661535911
487567	2148497	0.665300165
487667	2148497	0.669260918
487767	2148497	0.673420762
487867	2148497	0.67777838
487967	2148497	0.682326912
488067	2148497	0.687052698
488167	2148497	0.691934706
488267	2148497	0.696944699
488367	2148497	0.702047939
488467	2148497	0.707204116
488567	2148497	0.712368362
488667	2148497	0.717492463
488767	2148497	0.722526607
488867	2148497	0.727422093
488967	2148497	0.732135152
489067	2148497	0.736631525
489167	2148497	0.740890713
489267	2148497	0.744908496
489367	2148497	0.748696671
489467	2148497	0.752280084
489567	2148497	0.755692038
489667	2148497	0.758969542
489767	2148497	0.762149484
489867	2148497	0.765266122
489967	2148497	0.768349814
490067	2148497	0.771426623
490167	2148497	0.774518467
490267	2148497	0.777643536
490367	2148497	0.780816795
490467	2148497	0.784050498
490567	2148497	0.78735464
490667	2148497	0.790737349
490767	2148497	0.794205216
490867	2148497	0.797763556
490967	2148497	0.801416627
491067	2148497	0.8051678
491167	2148497	0.809019696
491267	2148497	0.812974303
491367	2148497	0.817033061
491467	2148497	0.821196937
491567	2148497	0.825466486
491667	2148497	0.829841902
491767	2148497	0.834323057
491867	2148497	0.838909544
491967	2148497	0.843600699
492067	2148497	0.848395639
492167	2148497	0.85329328
492267	2148497	0.858292362
492367	2148497	0.86339147
492467	2148497	0.868589053
492567	2148497	0.873883442
492667	2148497	0.879272865
492767	2148497	0.884755465
492867	2148497	0.890329314
492967	2148497	0.895992423
493067	2148497	0.90174276
493167	2148497	0.907578256
493267	2148497	0.913496822
493367	2148497	0.919496351
493467	2148497	0.925574735
493567	2148497	0.931729866
493667	2148497	0.937959649
493767	2148497	0.944262003
493867	2148497	0.950634872
493967	2148497	0.957076226
494067	2148497	0.963584067
494167	2148497	0.970156432
494267	2148497	0.976791397
494367	2148497	0.983487078
494467	2148497	0.990241636
494567	2148497	0.997053274
494667	2148497	1.003920243
494767	2148497	1.010840839
494867	2148497	1.017813407
494967	2148497	1.024836339
495067	2148497	1.031908073
495167	2148497	1.039027097
495267	2148497	1.046191942
495367	2148497	1.05340119
495467	2148497	1.060653466
495567	2148497	1.067947439
495667	2148497	1.075281824
495767	2148497	1.082655377
495867	2148497	1.090066898
495967	2148497	1.097515227
478267	2148597	0.739306523
478367	2148597	0.731088588
478467	2148597	0.722882
478567	2148597	0.714687059
478667	2148597	0.706504109
478767	2148597	0.69833355
478867	2148597	0.690175848
478967	2148597	0.682031552
479067	2148597	0.67390131
479167	2148597	0.665785897
479267	2148597	0.657686235
479367	2148597	0.649603434
479467	2148597	0.641538831
479567	2148597	0.633494038
479667	2148597	0.62547101
479767	2148597	0.617472117
479867	2148597	0.609500244
479967	2148597	0.601558904
480067	2148597	0.593652385
480167	2148597	0.585785933
480267	2148597	0.57796597
480367	2148597	0.570200377
480467	2148597	0.562498841
480567	2148597	0.55487329
480667	2148597	0.54733844
480767	2148597	0.539912477
480867	2148597	0.532617923
480967	2148597	0.525482719
481067	2148597	0.518541585
481167	2148597	0.511837721
481267	2148597	0.505424923
481367	2148597	0.499370158
481467	2148597	0.493756632
481567	2148597	0.488687263
481667	2148597	0.484288277
481767	2148597	0.480712236
481867	2148597	0.478139203
481967	2148597	0.476773788
482067	2148597	0.476835006
482167	2148597	0.478535655
482267	2148597	0.482049879
482367	2148597	0.487472442
482467	2148597	0.494779959
482567	2148597	0.503808199
482667	2148597	0.514256162
482767	2148597	0.525719327
482867	2148597	0.537753865
482967	2148597	0.549997425
483067	2148597	0.562342389
483167	2148597	0.574611275
483267	2148597	0.585926315
483367	2148597	0.595478906
483467	2148597	0.602969727
483567	2148597	0.608462985
483667	2148597	0.612223789
483767	2148597	0.614592706
483867	2148597	0.61590538
483967	2148597	0.616455166
484067	2148597	0.616484167
484167	2148597	0.616187771
484267	2148597	0.615722696
484367	2148597	0.615213149
