x	y	error_coe_com_inf
489567	2152897	0.231270137
489667	2152897	0.233094589
489767	2152897	0.234849204
489867	2152897	0.236537915
489967	2152897	0.238164648
490067	2152897	0.239733307
490167	2152897	0.241247755
490267	2152897	0.242711792
490367	2152897	0.244129146
490467	2152897	0.245503452
490567	2152897	0.246838239
490667	2152897	0.248136912
490767	2152897	0.249402747
490867	2152897	0.250638877
492667	2152897	0.270495425
492767	2152897	0.271570381
492867	2152897	0.272649565
492967	2152897	0.273733614
493067	2152897	0.274823104
493167	2152897	0.275918553
493267	2152897	0.277020429
493367	2152897	0.278129149
493467	2152897	0.279245083
493567	2152897	0.280368563
493667	2152897	0.281499879
493767	2152897	0.282639285
493867	2152897	0.283787003
493967	2152897	0.284943224
494067	2152897	0.286108109
494167	2152897	0.287281797
494267	2152897	0.288464398
494367	2152897	0.289656002
494467	2152897	0.29085668
494567	2152897	0.292066483
494667	2152897	0.293285445
494767	2152897	0.294513584
494867	2152897	0.295750904
494967	2152897	0.296997397
495067	2152897	0.298253041
495167	2152897	0.299517805
495267	2152897	0.300791647
495367	2152897	0.302074516
478067	2152997	0.075748682
478167	2152997	0.073821048
478267	2152997	0.071893467
478367	2152997	0.06996616
478467	2152997	0.068039386
478567	2152997	0.066113442
478667	2152997	0.064188674
478767	2152997	0.062265479
478867	2152997	0.060344312
478967	2152997	0.058425695
479067	2152997	0.056510226
479167	2152997	0.054598583
479267	2152997	0.052691541
479367	2152997	0.050789974
479467	2152997	0.048894875
479567	2152997	0.047007362
479667	2152997	0.045128695
479767	2152997	0.043260286
479867	2152997	0.041403717
479967	2152997	0.039560753
480067	2152997	0.037733356
480167	2152997	0.035923702
480267	2152997	0.034134195
480367	2152997	0.03236748
480467	2152997	0.030626456
480567	2152997	0.028914287
480667	2152997	0.027234408
480767	2152997	0.025590534
480867	2152997	0.02398666
480967	2152997	0.022427052
481067	2152997	0.020916248
481167	2152997	0.019459034
481267	2152997	0.018060429
481367	2152997	0.016725653
481467	2152997	0.015460092
481567	2152997	0.014269259
481667	2152997	0.013158739
481767	2152997	0.012134141
481867	2152997	0.011201036
481967	2152997	0.010364895
482067	2152997	0.009631028
482167	2152997	0.009004529
482267	2152997	0.008490217
482367	2152997	0.008092592
482467	2152997	0.007815806
482567	2152997	0.007663648
482667	2152997	0.007639544
482767	2152997	0.007746597
482867	2152997	0.007987647
482967	2152997	0.008365377
483067	2152997	0.008882464
483167	2152997	0.009541789
483267	2152997	0.010346732
483367	2152997	0.011301552
483467	2152997	0.012411918
483567	2152997	0.013685626
483667	2152997	0.015133578
483767	2152997	0.016771167
483867	2152997	0.018620238
483967	2152997	0.020711914
484067	2152997	0.023090688
484167	2152997	0.025820306
484267	2152997	0.028991951
484367	2152997	0.032734651
484467	2152997	0.037225658
484567	2152997	0.042693086
484667	2152997	0.049394531
484767	2152997	0.057553559
484867	2152997	0.067215857
484967	2152997	0.06939672
485067	2152997	0.070369448
485167	2152997	0.072349939
485267	2152997	0.075094402
485367	2152997	0.078401112
485467	2152997	0.082117789
485567	2152997	0.086132878
485667	2152997	0.090364913
485767	2152997	0.094753738
485867	2152997	0.099254086
485967	2152997	0.103831117
486067	2152997	0.108457367
486167	2152997	0.113110658
486267	2152997	0.117772675
486367	2152997	0.122427976
486467	2152997	0.127063302
486567	2152997	0.131667096
486667	2152997	0.13622916
486767	2152997	0.140740413
486867	2152997	0.145192717
486967	2152997	0.149578757
487067	2152997	0.153891953
487167	2152997	0.158126399
487267	2152997	0.162276822
487367	2152997	0.166338551
487467	2152997	0.170307497
487567	2152997	0.174180136
487667	2152997	0.177953501
487767	2152997	0.181625164
487867	2152997	0.185193233
487967	2152997	0.188656334
488067	2152997	0.192013596
488167	2152997	0.195264639
488267	2152997	0.198409546
488367	2152997	0.201448846
488467	2152997	0.204383483
488567	2152997	0.207214791
488667	2152997	0.20994446
488767	2152997	0.212574501
488867	2152997	0.21510722
488967	2152997	0.217545175
489067	2152997	0.219891149
489167	2152997	0.222148115
489267	2152997	0.22431921
489367	2152997	0.226407702
489467	2152997	0.228416972
489567	2152997	0.230350487
489667	2152997	0.232211785
489767	2152997	0.234004458
489867	2152997	0.235732132
489967	2152997	0.237398456
490067	2152997	0.239007083
490167	2152997	0.240561655
490267	2152997	0.242065783
490367	2152997	0.243523029
490467	2152997	0.244936886
490567	2152997	0.246310764
490667	2152997	0.247647968
490767	2152997	0.248951687
490867	2152997	0.250224982
492767	2152997	0.271686476
492867	2152997	0.272784105
492967	2152997	0.273885755
493067	2152997	0.274992025
493167	2152997	0.276103458
493267	2152997	0.277220546
493367	2152997	0.278343729
493467	2152997	0.279473403
493567	2152997	0.280609923
493667	2152997	0.281753604
493767	2152997	0.282904723
493867	2152997	0.284063527
493967	2152997	0.285230229
494067	2152997	0.286405015
494167	2152997	0.287588042
494267	2152997	0.288779445
494367	2152997	0.289979335
494467	2152997	0.291187803
494567	2152997	0.29240492
494667	2152997	0.293630739
494767	2152997	0.294865299
494867	2152997	0.296108621
494967	2152997	0.297360714
495067	2152997	0.298621575
495167	2152997	0.299891188
495267	2152997	0.301169528
495367	2152997	0.30245656
478067	2153097	0.076195115
478167	2153097	0.074282461
478267	2153097	0.072370713
478367	2153097	0.070460146
478467	2153097	0.068551076
478567	2153097	0.066643864
478667	2153097	0.064738918
478767	2153097	0.062836702
478867	2153097	0.060937742
478967	2153097	0.059042633
479067	2153097	0.057152047
479167	2153097	0.055266742
479267	2153097	0.05338757
479367	2153097	0.051515486
479467	2153097	0.049651564
479567	2153097	0.047797
479667	2153097	0.045953133
479767	2153097	0.044121451
479867	2153097	0.042303605
479967	2153097	0.040501424
480067	2153097	0.038716928
480167	2153097	0.036952339
480267	2153097	0.035210094
480367	2153097	0.033492858
480467	2153097	0.031803533
480567	2153097	0.030145265
480667	2153097	0.028521451
480767	2153097	0.026935745
480867	2153097	0.025392052
480967	2153097	0.023894526
481067	2153097	0.022447562
481167	2153097	0.02105578
481267	2153097	0.019724004
481367	2153097	0.01845724
481467	2153097	0.017260643
481567	2153097	0.016139478
481667	2153097	0.015099084
481767	2153097	0.014144823
481867	2153097	0.013282039
481967	2153097	0.012516005
482067	2153097	0.011851876
482167	2153097	0.011294648
482267	2153097	0.010849121
482367	2153097	0.010519872
482467	2153097	0.010311242
482567	2153097	0.010227342
482667	2153097	0.01027208
482767	2153097	0.010449215
482867	2153097	0.010762448
482967	2153097	0.011215552
483067	2153097	0.011812556
483167	2153097	0.01255799
483267	2153097	0.013457216
483367	2153097	0.014516867
483467	2153097	0.015745422
483567	2153097	0.017153984
483667	2153097	0.018757304
483767	2153097	0.020575174
483867	2153097	0.022634295
483967	2153097	0.024970784
484067	2153097	0.027633464
484167	2153097	0.030687966
484267	2153097	0.034221283
484367	2153097	0.038345302
484467	2153097	0.043195382
484567	2153097	0.048914636
484667	2153097	0.05560069
484767	2153097	0.06312309
484867	2153097	0.070237414
484967	2153097	0.073743968
485067	2153097	0.075311733
485167	2153097	0.077106062
485267	2153097	0.079451601
485367	2153097	0.082307754
485467	2153097	0.085580314
485567	2153097	0.089179114
485667	2153097	0.093029001
485767	2153097	0.097069797
485867	2153097	0.101253736
485967	2153097	0.105542727
486067	2153097	0.109906053
486167	2153097	0.11431859
486267	2153097	0.11875947
486367	2153097	0.123211096
486467	2153097	0.127658418
486567	2153097	0.132088405
486667	2153097	0.136489645
486767	2153097	0.140852067
486867	2153097	0.145166722
486967	2153097	0.149425632
487067	2153097	0.153621668
487167	2153097	0.15774847
487267	2153097	0.161800383
487367	2153097	0.165772406
487467	2153097	0.169660162
487567	2153097	0.173459864
487667	2153097	0.177168301
487767	2153097	0.180782807
487867	2153097	0.184301255
487967	2153097	0.187722028
488067	2153097	0.191044009
488167	2153097	0.194266552
488267	2153097	0.197389469
488367	2153097	0.200412995
488467	2153097	0.203337771
488567	2153097	0.206164807
488667	2153097	0.208895457
488767	2153097	0.211531385
488867	2153097	0.214074535
488967	2153097	0.216527098
489067	2153097	0.218891479
489167	2153097	0.221170274
489267	2153097	0.223366236
489367	2153097	0.225482257
489467	2153097	0.227521347
489567	2153097	0.229486614
489667	2153097	0.231381253
489767	2153097	0.233208531
489867	2153097	0.234971779
489967	2153097	0.236674376
490067	2153097	0.238319734
490167	2153097	0.239911287
490267	2153097	0.241452464
490367	2153097	0.242946673
490467	2153097	0.244397279
490567	2153097	0.24580758
490667	2153097	0.247180787
490767	2153097	0.248520009
490867	2153097	0.249828238
492767	2153097	0.271800259
492867	2153097	0.272916102
492967	2153097	0.274035166
493067	2153097	0.275158068
493167	2153097	0.276285374
493267	2153097	0.277417593
493367	2153097	0.27855519
493467	2153097	0.279698581
493567	2153097	0.280848143
493667	2153097	0.282004212
493767	2153097	0.283167088
493867	2153097	0.284337038
493967	2153097	0.285514298
494067	2153097	0.286699074
494167	2153097	0.287891544
494267	2153097	0.289091864
494367	2153097	0.290300163
494467	2153097	0.291516554
494567	2153097	0.292741125
494667	2153097	0.293973949
494767	2153097	0.295215081
494867	2153097	0.296464561
494967	2153097	0.297722415
495067	2153097	0.298988656
495167	2153097	0.300263284
495267	2153097	0.301546289
477967	2153197	0.078593379
478067	2153197	0.076695272
478167	2153197	0.074798646
478267	2153197	0.072903793
478367	2153197	0.071011043
478467	2153197	0.069120766
478567	2153197	0.06723338
478667	2153197	0.065349354
478767	2153197	0.063469217
478867	2153197	0.06159356
478967	2153197	0.059723046
479067	2153197	0.057858415
479167	2153197	0.056000497
479267	2153197	0.054150215
479367	2153197	0.052308598
479467	2153197	0.050476789
479567	2153197	0.048656057
479667	2153197	0.046847806
479767	2153197	0.045053589
479867	2153197	0.043275117
479967	2153197	0.041514272
480067	2153197	0.039773117
480167	2153197	0.038053908
480267	2153197	0.036359106
480367	2153197	0.034691385
480467	2153197	0.033053637
480567	2153197	0.031448986
480667	2153197	0.029880784
480767	2153197	0.028352617
480867	2153197	0.026868304
480967	2153197	0.025431889
481067	2153197	0.024047632
481167	2153197	0.022719998
481267	2153197	0.021453635
481367	2153197	0.020253357
481467	2153197	0.019124111
481567	2153197	0.01807095
481667	2153197	0.017098998
481767	2153197	0.016213413
481867	2153197	0.015419348
481967	2153197	0.014721916
482067	2153197	0.014126155
482167	2153197	0.013636996
482267	2153197	0.013259243
482367	2153197	0.012997563
482467	2153197	0.012856482
482567	2153197	0.012840415
482667	2153197	0.012953702
482767	2153197	0.013200683
482867	2153197	0.013585801
482967	2153197	0.014113749
483067	2153197	0.014789669
483167	2153197	0.015619411
483267	2153197	0.016609871
483367	2153197	0.017769432
483467	2153197	0.019108525
483567	2153197	0.020640353
483667	2153197	0.022381813
483767	2153197	0.024354666
483867	2153197	0.026586977
483967	2153197	0.029114834
484067	2153197	0.031984191
484167	2153197	0.035252439
484267	2153197	0.038988606
484367	2153197	0.043269771
484467	2153197	0.048168438
484567	2153197	0.053719594
484667	2153197	0.059841857
484767	2153197	0.06615955
484867	2153197	0.071755525
484967	2153197	0.075661361
485067	2153197	0.07824026
485167	2153197	0.080468484
485267	2153197	0.082860254
485367	2153197	0.085569027
485467	2153197	0.088605142
485567	2153197	0.091931959
485667	2153197	0.095501562
485767	2153197	0.099267385
485867	2153197	0.103188136
485967	2153197	0.107228448
486067	2153197	0.111358387
486167	2153197	0.115552637
486267	2153197	0.119789689
486367	2153197	0.124051133
486467	2153197	0.128321078
486567	2153197	0.132585694
486667	2153197	0.136832852
486767	2153197	0.141051846
486867	2153197	0.145233178
486967	2153197	0.149368398
487067	2153197	0.153449974
487167	2153197	0.157471195
487267	2153197	0.161426103
487367	2153197	0.165309429
487467	2153197	0.169116551
487567	2153197	0.172843458
487667	2153197	0.176486719
487767	2153197	0.18004346
487867	2153197	0.183511337
487967	2153197	0.186888514
488067	2153197	0.190173645
488167	2153197	0.193365845
488267	2153197	0.19646467
488367	2153197	0.199470091
488467	2153197	0.202382464
488567	2153197	0.205202504
488667	2153197	0.207931256
488767	2153197	0.21057006
488867	2153197	0.213120527
488967	2153197	0.215584501
489067	2153197	0.217964037
489167	2153197	0.220261368
489267	2153197	0.222478888
489367	2153197	0.224619125
489467	2153197	0.226684729
489567	2153197	0.228678458
489667	2153197	0.230603172
489767	2153197	0.232461821
489867	2153197	0.234257445
489967	2153197	0.235993161
490067	2153197	0.237672153
490167	2153197	0.239297655
490267	2153197	0.240872931
490367	2153197	0.242401249
490467	2153197	0.243885858
490567	2153197	0.245329956
490667	2153197	0.246736671
490767	2153197	0.24810904
490867	2153197	0.249449989
492767	2153197	0.271912714
492867	2153197	0.273046506
492967	2153197	0.274182761
493067	2153197	0.275322113
493167	2153197	0.276465144
493267	2153197	0.277612382
493367	2153197	0.278764308
493467	2153197	0.279921361
493567	2153197	0.281083933
493667	2153197	0.282252382
493767	2153197	0.283427028
493867	2153197	0.284608157
493967	2153197	0.285796022
494067	2153197	0.286990851
494167	2153197	0.288192841
494267	2153197	0.289402165
494367	2153197	0.290618974
494467	2153197	0.291843395
494567	2153197	0.293075537
494667	2153197	0.29431549
494767	2153197	0.295563325
494867	2153197	0.296819099
494967	2153197	0.298082854
495067	2153197	0.299354619
495167	2153197	0.300634409
495267	2153197	0.30192223
477967	2153297	0.079129815
478067	2153297	0.077247873
478167	2153297	0.075368242
478267	2153297	0.073491262
478367	2153297	0.071617312
478467	2153297	0.069746816
478567	2153297	0.067880247
478667	2153297	0.066018132
478767	2153297	0.064161058
478867	2153297	0.062309676
478967	2153297	0.060464713
479067	2153297	0.058626974
479167	2153297	0.056797351
479267	2153297	0.054976832
479367	2153297	0.053166511
479467	2153297	0.051367594
479567	2153297	0.049581411
479667	2153297	0.047809426
479767	2153297	0.046053243
479867	2153297	0.044314624
479967	2153297	0.042595491
480067	2153297	0.040897943
480167	2153297	0.039224259
480267	2153297	0.037576913
480367	2153297	0.035958576
480467	2153297	0.034372129
480567	2153297	0.03282066
480667	2153297	0.031307474
480767	2153297	0.02983609
480867	2153297	0.028410238
480967	2153297	0.027033854
481067	2153297	0.025711074
481167	2153297	0.024446215
481267	2153297	0.023243767
481367	2153297	0.022108367
481467	2153297	0.021044779
481567	2153297	0.020057868
481667	2153297	0.01915257
481767	2153297	0.018333866
481867	2153297	0.017606748
481967	2153297	0.016976196
482067	2153297	0.016447151
482167	2153297	0.016024495
482267	2153297	0.015713046
482367	2153297	0.015517548
482467	2153297	0.015442694
482567	2153297	0.015493155
482667	2153297	0.015673632
482767	2153297	0.015988934
482867	2153297	0.016444096
482967	2153297	0.017044524
483067	2153297	0.017796188
483167	2153297	0.018705882
483267	2153297	0.019781532
483367	2153297	0.021032594
483467	2153297	0.022470546
483567	2153297	0.024109476
483667	2153297	0.025966792
483767	2153297	0.028064018
483867	2153297	0.030427648
483967	2153297	0.03308989
484067	2153297	0.036088983
484167	2153297	0.039468416
484267	2153297	0.043273716
484367	2153297	0.047544349
484467	2153297	0.052296415
484567	2153297	0.057489191
484667	2153297	0.062967966
484767	2153297	0.068393886
484867	2153297	0.073259645
484967	2153297	0.077182042
485067	2153297	0.080260443
485167	2153297	0.08291653
485267	2153297	0.085515167
485367	2153297	0.088251706
485467	2153297	0.09120073
485567	2153297	0.094373859
485667	2153297	0.097754462
485767	2153297	0.101315219
485867	2153297	0.105026359
485967	2153297	0.108859263
486067	2153297	0.112787834
486167	2153297	0.116788845
486267	2153297	0.120841831
486367	2153297	0.124928813
486467	2153297	0.12903398
486567	2153297	0.133143392
486667	2153297	0.137244709
486767	2153297	0.141326976
486867	2153297	0.145380434
486967	2153297	0.14939638
487067	2153297	0.153367041
487167	2153297	0.157285486
487267	2153297	0.161145549
487367	2153297	0.164941767
487467	2153297	0.168669334
487567	2153297	0.172324061
487667	2153297	0.175902338
487767	2153297	0.179401112
487867	2153297	0.182817853
487967	2153297	0.186150532
488067	2153297	0.1893976
488167	2153297	0.192557955
488267	2153297	0.195630926
488367	2153297	0.19861624
488467	2153297	0.201513997
488567	2153297	0.204324643
488667	2153297	0.207048937
488767	2153297	0.209687925
488867	2153297	0.212242907
488967	2153297	0.214715408
489067	2153297	0.217107151
489167	2153297	0.219420032
489267	2153297	0.221656096
489367	2153297	0.223817521
489467	2153297	0.225906607
489567	2153297	0.227925769
489667	2153297	0.229877531
489767	2153297	0.231764532
489867	2153297	0.233589524
489967	2153297	0.23535537
490067	2153297	0.237065032
490167	2153297	0.238721563
490267	2153297	0.240328076
490367	2153297	0.241887718
490467	2153297	0.243403638
490567	2153297	0.244878952
490667	2153297	0.246316718
490767	2153297	0.247719907
490867	2153297	0.249091384
492867	2153297	0.273176228
492967	2153297	0.27432942
493067	2153297	0.275485008
493167	2153297	0.276643585
493267	2153297	0.277805697
493367	2153297	0.27897184
493467	2153297	0.280142467
493567	2153297	0.281317991
493667	2153297	0.282498783
493767	2153297	0.283685182
493867	2153297	0.284877492
493967	2153297	0.286075984
494067	2153297	0.287280903
494167	2153297	0.288492464
494267	2153297	0.289710857
494367	2153297	0.29093625
494467	2153297	0.292168787
494567	2153297	0.293408595
494667	2153297	0.294655778
494767	2153297	0.295910426
494867	2153297	0.29717261
494967	2153297	0.298442388
495067	2153297	0.299719803
495167	2153297	0.301004885
477867	2153397	0.081584209
477967	2153397	0.07971651
478067	2153397	0.077851612
478167	2153397	0.075989862
478267	2153397	0.074131645
478367	2153397	0.07227739
478467	2153397	0.07042757
478567	2153397	0.068582709
478667	2153397	0.066743388
478767	2153397	0.064910248
478867	2153397	0.063083998
478967	2153397	0.061265421
479067	2153397	0.05945538
479167	2153397	0.057654825
479267	2153397	0.055864804
479367	2153397	0.054086466
479467	2153397	0.052321072
479567	2153397	0.050570006
479667	2153397	0.04883478
479767	2153397	0.047117044
479867	2153397	0.045418598
479967	2153397	0.043741398
480067	2153397	0.042087565
480167	2153397	0.040459396
480267	2153397	0.038859365
480367	2153397	0.037290138
480467	2153397	0.035754572
480567	2153397	0.034255718
480667	2153397	0.032796829
480767	2153397	0.031381353
480867	2153397	0.030012934
480967	2153397	0.028695404
481067	2153397	0.027432778
481167	2153397	0.026229239
481267	2153397	0.025089126
481367	2153397	0.024016917
481467	2153397	0.02301721
481567	2153397	0.022094699
481667	2153397	0.021254155
481767	2153397	0.020500398
481867	2153397	0.019838283
481967	2153397	0.019272668
482067	2153397	0.01880841
482167	2153397	0.018450345
482267	2153397	0.018203292
482367	2153397	0.018072056
482467	2153397	0.018061455
482567	2153397	0.018176352
482667	2153397	0.018421718
482767	2153397	0.018802709
482867	2153397	0.019324776
482967	2153397	0.019993811
483067	2153397	0.020816319
483167	2153397	0.021799646
483267	2153397	0.022952247
483367	2153397	0.024284009
483467	2153397	0.02580662
483567	2153397	0.027533991
483667	2153397	0.029482688
483767	2153397	0.03167233
483867	2153397	0.034125833
483967	2153397	0.036869286
484067	2153397	0.039931064
484167	2153397	0.04333949
484267	2153397	0.047117932
484367	2153397	0.05127565
484467	2153397	0.055792285
484567	2153397	0.060594581
484667	2153397	0.065529259
484767	2153397	0.070352372
484867	2153397	0.074780614
484967	2153397	0.078627824
485067	2153397	0.081921525
485167	2153397	0.0848574
485267	2153397	0.087657932
485367	2153397	0.090485129
485467	2153397	0.093429362
485567	2153397	0.096528834
485667	2153397	0.099790508
485767	2153397	0.103204758
485867	2153397	0.10675417
485967	2153397	0.110418447
486067	2153397	0.114176973
486167	2153397	0.118010066
486267	2153397	0.121899514
486367	2153397	0.125828744
486467	2153397	0.129782795
486567	2153397	0.133748214
486667	2153397	0.137712923
486767	2153397	0.141666077
486867	2153397	0.145597941
486967	2153397	0.149499777
487067	2153397	0.153363746
487167	2153397	0.157182827
487267	2153397	0.160950753
487367	2153397	0.164661951
487467	2153397	0.168311499
487567	2153397	0.171895082
487667	2153397	0.175408958
487767	2153397	0.178849933
487867	2153397	0.182215324
487967	2153397	0.185502941
488067	2153397	0.188711058
488167	2153397	0.191838385
488267	2153397	0.194884049
488367	2153397	0.197847561
488467	2153397	0.200728792
488567	2153397	0.203527944
488667	2153397	0.20624552
488767	2153397	0.208882294
488867	2153397	0.211439283
488967	2153397	0.213917718
489067	2153397	0.216319013
489167	2153397	0.218644743
489267	2153397	0.220896621
489367	2153397	0.223076487
489467	2153397	0.225186296
489567	2153397	0.227228117
489667	2153397	0.229204143
489767	2153397	0.231116695
489867	2153397	0.232968238
489967	2153397	0.234761383
490067	2153397	0.236498885
490167	2153397	0.238183628
490267	2153397	0.239818597
490367	2153397	0.241406841
490467	2153397	0.242951432
490567	2153397	0.244455424
490667	2153397	0.245921818
490767	2153397	0.247353533
492867	2153397	0.273306141
492967	2153397	0.274475989
493067	2153397	0.27564757
493167	2153397	0.276821489
493267	2153397	0.277998302
493367	2153397	0.27917852
493467	2153397	0.280362608
493567	2153397	0.281550994
493667	2153397	0.282744066
493767	2153397	0.283942176
493867	2153397	0.285145644
493967	2153397	0.286354759
494067	2153397	0.28756978
494167	2153397	0.288790938
494267	2153397	0.29001844
494367	2153397	0.291252469
494467	2153397	0.292493187
494567	2153397	0.293740734
494667	2153397	0.29499523
494767	2153397	0.29625678
494867	2153397	0.297525471
494967	2153397	0.298801374
495067	2153397	0.300084547
495167	2153397	0.301375034
477767	2153497	0.084056747
477867	2153497	0.082202855
477967	2153497	0.080352208
478067	2153497	0.078505158
478167	2153497	0.076662097
478267	2153497	0.074823453
478367	2153497	0.0729897
478467	2153497	0.071161357
478567	2153497	0.069338997
478667	2153497	0.067523252
478767	2153497	0.065714812
478867	2153497	0.063914438
478967	2153497	0.062122965
479067	2153497	0.06034131
479167	2153497	0.058570473
479267	2153497	0.056811554
479367	2153497	0.055065752
479467	2153497	0.053334376
479567	2153497	0.051618854
479667	2153497	0.049920739
479767	2153497	0.048241718
479867	2153497	0.046583623
479967	2153497	0.044948431
480067	2153497	0.043338282
480167	2153497	0.041755476
480267	2153497	0.040202487
480367	2153497	0.038681962
480467	2153497	0.037196732
480567	2153497	0.035749806
480667	2153497	0.034344382
480767	2153497	0.032983835
480867	2153497	0.031671724
480967	2153497	0.030411781
481067	2153497	0.029207904
481167	2153497	0.028064148
481267	2153497	0.026984714
481367	2153497	0.025973931
481467	2153497	0.025036242
481567	2153497	0.024176187
481667	2153497	0.023398383
481767	2153497	0.022707508
481867	2153497	0.022108281
481967	2153497	0.021605454
482067	2153497	0.021203794
482167	2153497	0.020908086
482267	2153497	0.020723132
482367	2153497	0.020653765
482467	2153497	0.020704875
482567	2153497	0.020881447
482667	2153497	0.02118862
482767	2153497	0.021631761
482867	2153497	0.022216567
482967	2153497	0.022949188
483067	2153497	0.023836375
483167	2153497	0.024885669
483267	2153497	0.026105602
483367	2153497	0.027505927
483467	2153497	0.029097866
483567	2153497	0.030894333
483667	2153497	0.032910106
483767	2153497	0.035161859
483867	2153497	0.037667918
483967	2153497	0.040447516
484067	2153497	0.043519194
484167	2153497	0.046897828
484267	2153497	0.050589588
484367	2153497	0.054584079
484467	2153497	0.058843389
484567	2153497	0.063289493
484667	2153497	0.067795821
484767	2153497	0.072195543
484867	2153497	0.076320856
484967	2153497	0.080067178
485067	2153497	0.083438451
485167	2153497	0.086531836
485267	2153497	0.089479692
485367	2153497	0.0923991
485467	2153497	0.095371225
485567	2153497	0.098442231
485667	2153497	0.101632126
485767	2153497	0.104943914
485867	2153497	0.108370571
485967	2153497	0.111899721
486067	2153497	0.11551655
486167	2153497	0.119205517
486267	2153497	0.122951325
486367	2153497	0.126739425
486467	2153497	0.13055625
486567	2153497	0.134389294
486667	2153497	0.138227119
486767	2153497	0.142059304
486867	2153497	0.145876385
486967	2153497	0.149669792
487067	2153497	0.15343178
487167	2153497	0.15715537
487267	2153497	0.1608343
487367	2153497	0.164462973
487467	2153497	0.168036416
487567	2153497	0.17155025
487667	2153497	0.175000649
487767	2153497	0.178384316
487867	2153497	0.181698457
487967	2153497	0.184940749
488067	2153497	0.188109322
488167	2153497	0.191202727
488267	2153497	0.194219915
488367	2153497	0.197160211
488467	2153497	0.200023281
488567	2153497	0.202809113
488667	2153497	0.20551798
488767	2153497	0.208150413
488867	2153497	0.210707174
488967	2153497	0.213189221
489067	2153497	0.215597683
489167	2153497	0.217933834
489267	2153497	0.220199073
489367	2153497	0.222394906
489467	2153497	0.224522946
489567	2153497	0.226584916
489667	2153497	0.228582664
489767	2153497	0.230518186
489867	2153497	0.232393652
489967	2153497	0.234211423
490067	2153497	0.235974057
490167	2153497	0.237684289
490267	2153497	0.239345004
490367	2153497	0.240959182
490467	2153497	0.242529848
490567	2153497	0.24406002
490667	2153497	0.245552661
490767	2153497	0.247010648
490867	2153497	0.248436748
492867	2153497	0.273437082
492967	2153497	0.274623281
493067	2153497	0.275810588
493167	2153497	0.276999618
493267	2153497	0.278190934
493367	2153497	0.279385058
493467	2153497	0.280582469
493567	2153497	0.281783605
493667	2153497	0.282988867
493767	2153497	0.284198621
493867	2153497	0.285413201
493967	2153497	0.28663291
494067	2153497	0.287858021
494167	2153497	0.289088781
494267	2153497	0.29032541
494367	2153497	0.291568107
494467	2153497	0.292817047
494567	2153497	0.294072386
494667	2153497	0.295334257
494767	2153497	0.29660278
494867	2153497	0.297878056
494967	2153497	0.299160169
495067	2153497	0.300449191
495167	2153497	0.301745179
477767	2153597	0.084705369
477867	2153597	0.082868498
477967	2153597	0.081035633
478067	2153597	0.079207165
478167	2153597	0.077383525
478267	2153597	0.075565183
478367	2153597	0.073752654
478467	2153597	0.071946502
478567	2153597	0.070147345
478667	2153597	0.068355859
478767	2153597	0.066572783
478867	2153597	0.064798925
478967	2153597	0.063035166
479067	2153597	0.061282468
479167	2153597	0.059541881
479267	2153597	0.057814548
479367	2153597	0.056101711
479467	2153597	0.05440472
479567	2153597	0.05272504
479667	2153597	0.051064259
479767	2153597	0.049424093
479867	2153597	0.047806394
479967	2153597	0.046213157
480067	2153597	0.04464653
480167	2153597	0.043108812
480267	2153597	0.041602467
480367	2153597	0.040130121
480467	2153597	0.03869457
480567	2153597	0.03729878
480667	2153597	0.035945888
480767	2153597	0.034639199
480867	2153597	0.033382186
480967	2153597	0.03217848
481067	2153597	0.031031871
481167	2153597	0.029946291
481267	2153597	0.028925806
481367	2153597	0.027974608
481467	2153597	0.027096996
481567	2153597	0.026297362
481667	2153597	0.02558018
481767	2153597	0.02494999
481867	2153597	0.024411386
481967	2153597	0.023969005
482067	2153597	0.023627526
482167	2153597	0.023391662
482267	2153597	0.023266174
482367	2153597	0.023255883
482467	2153597	0.023365695
482567	2153597	0.02360064
482667	2153597	0.023965924
482767	2153597	0.024466994
482867	2153597	0.025109625
482967	2153597	0.025900017
483067	2153597	0.026844915
483167	2153597	0.027951739
483267	2153597	0.029228726
483367	2153597	0.030685066
483467	2153597	0.032331013
483567	2153597	0.034177948
483667	2153597	0.036238323
483767	2153597	0.038525421
483867	2153597	0.041052782
483967	2153597	0.043833128
484067	2153597	0.046876522
484167	2153597	0.050187451
484267	2153597	0.053760558
484367	2153597	0.057574931
484467	2153597	0.061587568
484567	2153597	0.065728003
484667	2153597	0.069898265
484767	2153597	0.073983929
484867	2153597	0.077879217
484967	2153597	0.081518879
485067	2153597	0.084898396
485167	2153597	0.088068232
485267	2153597	0.091107759
485367	2153597	0.094097427
485467	2153597	0.097101856
485567	2153597	0.100164742
485667	2153597	0.103310809
485767	2153597	0.106550313
485867	2153597	0.109883574
485967	2153597	0.113304633
486067	2153597	0.11680388
486167	2153597	0.120369833
486267	2153597	0.123990271
486367	2153597	0.127652943
486467	2153597	0.131345981
486567	2153597	0.135058127
486667	2153597	0.138778847
486767	2153597	0.142498381
486867	2153597	0.146207738
486967	2153597	0.149898685
487067	2153597	0.153563711
487167	2153597	0.157196
487267	2153597	0.160789388
487367	2153597	0.164338336
487467	2153597	0.167837891
487567	2153597	0.171283662
487667	2153597	0.174671789
487767	2153597	0.17799892
487867	2153597	0.181262179
487967	2153597	0.184459149
