x	y	car_pre_sup
485867	2147697	1.328676883
485967	2147697	1.314624828
486067	2147697	1.299778267
486167	2147697	1.284206589
486267	2147697	1.26796881
486367	2147697	1.251114566
486467	2147697	1.233684941
486567	2147697	1.21571303
486667	2147697	1.197224276
486767	2147697	1.178236664
486867	2147697	1.158760937
486967	2147697	1.138800964
487067	2147697	1.118354475
487167	2147697	1.097414407
487267	2147697	1.075971323
487367	2147697	1.054018092
487467	2147697	1.031560496
487567	2147697	1.008648788
487667	2147697	0.985517312
487767	2147697	0.963737696
487867	2147697	0.953862644
487967	2147697	0.954426236
488067	2147697	0.955948315
488167	2147697	0.95717892
488267	2147697	0.957917417
488367	2147697	0.958124782
488467	2147697	0.957808193
488567	2147697	0.95699399
488667	2147697	0.955718461
488767	2147697	0.954024166
488867	2147697	0.951960098
488967	2147697	0.949593088
489067	2147697	0.947113905
489167	2147697	0.94554115
489267	2147697	0.944821049
489367	2147697	0.944073066
489467	2147697	0.943198516
489567	2147697	0.942201995
489667	2147697	0.941100811
489767	2147697	0.939913416
489867	2147697	0.938656961
489967	2147697	0.937346712
490067	2147697	0.935995967
490167	2147697	0.934616159
490267	2147697	0.933217016
490367	2147697	0.931806741
490467	2147697	0.930392194
490567	2147697	0.928979062
490667	2147697	0.927572028
490767	2147697	0.926174908
490867	2147697	0.924790794
490967	2147697	0.92342217
491067	2147697	0.922071016
491167	2147697	0.920738905
491267	2147697	0.919427083
491367	2147697	0.918136537
491467	2147697	0.91686806
491567	2147697	0.915622295
491667	2147697	0.91439978
491767	2147697	0.913200982
491867	2147697	0.912026321
491967	2147697	0.910876191
492067	2147697	0.909750978
492167	2147697	0.908651065
492267	2147697	0.90757684
492367	2147697	0.906528702
492467	2147697	0.905507059
492567	2147697	0.904512326
492667	2147697	0.903544924
492767	2147697	0.902605279
492867	2147697	0.90169381
492967	2147697	0.900810936
493067	2147697	0.899957063
493167	2147697	0.899132584
493267	2147697	0.898337875
493367	2147697	0.897573295
493467	2147697	0.896839179
493567	2147697	0.896135839
493667	2147697	0.895463565
493767	2147697	0.894822619
493867	2147697	0.89421324
493967	2147697	0.893635643
494067	2147697	0.893090018
494167	2147697	0.892576534
494267	2147697	0.892095338
494367	2147697	0.891646559
494467	2147697	0.891230307
494567	2147697	0.890846677
494667	2147697	0.890495751
494767	2147697	0.890177599
494867	2147697	0.889892283
494967	2147697	0.889639856
495067	2147697	0.889420369
495167	2147697	0.889233866
495267	2147697	0.889080394
495367	2147697	0.88896
495467	2147697	0.888872732
495567	2147697	0.888818646
495667	2147697	0.888797801
495767	2147697	0.888810266
478567	2147797	1.803723153
478667	2147797	1.795874652
478767	2147797	1.787964978
478867	2147797	1.779993125
478967	2147797	1.771958035
479067	2147797	1.763858514
479167	2147797	1.75569311
479267	2147797	1.747459961
479367	2147797	1.739156582
479467	2147797	1.730779597
479567	2147797	1.722324405
479667	2147797	1.713784765
479767	2147797	1.705152297
479867	2147797	1.696415878
479967	2147797	1.687560954
480067	2147797	1.678568732
480167	2147797	1.669415269
481467	2147797	1.509305008
481567	2147797	1.490846714
481667	2147797	1.471253641
481767	2147797	1.450573474
481867	2147797	1.428861714
481967	2147797	1.406173051
482067	2147797	1.382559989
482167	2147797	1.358082791
482267	2147797	1.332862029
482367	2147797	1.307768631
482467	2147797	1.303004968
482567	2147797	1.31141587
482667	2147797	1.31955406
482767	2147797	1.326948354
482867	2147797	1.33336117
482967	2147797	1.338449975
483067	2147797	1.341850404
483167	2147797	1.343503986
483267	2147797	1.343879549
483367	2147797	1.343739209
483467	2147797	1.343783036
483567	2147797	1.344528779
483667	2147797	1.346350359
483767	2147797	1.349518743
483867	2147797	1.354200949
483967	2147797	1.360421369
484067	2147797	1.368010296
484167	2147797	1.376582127
484267	2147797	1.385579802
484367	2147797	1.394382384
484467	2147797	1.402425834
484567	2147797	1.409279213
484667	2147797	1.414656248
484767	2147797	1.418383419
484867	2147797	1.420358082
484967	2147797	1.420519137
485067	2147797	1.41883662
485167	2147797	1.415315084
485267	2147797	1.41000062
485367	2147797	1.402982346
485467	2147797	1.394384724
485567	2147797	1.38435319
485667	2147797	1.373038566
485767	2147797	1.360584749
485867	2147797	1.347121442
485967	2147797	1.332761394
486067	2147797	1.317600646
486167	2147797	1.301720266
486267	2147797	1.285188503
486367	2147797	1.268062721
486467	2147797	1.250390849
486567	2147797	1.232212344
486667	2147797	1.213558789
486767	2147797	1.194454381
486867	2147797	1.174916601
486967	2147797	1.154957484
487067	2147797	1.134586082
487167	2147797	1.113813173
487267	2147797	1.09266045
487367	2147797	1.071179637
487467	2147797	1.049496542
487567	2147797	1.027926754
487667	2147797	1.007315343
487767	2147797	0.989915643
487867	2147797	0.979325331
487967	2147797	0.975222378
488067	2147797	0.973962652
488167	2147797	0.973481523
488267	2147797	0.973011996
488367	2147797	0.972268959
488467	2147797	0.971148189
488567	2147797	0.969623804
488667	2147797	0.967709798
488767	2147797	0.965446008
488867	2147797	0.962899592
488967	2147797	0.960191394
489067	2147797	0.957574239
489167	2147797	0.955427711
489267	2147797	0.953768298
489367	2147797	0.952285454
489467	2147797	0.950807827
489567	2147797	0.949284707
489667	2147797	0.947708351
489767	2147797	0.946084902
489867	2147797	0.944424659
489967	2147797	0.942738585
490067	2147797	0.941036982
490167	2147797	0.939329014
490267	2147797	0.937622575
490367	2147797	0.935924324
490467	2147797	0.934239773
490567	2147797	0.93257342
490667	2147797	0.930928868
490767	2147797	0.929308959
490867	2147797	0.927715892
490967	2147797	0.926151325
491067	2147797	0.924616478
491167	2147797	0.923112214
491267	2147797	0.921639117
491367	2147797	0.920197554
491467	2147797	0.918787727
491567	2147797	0.917409727
491667	2147797	0.916063561
491767	2147797	0.914749192
491867	2147797	0.913466558
491967	2147797	0.912215592
492067	2147797	0.910996233
492167	2147797	0.90980844
492267	2147797	0.908652194
492367	2147797	0.9075275
492467	2147797	0.906434393
492567	2147797	0.905372928
492667	2147797	0.904343187
492767	2147797	0.903345268
492867	2147797	0.902379286
492967	2147797	0.901445363
493067	2147797	0.900543633
493167	2147797	0.899674228
493267	2147797	0.898837281
493367	2147797	0.898032923
493467	2147797	0.897261273
493567	2147797	0.896522446
493667	2147797	0.895816544
493767	2147797	0.895143658
493867	2147797	0.894503867
493967	2147797	0.893897234
494067	2147797	0.893323815
494167	2147797	0.892783649
494267	2147797	0.892276767
494367	2147797	0.891803188
494467	2147797	0.891362923
494567	2147797	0.890955974
494667	2147797	0.890582338
494767	2147797	0.890242008
494867	2147797	0.889934973
494967	2147797	0.889661222
495067	2147797	0.889420744
495167	2147797	0.88921353
495267	2147797	0.889039576
495367	2147797	0.888898881
495467	2147797	0.888791454
495567	2147797	0.888717311
495667	2147797	0.888676479
495767	2147797	0.888668994
478567	2147897	1.797831824
478667	2147897	1.789860829
478767	2147897	1.781824844
478867	2147897	1.773723081
478967	2147897	1.765554799
479067	2147897	1.757319236
479167	2147897	1.749015506
479267	2147897	1.740642452
479367	2147897	1.73219845
479467	2147897	1.723681144
479567	2147897	1.715087111
479667	2147897	1.706411428
479767	2147897	1.697647147
479867	2147897	1.688784657
479967	2147897	1.679810925
480067	2147897	1.670708622
480167	2147897	1.661455116
480267	2147897	1.652021332
481467	2147897	1.499439647
481567	2147897	1.480436057
481667	2147897	1.460293683
481767	2147897	1.439138666
481867	2147897	1.41712026
481967	2147897	1.394414124
482067	2147897	1.371260975
482167	2147897	1.348095799
482267	2147897	1.326006542
482367	2147897	1.308420465
482467	2147897	1.302081961
482567	2147897	1.305613704
482667	2147897	1.312670734
482767	2147897	1.320713622
482867	2147897	1.328776972
482967	2147897	1.336028751
483067	2147897	1.34142794
483167	2147897	1.344439293
483267	2147897	1.345829228
483367	2147897	1.346833771
483467	2147897	1.348281451
483567	2147897	1.350594425
483667	2147897	1.354012041
483767	2147897	1.358671441
483867	2147897	1.364621355
483967	2147897	1.371806174
484067	2147897	1.380042989
484167	2147897	1.389015952
484267	2147897	1.398304118
484367	2147897	1.407439426
484467	2147897	1.415971905
484567	2147897	1.423515436
484667	2147897	1.429761827
484767	2147897	1.43447007
484867	2147897	1.437447817
484967	2147897	1.438540963
485067	2147897	1.437638784
485167	2147897	1.434690874
485267	2147897	1.429722932
485367	2147897	1.422837747
485467	2147897	1.414197358
485567	2147897	1.403994341
485667	2147897	1.392424376
485767	2147897	1.379667754
485867	2147897	1.365880922
485967	2147897	1.351195303
486067	2147897	1.33571998
486167	2147897	1.319545709
486267	2147897	1.302748766
486367	2147897	1.285393994
486467	2147897	1.267536897
486567	2147897	1.249224942
486667	2147897	1.230498383
486767	2147897	1.211391039
486867	2147897	1.191931548
486967	2147897	1.172145803
487067	2147897	1.15206157
487167	2147897	1.131717064
487267	2147897	1.111176863
487367	2147897	1.090562159
487467	2147897	1.070110095
487567	2147897	1.050290042
487667	2147897	1.032000742
487767	2147897	1.016697758
487867	2147897	1.005764025
487967	2147897	0.999085616
488067	2147897	0.99517634
488167	2147897	0.992608776
488267	2147897	0.990526692
488367	2147897	0.98849079
488467	2147897	0.986290919
488567	2147897	0.983839265
488667	2147897	0.981117577
488767	2147897	0.978153591
488867	2147897	0.975015793
488967	2147897	0.971822409
489067	2147897	0.968747726
489167	2147897	0.965960485
489267	2147897	0.963487612
489367	2147897	0.961220699
489467	2147897	0.959049999
489567	2147897	0.956915069
489667	2147897	0.954791133
489767	2147897	0.952671511
489867	2147897	0.95055766
489967	2147897	0.948454325
490067	2147897	0.946367234
490167	2147897	0.944302024
490267	2147897	0.942263764
490367	2147897	0.940256772
490467	2147897	0.938284576
490567	2147897	0.936349956
490667	2147897	0.934455016
490767	2147897	0.932601267
490867	2147897	0.930789718
490967	2147897	0.92902096
491067	2147897	0.927295245
491167	2147897	0.925612556
491267	2147897	0.923972668
491367	2147897	0.922375205
491467	2147897	0.920819682
491567	2147897	0.919305546
491667	2147897	0.917832208
491767	2147897	0.916399066
491867	2147897	0.915005529
491967	2147897	0.913651026
492067	2147897	0.912335023
492167	2147897	0.911057026
492267	2147897	0.909816587
492367	2147897	0.908613304
492467	2147897	0.907446822
492567	2147897	0.906316829
492667	2147897	0.905223057
492767	2147897	0.904165272
492867	2147897	0.903143274
492967	2147897	0.902156891
493067	2147897	0.901205975
493167	2147897	0.900290397
493267	2147897	0.899410041
493367	2147897	0.898564805
493467	2147897	0.897754595
493567	2147897	0.896979319
493667	2147897	0.896238892
493767	2147897	0.895533228
493867	2147897	0.894862241
493967	2147897	0.894225845
494067	2147897	0.89362395
494167	2147897	0.893056468
494267	2147897	0.892523307
494367	2147897	0.892024375
494467	2147897	0.891559577
494567	2147897	0.891128823
494667	2147897	0.890732019
494767	2147897	0.890369079
494867	2147897	0.890039916
494967	2147897	0.889744451
495067	2147897	0.889482609
495167	2147897	0.889254325
495267	2147897	0.88905954
495367	2147897	0.888898207
495467	2147897	0.88877029
495567	2147897	0.888675766
495667	2147897	0.888614624
495767	2147897	0.888586869
495867	2147897	0.888592523
478467	2147997	1.800115973
478567	2147997	1.792095389
478667	2147997	1.78400679
478767	2147997	1.775849443
478867	2147997	1.767622806
478967	2147997	1.759326503
479067	2147997	1.750960278
479167	2147997	1.742523914
479267	2147997	1.734017112
479367	2147997	1.725439313
479467	2147997	1.716789455
479567	2147997	1.708065642
479667	2147997	1.699264717
479767	2147997	1.690381714
479867	2147997	1.681409195
479967	2147997	1.67233644
480067	2147997	1.663148513
480167	2147997	1.65382518
480267	2147997	1.644339697
481467	2147997	1.49147111
481567	2147997	1.472077288
481667	2147997	1.451574228
481767	2147997	1.430201745
481867	2147997	1.408237243
481967	2147997	1.386014359
482067	2147997	1.363997248
482167	2147997	1.342953819
482267	2147997	1.324306892
482367	2147997	1.310508652
482467	2147997	1.304039804
482567	2147997	1.30461623
482667	2147997	1.309765048
482767	2147997	1.317484607
482867	2147997	1.326613101
482967	2147997	1.336038831
483067	2147997	1.343511601
483167	2147997	1.346963802
483267	2147997	1.348439734
483367	2147997	1.350158023
483467	2147997	1.35285866
483567	2147997	1.356665044
483667	2147997	1.361635388
483767	2147997	1.36776683
483867	2147997	1.375007562
483967	2147997	1.383245455
484067	2147997	1.392293342
484167	2147997	1.40188534
484267	2147997	1.411691469
484367	2147997	1.421347772
484467	2147997	1.430490269
484567	2147997	1.438779265
484667	2147997	1.445906817
484767	2147997	1.451590175
484867	2147997	1.455562314
484967	2147997	1.457574099
485067	2147997	1.457418677
485167	2147997	1.454974456
485267	2147997	1.450243292
485367	2147997	1.443354994
485467	2147997	1.434531372
485567	2147997	1.424031871
485667	2147997	1.412108206
485767	2147997	1.39897991
485867	2147997	1.384827829
485967	2147997	1.36979764
486067	2147997	1.354007044
486167	2147997	1.33755305
486267	2147997	1.320517877
486367	2147997	1.302973108
486467	2147997	1.284982248
486567	2147997	1.266602118
486667	2147997	1.247883638
486767	2147997	1.228872635
486867	2147997	1.209611414
486967	2147997	1.190141952
487067	2147997	1.170511924
487167	2147997	1.150785354
487267	2147997	1.13106085
487367	2147997	1.111502014
487467	2147997	1.09238578
487567	2147997	1.074168947
487667	2147997	1.057540343
487767	2147997	1.04333883
487867	2147997	1.032181697
487967	2147997	1.024006631
488067	2147997	1.018108359
488167	2147997	1.013619911
488267	2147997	1.009856592
488367	2147997	1.006378031
488467	2147997	1.002932906
488567	2147997	0.999395483
488667	2147997	0.995721405
488767	2147997	0.991921955
488867	2147997	0.988051285
488967	2147997	0.984199358
489067	2147997	0.980476756
489167	2147997	0.97697513
489267	2147997	0.97372071
489367	2147997	0.970674904
489467	2147997	0.967778497
489567	2147997	0.964984487
489667	2147997	0.962264595
489767	2147997	0.959604512
489867	2147997	0.956998282
489967	2147997	0.954444397
490067	2147997	0.951943483
490167	2147997	0.949497001
490267	2147997	0.947106564
490367	2147997	0.944773583
490467	2147997	0.942499111
490567	2147997	0.940283797
490667	2147997	0.938127888
490767	2147997	0.936031266
490867	2147997	0.933993503
490967	2147997	0.932013908
491067	2147997	0.93009159
491167	2147997	0.928225498
491267	2147997	0.926414477
491367	2147997	0.9246573
491467	2147997	0.922952706
491567	2147997	0.921299429
491667	2147997	0.919696218
491767	2147997	0.918141858
491867	2147997	0.916635186
491967	2147997	0.915175097
492067	2147997	0.913760553
492167	2147997	0.912390587
492267	2147997	0.911064304
492367	2147997	0.909780882
492467	2147997	0.908539566
492567	2147997	0.907339669
492667	2147997	0.906180565
492767	2147997	0.905061684
492867	2147997	0.903982509
492967	2147997	0.902942567
493067	2147997	0.901941428
493167	2147997	0.900978697
493267	2147997	0.900054011
493367	2147997	0.899167031
493467	2147997	0.898317444
493567	2147997	0.897504954
493667	2147997	0.896729285
493767	2147997	0.89599017
493867	2147997	0.895287359
493967	2147997	0.894620609
494067	2147997	0.893989689
494167	2147997	0.893394374
494267	2147997	0.89283445
494367	2147997	0.89230971
494467	2147997	0.891819953
494567	2147997	0.891364989
494667	2147997	0.890944637
494767	2147997	0.890558724
494867	2147997	0.890207087
494967	2147997	0.889889576
495067	2147997	0.889606051
495167	2147997	0.889356386
495267	2147997	0.889140469
495367	2147997	0.888958201
495467	2147997	0.888809502
495567	2147997	0.888694304
495667	2147997	0.888612562
495767	2147997	0.888564245
495867	2147997	0.888549343
478367	2148097	1.802711841
478467	2148097	1.794653895
478567	2148097	1.786524908
478667	2148097	1.778324011
478767	2148097	1.770050616
478867	2148097	1.761704435
478967	2148097	1.753285478
479067	2148097	1.74479404
479167	2148097	1.73623065
479267	2148097	1.727595987
479367	2148097	1.718890732
479467	2148097	1.710115359
479567	2148097	1.701269826
479667	2148097	1.69235316
479767	2148097	1.683362912
479867	2148097	1.674294464
479967	2148097	1.665140187
480067	2148097	1.655888434
480167	2148097	1.646522406
480267	2148097	1.637018872
480367	2148097	1.627346775
481467	2148097	1.485370414
481567	2148097	1.46566192
481667	2148097	1.44488764
481767	2148097	1.423430145
481867	2148097	1.401698
481967	2148097	1.380154255
482067	2148097	1.359394192
482167	2148097	1.340264608
482267	2148097	1.323983257
482367	2148097	1.312054753
482467	2148097	1.305641622
482567	2148097	1.304742945
482667	2148097	1.308349607
482767	2148097	1.315331346
482867	2148097	1.324905493
482967	2148097	1.336526292
483067	2148097	1.347763394
483167	2148097	1.349399513
483267	2148097	1.350420023
483367	2148097	1.352979454
483467	2148097	1.357065413
483567	2148097	1.362479159
483667	2148097	1.369076052
483767	2148097	1.376730585
483867	2148097	1.385316488
483967	2148097	1.394687507
484067	2148097	1.404661757
484167	2148097	1.415015286
484267	2148097	1.425487112
484367	2148097	1.435792947
484467	2148097	1.445640591
484567	2148097	1.454738982
484667	2148097	1.46279588
484767	2148097	1.469505201
484867	2148097	1.474533181
484967	2148097	1.477521996
485067	2148097	1.478134109
485167	2148097	1.476142035
485267	2148097	1.471518061
485367	2148097	1.464449422
485467	2148097	1.45526171
485567	2148097	1.444313545
485667	2148097	1.431925474
485767	2148097	1.418355006
485867	2148097	1.403799909
485967	2148097	1.388411679
486067	2148097	1.372309639
486167	2148097	1.355592219
486267	2148097	1.338344869
486367	2148097	1.320644977
486467	2148097	1.302564445
486567	2148097	1.284170711
486667	2148097	1.265526986
486767	2148097	1.246692599
486867	2148097	1.227724286
486967	2148097	1.20867934
487067	2148097	1.189621681
487167	2148097	1.170632136
487267	2148097	1.151824529
487367	2148097	1.133368855
487467	2148097	1.115520285
487567	2148097	1.098643976
487667	2148097	1.08320625
487767	2148097	1.069683434
487867	2148097	1.058374437
487967	2148097	1.049230025
488067	2148097	1.041868086
488167	2148097	1.035761527
488267	2148097	1.030423274
488367	2148097	1.025490069
488467	2148097	1.020727549
488567	2148097	1.016005039
488667	2148097	1.011267566
488767	2148097	1.006514056
488867	2148097	1.001781875
488967	2148097	0.997133727
489067	2148097	0.992640869
489167	2148097	0.988360037
489267	2148097	0.984313719
489367	2148097	0.980489191
489467	2148097	0.976855094
489567	2148097	0.973378795
489667	2148097	0.970034744
489767	2148097	0.96680555
489867	2148097	0.963680183
489967	2148097	0.960651831
490067	2148097	0.957716225
490167	2148097	0.954870517
490267	2148097	0.95211258
490367	2148097	0.949440598
490467	2148097	0.946852832
490567	2148097	0.944347504
490667	2148097	0.941922744
490767	2148097	0.93957658
490867	2148097	0.937306948
490967	2148097	0.935111711
491067	2148097	0.932988688
491167	2148097	0.93093568
491267	2148097	0.928950496
491367	2148097	0.927030975
491467	2148097	0.925175009
491567	2148097	0.923380557
491667	2148097	0.92164566
491767	2148097	0.919968451
491867	2148097	0.918347159
491967	2148097	0.91678012
492067	2148097	0.915265772
492167	2148097	0.913802658
492267	2148097	0.912389425
492367	2148097	0.911024817
492467	2148097	0.909707677
492567	2148097	0.908436932
492667	2148097	0.907211599
492767	2148097	0.906030766
492867	2148097	0.904893598
492967	2148097	0.90379932
493067	2148097	0.90274722
493167	2148097	0.901736634
493267	2148097	0.90076695
493367	2148097	0.899837595
493467	2148097	0.898948034
493567	2148097	0.898097767
493667	2148097	0.897286323
493767	2148097	0.896513258
493867	2148097	0.895778151
493967	2148097	0.895080604
494067	2148097	0.89442024
494167	2148097	0.8937967
494267	2148097	0.893209642
494367	2148097	0.892658743
494467	2148097	0.892143695
494567	2148097	0.891664208
494667	2148097	0.891220005
494767	2148097	0.89081083
494867	2148097	0.890436441
494967	2148097	0.890096615
495067	2148097	0.889791143
495167	2148097	0.88951984
495267	2148097	0.889282535
495367	2148097	0.889079079
495467	2148097	0.888909343
495567	2148097	0.888773218
495667	2148097	0.888670616
495767	2148097	0.888601474
495867	2148097	0.888565749
478267	2148197	1.805602427
478367	2148197	1.797519643
478467	2148197	1.789363029
478567	2148197	1.781131422
478667	2148197	1.772823985
478767	2148197	1.764440252
478867	2148197	1.755980168
478967	2148197	1.747444124
479067	2148197	1.738832977
479167	2148197	1.730148041
479267	2148197	1.721391047
479367	2148197	1.712564047
479467	2148197	1.703669245
479567	2148197	1.694708734
479667	2148197	1.68568411
479767	2148197	1.676595937
479867	2148197	1.667443041
479967	2148197	1.658221617
480067	2148197	1.648924156
480167	2148197	1.639538216
480267	2148197	1.630045077
480367	2148197	1.620418345
480467	2148197	1.610622519
480567	2148197	1.600611446
481367	2148197	1.499564145
481467	2148197	1.481054771
481567	2148197	1.460993674
481667	2148197	1.439922179
481767	2148197	1.418389355
481867	2148197	1.396907636
481967	2148197	1.376006875
482067	2148197	1.356307954
482167	2148197	1.338583953
482267	2148197	1.323765078
482367	2148197	1.312802509
482467	2148197	1.306354323
482567	2148197	1.304500135
482667	2148197	1.30680106
482767	2148197	1.312638455
482867	2148197	1.321467461
482967	2148197	1.332703921
483067	2148197	1.343566451
483167	2148197	1.347216424
483267	2148197	1.350108417
483367	2148197	1.354574633
483467	2148197	1.360590519
483567	2148197	1.367907916
483667	2148197	1.376295749
483767	2148197	1.385566639
483867	2148197	1.395560347
483967	2148197	1.406122995
484067	2148197	1.41709081
484167	2148197	1.42828164
484267	2148197	1.439494413
484367	2148197	1.450513769
484467	2148197	1.461114791
484567	2148197	1.471061859
484667	2148197	1.480096492
484767	2148197	1.487911984
484867	2148197	1.494119961
484967	2148197	1.498232158
485067	2148197	1.499711349
485167	2148197	1.498143535
485267	2148197	1.49345605
485367	2148197	1.485962696
485467	2148197	1.476178851
485567	2148197	1.464608651
485667	2148197	1.45164763
485767	2148197	1.437578469
485867	2148197	1.422599558
485967	2148197	1.406854738
486067	2148197	1.390455622
486167	2148197	1.373496444
486267	2148197	1.356063174
486367	2148197	1.338238433
486467	2148197	1.320103407
486567	2148197	1.301737771
486667	2148197	1.28321873
486767	2148197	1.264620204
486867	2148197	1.246013125
486967	2148197	1.227467677
487067	2148197	1.209058156
487167	2148197	1.1908711
487267	2148197	1.173016972
487367	2148197	1.155644641
487467	2148197	1.138955034
487567	2148197	1.123204787
487667	2148197	1.10868399
487767	2148197	1.095653703
487867	2148197	1.084253966
487967	2148197	1.074434438
488067	2148197	1.065963947
488167	2148197	1.058514124
488267	2148197	1.051756526
488367	2148197	1.045424421
488467	2148197	1.039332723
488567	2148197	1.033372266
488667	2148197	1.027494511
488767	2148197	1.021695513
488867	2148197	1.016001818
488967	2148197	1.010457505
489067	2148197	1.005110572
489167	2148197	0.999998974
489267	2148197	0.995140571
489367	2148197	0.990531899
489467	2148197	0.986155076
489567	2148197	0.981986916
489667	2148197	0.97800528
489767	2148197	0.974191757
489867	2148197	0.970531944
489967	2148197	0.967014755
490067	2148197	0.963631527
490167	2148197	0.960375267
490267	2148197	0.957240089
490367	2148197	0.954220829
490467	2148197	0.951312796
490567	2148197	0.948511617
490667	2148197	0.945813144
490767	2148197	0.943213399
490867	2148197	0.940708549
490967	2148197	0.938294893
491067	2148197	0.935968862
491167	2148197	0.933727019
491267	2148197	0.931566067
491367	2148197	0.929482849
491467	2148197	0.927474358
491567	2148197	0.925537737
491667	2148197	0.923670284
491767	2148197	0.921869449
491867	2148197	0.920132837
491967	2148197	0.918458202
492067	2148197	0.916843446
492167	2148197	0.915286613
492267	2148197	0.913785881
492367	2148197	0.91233956
492467	2148197	0.910946082
492567	2148197	0.909603991
492667	2148197	0.90831194
492767	2148197	0.907068682
492867	2148197	0.905873058
492967	2148197	0.904723995
493067	2148197	0.903620496
493167	2148197	0.902561635
493267	2148197	0.901546547
493367	2148197	0.900574425
493467	2148197	0.899644517
493567	2148197	0.898756115
493667	2148197	0.897908555
493767	2148197	0.897101212
493867	2148197	0.8963335
493967	2148197	0.895604862
494067	2148197	0.894914774
494167	2148197	0.894262742
494267	2148197	0.893648296
494367	2148197	0.893070995
494467	2148197	0.892530423
494567	2148197	0.892026186
494667	2148197	0.891557915
494767	2148197	0.891125267
494867	2148197	0.890727918
494967	2148197	0.89036557
495067	2148197	0.890037949
495167	2148197	0.889744803
495267	2148197	0.889485906
495367	2148197	0.889261054
495467	2148197	0.889070069
495567	2148197	0.888912799
495667	2148197	0.888789115
495767	2148197	0.888698916
495867	2148197	0.888642128
478267	2148297	1.800674058
478367	2148297	1.792502828
478467	2148297	1.784253878
478567	2148297	1.775925971
478667	2148297	1.767518258
478767	2148297	1.759030346
478867	2148297	1.750462368
478967	2148297	1.741815056
479067	2148297	1.733089797
479167	2148297	1.72428868
479267	2148297	1.715414509
479367	2148297	1.706470772
479467	2148297	1.697461538
479567	2148297	1.688391254
479667	2148297	1.679264412
479767	2148297	1.670085039
479867	2148297	1.660855988
479967	2148297	1.651577987
480067	2148297	1.64224846
480167	2148297	1.632860141
480267	2148297	1.623399581
480367	2148297	1.613845654
480467	2148297	1.60416825
480567	2148297	1.594327221
480667	2148297	1.584271458
481267	2148297	1.513477832
481367	2148297	1.497166347
481467	2148297	1.478373477
481567	2148297	1.457765208
481667	2148297	1.436273181
481767	2148297	1.414603077
481867	2148297	1.393304709
481967	2148297	1.372904681
482067	2148297	1.353981542
482167	2148297	1.33719034
482267	2148297	1.323229664
482367	2148297	1.312734421
482467	2148297	1.306116078
482567	2148297	1.303447369
482667	2148297	1.304490059
482767	2148297	1.308830033
482867	2148297	1.315943214
482967	2148297	1.324933033
483067	2148297	1.333854339
483167	2148297	1.340969972
483267	2148297	1.34752673
483367	2148297	1.354936339
483467	2148297	1.363488123
483567	2148297	1.373044178
483667	2148297	1.383399139
483767	2148297	1.394372283
483867	2148297	1.40581293
483967	2148297	1.417586373
484067	2148297	1.42956052
484167	2148297	1.441598197
484267	2148297	1.453555003
484367	2148297	1.465280198
484467	2148297	1.476616666
484567	2148297	1.487394797
484667	2148297	1.49741407
484767	2148297	1.506404597
484867	2148297	1.513960997
484967	2148297	1.519458074
485067	2148297	1.522039002
485167	2148297	1.520903891
485267	2148297	1.515888986
485367	2148297	1.507611457
485467	2148297	1.496944358
485567	2148297	1.484582423
485667	2148297	1.470972614
485767	2148297	1.456387317
485867	2148297	1.440998185
485967	2148297	1.424924063
486067	2148297	1.40825895
486167	2148297	1.391087909
486267	2148297	1.373495759
486367	2148297	1.355570966
486467	2148297	1.337406029
486567	2148297	1.319095495
486667	2148297	1.300732925
486767	2148297	1.282408181
486867	2148297	1.264206076
486967	2148297	1.246207033
487067	2148297	1.228490033
487167	2148297	1.211137833
487267	2148297	1.194244003
487367	2148297	1.177920387
487467	2148297	1.162301845
487567	2148297	1.147542726
487667	2148297	1.133798507
487767	2148297	1.121190308
487867	2148297	1.109762281
487967	2148297	1.099454835
488067	2148297	1.090113573
488167	2148297	1.081531064
488267	2148297	1.073497855
488367	2148297	1.065839982
488467	2148297	1.058435295
488567	2148297	1.051213214
488667	2148297	1.044145963
488767	2148297	1.037237269
488867	2148297	1.030511291
488967	2148297	1.024002333
489067	2148297	1.017745144
489167	2148297	1.011766399
489267	2148297	1.006079191
489367	2148297	1.000682149
489467	2148297	0.995562755
489567	2148297	0.990702431
489667	2148297	0.986080947
489767	2148297	0.981679113
489867	2148297	0.97747991
489967	2148297	0.97346867
490067	2148297	0.96963282
490167	2148297	0.965961494
490267	2148297	0.96244517
490367	2148297	0.959075365
490467	2148297	0.955844407
490567	2148297	0.95274527
490667	2148297	0.949771456
490767	2148297	0.946916909
490867	2148297	0.944175957
490967	2148297	0.941543272
491067	2148297	0.93901384
491167	2148297	0.936582937
491267	2148297	0.934246117
491367	2148297	0.931999192
491467	2148297	0.929838228
491567	2148297	0.927759529
491667	2148297	0.925759629
491767	2148297	0.923835283
491867	2148297	0.921983457
491967	2148297	0.92020132
492067	2148297	0.918486228
492167	2148297	0.916835724
492267	2148297	0.915247517
492367	2148297	0.913719481
492467	2148297	0.912249637
492567	2148297	0.910836148
492667	2148297	0.909477309
492767	2148297	0.908171534
492867	2148297	0.906917347
492967	2148297	0.905713379
493067	2148297	0.904558353
493167	2148297	0.903451077
493267	2148297	0.90239044
493367	2148297	0.901375405
493467	2148297	0.900405
493567	2148297	0.899478312
493667	2148297	0.898594486
493767	2148297	0.89775272
493867	2148297	0.896952257
