x	y	coe_com_tot
497667	2144097	3.969051185
497767	2144097	3.990587299
497867	2144097	4.012163604
497967	2144097	4.033779679
498067	2144097	4.055435098
498167	2144097	4.077129433
498267	2144097	4.098862257
498367	2144097	4.120633143
498467	2144097	4.142441662
498567	2144097	4.164287387
498667	2144097	4.18616989
498767	2144097	4.208088746
498867	2144097	4.230043531
498967	2144097	4.252033821
479767	2144197	2.334622909
479867	2144197	2.325671476
479967	2144197	2.317134261
480067	2144197	2.309023227
480167	2144197	2.301350385
480267	2144197	2.294127724
480367	2144197	2.287367149
480467	2144197	2.281080401
480567	2144197	2.275278968
480667	2144197	2.269973991
480767	2144197	2.265176152
480867	2144197	2.260895557
480967	2144197	2.257141611
481067	2144197	2.253922876
481167	2144197	2.251246925
481267	2144197	2.249120188
481367	2144197	2.247547782
481467	2144197	2.246533346
481567	2144197	2.246078854
481667	2144197	2.246184434
481767	2144197	2.24684817
481867	2144197	2.248065903
481967	2144197	2.249831021
482067	2144197	2.252134236
482167	2144197	2.254963352
482267	2144197	2.258303017
482367	2144197	2.262134458
482467	2144197	2.266435197
482567	2144197	2.271178756
482667	2144197	2.276334345
482767	2144197	2.281866562
482867	2144197	2.287735109
482967	2144197	2.293894576
483067	2144197	2.300294339
483167	2144197	2.306878626
483267	2144197	2.313586869
483367	2144197	2.320354398
483467	2144197	2.327113609
483567	2144197	2.333795655
483667	2144197	2.340332689
483767	2144197	2.346660601
483867	2144197	2.352722088
483967	2144197	2.358469759
484067	2144197	2.363868924
484167	2144197	2.368899676
484267	2144197	2.37355792
484367	2144197	2.37785518
484467	2144197	2.381817191
484567	2144197	2.385481488
484667	2144197	2.388894353
484767	2144197	2.39210751
484867	2144197	2.395174953
484967	2144197	2.398150184
485067	2144197	2.401084014
485167	2144197	2.40402299
485267	2144197	2.407008395
485367	2144197	2.41007576
485467	2144197	2.413254757
485567	2144197	2.416569384
485667	2144197	2.42003833
485767	2144197	2.423675452
485867	2144197	2.427490292
485967	2144197	2.431488608
486067	2144197	2.435672873
486167	2144197	2.440042736
486267	2144197	2.444595437
486367	2144197	2.449326165
486467	2144197	2.45422837
486567	2144197	2.459294023
486667	2144197	2.464513845
486767	2144197	2.469877491
486867	2144197	2.47537371
486967	2144197	2.480990478
487067	2144197	2.486715117
487167	2144197	2.492534394
487267	2144197	2.49843462
487367	2144197	2.504401729
487467	2144197	2.510421371
487567	2144197	2.516478988
487667	2144197	2.522559905
487767	2144197	2.528649413
487867	2144197	2.534732862
487967	2144197	2.540795758
488067	2144197	2.546823859
488167	2144197	2.552803281
488267	2144197	2.5587206
488367	2144197	2.564562962
488467	2144197	2.570318186
488567	2144197	2.575974874
488667	2144197	2.581522509
488767	2144197	2.586951556
488867	2144197	2.592253548
488967	2144197	2.597421174
489067	2144197	2.60244835
489167	2144197	2.607330291
489267	2144197	2.612063562
489367	2144197	2.616646142
489467	2144197	2.621077468
489567	2144197	2.625358495
489667	2144197	2.629491761
489767	2144197	2.633481482
489867	2144197	2.637333679
489967	2144197	2.641056384
490067	2144197	2.644659943
490167	2144197	2.648157496
490267	2144197	2.651565718
490367	2144197	2.654906
490467	2144197	2.658206332
490567	2144197	2.661504381
490667	2144197	2.664852621
490767	2144197	2.668327065
490867	2144197	2.67204236
490967	2144197	2.676177666
491067	2144197	2.681018197
491167	2144197	2.687006671
491267	2144197	2.694749724
491367	2144197	2.704838585
491467	2144197	2.717463085
491567	2144197	2.732251456
491667	2144197	2.748582038
491767	2144197	2.765916724
491867	2144197	2.783891436
491967	2144197	2.802280433
492067	2144197	2.820946029
492167	2144197	2.83980326
492267	2144197	2.858798631
492367	2144197	2.87789778
492467	2144197	2.897078268
492567	2144197	2.916325282
492667	2144197	2.935629
492767	2144197	2.954982929
492867	2144197	2.974382841
492967	2144197	2.99382606
493067	2144197	3.013310988
493167	2144197	3.032836774
493267	2144197	3.052403088
493367	2144197	3.072009955
493467	2144197	3.091657644
493567	2144197	3.11134658
493667	2144197	3.131077286
493767	2144197	3.150850337
493867	2144197	3.17066633
493967	2144197	3.19052586
494067	2144197	3.210429502
494167	2144197	3.230377801
494267	2144197	3.250371262
494367	2144197	3.270410347
494467	2144197	3.290495469
494567	2144197	3.310626994
494667	2144197	3.330805234
494767	2144197	3.351030453
494867	2144197	3.371302868
494967	2144197	3.391622644
495067	2144197	3.411989904
495167	2144197	3.432404725
495267	2144197	3.452867141
495367	2144197	3.473377149
495467	2144197	3.493934707
495567	2144197	3.514539736
495667	2144197	3.535192127
495767	2144197	3.555891738
495867	2144197	3.576638398
495967	2144197	3.59743191
496067	2144197	3.618272052
496167	2144197	3.639158578
496267	2144197	3.660091222
496367	2144197	3.681069698
496467	2144197	3.702093702
496567	2144197	3.723162914
496667	2144197	3.744276998
496767	2144197	3.765435605
496867	2144197	3.786638374
496967	2144197	3.807884934
497067	2144197	3.829174902
497167	2144197	3.850507888
497267	2144197	3.871883492
497367	2144197	3.89330131
497467	2144197	3.91476093
497567	2144197	3.936261934
497667	2144197	3.957803903
497767	2144197	3.979386411
497867	2144197	4.001009031
497967	2144197	4.022671333
498067	2144197	4.044372884
498167	2144197	4.066113252
498267	2144197	4.087892003
498367	2144197	4.109708703
498467	2144197	4.131562917
498567	2144197	4.153454212
498667	2144197	4.175382155
498767	2144197	4.197346316
479667	2144297	2.319408881
479767	2144297	2.309872995
479867	2144297	2.300743687
479967	2144297	2.292033545
480067	2144297	2.283755307
480167	2144297	2.275921811
480267	2144297	2.268545935
480367	2144297	2.261640529
480467	2144297	2.255218335
480567	2144297	2.249291897
480667	2144297	2.243873459
480767	2144297	2.238974856
480867	2144297	2.234607387
480967	2144297	2.230781679
481067	2144297	2.227507546
481167	2144297	2.224793827
481267	2144297	2.222648222
481367	2144297	2.221077118
481467	2144297	2.220085403
481567	2144297	2.219676275
481667	2144297	2.219851045
481767	2144297	2.220608932
481867	2144297	2.221946845
481967	2144297	2.223859163
482067	2144297	2.226337501
482167	2144297	2.229370451
482267	2144297	2.232943319
482367	2144297	2.237037822
482467	2144297	2.241631761
482567	2144297	2.246698661
482667	2144297	2.252207379
482767	2144297	2.258121684
482867	2144297	2.264399838
482967	2144297	2.2709942
483067	2144297	2.277850919
483167	2144297	2.284909794
483267	2144297	2.292104417
483367	2144297	2.299362733
483467	2144297	2.306608167
483567	2144297	2.313761466
483667	2144297	2.32074333
483767	2144297	2.327477815
483867	2144297	2.333896315
483967	2144297	2.339941768
484067	2144297	2.345572533
484167	2144297	2.35076535
484267	2144297	2.355516848
484367	2144297	2.359843291
484467	2144297	2.363778598
484567	2144297	2.367370963
484667	2144297	2.370678647
484767	2144297	2.373765548
484867	2144297	2.376697094
484967	2144297	2.379536825
485067	2144297	2.382343837
485167	2144297	2.385171095
485267	2144297	2.388064518
485367	2144297	2.39106268
485467	2144297	2.394196967
485567	2144297	2.397492022
485667	2144297	2.400966368
485767	2144297	2.404633109
485867	2144297	2.408500631
485967	2144297	2.412573284
486067	2144297	2.416851989
486167	2144297	2.421334786
486267	2144297	2.426017302
486367	2144297	2.43089315
486467	2144297	2.435954259
486567	2144297	2.441191151
486667	2144297	2.446593165
486767	2144297	2.452148641
486867	2144297	2.457845071
486967	2144297	2.463669226
487067	2144297	2.46960726
487167	2144297	2.475644804
487267	2144297	2.481767047
487367	2144297	2.487958818
487467	2144297	2.494204658
487567	2144297	2.500488905
487667	2144297	2.506795767
487767	2144297	2.513109416
487867	2144297	2.519414074
487967	2144297	2.52569411
488067	2144297	2.53193415
488167	2144297	2.538119175
488267	2144297	2.544234641
488367	2144297	2.550266591
488467	2144297	2.556201768
488567	2144297	2.562027729
488667	2144297	2.567732956
488767	2144297	2.573306956
488867	2144297	2.578740358
488967	2144297	2.584024992
489067	2144297	2.58915397
489167	2144297	2.594121733
489267	2144297	2.598924105
489367	2144297	2.603558323
489467	2144297	2.608023059
489567	2144297	2.612318434
489667	2144297	2.616446035
489767	2144297	2.620408925
489867	2144297	2.624211687
489967	2144297	2.627860487
490067	2144297	2.6313632
490167	2144297	2.63472964
490267	2144297	2.63797195
490367	2144297	2.641105265
490467	2144297	2.644148853
490567	2144297	2.647128113
490667	2144297	2.650078139
490767	2144297	2.653050398
490867	2144297	2.656125811
490967	2144297	2.659441727
491067	2144297	2.663249699
491167	2144297	2.668035248
491267	2144297	2.674696368
491367	2144297	2.684433663
491467	2144297	2.697705671
491567	2144297	2.713627967
491667	2144297	2.731062232
491767	2144297	2.749299327
491867	2144297	2.767976152
491967	2144297	2.786908552
492067	2144297	2.805999099
492167	2144297	2.825193784
492267	2144297	2.84446154
492367	2144297	2.863784074
492467	2144297	2.883150543
492567	2144297	2.90255461
492667	2144297	2.921992743
492767	2144297	2.94146319
492867	2144297	2.960965349
492967	2144297	2.98049935
493067	2144297	3.000065796
493167	2144297	3.01966558
493267	2144297	3.039299766
493367	2144297	3.058969504
493467	2144297	3.078675975
493567	2144297	3.098420351
493667	2144297	3.118203768
493767	2144297	3.138027305
493867	2144297	3.15789198
493967	2144297	3.177798733
494067	2144297	3.19774843
494167	2144297	3.217741856
494267	2144297	3.237779717
494367	2144297	3.257862643
494467	2144297	3.277991187
494567	2144297	3.298165827
494667	2144297	3.318386975
494767	2144297	3.338654974
494867	2144297	3.358970102
494967	2144297	3.379332582
495067	2144297	3.399742576
495167	2144297	3.420200195
495267	2144297	3.440705503
495367	2144297	3.461258514
495467	2144297	3.481859201
495567	2144297	3.502507498
495667	2144297	3.523203299
495767	2144297	3.543946468
495867	2144297	3.564736834
495967	2144297	3.585574198
496067	2144297	3.606458334
496167	2144297	3.627388991
496267	2144297	3.648365896
496367	2144297	3.669388756
496467	2144297	3.690457258
496567	2144297	3.711571072
496667	2144297	3.732729853
496767	2144297	3.753933243
496867	2144297	3.775180869
496967	2144297	3.79647235
497067	2144297	3.817807291
497167	2144297	3.839185292
497267	2144297	3.860605943
497367	2144297	3.882068828
497467	2144297	3.903573525
497567	2144297	3.925119607
497667	2144297	3.946706642
497767	2144297	3.968334196
497867	2144297	3.990001831
497967	2144297	4.011709108
498067	2144297	4.033455585
498167	2144297	4.055240821
498267	2144297	4.077064373
498367	2144297	4.098925799
498467	2144297	4.120824656
498567	2144297	4.142760503
479667	2144397	2.294815198
479767	2144397	2.285086577
479867	2144397	2.275768341
479967	2144397	2.266873806
480067	2144397	2.258416499
480167	2144397	2.250410113
480267	2144397	2.242868445
480367	2144397	2.235805326
480467	2144397	2.229234547
480567	2144397	2.223169758
480667	2144397	2.217624372
480767	2144397	2.212611444
480867	2144397	2.208143543
480967	2144397	2.204232606
481067	2144397	2.200889789
481167	2144397	2.198125299
481267	2144397	2.195948212
481367	2144397	2.194366294
481467	2144397	2.1933858
481567	2144397	2.193011273
481667	2144397	2.193245334
481767	2144397	2.194088467
481867	2144397	2.195538791
481967	2144397	2.197591831
482067	2144397	2.20024027
482167	2144397	2.203473685
482267	2144397	2.207278259
482367	2144397	2.21163646
482467	2144397	2.216526672
482567	2144397	2.221922784
482667	2144397	2.227793706
482767	2144397	2.234102836
482867	2144397	2.240807471
482967	2144397	2.247858204
483067	2144397	2.255198343
483167	2144397	2.262763472
483267	2144397	2.270481272
483367	2144397	2.278271795
483467	2144397	2.286048425
483567	2144397	2.293719759
483667	2144397	2.301192618
483767	2144397	2.308376223
483867	2144397	2.315187404
483967	2144397	2.321556334
484067	2144397	2.327432027
484167	2144397	2.332786648
484267	2144397	2.337617765
484367	2144397	2.341948024
484467	2144397	2.345822283
484567	2144397	2.349302776
484667	2144397	2.352463207
484767	2144397	2.355382744
484867	2144397	2.358140696
484967	2144397	2.360812325
485067	2144397	2.36346596
485167	2144397	2.366161314
485267	2144397	2.368948798
485367	2144397	2.37186958
485467	2144397	2.37495612
485567	2144397	2.378232993
485667	2144397	2.381717838
485767	2144397	2.385422328
485867	2144397	2.389353092
485967	2144397	2.393512546
486067	2144397	2.397899626
486167	2144397	2.402510409
486267	2144397	2.407338629
486367	2144397	2.412376109
486467	2144397	2.4176131
486567	2144397	2.423038557
486667	2144397	2.42864036
486767	2144397	2.434405483
486867	2144397	2.440320133
486967	2144397	2.446369861
487067	2144397	2.452539648
487167	2144397	2.45881399
487267	2144397	2.465176961
487367	2144397	2.471612283
487467	2144397	2.478103396
487567	2144397	2.484633526
487667	2144397	2.491185761
487767	2144397	2.497743139
487867	2144397	2.504288737
487967	2144397	2.51080577
488067	2144397	2.517277702
488167	2144397	2.52368836
488267	2144397	2.530022054
488367	2144397	2.536263703
488467	2144397	2.54239896
488567	2144397	2.548414334
488667	2144397	2.554297315
488767	2144397	2.56003648
488867	2144397	2.5656216
488967	2144397	2.571043728
489067	2144397	2.576295268
489167	2144397	2.581370036
489267	2144397	2.586263293
489367	2144397	2.590971765
489467	2144397	2.59549364
489567	2144397	2.599828554
489667	2144397	2.603977556
489767	2144397	2.607943068
489867	2144397	2.611728842
489967	2144397	2.615339912
490067	2144397	2.618782577
490167	2144397	2.622064403
490267	2144397	2.625194298
490367	2144397	2.628182689
490467	2144397	2.631041901
490567	2144397	2.633786905
490667	2144397	2.636436783
490767	2144397	2.63901772
490867	2144397	2.641569501
490967	2144397	2.644161043
491067	2144397	2.646932515
491167	2144397	2.65022859
491267	2144397	2.655064975
491367	2144397	2.664048585
491467	2144397	2.67868356
491567	2144397	2.696311124
491667	2144397	2.714991865
491767	2144397	2.734075969
491867	2144397	2.753339377
491967	2144397	2.772692341
492067	2144397	2.79209473
492167	2144397	2.811527553
492267	2144397	2.83098185
492367	2144397	2.850453805
492467	2144397	2.869942381
492567	2144397	2.889448085
492667	2144397	2.908972296
492767	2144397	2.928516861
492867	2144397	2.948083867
492967	2144397	2.967675492
493067	2144397	2.987293916
493167	2144397	3.006941263
493267	2144397	3.026619568
493367	2144397	3.046330752
493467	2144397	3.066076615
493567	2144397	3.085858824
493667	2144397	3.105678917
493767	2144397	3.1255383
493867	2144397	3.145438251
493967	2144397	3.165379927
494067	2144397	3.185364365
494167	2144397	3.205392492
494267	2144397	3.225465127
494367	2144397	3.245582987
494467	2144397	3.265746697
494567	2144397	3.285956793
494667	2144397	3.306213725
494767	2144397	3.326517869
494867	2144397	3.346869527
494967	2144397	3.367268934
495067	2144397	3.387716261
495167	2144397	3.408211623
495267	2144397	3.428755081
495367	2144397	3.449346645
495467	2144397	3.469986281
495567	2144397	3.49067391
495667	2144397	3.511409417
495767	2144397	3.53219265
495867	2144397	3.553023422
495967	2144397	3.57390152
496067	2144397	3.594826699
496167	2144397	3.615798693
496267	2144397	3.636817211
496367	2144397	3.657881941
496467	2144397	3.678992552
496567	2144397	3.700148697
496667	2144397	3.721350014
496767	2144397	3.742596126
496867	2144397	3.763886644
496967	2144397	3.785221169
497067	2144397	3.806599291
497167	2144397	3.828020592
497267	2144397	3.849484648
497367	2144397	3.870991027
497467	2144397	3.892539291
497567	2144397	3.914129001
497667	2144397	3.935759709
497767	2144397	3.957430969
497867	2144397	3.97914233
497967	2144397	4.00089334
498067	2144397	4.022683545
498167	2144397	4.044512492
498267	2144397	4.066379728
498367	2144397	4.0882848
498467	2144397	4.110227254
479667	2144497	2.270201347
479767	2144497	2.260269011
479867	2144497	2.250750383
479967	2144497	2.241659516
480067	2144497	2.233010743
480167	2144497	2.224818631
480267	2144497	2.217097921
480367	2144497	2.209863465
480467	2144497	2.203130142
480567	2144497	2.196912764
480667	2144497	2.191225973
480767	2144497	2.186084113
480867	2144497	2.181501101
480967	2144497	2.177490274
481067	2144497	2.174064224
481167	2144497	2.171234625
481267	2144497	2.169012041
481367	2144497	2.167405727
481467	2144497	2.166423421
481567	2144497	2.166071132
481667	2144497	2.166352913
481767	2144497	2.167270639
481867	2144497	2.168823772
481967	2144497	2.171009125
482067	2144497	2.173820607
482167	2144497	2.177248961
482267	2144497	2.181281464
482367	2144497	2.185901597
482467	2144497	2.191088651
482567	2144497	2.196817274
482667	2144497	2.203056914
482767	2144497	2.209771165
482867	2144497	2.216917008
482967	2144497	2.224443956
483067	2144497	2.232293147
483167	2144497	2.240396491
483267	2144497	2.24867601
483367	2144497	2.257043636
483467	2144497	2.265401763
483567	2144497	2.273644975
483667	2144497	2.28166331
483767	2144497	2.289347314
483867	2144497	2.29659482
483967	2144497	2.303318857
484067	2144497	2.309455598
484167	2144497	2.314970792
484267	2144497	2.319863224
484367	2144497	2.324164293
484467	2144497	2.327933753
484567	2144497	2.331252598
484667	2144497	2.334214633
484767	2144497	2.336918251
484867	2144497	2.339459535
484967	2144497	2.341927246
485067	2144497	2.344399719
485167	2144497	2.346943419
485267	2144497	2.349612729
485367	2144497	2.352450575
485467	2144497	2.355489518
485567	2144497	2.358753073
485667	2144497	2.362257064
485767	2144497	2.366010906
485867	2144497	2.370018758
485967	2144497	2.374280522
486067	2144497	2.378792679
486167	2144497	2.383548979
486267	2144497	2.388540995
486367	2144497	2.393758561
486467	2144497	2.399190112
486567	2144497	2.404822953
486667	2144497	2.410643453
486767	2144497	2.416637199
486867	2144497	2.422789112
486967	2144497	2.429083531
487067	2144497	2.435504288
487167	2144497	2.442034761
487267	2144497	2.448657932
487367	2144497	2.455356438
487467	2144497	2.462112628
487567	2144497	2.468908624
487667	2144497	2.475726394
487767	2144497	2.482547835
487867	2144497	2.489354864
487967	2144497	2.496129519
488067	2144497	2.50285408
488167	2144497	2.509511188
488267	2144497	2.516083979
488367	2144497	2.522556223
488467	2144497	2.528912461
488567	2144497	2.535138146
488667	2144497	2.54121978
488767	2144497	2.547145037
488867	2144497	2.552902879
488967	2144497	2.558483658
489067	2144497	2.563879191
489167	2144497	2.56908282
489267	2144497	2.574089451
489367	2144497	2.578895559
489467	2144497	2.583499178
489567	2144497	2.587899862
489667	2144497	2.592098627
489767	2144497	2.596097869
489867	2144497	2.599901273
489967	2144497	2.6035137
490067	2144497	2.606941076
490167	2144497	2.610190269
490267	2144497	2.613268972
490367	2144497	2.616185597
490467	2144497	2.618949188
490567	2144497	2.621569367
490667	2144497	2.624056358
490767	2144497	2.626421163
490867	2144497	2.628676089
490967	2144497	2.630836273
491067	2144497	2.632924594
491167	2144497	2.634992491
491267	2144497	2.637276722
491367	2144497	2.643878511
491467	2144497	2.662013896
491567	2144497	2.681487119
491667	2144497	2.701068689
491767	2144497	2.720657004
491867	2144497	2.740232906
491967	2144497	2.759793659
492067	2144497	2.779341356
492167	2144497	2.798879758
492267	2144497	2.818413194
492367	2144497	2.837946109
492467	2144497	2.857482864
492567	2144497	2.877027637
492667	2144497	2.896584381
492767	2144497	2.916156798
492867	2144497	2.935748341
492967	2144497	2.955362207
493067	2144497	2.97500135
493167	2144497	2.994668484
493267	2144497	3.014366101
493367	2144497	3.034096475
493467	2144497	3.053861676
493567	2144497	3.073663585
493667	2144497	3.093503898
493767	2144497	3.113384147
493867	2144497	3.133305703
493967	2144497	3.153269787
494067	2144497	3.173277486
494167	2144497	3.193329756
494267	2144497	3.213427434
494367	2144497	3.233571244
494467	2144497	3.253761809
494567	2144497	3.273999655
494667	2144497	3.29428522
494767	2144497	3.31461886
494867	2144497	3.335000853
494967	2144497	3.35543141
495067	2144497	3.375910675
495167	2144497	3.396438733
495267	2144497	3.417015614
495367	2144497	3.437641299
495467	2144497	3.45831572
495567	2144497	3.479038769
495667	2144497	3.499810297
495767	2144497	3.520630121
495867	2144497	3.541498025
495967	2144497	3.562413762
496067	2144497	3.583377059
496167	2144497	3.604387621
496267	2144497	3.625445126
496367	2144497	3.646549235
496467	2144497	3.66769959
496567	2144497	3.688895819
496667	2144497	3.710137531
496767	2144497	3.731424326
496867	2144497	3.752755792
496967	2144497	3.774131505
497067	2144497	3.795551034
497167	2144497	3.817013939
497267	2144497	3.838519775
497367	2144497	3.860068091
497467	2144497	3.88165843
497567	2144497	3.903290333
497667	2144497	3.924963338
497767	2144497	3.946676978
497867	2144497	3.968430788
497967	2144497	3.990224301
498067	2144497	4.012057047
498167	2144497	4.033928561
498267	2144497	4.055838374
479567	2144597	2.256123341
479667	2144597	2.245573902
479767	2144597	2.235426547
479867	2144597	2.225695683
479967	2144597	2.216396102
480067	2144597	2.207542952
480167	2144597	2.199151691
480267	2144597	2.191238031
480367	2144597	2.183817874
480467	2144597	2.176907231
480567	2144597	2.170522125
480667	2144597	2.164678486
480767	2144597	2.15939202
480867	2144597	2.154678072
480967	2144597	2.150551464
481067	2144597	2.147026325
481167	2144597	2.1441159
481267	2144597	2.141832348
481367	2144597	2.140186529
481467	2144597	2.139187781
481567	2144597	2.138843694
481667	2144597	2.13915987
481767	2144597	2.140139693
481867	2144597	2.141784087
481967	2144597	2.144091273
482067	2144597	2.147056527
482167	2144597	2.150671909
482267	2144597	2.154925983
482367	2144597	2.159803486
482467	2144597	2.165284934
482567	2144597	2.171346147
482667	2144597	2.177957644
482767	2144597	2.185083889
482867	2144597	2.192682367
482967	2144597	2.200702458
483067	2144597	2.209084153
483167	2144597	2.21775667
483267	2144597	2.226637138
483367	2144597	2.235629623
483467	2144597	2.244624943
483567	2144597	2.25350185
483667	2144597	2.262130264
483767	2144597	2.270377163
483867	2144597	2.278115319
483967	2144597	2.285234318
484067	2144597	2.291652245
484167	2144597	2.297325582
484267	2144597	2.302254697
484367	2144597	2.306483279
484467	2144597	2.31009179
484567	2144597	2.313186708
484667	2144597	2.315888249
484767	2144597	2.318319019
484867	2144597	2.320595181
484967	2144597	2.322820667
485067	2144597	2.325084186
485167	2144597	2.327458402
485267	2144597	2.330000575
485367	2144597	2.33275404
485467	2144597	2.335750071
485567	2144597	2.339009813
485667	2144597	2.342546118
485767	2144597	2.346365162
485867	2144597	2.350467843
485967	2144597	2.35485092
486067	2144597	2.359507947
486167	2144597	2.364429996
486267	2144597	2.369606234
486367	2144597	2.375024344
486467	2144597	2.380670852
486567	2144597	2.386531363
486667	2144597	2.392590727
486767	2144597	2.398833159
486867	2144597	2.405242325
486967	2144597	2.411801398
487067	2144597	2.418493103
487167	2144597	2.425299749
487267	2144597	2.432203267
487367	2144597	2.439185244
487467	2144597	2.446226965
487567	2144597	2.453309467
487667	2144597	2.460413604
487767	2144597	2.467520129
487867	2144597	2.474609783
487967	2144597	2.481663408
488067	2144597	2.488662067
488167	2144597	2.495587182
488267	2144597	2.502420676
488367	2144597	2.509145135
488467	2144597	2.515743958
488567	2144597	2.522201524
488667	2144597	2.528503341
488767	2144597	2.534636197
488867	2144597	2.540588291
488967	2144597	2.546349346
489067	2144597	2.55191071
489167	2144597	2.557265414
489267	2144597	2.562408223
489367	2144597	2.567335642
489467	2144597	2.572045903
489567	2144597	2.576538922
489667	2144597	2.580816227
489767	2144597	2.584880872
489867	2144597	2.588737325
489967	2144597	2.592391351
490067	2144597	2.595849883
490167	2144597	2.599120901
490267	2144597	2.60221331
490367	2144597	2.605136861
490467	2144597	2.607902093
490567	2144597	2.610520386
490667	2144597	2.613004156
490767	2144597	2.615367421
490867	2144597	2.617627191
490967	2144597	2.61980719
491067	2144597	2.621949347
491167	2144597	2.624160325
491267	2144597	2.626916032
491367	2144597	2.634294713
491467	2144597	2.651306353
491567	2144597	2.670415741
491667	2144597	2.689825787
491767	2144597	2.709305888
491867	2144597	2.728802319
491967	2144597	2.748299602
492067	2144597	2.767794132
492167	2144597	2.787286779
492267	2144597	2.806780258
492367	2144597	2.826278053
492467	2144597	2.845783913
492567	2144597	2.865301604
492667	2144597	2.884834787
492767	2144597	2.904386946
492867	2144597	2.923961357
492967	2144597	2.943561074
493067	2144597	2.963188923
493167	2144597	2.982847504
493267	2144597	3.002539203
493367	2144597	3.022266192
493467	2144597	3.042030446
493567	2144597	3.061833749
493667	2144597	3.081677709
493767	2144597	3.101563766
493867	2144597	3.121493203
493967	2144597	3.141467157
494067	2144597	3.161486628
494167	2144597	3.181552491
494267	2144597	3.201665501
494367	2144597	3.221826305
494467	2144597	3.242035449
494567	2144597	3.262293384
494667	2144597	3.282600475
494767	2144597	3.302957008
494867	2144597	3.323363193
494967	2144597	3.343819174
495067	2144597	3.364325032
495167	2144597	3.38488079
495267	2144597	3.405486419
495367	2144597	3.426141842
495467	2144597	3.446846936
495567	2144597	3.467601539
495667	2144597	3.488405452
495767	2144597	3.509258442
495867	2144597	3.530160246
495967	2144597	3.551110572
496067	2144597	3.572109103
496167	2144597	3.593155502
496267	2144597	3.614249408
496367	2144597	3.635390443
496467	2144597	3.656578213
496567	2144597	3.677812309
496667	2144597	3.69909231
496767	2144597	3.720417781
496867	2144597	3.741788279
496967	2144597	3.763203352
497067	2144597	3.784662541
497167	2144597	3.806165379
497267	2144597	3.827711396
497367	2144597	3.849300115
497467	2144597	3.870931057
497567	2144597	3.892603741
497667	2144597	3.914317683
497767	2144597	3.936072397
497867	2144597	3.957867397
497967	2144597	3.979702199
498067	2144597	4.001576316
498167	2144597	4.023489265
479567	2144697	2.231717928
479667	2144697	2.220940367
479767	2144697	2.210566405
479867	2144697	2.200611112
479967	2144697	2.19109002
480067	2144697	2.182019098
480167	2144697	2.173414706
480267	2144697	2.165293547
480367	2144697	2.157672601
480467	2144697	2.15056905
480567	2144697	2.144000177
480667	2144697	2.137983257
480767	2144697	2.13253543
480867	2144697	2.127673549
480967	2144697	2.123414015
481067	2144697	2.119772591
481167	2144697	2.1167642
481267	2144697	2.114402711
481367	2144697	2.112700705
481467	2144697	2.111669236
481567	2144697	2.111317589
481667	2144697	2.111653026
481767	2144697	2.112680544
481867	2144697	2.114402625
481967	2144697	2.116818999
482067	2144697	2.119926403
482167	2144697	2.123718333
482267	2144697	2.128184782
482367	2144697	2.133311937
482467	2144697	2.139081816
482567	2144697	2.145471803
482667	2144697	2.152454032
482767	2144697	2.159994584
482867	2144697	2.168052412
482967	2144697	2.176577985
483067	2144697	2.185511576
483167	2144697	2.194781271
483267	2144697	2.204300782
483367	2144697	2.213967378
483467	2144697	2.223660442
483567	2144697	2.233241483
483667	2144697	2.242556722
483767	2144697	2.251443467
483867	2144697	2.259741131
483967	2144697	2.267306599
484067	2144697	2.274031792
484167	2144697	2.279859356
484267	2144697	2.284791727
484367	2144697	2.28889035
484467	2144697	2.292265195
484567	2144697	2.29505797
484667	2144697	2.297423863
484767	2144697	2.299515862
484867	2144697	2.301473705
484967	2144697	2.3034177
485067	2144697	2.305446483
485167	2144697	2.30763749
485267	2144697	2.310048957
485367	2144697	2.312722632
485467	2144697	2.315686618
485567	2144697	2.318958048
485667	2144697	2.322545424
485767	2144697	2.326450592
485867	2144697	2.330670338
485967	2144697	2.335197652
486067	2144697	2.340022707
486167	2144697	2.345133596
486267	2144697	2.350516887
486367	2144697	2.356158009
486467	2144697	2.362041542
486567	2144697	2.368151398
486667	2144697	2.374470948
486767	2144697	2.380983099
486867	2144697	2.387670333
486967	2144697	2.394514737
487067	2144697	2.401498005
487167	2144697	2.408601453
487267	2144697	2.415806025
487367	2144697	2.42309231
487467	2144697	2.430440571
487567	2144697	2.437830789
487667	2144697	2.445242719
487767	2144697	2.452655968
487867	2144697	2.460050089
487967	2144697	2.467404699
488067	2144697	2.474699611
488167	2144697	2.481914979
488267	2144697	2.48903147
488367	2144697	2.496030434
488467	2144697	2.502894085
488567	2144697	2.509605689
488667	2144697	2.516149745
488767	2144697	2.522512155
488867	2144697	2.528680382
488967	2144697	2.534643593
489067	2144697	2.540392767
489167	2144697	2.545920785
489267	2144697	2.551222484
489367	2144697	2.55629468
489467	2144697	2.561136159
489567	2144697	2.565747644
489667	2144697	2.570131735
489767	2144697	2.574292827
489867	2144697	2.578237034
489967	2144697	2.581972098
490067	2144697	2.585507339
490167	2144697	2.588853637
490267	2144697	2.592023503
490367	2144697	2.595031298
490467	2144697	2.597893711
490567	2144697	2.600630714
490667	2144697	2.603267447
490767	2144697	2.605838007
490867	2144697	2.608393584
490967	2144697	2.611021366
491067	2144697	2.613893552
491167	2144697	2.617409623
491267	2144697	2.622611745
