x	y	error_car_pre_tot
485467	2151497	0.533328399
485567	2151497	0.532279307
485667	2151497	0.531335161
485767	2151497	0.530488169
485867	2151497	0.529728477
485967	2151497	0.529044853
486067	2151497	0.528425261
486167	2151497	0.52785731
486267	2151497	0.527328572
486367	2151497	0.526826804
486467	2151497	0.526340081
486567	2151497	0.525856875
486667	2151497	0.5253661
486767	2151497	0.524857138
486867	2151497	0.524319868
486967	2151497	0.523744701
487067	2151497	0.52312264
487167	2151497	0.522445358
487267	2151497	0.521705304
487367	2151497	0.520895822
487467	2151497	0.520011296
487567	2151497	0.519047295
487667	2151497	0.518000716
487767	2151497	0.516869913
487867	2151497	0.515654797
487967	2151497	0.514356901
488067	2151497	0.512979392
488167	2151497	0.51152704
488267	2151497	0.510006131
488367	2151497	0.508424329
488467	2151497	0.506790504
488567	2151497	0.505114519
488667	2151497	0.50340701
488767	2151497	0.501679148
488867	2151497	0.499942408
488967	2151497	0.498208353
489067	2151497	0.496488432
489167	2151497	0.494793811
489267	2151497	0.493135222
489367	2151497	0.491522846
489467	2151497	0.489966219
489567	2151497	0.48847417
489667	2151497	0.487054774
489767	2151497	0.485715328
489867	2151497	0.484462345
489967	2151497	0.483301563
490067	2151497	0.482237962
490167	2151497	0.481275795
490267	2151497	0.480418621
490367	2151497	0.479669343
490467	2151497	0.479030258
490567	2151497	0.478503098
490667	2151497	0.478089075
490767	2151497	0.477788935
490867	2151497	0.477602996
490967	2151497	0.477531197
491067	2151497	0.477573139
491167	2151497	0.477728126
491267	2151497	0.477995201
491367	2151497	0.478373183
492367	2151497	0.487889544
492467	2151497	0.489372541
492567	2151497	0.490943976
492667	2151497	0.49260179
492767	2151497	0.494343943
492867	2151497	0.496168419
492967	2151497	0.498073226
493067	2151497	0.500056405
493167	2151497	0.502116028
493267	2151497	0.504250202
493367	2151497	0.506457074
493467	2151497	0.508734823
493567	2151497	0.511081673
493667	2151497	0.513495882
493767	2151497	0.515975751
493867	2151497	0.518519619
493967	2151497	0.521125866
494067	2151497	0.523792909
494167	2151497	0.526519207
494267	2151497	0.529303254
494367	2151497	0.532143585
494467	2151497	0.53503877
494567	2151497	0.537987418
494667	2151497	0.540988171
494767	2151497	0.54403971
494867	2151497	0.547140746
494967	2151497	0.550290029
495067	2151497	0.553486337
495167	2151497	0.556728483
495267	2151497	0.560015313
495367	2151497	0.563345699
495467	2151497	0.566718547
495567	2151497	0.570132792
495667	2151497	0.573587396
495767	2151497	0.577081349
495867	2151497	0.580613669
495967	2151497	0.5841834
478067	2151597	0.678657017
478167	2151597	0.674675308
478267	2151597	0.67072952
478367	2151597	0.666821123
478467	2151597	0.662951668
478567	2151597	0.659122794
478667	2151597	0.655336231
478767	2151597	0.651593807
478867	2151597	0.647897451
478967	2151597	0.644249203
479067	2151597	0.640651215
479167	2151597	0.637105758
479267	2151597	0.633615231
479367	2151597	0.63018216
479467	2151597	0.626809205
479567	2151597	0.623499165
479667	2151597	0.620254976
479767	2151597	0.617079715
479867	2151597	0.613976595
479967	2151597	0.610948961
480067	2151597	0.608000277
480167	2151597	0.605134117
480267	2151597	0.602354138
480367	2151597	0.599664056
480467	2151597	0.597067601
480567	2151597	0.594568473
480667	2151597	0.592170275
480767	2151597	0.589876437
480867	2151597	0.587690118
480967	2151597	0.585614096
481067	2151597	0.583650639
481167	2151597	0.581801354
481267	2151597	0.580067036
481367	2151597	0.578447502
481467	2151597	0.576941432
481567	2151597	0.575546233
481667	2151597	0.574257929
481767	2151597	0.573071116
481867	2151597	0.571978978
481967	2151597	0.57097339
482067	2151597	0.5700451
482167	2151597	0.569183985
482267	2151597	0.56837935
482367	2151597	0.56762022
482467	2151597	0.566895597
482567	2151597	0.566194626
482667	2151597	0.565506662
482767	2151597	0.564821233
482867	2151597	0.564127931
482967	2151597	0.56341629
483067	2151597	0.562675672
483167	2151597	0.561895241
483267	2151597	0.561064026
483367	2151597	0.560171112
483467	2151597	0.559205942
483567	2151597	0.558158723
483667	2151597	0.557020919
483767	2151597	0.555785796
483867	2151597	0.554449001
483967	2151597	0.553009125
484067	2151597	0.551468237
484167	2151597	0.549832322
484267	2151597	0.548111604
484367	2151597	0.546320669
484467	2151597	0.544478348
484567	2151597	0.542607268
484667	2151597	0.540733038
484767	2151597	0.538883042
484867	2151597	0.53708489
484967	2151597	0.53536468
485067	2151597	0.533745273
485167	2151597	0.53224484
485267	2151597	0.530875873
485367	2151597	0.529644806
485467	2151597	0.528552224
485567	2151597	0.527593548
485667	2151597	0.526760022
485767	2151597	0.526039819
485867	2151597	0.525419097
485967	2151597	0.524882922
486067	2151597	0.524415985
486167	2151597	0.524003134
486267	2151597	0.523629718
486367	2151597	0.523281791
486467	2151597	0.522946213
486567	2151597	0.522610682
486667	2151597	0.522263722
486767	2151597	0.521894658
486867	2151597	0.521493593
486967	2151597	0.5210514
487067	2151597	0.520559726
487167	2151597	0.520011028
487267	2151597	0.519398632
487367	2151597	0.518716804
487467	2151597	0.517960851
487567	2151597	0.517127212
487667	2151597	0.516213563
487767	2151597	0.515218902
487867	2151597	0.514143617
487967	2151597	0.512989524
488067	2151597	0.511759869
488167	2151597	0.510459292
488267	2151597	0.509093752
488367	2151597	0.507670408
488467	2151597	0.506197477
488567	2151597	0.504684059
488667	2151597	0.503139951
488767	2151597	0.501575443
488867	2151597	0.500001133
488967	2151597	0.498427729
489067	2151597	0.49686588
489167	2151597	0.495326021
489267	2151597	0.493818237
489367	2151597	0.492352155
489467	2151597	0.490936849
489567	2151597	0.489580776
489667	2151597	0.48829173
489767	2151597	0.487076808
489867	2151597	0.485942397
489967	2151597	0.484894174
490067	2151597	0.483937116
490167	2151597	0.483075523
490267	2151597	0.482313038
490367	2151597	0.481652687
490467	2151597	0.481096911
490567	2151597	0.480647609
490667	2151597	0.480306179
490767	2151597	0.480073558
490867	2151597	0.479950266
490967	2151597	0.479936448
491067	2151597	0.48003191
491167	2151597	0.480236162
491267	2151597	0.480548453
491367	2151597	0.480967802
492367	2151597	0.490726015
492467	2151597	0.492219536
492567	2151597	0.493799562
492667	2151597	0.495464151
492767	2151597	0.497211373
492867	2151597	0.499039317
492967	2151597	0.500946091
493067	2151597	0.502929829
493167	2151597	0.504988692
493267	2151597	0.507120872
493367	2151597	0.509324592
493467	2151597	0.511598111
493567	2151597	0.513939721
493667	2151597	0.516347748
493767	2151597	0.518820556
493867	2151597	0.521356544
493967	2151597	0.523954148
494067	2151597	0.52661184
494167	2151597	0.529328128
494267	2151597	0.532101555
494367	2151597	0.5349307
494467	2151597	0.537814177
494567	2151597	0.540750633
494667	2151597	0.543738751
494767	2151597	0.546777244
494867	2151597	0.549864861
494967	2151597	0.55300038
495067	2151597	0.556182613
495167	2151597	0.559410399
495267	2151597	0.562682611
495367	2151597	0.565998148
495467	2151597	0.56935594
495567	2151597	0.572754942
495667	2151597	0.576194139
495767	2151597	0.579672541
495867	2151597	0.583189185
478067	2151697	0.680588224
478167	2151697	0.676619773
478267	2151697	0.672687209
478367	2151697	0.66879197
478467	2151697	0.664935572
478567	2151697	0.66111961
478667	2151697	0.657345768
478767	2151697	0.653615815
478867	2151697	0.649931617
478967	2151697	0.646295138
479067	2151697	0.642708445
479167	2151697	0.639173712
479267	2151697	0.635693222
479367	2151697	0.632269372
479467	2151697	0.628904673
479567	2151697	0.625601755
479667	2151697	0.622363359
479767	2151697	0.619192341
479867	2151697	0.616091661
479967	2151697	0.613064378
480067	2151697	0.610113635
480167	2151697	0.607242641
480267	2151697	0.604454646
480367	2151697	0.601752911
480467	2151697	0.599140664
480567	2151697	0.596621055
480667	2151697	0.594197085
480767	2151697	0.591871543
480867	2151697	0.589646909
480967	2151697	0.587525258
481067	2151697	0.585508143
481167	2151697	0.583596478
481267	2151697	0.581790403
481367	2151697	0.580089156
481467	2151697	0.578490954
481567	2151697	0.576992892
481667	2151697	0.575590872
481767	2151697	0.574279576
481867	2151697	0.573052497
481967	2151697	0.571902026
482067	2151697	0.570819597
482167	2151697	0.569795878
482267	2151697	0.568820997
482367	2151697	0.56788475
482467	2151697	0.566976799
482567	2151697	0.566086796
482667	2151697	0.565204459
482767	2151697	0.564319571
482867	2151697	0.563421944
482967	2151697	0.562501362
483067	2151697	0.561547545
483167	2151697	0.560550168
483267	2151697	0.559498941
483367	2151697	0.558383785
483467	2151697	0.557195097
483567	2151697	0.555924094
483667	2151697	0.554563235
483767	2151697	0.553106707
483867	2151697	0.551550947
483967	2151697	0.549895204
484067	2151697	0.548142101
484167	2151697	0.546298183
484267	2151697	0.544374408
484367	2151697	0.542386494
484467	2151697	0.540355048
484567	2151697	0.538305323
484667	2151697	0.536266484
484767	2151697	0.534270269
484867	2151697	0.53234908
484967	2151697	0.530533671
485067	2151697	0.528850745
485167	2151697	0.527320902
485267	2151697	0.525957282
485367	2151697	0.524765116
485467	2151697	0.523742165
485567	2151697	0.522879841
485667	2151697	0.52216471
485767	2151697	0.521580076
485867	2151697	0.52110743
485967	2151697	0.520727627
486067	2151697	0.520421759
486167	2151697	0.520171733
486267	2151697	0.519960604
486367	2151697	0.519772739
486467	2151697	0.51959384
486567	2151697	0.519410907
486667	2151697	0.519212153
486767	2151697	0.518986916
486867	2151697	0.518725574
486967	2151697	0.518419478
487067	2151697	0.518060919
487167	2151697	0.517643108
487267	2151697	0.517160196
487367	2151697	0.516607303
487467	2151697	0.515980576
487567	2151697	0.515277244
487667	2151697	0.514495687
487767	2151697	0.513635486
487867	2151697	0.512697467
487967	2151697	0.511683719
488067	2151697	0.51059759
488167	2151697	0.509443643
488267	2151697	0.508227594
488367	2151697	0.506956211
488467	2151697	0.505637189
488567	2151697	0.504279007
488667	2151697	0.502890769
488767	2151697	0.501482037
488867	2151697	0.500062664
488967	2151697	0.498642631
489067	2151697	0.497231894
489167	2151697	0.49584025
489267	2151697	0.494477208
489367	2151697	0.493151892
489467	2151697	0.49187295
489567	2151697	0.490648491
489667	2151697	0.489486031
489767	2151697	0.488392462
489867	2151697	0.487374032
489967	2151697	0.486436334
490067	2151697	0.485584314
490167	2151697	0.484822282
490267	2151697	0.484153934
490367	2151697	0.483582376
490467	2151697	0.483110158
490567	2151697	0.482739305
490667	2151697	0.48247136
490767	2151697	0.482307415
490867	2151697	0.482248156
490967	2151697	0.482293899
491067	2151697	0.482444626
491167	2151697	0.482700022
491267	2151697	0.483059514
492367	2151697	0.493543793
492467	2151697	0.495049822
492567	2151697	0.496640369
492667	2151697	0.49831361
492767	2151697	0.500067722
492867	2151697	0.501900897
492967	2151697	0.503811342
493067	2151697	0.505797286
493167	2151697	0.507856978
493267	2151697	0.509988695
493367	2151697	0.512190741
493467	2151697	0.51446145
493567	2151697	0.516799186
493667	2151697	0.519202344
493767	2151697	0.521669354
493867	2151697	0.524198675
493967	2151697	0.526788801
494067	2151697	0.529438259
494167	2151697	0.53214561
494267	2151697	0.534909445
494367	2151697	0.53772839
494467	2151697	0.540601103
494567	2151697	0.543526273
494667	2151697	0.546502622
494767	2151697	0.549528901
494867	2151697	0.552603893
494967	2151697	0.55572641
495067	2151697	0.558895295
495167	2151697	0.562109419
495267	2151697	0.565367679
495367	2151697	0.568669004
495467	2151697	0.572012347
495567	2151697	0.575396687
495667	2151697	0.578821032
495767	2151697	0.582284413
495867	2151697	0.585785886
478067	2151797	0.682545127
478167	2151797	0.678589245
478267	2151797	0.67466915
478367	2151797	0.670786245
478467	2151797	0.666942003
478567	2151797	0.663137972
478667	2151797	0.65937578
478767	2151797	0.655657134
478867	2151797	0.651983829
478967	2151797	0.648357748
479067	2151797	0.644780863
479167	2151797	0.641255243
479267	2151797	0.63778305
479367	2151797	0.634366546
479467	2151797	0.631008086
479567	2151797	0.627710123
479667	2151797	0.6244752
479767	2151797	0.621305948
479867	2151797	0.618205074
479967	2151797	0.615175355
480067	2151797	0.612219615
480167	2151797	0.609340711
480267	2151797	0.606541503
480367	2151797	0.603824819
480467	2151797	0.60119342
480567	2151797	0.598649944
480667	2151797	0.59619685
480767	2151797	0.59383635
480867	2151797	0.591570325
480967	2151797	0.589400241
481067	2151797	0.587327047
481167	2151797	0.585351074
481267	2151797	0.583471929
481367	2151797	0.581688394
481467	2151797	0.579998331
481567	2151797	0.57839861
481667	2151797	0.576885066
481767	2151797	0.575452482
481867	2151797	0.574094623
481967	2151797	0.57280431
482067	2151797	0.571573536
482167	2151797	0.57039361
482267	2151797	0.569255327
482367	2151797	0.56814913
482467	2151797	0.567065253
482567	2151797	0.565993834
482667	2151797	0.564924979
482767	2151797	0.563848793
482867	2151797	0.56275538
482967	2151797	0.561634835
483067	2151797	0.560477251
483167	2151797	0.559272758
483267	2151797	0.558011622
483367	2151797	0.556684397
483467	2151797	0.555282156
483567	2151797	0.553796784
483667	2151797	0.55222134
483767	2151797	0.550550487
483867	2151797	0.548780983
483967	2151797	0.54691223
484067	2151797	0.544946904
484167	2151797	0.542891629
484267	2151797	0.540757684
484367	2151797	0.538561673
484467	2151797	0.536326006
484567	2151797	0.534078997
484667	2151797	0.531854305
484767	2151797	0.529689489
484867	2151797	0.527623598
484967	2151797	0.525693989
485067	2151797	0.523932897
485167	2151797	0.522364442
485267	2151797	0.521002724
485367	2151797	0.519851334
485467	2151797	0.518904223
485567	2151797	0.518147532
485667	2151797	0.517561863
485767	2151797	0.517124535
485867	2151797	0.516811516
485967	2151797	0.516598878
486067	2151797	0.516463781
486167	2151797	0.516385058
486267	2151797	0.516343479
486367	2151797	0.516321804
486467	2151797	0.516304712
486567	2151797	0.516278647
486667	2151797	0.51623165
486767	2151797	0.516153185
486867	2151797	0.516033992
486967	2151797	0.515865962
487067	2151797	0.515642052
487167	2151797	0.515356228
487267	2151797	0.51500344
487367	2151797	0.51457962
487467	2151797	0.5140817
487567	2151797	0.513507645
487667	2151797	0.51285648
487767	2151797	0.512128328
487867	2151797	0.511324425
487967	2151797	0.510447131
488067	2151797	0.509499911
488167	2151797	0.508487301
488267	2151797	0.507414842
488367	2151797	0.506288999
488467	2151797	0.505117055
488567	2151797	0.503906986
488667	2151797	0.502667327
488767	2151797	0.501407032
488867	2151797	0.500135331
488967	2151797	0.498861584
489067	2151797	0.497595154
489167	2151797	0.496345277
489267	2151797	0.495120958
489367	2151797	0.493930869
489467	2151797	0.492783269
489567	2151797	0.491685942
489667	2151797	0.49064614
489767	2151797	0.489670551
489867	2151797	0.488765272
489967	2151797	0.487935798
490067	2151797	0.487187021
490167	2151797	0.486523237
490267	2151797	0.485948159
490367	2151797	0.485464941
490467	2151797	0.485076206
490567	2151797	0.48478407
490667	2151797	0.484590183
490767	2151797	0.48449576
490867	2151797	0.484501617
490967	2151797	0.484608207
491067	2151797	0.484815656
491167	2151797	0.4851238
492367	2151797	0.496344531
492467	2151797	0.497864913
492567	2151797	0.499467784
492667	2151797	0.501151431
492767	2151797	0.502914138
492867	2151797	0.5047542
492967	2151797	0.506669922
493067	2151797	0.508659624
493167	2151797	0.510721646
493267	2151797	0.512854351
493367	2151797	0.515056122
493467	2151797	0.51732537
493567	2151797	0.519660532
493667	2151797	0.522060074
493767	2151797	0.52452249
493867	2151797	0.527046302
493967	2151797	0.529630065
494067	2151797	0.53227236
494167	2151797	0.534971801
494267	2151797	0.537727032
494367	2151797	0.540536726
494467	2151797	0.543399585
494567	2151797	0.546314342
494667	2151797	0.549279759
494767	2151797	0.552294627
494867	2151797	0.555357764
494967	2151797	0.558468017
495067	2151797	0.561624261
495167	2151797	0.564825397
495267	2151797	0.568070354
495367	2151797	0.571358086
495467	2151797	0.574687573
495567	2151797	0.578057819
495667	2151797	0.581467854
495767	2151797	0.584916731
478167	2151897	0.680583246
478267	2151897	0.676674874
478367	2151897	0.672803489
478467	2151897	0.668970519
478567	2151897	0.665177458
478667	2151897	0.661425873
478767	2151897	0.657717406
478867	2151897	0.654053772
478967	2151897	0.650436767
479067	2151897	0.646868266
479167	2151897	0.643350226
479267	2151897	0.639884684
479367	2151897	0.636473758
479467	2151897	0.633119647
479567	2151897	0.629824623
479667	2151897	0.626591029
479767	2151897	0.623421272
479867	2151897	0.62031781
479967	2151897	0.61728314
480067	2151897	0.614319781
480167	2151897	0.61143025
480267	2151897	0.608617036
480367	2151897	0.605882565
480467	2151897	0.60322916
480567	2151897	0.600658997
480667	2151897	0.598174041
480767	2151897	0.595775992
480867	2151897	0.593466208
480967	2151897	0.591245627
481067	2151897	0.589114685
481167	2151897	0.587073232
481267	2151897	0.585120439
481367	2151897	0.583254725
481467	2151897	0.581473682
481567	2151897	0.579774021
481667	2151897	0.578151546
481767	2151897	0.576601146
481867	2151897	0.575116827
481967	2151897	0.573691775
482067	2151897	0.572318446
482167	2151897	0.570988681
482267	2151897	0.569693834
482367	2151897	0.568424898
482467	2151897	0.567172619
482567	2151897	0.565927591
482667	2151897	0.564680317
482767	2151897	0.563421256
482867	2151897	0.562140841
482967	2151897	0.560829504
483067	2151897	0.559477702
483167	2151897	0.558075975
483267	2151897	0.556615034
483367	2151897	0.555085904
483467	2151897	0.553480113
483567	2151897	0.551789933
483667	2151897	0.550008693
483767	2151897	0.54813114
483867	2151897	0.546153897
483967	2151897	0.544076001
484067	2151897	0.541899581
484167	2151897	0.539630679
484267	2151897	0.537280223
484367	2151897	0.534865116
484467	2151897	0.532409257
484567	2151897	0.52994422
484667	2151897	0.52750911
484767	2151897	0.525149119
484867	2151897	0.522912472
484967	2151897	0.520845952
485067	2151897	0.518989791
485167	2151897	0.517373168
485267	2151897	0.516011454
485367	2151897	0.51490577
485467	2151897	0.514044655
485567	2151897	0.513407075
485667	2151897	0.51296587
485767	2151897	0.512690929
485867	2151897	0.512551677
485967	2151897	0.512518801
486067	2151897	0.512565269
486167	2151897	0.512666807
486267	2151897	0.512802015
486367	2151897	0.512952252
486467	2151897	0.513101394
486567	2151897	0.513235558
486667	2151897	0.513342808
486767	2151897	0.513412901
486867	2151897	0.513437066
486967	2151897	0.513407821
487067	2151897	0.513318843
487167	2151897	0.513164875
487267	2151897	0.512941663
487367	2151897	0.512645927
487467	2151897	0.512275352
487567	2151897	0.511828594
487667	2151897	0.511305287
487767	2151897	0.510706062
487867	2151897	0.510032548
487967	2151897	0.509287372
488067	2151897	0.508474135
488167	2151897	0.507597378
488267	2151897	0.506662528
488367	2151897	0.50567582
488467	2151897	0.504644209
488567	2151897	0.503575267
488667	2151897	0.502477063
488767	2151897	0.501358049
488867	2151897	0.500226928
488967	2151897	0.499092538
489067	2151897	0.49796373
489167	2151897	0.496849259
489267	2151897	0.495757684
489367	2151897	0.494697277
489467	2151897	0.493675946
489567	2151897	0.492701176
489667	2151897	0.491779971
489767	2151897	0.490918818
489867	2151897	0.490123663
489967	2151897	0.489399889
490067	2151897	0.488752318
490167	2151897	0.488185206
490267	2151897	0.48770226
490367	2151897	0.487306652
490467	2151897	0.487001043
490567	2151897	0.48678761
490667	2151897	0.486668076
490767	2151897	0.486643742
490867	2151897	0.486715523
490967	2151897	0.486883979
491067	2151897	0.48714935
492467	2151897	0.500666431
492567	2151897	0.502283298
492667	2151897	0.503978982
492767	2151897	0.505751874
492867	2151897	0.507600369
492967	2151897	0.509522869
493067	2151897	0.511517787
493167	2151897	0.513583551
493267	2151897	0.515718608
493367	2151897	0.517921423
493467	2151897	0.520190485
493567	2151897	0.522524305
493667	2151897	0.524921417
493767	2151897	0.527380383
493867	2151897	0.529899789
493967	2151897	0.532478248
494067	2151897	0.535114402
494167	2151897	0.537806917
494267	2151897	0.540554488
494367	2151897	0.543355838
494467	2151897	0.546209717
494567	2151897	0.549114899
494667	2151897	0.55207019
494767	2151897	0.555074419
494867	2151897	0.558126443
494967	2151897	0.561225143
495067	2151897	0.564369429
495167	2151897	0.567558232
495267	2151897	0.570790513
495367	2151897	0.574065252
495467	2151897	0.577381458
495567	2151897	0.58073816
495667	2151897	0.584134412
495767	2151897	0.58756929
478067	2151997	0.686534165
478167	2151997	0.682601377
478267	2151997	0.678703996
478367	2151997	0.674843337
478467	2151997	0.671020777
478567	2151997	0.667237754
478667	2151997	0.663495771
478767	2151997	0.659796395
478867	2151997	0.656141262
478967	2151997	0.652532075
479067	2151997	0.648970608
479167	2151997	0.645458701
479267	2151997	0.641998263
479367	2151997	0.638591269
479467	2151997	0.635239754
479567	2151997	0.631945813
479667	2151997	0.62871159
479767	2151997	0.62553927
479867	2151997	0.622431066
479967	2151997	0.619389208
480067	2151997	0.616415919
480167	2151997	0.613513395
480267	2151997	0.610683776
480367	2151997	0.607929114
480467	2151997	0.605251332
480567	2151997	0.602652182
480667	2151997	0.60013319
480767	2151997	0.597695601
480867	2151997	0.595340316
480967	2151997	0.593067823
481067	2151997	0.590878122
481167	2151997	0.588770662
481267	2151997	0.586744262
481367	2151997	0.584797053
481467	2151997	0.58292642
481567	2151997	0.581128964
481667	2151997	0.579400486
481767	2151997	0.57773598
481867	2151997	0.576129671
481967	2151997	0.574575057
482067	2151997	0.573064989
482167	2151997	0.571591758
482267	2151997	0.570147199
482367	2151997	0.568722783
482467	2151997	0.567309721
482567	2151997	0.565899035
482667	2151997	0.564481621
482767	2151997	0.563048304
482867	2151997	0.561589862
482967	2151997	0.560097072
483067	2151997	0.558560743
483167	2151997	0.556971777
483267	2151997	0.555321253
483367	2151997	0.553600542
483467	2151997	0.551801457
483567	2151997	0.549916448
483667	2151997	0.547938844
483767	2151997	0.545863152
483867	2151997	0.543685442
483967	2151997	0.541403858
484067	2151997	0.539019304
484167	2151997	0.536536384
484267	2151997	0.533964665
484367	2151997	0.531320281
484467	2151997	0.528627754
484567	2151997	0.525921644
484667	2151997	0.523247304
484767	2151997	0.520659782
484867	2151997	0.518220037
484967	2151997	0.515988484
485067	2151997	0.514017098
485167	2151997	0.512342342
485267	2151997	0.510981068
485367	2151997	0.509930355
485467	2151997	0.509170706
485567	2151997	0.508671064
485667	2151997	0.508394033
485767	2151997	0.508300258
485867	2151997	0.508351518
485967	2151997	0.508512586
486067	2151997	0.508752125
486167	2151997	0.509042913
486267	2151997	0.509361674
486367	2151997	0.509688707
486467	2151997	0.510007435
486567	2151997	0.510303954
486667	2151997	0.51056662
486767	2151997	0.510785695
486867	2151997	0.510953054
486967	2151997	0.511061959
487067	2151997	0.511106879
487167	2151997	0.51108337
487267	2151997	0.510987987
487367	2151997	0.510818227
487467	2151997	0.510572506
487567	2151997	0.510250141
487667	2151997	0.509851347
487767	2151997	0.509377235
487867	2151997	0.508829814
487967	2151997	0.508211972
488067	2151997	0.507527461
488167	2151997	0.506780857
488267	2151997	0.505977514
488367	2151997	0.505123497
488467	2151997	0.504225506
488567	2151997	0.503290787
488667	2151997	0.502327029
488767	2151997	0.501342266
488867	2151997	0.500344765
488967	2151997	0.499342921
489067	2151997	0.498345148
489167	2151997	0.497359788
489267	2151997	0.496395011
489367	2151997	0.495458738
489467	2151997	0.494558564
489567	2151997	0.4937017
489667	2151997	0.492894919
489767	2151997	0.49214452
489867	2151997	0.491456294
489967	2151997	0.490835508
490067	2151997	0.490286898
490167	2151997	0.489814664
490267	2151997	0.489422482
490367	2151997	0.489113515
490467	2151997	0.488890434
490567	2151997	0.488755443
490667	2151997	0.488710309
490767	2151997	0.488756387
490867	2151997	0.488894659
490967	2151997	0.489125761
491067	2151997	0.489450018
492467	2151997	0.503456094
492567	2151997	0.505088495
492667	2151997	0.506797724
492767	2151997	0.508582274
492867	2151997	0.510440638
492967	2151997	0.512371313
493067	2151997	0.514372804
493167	2151997	0.516443628
493267	2151997	0.518582316
493367	2151997	0.520787414
493467	2151997	0.523057488
493567	2151997	0.525391122
493667	2151997	0.527786923
493767	2151997	0.53024352
493867	2151997	0.532759562
493967	2151997	0.535333724
494067	2151997	0.537964705
494167	2151997	0.540651228
494267	2151997	0.543392039
494367	2151997	0.546185912
494467	2151997	0.549031643
494567	2151997	0.551928053
494667	2151997	0.554873988
494767	2151997	0.55786832
494867	2151997	0.560909942
494967	2151997	0.563997774
495067	2151997	0.567130757
495167	2151997	0.570307859
495267	2151997	0.573528068
495367	2151997	0.576790396
495467	2151997	0.580093877
495567	2151997	0.583437568
495667	2151997	0.586820548
495767	2151997	0.590241916
478067	2152097	0.688565549
478167	2152097	0.684643313
478267	2152097	0.68075621
478367	2152097	0.676905507
478467	2152097	0.673092526
478567	2152097	0.669318646
478667	2152097	0.6655853
478767	2152097	0.66189398
478867	2152097	0.658246238
478967	2152097	0.654643683
479067	2152097	0.651087981
479167	2152097	0.647580856
479267	2152097	0.644124086
479367	2152097	0.640719502
479467	2152097	0.637368979
479567	2152097	0.634074432
479667	2152097	0.63083781
479767	2152097	0.627661083
479867	2152097	0.624546228
479967	2152097	0.621495217
480067	2152097	0.618509993
480167	2152097	0.615592449
480267	2152097	0.612744401
480367	2152097	0.609967554
480467	2152097	0.607263469
480567	2152097	0.604633513
480667	2152097	0.602078822
480767	2152097	0.599600242
480867	2152097	0.597198275
480967	2152097	0.594873022
481067	2152097	0.592624119
481167	2152097	0.59045068
481267	2152097	0.58835124
481367	2152097	0.586323702
481467	2152097	0.584365296
481567	2152097	0.58247255
481667	2152097	0.58064128
481767	2152097	0.578866589
481867	2152097	0.577142896
481967	2152097	0.575463977
482067	2152097	0.573823026
482167	2152097	0.572212726
482267	2152097	0.570625328
482367	2152097	0.569052736
482467	2152097	0.567486581
482567	2152097	0.565918291
482667	2152097	0.564339148
482767	2152097	0.56274034
482867	2152097	0.561112998
482967	2152097	0.559448242
483067	2152097	0.55773722
483167	2152097	0.555971165
483267	2152097	0.554141469
483367	2152097	0.552239765
483467	2152097	0.550258042
483567	2152097	0.548188786
483667	2152097	0.546025141
483767	2152097	0.543761128
483867	2152097	0.54139193
483967	2152097	0.53891431
484067	2152097	0.536327231
484167	2152097	0.533632836
484267	2152097	0.530837935
484367	2152097	0.527956181
484467	2152097	0.525010954
484567	2152097	0.522038602
484667	2152097	0.519090999
484767	2152097	0.51623564
484867	2152097	0.513551309
484967	2152097	0.511118588
485067	2152097	0.509007134
485167	2152097	0.507264004
485267	2152097	0.50590737
485367	2152097	0.504927283
485467	2152097	0.50429188
485567	2152097	0.50395583
485667	2152097	0.5038682
485767	2152097	0.503978283
485867	2152097	0.504239163
485967	2152097	0.504609422
486067	2152097	0.505053616
486167	2152097	0.505542013
486267	2152097	0.506049992
486367	2152097	0.50655732
486467	2152097	0.507047441
486567	2152097	0.507506832
486667	2152097	0.507924464
486767	2152097	0.508291352
486867	2152097	0.508600206
486967	2152097	0.508845156
487067	2152097	0.50902155
487167	2152097	0.5091258
487267	2152097	0.509155287
487367	2152097	0.509108283
487467	2152097	0.508983916
487567	2152097	0.50878214
487667	2152097	0.508503723
487767	2152097	0.508150237
487867	2152097	0.507724052
487967	2152097	0.507228316
488067	2152097	0.506666935
488167	2152097	0.506044544
488267	2152097	0.505366457
488367	2152097	0.504638617
488467	2152097	0.503867523
488567	2152097	0.503060159
488667	2152097	0.502223908
488767	2152097	0.501366456
488867	2152097	0.500495708
488967	2152097	0.499619684
489067	2152097	0.498746433
489167	2152097	0.497883939
489267	2152097	0.497040039
489367	2152097	0.496222347
489467	2152097	0.495438181
489567	2152097	0.494694508
489667	2152097	0.49399789
489767	2152097	0.493354444
489867	2152097	0.492769815
489967	2152097	0.492249148
490067	2152097	0.491797082
490167	2152097	0.491417747
490267	2152097	0.491114765
490367	2152097	0.490891267
490467	2152097	0.490749908
490567	2152097	0.490692891
490667	2152097	0.490721991
490767	2152097	0.490838592
490867	2152097	0.49104371
490967	2152097	0.491338027
491067	2152097	0.491721926
492467	2152097	0.506235702
492567	2152097	0.507885047
492667	2152097	0.509609204
492767	2152097	0.511406765
492867	2152097	0.513276322
492967	2152097	0.515216463
493067	2152097	0.517225785
493167	2152097	0.519302892
493267	2152097	0.521446399
493367	2152097	0.523654933
493467	2152097	0.525927137
493567	2152097	0.528261671
