x	y	tasa_hundim
483767	2150797	-0.0095821
483867	2150797	-0.0121687
483967	2150797	-0.0096907
484067	2150797	-0.0077985
484167	2150797	-0.003891
484267	2150797	-0.0139688
484367	2150797	-0.0179811
484467	2150797	-0.0197422
484567	2150797	-0.0194947
484667	2150797	-0.0216728
484767	2150797	-0.0272668
484867	2150797	-0.035164
484967	2150797	-0.0325202
485067	2150797	-0.0391021
485167	2150797	-0.0348604
485267	2150797	-0.0411275
485367	2150797	-0.0423922
485467	2150797	-0.038305
485567	2150797	-0.0408194
485667	2150797	-0.0516202
485767	2150797	-0.0582614
485867	2150797	-0.0666053
485967	2150797	-0.0671076
486067	2150797	-0.062976
486167	2150797	-0.0712479
486267	2150797	-0.071709
486367	2150797	-0.0717338
486467	2150797	-0.0733635
486567	2150797	-0.0738442
486667	2150797	-0.0763309
486767	2150797	-0.093037
486867	2150797	-0.0867635
486967	2150797	-0.0907171
487067	2150797	-0.0936466
487167	2150797	-0.0905403
487267	2150797	-0.0959789
487367	2150797	-0.0926055
487467	2150797	-0.0964127
487567	2150797	-0.1013442
487667	2150797	-0.1061938
487767	2150797	-0.1026638
487867	2150797	-0.1120572
487967	2150797	-0.1104571
488067	2150797	-0.1084227
488167	2150797	-0.1143682
488267	2150797	-0.1175154
488367	2150797	-0.1223539
488467	2150797	-0.1255098
488567	2150797	-0.1259385
488667	2150797	-0.1316306
488767	2150797	-0.1355453
488867	2150797	-0.135918
488967	2150797	-0.1368947
489067	2150797	-0.1368594
489167	2150797	-0.1393773
489267	2150797	-0.1487972
489367	2150797	-0.1466199
489467	2150797	-0.1491627
489567	2150797	-0.1489282
489667	2150797	-0.1547319
489767	2150797	-0.1635738
489867	2150797	-0.1667687
489967	2150797	-0.167137
490067	2150797	-0.1703384
490167	2150797	-0.1837689
490267	2150797	-0.1862864
490367	2150797	-0.1869821
490467	2150797	-0.186497
490567	2150797	-0.1897255
490667	2150797	-0.1917451
490767	2150797	-0.1960939
490867	2150797	-0.204433
490967	2150797	-0.2088964
491067	2150797	-0.2031263
491167	2150797	-0.2153403
491267	2150797	-0.2123585
491367	2150797	-0.2153215
491467	2150797	-0.2213099
491567	2150797	-0.2277733
491667	2150797	-0.2259715
491767	2150797	-0.2357733
491867	2150797	-0.2369134
491967	2150797	-0.2357103
492067	2150797	-0.2470244
492167	2150797	-0.2336314
492267	2150797	-0.246214
492367	2150797	-0.2418795
492467	2150797	-0.2463599
492567	2150797	-0.2485034
492667	2150797	-0.2430696
492767	2150797	-0.2527655
492867	2150797	-0.256768
492967	2150797	-0.2546602
493067	2150797	-0.2561386
493167	2150797	-0.2634815
493267	2150797	-0.2633338
493367	2150797	-0.2644396
493467	2150797	-0.2653733
493567	2150797	-0.2655842
493667	2150797	-0.2695738
493767	2150797	-0.2676993
493867	2150797	-0.2650391
493967	2150797	-0.2643239
494067	2150797	-0.2635549
494167	2150797	-0.2737989
494267	2150797	-0.2788848
494367	2150797	-0.2809079
494467	2150797	-0.2837324
494567	2150797	-0.2821595
494667	2150797	-0.2864771
494767	2150797	-0.2917064
494867	2150797	-0.2891552
494967	2150797	-0.2884086
495067	2150797	-0.2870539
495167	2150797	-0.3127537
495267	2150797	-0.3081866
495367	2150797	-0.3030298
495467	2150797	-0.2997383
495567	2150797	-0.3005946
495667	2150797	-0.3016587
495767	2150797	-0.3023405
495867	2150797	-0.3078079
495967	2150797	-0.3173236
496067	2150797	-0.319427
496167	2150797	-0.3140012
477967	2150897	-0.0001006
478067	2150897	0.0030785
478167	2150897	0.0020022
478267	2150897	0.0014299
478367	2150897	0.0029371
478467	2150897	0.0021239
478567	2150897	0.0024083
478667	2150897	0.003042
478767	2150897	0.0026894
478867	2150897	0.0022789
478967	2150897	0.0030428
479067	2150897	0.0027121
479167	2150897	0.003042
479267	2150897	0.0013261
479367	2150897	0.0021308
479467	2150897	0.0022112
479567	2150897	0.0021682
479667	2150897	0.0010556
479767	2150897	0.0019457
479867	2150897	0.002862
479967	2150897	0.0026908
480067	2150897	0.0025308
480167	2150897	0.0009306
480267	2150897	0.0013745
480367	2150897	0.001975
480467	2150897	0.001358
480567	2150897	0.0012207
480667	2150897	0.0016207
480767	2150897	0.0012347
480867	2150897	-0.0023618
480967	2150897	-0.0003291
481067	2150897	0.0000741
481167	2150897	0.0001648
481267	2150897	0.0002265
481367	2150897	0.0030974
481467	2150897	0.0013214
481567	2150897	0.0001828
481667	2150897	-0.0010305
481767	2150897	-0.0002742
481867	2150897	0.0009217
481967	2150897	0.0003709
482067	2150897	0.0001107
482167	2150897	-0.0015641
482267	2150897	-0.001998
482367	2150897	-0.0034594
482467	2150897	-0.0039273
482567	2150897	-0.0053206
482667	2150897	-0.0050556
482767	2150897	-0.0036643
482867	2150897	-0.0043408
482967	2150897	-0.0039358
483067	2150897	-0.0049686
483167	2150897	-0.0043166
483267	2150897	-0.0068339
483367	2150897	-0.0086438
483467	2150897	-0.0073207
483567	2150897	-0.0081717
483667	2150897	-0.0109853
483767	2150897	-0.0091336
483867	2150897	-0.0091102
483967	2150897	-0.0128062
484067	2150897	-0.0116608
484167	2150897	-0.0103341
484267	2150897	-0.0143512
484367	2150897	-0.0164396
484467	2150897	-0.0182548
484567	2150897	-0.0166592
484667	2150897	-0.0219067
484767	2150897	-0.0276901
484867	2150897	-0.0274309
484967	2150897	-0.0281701
485067	2150897	-0.0310257
485167	2150897	-0.0341636
485267	2150897	-0.0381849
485367	2150897	-0.0359454
485467	2150897	-0.0404243
485567	2150897	-0.0340031
485667	2150897	-0.0409162
485767	2150897	-0.0600693
485867	2150897	-0.0596474
485967	2150897	-0.0674888
486067	2150897	-0.0661685
486167	2150897	-0.0694336
486267	2150897	-0.0671206
486367	2150897	-0.0684355
486467	2150897	-0.0797684
486567	2150897	-0.0763942
486667	2150897	-0.0745125
486767	2150897	-0.0836604
486867	2150897	-0.0876192
486967	2150897	-0.089775
487067	2150897	-0.0875344
487167	2150897	-0.0918192
487267	2150897	-0.0924803
487367	2150897	-0.0910936
487467	2150897	-0.0980184
487567	2150897	-0.1007049
487667	2150897	-0.1001038
487767	2150897	-0.1089371
487867	2150897	-0.1107616
487967	2150897	-0.1141214
488067	2150897	-0.115949
488167	2150897	-0.1210643
488267	2150897	-0.1223302
488367	2150897	-0.1223871
488467	2150897	-0.1214294
488567	2150897	-0.1229172
488667	2150897	-0.1297433
488767	2150897	-0.131685
488867	2150897	-0.13547
488967	2150897	-0.1417461
489067	2150897	-0.137799
489167	2150897	-0.1413455
489267	2150897	-0.1485717
489367	2150897	-0.1481303
489467	2150897	-0.1496283
489567	2150897	-0.1479425
489667	2150897	-0.1530041
489767	2150897	-0.1551951
489867	2150897	-0.1647605
489967	2150897	-0.1694398
490067	2150897	-0.175137
490167	2150897	-0.1815112
490267	2150897	-0.1833219
490367	2150897	-0.1848047
490467	2150897	-0.1823635
490567	2150897	-0.1831547
490667	2150897	-0.191635
490767	2150897	-0.1862334
490867	2150897	-0.1863618
490967	2150897	-0.2002913
491067	2150897	-0.2050535
491167	2150897	-0.2082503
491267	2150897	-0.2211016
491367	2150897	-0.2301019
491467	2150897	-0.22804
491567	2150897	-0.2421316
491667	2150897	-0.2218484
491767	2150897	-0.2294037
491867	2150897	-0.2375614
491967	2150897	-0.234872
492067	2150897	-0.2331199
492167	2150897	-0.2365037
492267	2150897	-0.2421201
492367	2150897	-0.2445122
492467	2150897	-0.2512241
492567	2150897	-0.255348
492667	2150897	-0.2499335
492767	2150897	-0.2556741
492867	2150897	-0.2542241
492967	2150897	-0.257795
493067	2150897	-0.2606673
493167	2150897	-0.2652535
493267	2150897	-0.2651664
493367	2150897	-0.2666161
493467	2150897	-0.2637971
493567	2150897	-0.2651869
493667	2150897	-0.2666391
493767	2150897	-0.2685158
493867	2150897	-0.2679696
493967	2150897	-0.2615629
494067	2150897	-0.260613
494167	2150897	-0.2683464
494267	2150897	-0.2735074
494367	2150897	-0.2753847
494467	2150897	-0.2812351
494567	2150897	-0.283285
494667	2150897	-0.2861553
494767	2150897	-0.2868956
494867	2150897	-0.2881934
494967	2150897	-0.2901817
495067	2150897	-0.2896531
495167	2150897	-0.2918011
495267	2150897	-0.2969974
495367	2150897	-0.2976056
495467	2150897	-0.3013246
495567	2150897	-0.309125
495667	2150897	-0.2965154
495767	2150897	-0.309976
495867	2150897	-0.3093725
495967	2150897	-0.3094672
496067	2150897	-0.3135538
477967	2150997	0.0025996
478067	2150997	0.0026755
478167	2150997	0.0034058
478267	2150997	0.0025407
478367	2150997	0.0026519
478467	2150997	0.0033469
478567	2150997	0.0028659
478667	2150997	0.002711
478767	2150997	0.0026814
478867	2150997	0.0024125
478967	2150997	0.0020397
479067	2150997	0.0022135
479167	2150997	0.0027742
479267	2150997	0.0011864
479367	2150997	0.0020117
479467	2150997	0.0017865
479567	2150997	0.0025726
479667	2150997	0.001331
479767	2150997	0.0015097
479867	2150997	0.0029612
479967	2150997	0.0012498
480067	2150997	0.002928
480167	2150997	0.0022862
480267	2150997	0.0002366
480367	2150997	0.0012441
480467	2150997	0.0004116
480567	2150997	-0.0000327
480667	2150997	0.0013294
480767	2150997	-0.0018686
480867	2150997	-0.0014348
480967	2150997	-0.0006942
481067	2150997	0.0013055
481167	2150997	0.0002851
481267	2150997	0.0017698
481367	2150997	0.001308
481467	2150997	-0.000552
481567	2150997	-0.0004117
481667	2150997	0.000163
481767	2150997	0.0006255
481867	2150997	-0.0014223
481967	2150997	-0.0030311
482067	2150997	-0.0022522
482167	2150997	-0.0032613
482267	2150997	-0.0038485
482367	2150997	-0.0037733
482467	2150997	-0.004534
482567	2150997	-0.0040915
482667	2150997	-0.003993
482767	2150997	-0.0047131
482867	2150997	-0.0048175
482967	2150997	-0.0046108
483067	2150997	-0.0035717
483167	2150997	-0.0048957
483267	2150997	-0.0054325
483367	2150997	-0.0070991
483467	2150997	-0.0061806
483567	2150997	-0.0090131
483667	2150997	-0.0096969
483767	2150997	-0.011967
483867	2150997	-0.0091996
483967	2150997	-0.0081865
484067	2150997	-0.0098489
484167	2150997	-0.0115402
484267	2150997	-0.0142666
484367	2150997	-0.0124702
484467	2150997	-0.0165276
484567	2150997	-0.0150854
484667	2150997	-0.0168499
484767	2150997	-0.0237775
484867	2150997	-0.0266816
484967	2150997	-0.0290319
485067	2150997	-0.0340031
485167	2150997	-0.0308295
485267	2150997	-0.0349659
485367	2150997	-0.0345637
485467	2150997	-0.0318262
485567	2150997	-0.0364778
485667	2150997	-0.0454735
485767	2150997	-0.0525291
485867	2150997	-0.0514685
485967	2150997	-0.05904
486067	2150997	-0.0584575
486167	2150997	-0.0644662
486267	2150997	-0.0760936
486367	2150997	-0.0652381
486467	2150997	-0.0698677
486567	2150997	-0.0748454
486667	2150997	-0.0756304
486767	2150997	-0.0794074
486867	2150997	-0.0837682
486967	2150997	-0.0867593
487067	2150997	-0.0842067
487167	2150997	-0.0891671
487267	2150997	-0.0933886
487367	2150997	-0.090214
487467	2150997	-0.0968525
487567	2150997	-0.0975441
487667	2150997	-0.1007108
487767	2150997	-0.1126492
487867	2150997	-0.1099569
487967	2150997	-0.1151263
488067	2150997	-0.1196273
488167	2150997	-0.1196005
488267	2150997	-0.1212321
488367	2150997	-0.1208021
488467	2150997	-0.1238387
488567	2150997	-0.1248893
488667	2150997	-0.1278005
488767	2150997	-0.1332852
488867	2150997	-0.1350598
488967	2150997	-0.1339018
489067	2150997	-0.1370127
489167	2150997	-0.1384258
489267	2150997	-0.1425486
489367	2150997	-0.1463025
489467	2150997	-0.1475284
489567	2150997	-0.1483265
489667	2150997	-0.1575551
489767	2150997	-0.1599223
489867	2150997	-0.1625561
489967	2150997	-0.1692754
490067	2150997	-0.1748063
490167	2150997	-0.1831995
490267	2150997	-0.1852543
490367	2150997	-0.1801224
490467	2150997	-0.1846453
490567	2150997	-0.1859048
490667	2150997	-0.1836987
490767	2150997	-0.1927709
490867	2150997	-0.1913539
490967	2150997	-0.1927345
491067	2150997	-0.2017227
491167	2150997	-0.2111589
491267	2150997	-0.2102731
491367	2150997	-0.2111503
491467	2150997	-0.2166465
491567	2150997	-0.2214285
491667	2150997	-0.2265431
491767	2150997	-0.2229976
491867	2150997	-0.2266519
492367	2150997	-0.2431212
492467	2150997	-0.2429961
492567	2150997	-0.2596865
492667	2150997	-0.2502183
492767	2150997	-0.2540369
492867	2150997	-0.2590177
492967	2150997	-0.2576896
493067	2150997	-0.2624458
493167	2150997	-0.2635313
493267	2150997	-0.2645588
493367	2150997	-0.2651047
493467	2150997	-0.2647354
493567	2150997	-0.2621142
493667	2150997	-0.266038
493767	2150997	-0.2689389
493867	2150997	-0.2667296
493967	2150997	-0.2637165
494067	2150997	-0.2616933
494167	2150997	-0.2678254
494267	2150997	-0.2710139
494367	2150997	-0.2761
494467	2150997	-0.2798997
494567	2150997	-0.2828286
494667	2150997	-0.2878894
494767	2150997	-0.2881519
494867	2150997	-0.2878177
494967	2150997	-0.288488
495067	2150997	-0.2902742
495167	2150997	-0.2909173
495267	2150997	-0.2964409
495367	2150997	-0.2970381
495467	2150997	-0.3020467
495567	2150997	-0.3033786
495667	2150997	-0.3046652
495767	2150997	-0.2991597
495867	2150997	-0.3130999
495967	2150997	-0.3063075
496067	2150997	-0.3069128
477967	2151097	0.001833
478067	2151097	0.0023427
478167	2151097	0.0026835
478267	2151097	0.0018012
478367	2151097	0.0022364
478467	2151097	0.0028117
478567	2151097	0.003549
478667	2151097	0.0033024
478767	2151097	0.0032041
478867	2151097	0.00255
478967	2151097	0.0024295
479067	2151097	0.0026842
479167	2151097	0.0025233
479267	2151097	0.0020651
479367	2151097	0.0025073
479467	2151097	0.0018806
479567	2151097	0.0016869
479667	2151097	0.0013081
479767	2151097	0.0017106
479867	2151097	0.0027133
479967	2151097	0.0023281
480067	2151097	0.002281
480167	2151097	0.0020514
480267	2151097	0.0018115
480367	2151097	0.0013115
480467	2151097	0.0016725
480567	2151097	0.0012136
480667	2151097	0.0004617
480767	2151097	-0.0013621
480867	2151097	-0.0011388
480967	2151097	-0.0017414
481067	2151097	-0.0003788
481167	2151097	0.001587
481267	2151097	-0.0019467
481367	2151097	0.0004214
481467	2151097	-0.0018753
481567	2151097	-0.001471
481667	2151097	-0.0013533
481767	2151097	-0.0008333
481867	2151097	-0.0008305
481967	2151097	-0.0026255
482067	2151097	-0.0012444
482167	2151097	-0.0040318
482267	2151097	-0.0030835
482367	2151097	-0.0057528
482467	2151097	-0.0045129
482567	2151097	-0.0069316
482667	2151097	-0.0046896
482767	2151097	-0.0039643
482867	2151097	-0.0042012
482967	2151097	-0.0039598
483067	2151097	-0.0042117
483167	2151097	-0.0087288
483267	2151097	-0.0055144
483367	2151097	-0.0048603
483467	2151097	-0.0020364
483567	2151097	-0.0077504
483667	2151097	-0.0097428
483767	2151097	-0.0123617
483867	2151097	-0.010998
483967	2151097	-0.0110019
484067	2151097	-0.0123637
484167	2151097	-0.0125129
484267	2151097	-0.0129392
484367	2151097	-0.0125529
484467	2151097	-0.016378
484567	2151097	-0.0168522
484667	2151097	-0.0173396
484767	2151097	-0.0194439
484867	2151097	-0.0245735
484967	2151097	-0.0259055
485067	2151097	-0.0285391
485167	2151097	-0.0265754
485267	2151097	-0.0336866
485367	2151097	-0.0336946
485467	2151097	-0.0320253
485567	2151097	-0.0354593
485667	2151097	-0.0364778
485767	2151097	-0.0501656
485867	2151097	-0.0593363
485967	2151097	-0.0589457
486067	2151097	-0.0597315
486167	2151097	-0.0622129
486267	2151097	-0.0663961
486367	2151097	-0.0657163
486467	2151097	-0.0674101
486567	2151097	-0.0670922
486667	2151097	-0.0748728
486767	2151097	-0.0798615
486867	2151097	-0.0994036
486967	2151097	-0.0841851
487067	2151097	-0.0876014
487167	2151097	-0.0887444
487267	2151097	-0.0929918
487367	2151097	-0.0889411
487467	2151097	-0.09538
487567	2151097	-0.0977884
487667	2151097	-0.103046
487767	2151097	-0.1111358
487867	2151097	-0.1108975
487967	2151097	-0.1143104
488067	2151097	-0.1148054
488167	2151097	-0.1193361
488267	2151097	-0.1228632
488367	2151097	-0.1257922
488467	2151097	-0.1263312
488567	2151097	-0.1253041
488667	2151097	-0.1269001
488767	2151097	-0.1301344
488867	2151097	-0.1342227
488967	2151097	-0.1325812
489067	2151097	-0.1350969
489167	2151097	-0.1396366
489267	2151097	-0.1407667
489367	2151097	-0.1439489
489467	2151097	-0.1481633
489567	2151097	-0.1457263
489667	2151097	-0.1544549
489767	2151097	-0.1574975
489867	2151097	-0.1639867
489967	2151097	-0.1700028
490067	2151097	-0.1706778
490167	2151097	-0.1841847
490267	2151097	-0.1773675
490367	2151097	-0.1781309
490467	2151097	-0.1851699
490567	2151097	-0.187632
490667	2151097	-0.1932205
490767	2151097	-0.195375
490867	2151097	-0.2046477
490967	2151097	-0.216231
491067	2151097	-0.2071765
491167	2151097	-0.2167472
491267	2151097	-0.2289948
491367	2151097	-0.2187855
491467	2151097	-0.2103265
491567	2151097	-0.2190733
491667	2151097	-0.2123626
492367	2151097	-0.2503507
492467	2151097	-0.2473945
492567	2151097	-0.254521
492667	2151097	-0.2525829
492767	2151097	-0.2531029
492867	2151097	-0.2552991
492967	2151097	-0.2594154
493067	2151097	-0.2587311
493167	2151097	-0.2647706
493267	2151097	-0.2636571
493367	2151097	-0.2673374
493467	2151097	-0.2669771
493567	2151097	-0.268471
493667	2151097	-0.2679757
493767	2151097	-0.2650521
493867	2151097	-0.2664045
493967	2151097	-0.2664666
494067	2151097	-0.2642908
494167	2151097	-0.2652852
494267	2151097	-0.2702799
494367	2151097	-0.2741751
494467	2151097	-0.2804229
494567	2151097	-0.2814609
494667	2151097	-0.2884175
494767	2151097	-0.2903807
494867	2151097	-0.2909568
494967	2151097	-0.2879122
495067	2151097	-0.2921167
495167	2151097	-0.2922488
495267	2151097	-0.2968797
495367	2151097	-0.3000538
495467	2151097	-0.3059837
495567	2151097	-0.2993591
495667	2151097	-0.3021202
495767	2151097	-0.2946661
495867	2151097	-0.3145394
495967	2151097	-0.3122049
496067	2151097	-0.3047574
477967	2151197	0.0033855
478067	2151197	0.0022528
478167	2151197	0.0030174
478267	2151197	0.0026442
478367	2151197	0.002955
478467	2151197	0.0033449
478567	2151197	0.0034331
478667	2151197	0.0026905
478767	2151197	0.0029984
478867	2151197	0.0027912
478967	2151197	0.0010948
479067	2151197	0.0027762
479167	2151197	0.00253
479267	2151197	0.0025702
479367	2151197	0.0025923
479467	2151197	0.0014359
479567	2151197	0.0019563
479667	2151197	0.0011186
479767	2151197	0.001462
479867	2151197	0.0021939
479967	2151197	0.0025378
480067	2151197	0.0029872
480167	2151197	0.0019606
480267	2151197	0.0009179
480367	2151197	0.0007499
480467	2151197	0.0009783
480567	2151197	0.0003652
480667	2151197	0.000919
480767	2151197	-0.0014051
480867	2151197	-0.0022911
480967	2151197	0.0007752
481067	2151197	0.000863
481167	2151197	0.0011165
481267	2151197	-0.0007065
481367	2151197	0.0004607
481467	2151197	0.0004412
481567	2151197	-0.0005694
481667	2151197	-0.0000376
481767	2151197	-0.002116
481867	2151197	-0.0005116
481967	2151197	-0.0030436
482067	2151197	-0.0007527
482167	2151197	-0.0014343
482267	2151197	-0.0035581
482367	2151197	-0.0050541
482467	2151197	-0.0028263
482567	2151197	-0.0055287
482667	2151197	-0.0031087
482767	2151197	-0.003114
482867	2151197	-0.0035487
482967	2151197	-0.0048595
483067	2151197	-0.0050065
483167	2151197	-0.0065748
483267	2151197	-0.0053712
483367	2151197	-0.0048102
483467	2151197	-0.0049066
483567	2151197	-0.0083664
483667	2151197	-0.0096233
483767	2151197	-0.0093899
483867	2151197	-0.0104673
483967	2151197	-0.0112477
484067	2151197	-0.011717
484167	2151197	-0.0117071
484267	2151197	-0.013282
484367	2151197	-0.0134638
484467	2151197	-0.0123937
484567	2151197	-0.0143265
484667	2151197	-0.0148129
484767	2151197	-0.0179101
484867	2151197	-0.0207477
484967	2151197	-0.0241298
485067	2151197	-0.0258842
485167	2151197	-0.0297477
485267	2151197	-0.0354069
485367	2151197	-0.0319832
485467	2151197	-0.0337206
485567	2151197	-0.0365673
485667	2151197	-0.0444201
485767	2151197	-0.051134
485867	2151197	-0.0589358
485967	2151197	-0.0580076
486067	2151197	-0.0612546
486167	2151197	-0.061348
486267	2151197	-0.0635312
486367	2151197	-0.0634505
486467	2151197	-0.0639422
486567	2151197	-0.0666718
486667	2151197	-0.0752802
486767	2151197	-0.0808776
486867	2151197	-0.0783745
486967	2151197	-0.0758804
487067	2151197	-0.084291
487167	2151197	-0.0846532
487267	2151197	-0.0905754
487367	2151197	-0.0916215
487467	2151197	-0.09534
487567	2151197	-0.0996665
487667	2151197	-0.0983564
487767	2151197	-0.1041681
487867	2151197	-0.1132496
487967	2151197	-0.1120327
488067	2151197	-0.1131945
488167	2151197	-0.1185429
488267	2151197	-0.1204007
488367	2151197	-0.1232097
488467	2151197	-0.1259281
488567	2151197	-0.1250294
488667	2151197	-0.1269824
488767	2151197	-0.1317006
488867	2151197	-0.1321733
488967	2151197	-0.13072
489067	2151197	-0.1353619
489167	2151197	-0.1371765
489267	2151197	-0.1394205
489367	2151197	-0.1430336
489467	2151197	-0.1502286
489567	2151197	-0.1459181
489667	2151197	-0.1546839
489767	2151197	-0.1571834
489867	2151197	-0.1638032
489967	2151197	-0.168802
490067	2151197	-0.1687346
490167	2151197	-0.1782276
490267	2151197	-0.1774566
490367	2151197	-0.1800204
490467	2151197	-0.1835314
490567	2151197	-0.1911885
490667	2151197	-0.1937933
490767	2151197	-0.1954393
490867	2151197	-0.1970545
490967	2151197	-0.1985066
491067	2151197	-0.2016711
491167	2151197	-0.2092282
491267	2151197	-0.2110283
491367	2151197	-0.2134279
491467	2151197	-0.208717
491567	2151197	-0.2178265
492367	2151197	-0.2515887
492467	2151197	-0.2480657
492567	2151197	-0.2540338
492667	2151197	-0.255576
492767	2151197	-0.2508096
492867	2151197	-0.2570342
492967	2151197	-0.2583758
493067	2151197	-0.2641943
493167	2151197	-0.2667874
493267	2151197	-0.2670229
493367	2151197	-0.2644366
493467	2151197	-0.2656222
493567	2151197	-0.2674581
493667	2151197	-0.2669275
493767	2151197	-0.2664832
493867	2151197	-0.2667958
493967	2151197	-0.2653614
494067	2151197	-0.2626147
494167	2151197	-0.2689
494267	2151197	-0.2712773
494367	2151197	-0.2791536
494467	2151197	-0.280489
494567	2151197	-0.2841709
494667	2151197	-0.288978
494767	2151197	-0.2900597
494867	2151197	-0.2923423
494967	2151197	-0.2924561
495067	2151197	-0.2926813
495167	2151197	-0.292584
495267	2151197	-0.2965603
495367	2151197	-0.2989955
495467	2151197	-0.3052476
495567	2151197	-0.306574
495667	2151197	-0.3035949
495767	2151197	-0.2998069
495867	2151197	-0.2994779
495967	2151197	-0.3061388
478067	2151297	0.0033728
478167	2151297	0.0026857
478267	2151297	0.0030739
478367	2151297	0.0017644
478467	2151297	0.0031159
478567	2151297	0.0026481
478667	2151297	0.0028441
478767	2151297	0.0025666
478867	2151297	0.0027109
478967	2151297	0.0022645
479067	2151297	0.002734
479167	2151297	0.0033754
479267	2151297	0.0020384
479367	2151297	0.0015662
479467	2151297	0.0019359
479567	2151297	0.0017898
479667	2151297	0.002796
479767	2151297	0.0021768
479867	2151297	-0.0002702
479967	2151297	0.0038335
480067	2151297	0.002404
480167	2151297	0.0014883
480267	2151297	0.0014092
480367	2151297	0.0010159
480467	2151297	0.0010249
480567	2151297	0.0015705
480667	2151297	0.0009355
480767	2151297	0.0004318
480867	2151297	0.000046
480967	2151297	-0.0005226
481067	2151297	0.0004509
481167	2151297	-0.0013923
481267	2151297	-0.0002574
481367	2151297	-0.0000058
481467	2151297	-0.0016034
481567	2151297	-0.0007768
481667	2151297	0.0007548
481767	2151297	-0.0000446
481867	2151297	-0.0017839
481967	2151297	-0.0009473
482067	2151297	-0.0017721
482167	2151297	-0.0015857
482267	2151297	-0.0008787
482367	2151297	-0.0017313
482467	2151297	-0.0026991
482567	2151297	-0.003972
482667	2151297	-0.0035082
482767	2151297	-0.003826
482867	2151297	-0.0033233
482967	2151297	-0.0022927
483067	2151297	-0.0028081
483167	2151297	-0.004455
483267	2151297	-0.0070975
483367	2151297	-0.0078206
483467	2151297	-0.005899
483567	2151297	-0.0048709
483667	2151297	-0.0041609
483767	2151297	-0.0093496
483867	2151297	-0.0104035
483967	2151297	-0.0103706
484067	2151297	-0.0109683
484167	2151297	-0.0109851
484267	2151297	-0.0115482
484367	2151297	-0.0112193
484467	2151297	-0.014533
484567	2151297	-0.0135636
484667	2151297	-0.0147431
484767	2151297	-0.0163671
484867	2151297	-0.0190009
484967	2151297	-0.0235467
485067	2151297	-0.0194921
485167	2151297	-0.0340325
485267	2151297	-0.0331584
485367	2151297	-0.0341754
485467	2151297	-0.0360252
485567	2151297	-0.0353915
485667	2151297	-0.0366284
485767	2151297	-0.0418583
485867	2151297	-0.0516568
485967	2151297	-0.056725
486067	2151297	-0.0547942
486167	2151297	-0.0563267
486267	2151297	-0.0597811
486367	2151297	-0.0595596
486467	2151297	-0.0632828
486567	2151297	-0.066822
486667	2151297	-0.0705121
486767	2151297	-0.075914
486867	2151297	-0.0841221
486967	2151297	-0.080723
487067	2151297	-0.0827903
487167	2151297	-0.0772442
487267	2151297	-0.0877472
487367	2151297	-0.09017
487467	2151297	-0.0938321
487567	2151297	-0.0965775
487667	2151297	-0.1029593
487767	2151297	-0.1059091
487867	2151297	-0.1060757
487967	2151297	-0.1107864
488067	2151297	-0.1159262
488167	2151297	-0.1213296
488267	2151297	-0.1207005
488367	2151297	-0.124497
488467	2151297	-0.1254329
488567	2151297	-0.124838
488667	2151297	-0.1286766
488767	2151297	-0.1297382
488867	2151297	-0.1321411
488967	2151297	-0.1304067
489067	2151297	-0.1326616
489167	2151297	-0.1397906
489267	2151297	-0.1366261
489367	2151297	-0.1395502
489467	2151297	-0.1454634
489567	2151297	-0.1492366
489667	2151297	-0.1518016
489767	2151297	-0.1567759
489867	2151297	-0.1600355
489967	2151297	-0.1688676
490067	2151297	-0.1733642
490167	2151297	-0.175497
490267	2151297	-0.1809169
490367	2151297	-0.1826207
490467	2151297	-0.1830059
490567	2151297	-0.1867746
490667	2151297	-0.1936578
490767	2151297	-0.194248
490867	2151297	-0.1954466
490967	2151297	-0.198799
491067	2151297	-0.200116
491167	2151297	-0.2056867
491267	2151297	-0.2011116
491367	2151297	-0.2043509
491467	2151297	-0.208983
491567	2151297	-0.2051037
492367	2151297	-0.2501817
492467	2151297	-0.2523366
492567	2151297	-0.2508
492667	2151297	-0.2586858
492767	2151297	-0.2524282
492867	2151297	-0.2606384
492967	2151297	-0.2608871
493067	2151297	-0.2636609
493167	2151297	-0.264183
493267	2151297	-0.2658424
493367	2151297	-0.2671042
493467	2151297	-0.2667026
493567	2151297	-0.2663799
493667	2151297	-0.264495
493767	2151297	-0.2657448
493867	2151297	-0.2671337
493967	2151297	-0.2644142
494067	2151297	-0.26732
494167	2151297	-0.2738151
494267	2151297	-0.2784623
494367	2151297	-0.2839338
494467	2151297	-0.2823169
494567	2151297	-0.28619
494667	2151297	-0.2912721
494767	2151297	-0.2928315
494867	2151297	-0.294298
494967	2151297	-0.299087
495067	2151297	-0.2959248
495167	2151297	-0.2964858
495267	2151297	-0.2976249
495367	2151297	-0.2998258
495467	2151297	-0.2981357
495567	2151297	-0.3020543
495667	2151297	-0.305981
495767	2151297	-0.307698
495867	2151297	-0.3032964
495967	2151297	-0.3061339
478067	2151397	0.0035933
478167	2151397	0.0026496
478267	2151397	0.0026926
478367	2151397	0.0018317
478467	2151397	0.002618
478567	2151397	0.0028767
478667	2151397	0.0027658
478767	2151397	0.0029768
478867	2151397	0.0021472
478967	2151397	0.0032789
479067	2151397	0.0032925
