x	y	car_pre_tot
486367	2151497	1.846257039
486467	2151497	1.834563891
486567	2151497	1.822760806
486667	2151497	1.810876377
486767	2151497	1.798937068
486867	2151497	1.786967323
486967	2151497	1.774989732
487067	2151497	1.763025242
487167	2151497	1.751093399
487267	2151497	1.739212597
487367	2151497	1.727400344
487467	2151497	1.715673518
487567	2151497	1.704048616
487667	2151497	1.692541988
487767	2151497	1.681170037
487867	2151497	1.669949387
487967	2151497	1.658897016
488067	2151497	1.648030332
488167	2151497	1.637367213
488267	2151497	1.626925988
488367	2151497	1.61672538
488467	2151497	1.606784407
488567	2151497	1.597122249
488667	2151497	1.587758093
488767	2151497	1.578710959
488867	2151497	1.569999518
488967	2151497	1.561641912
489067	2151497	1.553655578
489167	2151497	1.546057078
489267	2151497	1.538861948
489367	2151497	1.532084566
489467	2151497	1.525738024
489567	2151497	1.519834041
489667	2151497	1.514382878
489767	2151497	1.509393284
489867	2151497	1.504872462
489967	2151497	1.50082605
490067	2151497	1.49725813
490167	2151497	1.494171254
490267	2151497	1.491566483
490367	2151497	1.489443449
490467	2151497	1.487800431
490567	2151497	1.486634437
490667	2151497	1.485941308
490767	2151497	1.485715815
490867	2151497	1.485951772
490967	2151497	1.486642147
491067	2151497	1.487779175
491167	2151497	1.489354465
491267	2151497	1.491359109
491367	2151497	1.493783783
492367	2151497	1.53894856
492467	2151497	1.545337992
492567	2151497	1.552029712
492667	2151497	1.559014805
492767	2151497	1.566284598
492867	2151497	1.573830664
492967	2151497	1.581644826
493067	2151497	1.589719161
493167	2151497	1.598045991
493267	2151497	1.606617889
493367	2151497	1.615427669
493467	2151497	1.62446838
493567	2151497	1.633733305
493667	2151497	1.643215951
493767	2151497	1.652910044
493867	2151497	1.66280952
493967	2151497	1.672908521
494067	2151497	1.683201382
494167	2151497	1.693682631
494267	2151497	1.704346977
494367	2151497	1.715189306
494467	2151497	1.726204672
494567	2151497	1.737388291
494667	2151497	1.748735536
494767	2151497	1.760241929
494867	2151497	1.771903139
494967	2151497	1.78371497
495067	2151497	1.795673362
495167	2151497	1.807774382
495267	2151497	1.820014222
495367	2151497	1.83238919
495467	2151497	1.844895712
495567	2151497	1.857530322
495667	2151497	1.87028966
495767	2151497	1.883170469
495867	2151497	1.89616959
495967	2151497	1.909283961
478067	2151597	2.3755101
478167	2151597	2.362013892
478267	2151597	2.348661096
478367	2151597	2.335457993
478467	2151597	2.322411228
478567	2151597	2.309527826
478667	2151597	2.296815221
478767	2151597	2.284281279
478867	2151597	2.271934316
478967	2151597	2.259783128
479067	2151597	2.247837011
479167	2151597	2.236105783
479267	2151597	2.224599808
479367	2151597	2.213330006
479467	2151597	2.202307873
479567	2151597	2.191545482
479667	2151597	2.181055489
479767	2151597	2.170851115
479867	2151597	2.160946126
479967	2151597	2.151354792
480067	2151597	2.142091819
480167	2151597	2.133172267
480267	2151597	2.12461142
480367	2151597	2.116424633
480467	2151597	2.108627121
480567	2151597	2.101233697
480667	2151597	2.094258453
480767	2151597	2.087714369
480867	2151597	2.081612848
480967	2151597	2.075963187
481067	2151597	2.070771971
481167	2151597	2.066042418
481267	2151597	2.061773702
481367	2151597	2.057960283
481467	2151597	2.054591315
481567	2151597	2.051650202
481667	2151597	2.049114386
481767	2151597	2.046955473
481867	2151597	2.045139758
481967	2151597	2.043629205
482067	2151597	2.042382846
482167	2151597	2.04135851
482267	2151597	2.040514655
482367	2151597	2.039812071
482467	2151597	2.039215135
482567	2151597	2.038692405
482667	2151597	2.038216434
482767	2151597	2.037762854
482867	2151597	2.037308925
482967	2151597	2.036831878
483067	2151597	2.036307361
483167	2151597	2.035708314
483267	2151597	2.03500446
483367	2151597	2.034162501
483467	2151597	2.033146995
483567	2151597	2.031921785
483667	2151597	2.030451772
483767	2151597	2.028704787
483867	2151597	2.026653277
483967	2151597	2.024275537
484067	2151597	2.021556232
484167	2151597	2.018486064
484267	2151597	2.015060519
484367	2151597	2.011277821
484467	2151597	2.007136359
484567	2151597	2.002632069
484667	2151597	1.997756314
484767	2151597	1.992494811
484867	2151597	1.986827982
484967	2151597	1.980732779
485067	2151597	1.974185667
485167	2151597	1.967166136
485267	2151597	1.959659994
485367	2151597	1.951661803
485467	2151597	1.943176084
485567	2151597	1.934217274
485667	2151597	1.924808647
485767	2151597	1.914980578
485867	2151597	1.904768546
485967	2151597	1.894211159
486067	2151597	1.883348427
486167	2151597	1.872220368
486267	2151597	1.860865973
486367	2151597	1.8493225
486467	2151597	1.837625047
486567	2151597	1.825806339
486667	2151597	1.813896692
486767	2151597	1.801924077
486867	2151597	1.789914284
486967	2151597	1.777891128
487067	2151597	1.765876693
487167	2151597	1.75389159
487267	2151597	1.74195523
487367	2151597	1.730086085
487467	2151597	1.718301949
487567	2151597	1.706620177
487667	2151597	1.695057909
487767	2151597	1.683632255
487867	2151597	1.67236046
487967	2151597	1.66126002
488067	2151597	1.650348765
488167	2151597	1.639644894
488267	2151597	1.629166969
488367	2151597	1.618933869
488467	2151597	1.608964711
488567	2151597	1.599278734
488667	2151597	1.589895162
488767	2151597	1.58083305
488867	2151597	1.572111118
488967	2151597	1.563747578
489067	2151597	1.555759964
489167	2151597	1.548164966
489267	2151597	1.540978274
489367	2151597	1.534214433
489467	2151597	1.527886716
489567	2151597	1.522007016
489667	2151597	1.51658575
489767	2151597	1.511631795
489867	2151597	1.507152437
489967	2151597	1.503153347
490067	2151597	1.49963858
490167	2151597	1.496610593
490267	2151597	1.494070286
490367	2151597	1.492017062
490467	2151597	1.490448907
490567	2151597	1.489362478
490667	2151597	1.48875321
490767	2151597	1.488615425
490867	2151597	1.488942457
490967	2151597	1.489726767
491067	2151597	1.49096007
491167	2151597	1.492633451
491267	2151597	1.49473748
491367	2151597	1.497262324
492367	2151597	1.54337854
492467	2151597	1.549851087
492567	2151597	1.556622903
492667	2151597	1.563684964
492767	2151597	1.571028512
492867	2151597	1.578645063
492967	2151597	1.586526402
493067	2151597	1.594664587
493167	2151597	1.603051938
493267	2151597	1.611681042
493367	2151597	1.620544739
493467	2151597	1.629636117
493567	2151597	1.638948509
493667	2151597	1.648475478
493767	2151597	1.658210815
493867	2151597	1.668148527
493967	2151597	1.67828283
494067	2151597	1.688608142
494167	2151597	1.699119073
494267	2151597	1.709810418
494367	2151597	1.72067715
494467	2151597	1.731714411
494567	2151597	1.742917507
494667	2151597	1.7542819
494767	2151597	1.765803201
494867	2151597	1.777477166
494967	2151597	1.789299688
495067	2151597	1.801266793
495167	2151597	1.813374632
495267	2151597	1.825619479
495367	2151597	1.837997725
495467	2151597	1.850505874
495567	2151597	1.863140537
495667	2151597	1.87589843
495767	2151597	1.888776368
495867	2151597	1.901771264
478067	2151697	2.385073975
478167	2151697	2.37168979
478267	2151697	2.358450739
478367	2151697	2.345363031
478467	2151697	2.332433218
478567	2151697	2.319668211
478667	2151697	2.3070753
478767	2151697	2.294662173
478867	2151697	2.282436935
478967	2151697	2.270408125
479067	2151697	2.258584734
479167	2151697	2.246976219
479267	2151697	2.235592515
479367	2151697	2.224444042
479467	2151697	2.21354171
479567	2151697	2.202896912
479667	2151697	2.192521515
479767	2151697	2.182427834
479867	2151697	2.172628591
479967	2151697	2.163136865
480067	2151697	2.153966014
480167	2151697	2.145129572
480267	2151697	2.136641116
480367	2151697	2.128514102
480467	2151697	2.120761653
480567	2151697	2.113396306
480667	2151697	2.106429706
480767	2151697	2.099872247
480867	2151697	2.093732658
480967	2151697	2.088017538
481067	2151697	2.08273085
481167	2151697	2.077873385
481267	2151697	2.073442231
481367	2151697	2.069430276
481467	2151697	2.065825788
481567	2151697	2.06261215
481667	2151697	2.05976778
481767	2151697	2.057266332
481867	2151697	2.055077186
481967	2151697	2.053166267
482067	2151697	2.051497142
482167	2151697	2.050032318
482267	2151697	2.048734582
482367	2151697	2.047568226
482467	2151697	2.046499953
482567	2151697	2.045499339
482667	2151697	2.044538776
482767	2151697	2.043592939
482867	2151697	2.042637909
482967	2151697	2.041650154
483067	2151697	2.040605592
483167	2151697	2.039478936
483267	2151697	2.03824348
483367	2151697	2.036871373
483467	2151697	2.035334381
483567	2151697	2.033605039
483667	2151697	2.031658034
483767	2151697	2.02947161
483867	2151697	2.027028756
483967	2151697	2.024317926
484067	2151697	2.021333059
484167	2151697	2.018072717
484267	2151697	2.014538269
484367	2151697	2.010731213
484467	2151697	2.006649948
484567	2151697	2.002286528
484667	2151697	1.997624135
484767	2151697	1.992636048
484867	2151697	1.987286658
484967	2151697	1.98153464
485067	2151697	1.975337783
485167	2151697	1.968658459
485267	2151697	1.961468545
485367	2151697	1.953752804
485467	2151697	1.94551027
485567	2151697	1.936753703
485667	2151697	1.927507631
485767	2151697	1.917805612
485867	2151697	1.90768732
485967	2151697	1.897195872
486067	2151697	1.886375622
486167	2151697	1.875270504
486267	2151697	1.863922882
486367	2151697	1.852372834
486467	2151697	1.840657773
486567	2151697	1.82881232
486667	2151697	1.81686834
486767	2151697	1.804855101
486867	2151697	1.792799494
486967	2151697	1.780726306
487067	2151697	1.768658496
487167	2151697	1.756617493
487267	2151697	1.744623477
487367	2151697	1.732695659
487467	2151697	1.720852537
487567	2151697	1.709112134
487667	2151697	1.697492215
487767	2151697	1.686010464
487867	2151697	1.674684643
487967	2151697	1.663532701
488067	2151697	1.652572858
488167	2151697	1.641823638
488267	2151697	1.631303874
488367	2151697	1.621032667
488467	2151697	1.611029326
488567	2151697	1.601313257
488667	2151697	1.59190385
488767	2151697	1.582820328
488867	2151697	1.574081596
488967	2151697	1.565706073
489067	2151697	1.55771152
489167	2151697	1.550114878
489267	2151697	1.542932102
489367	2151697	1.536178008
489467	2151697	1.529866135
489567	2151697	1.524008617
489667	2151697	1.518616084
489767	2151697	1.513697575
489867	2151697	1.509260478
489967	2151697	1.505310499
490067	2151697	1.501851647
490167	2151697	1.498886253
490267	2151697	1.496415007
490367	2151697	1.494437025
490467	2151697	1.492949924
490567	2151697	1.491949929
490667	2151697	1.491431982
490767	2151697	1.491389868
490867	2151697	1.491816345
490967	2151697	1.492703278
491067	2151697	1.494041772
491167	2151697	1.495822303
491267	2151697	1.498034844
492367	2151697	1.547817409
492467	2151697	1.554379572
492567	2151697	1.561237668
492667	2151697	1.568382571
492767	2151697	1.575805447
492867	2151697	1.58349776
492967	2151697	1.591451269
493067	2151697	1.599658021
493167	2151697	1.608110349
493267	2151697	1.616800862
493367	2151697	1.62572244
493467	2151697	1.634868223
493567	2151697	1.6442316
493667	2151697	1.653806206
493767	2151697	1.663585907
493867	2151697	1.67356479
493967	2151697	1.683737159
494067	2151697	1.694097521
494167	2151697	1.704640578
494267	2151697	1.715361219
494367	2151697	1.726254513
494467	2151697	1.737315699
494567	2151697	1.748540179
494667	2151697	1.759923511
494767	2151697	1.771461401
494867	2151697	1.783149701
494967	2151697	1.794984394
495067	2151697	1.806961599
495167	2151697	1.819077557
495267	2151697	1.83132863
495367	2151697	1.843711293
495467	2151697	1.856222134
495567	2151697	1.868857844
495667	2151697	1.88161522
495767	2151697	1.894491151
495867	2151697	1.907482625
478067	2151797	2.394687519
478167	2151797	2.38141086
478267	2151797	2.368280693
478367	2151797	2.35530313
478467	2151797	2.3424846
478567	2151797	2.329831868
478667	2151797	2.317352049
478767	2151797	2.305052621
478867	2151797	2.292941441
478967	2151797	2.281026756
479067	2151797	2.269317215
479167	2151797	2.257821878
479267	2151797	2.246550214
479367	2151797	2.23551211
479467	2151797	2.224717859
479567	2151797	2.214178147
479667	2151797	2.203904031
479767	2151797	2.193906906
479867	2151797	2.184198454
479967	2151797	2.174790579
480067	2151797	2.165695322
480167	2151797	2.156924752
480267	2151797	2.148490828
480367	2151797	2.14040523
480467	2151797	2.132679156
480567	2151797	2.125323079
480667	2151797	2.118346464
480767	2151797	2.111757441
480867	2151797	2.105562444
480967	2151797	2.099765809
481067	2151797	2.094369353
481167	2151797	2.089371945
481267	2151797	2.08476909
481367	2151797	2.080552559
481467	2151797	2.076710112
481567	2151797	2.073225332
481667	2151797	2.07007764
481767	2151797	2.067242513
481867	2151797	2.064691924
481967	2151797	2.062395018
482067	2151797	2.060318973
482167	2151797	2.05842998
482267	2151797	2.056694255
482367	2151797	2.055078935
482467	2151797	2.053552769
482567	2151797	2.052086499
482667	2151797	2.0506529
482767	2151797	2.049226514
482867	2151797	2.047783158
482967	2151797	2.046299353
483067	2151797	2.044751815
483167	2151797	2.043117156
483267	2151797	2.041371897
483367	2151797	2.039492844
483467	2151797	2.037457816
483567	2151797	2.035246659
483667	2151797	2.032842417
483767	2151797	2.030232478
483867	2151797	2.027409494
483967	2151797	2.024371801
484067	2151797	2.021123108
484167	2151797	2.017671201
484267	2151797	2.014025521
484367	2151797	2.010193624
484467	2151797	2.006176833
484567	2151797	2.001965721
484667	2151797	1.997536476
484767	2151797	1.99284935
484867	2151797	1.987850205
484967	2151797	1.982475457
485067	2151797	1.976659651
485167	2151797	1.97034398
485267	2151797	1.963483706
485367	2151797	1.956052886
485467	2151797	1.948045789
485567	2151797	1.939475378
485667	2151797	1.930369862
485767	2151797	1.92076844
485867	2151797	1.910717129
485967	2151797	1.900265228
486067	2151797	1.889462611
486167	2151797	1.878357852
486267	2151797	1.866997057
486367	2151797	1.855423232
486467	2151797	1.843676035
486567	2151797	1.831791792
486667	2151797	1.819803669
486767	2151797	1.80774194
486867	2151797	1.795634304
486967	2151797	1.783506222
487067	2151797	1.771381247
487167	2151797	1.759281354
487267	2151797	1.747227246
487367	2151797	1.73523864
487467	2151797	1.72333453
487567	2151797	1.711533425
487667	2151797	1.699853557
487767	2151797	1.688313059
487867	2151797	1.67693011
487967	2151797	1.665723049
488067	2151797	1.65471045
488167	2151797	1.643911163
488267	2151797	1.633344319
488367	2151797	1.623029301
488467	2151797	1.612985685
488567	2151797	1.603233149
488667	2151797	1.59379136
488767	2151797	1.584679836
488867	2151797	1.5759178
488967	2151797	1.56752401
489067	2151797	1.559516591
489167	2151797	1.551912864
489267	2151797	1.544729169
489367	2151797	1.537980704
489467	2151797	1.53168137
489567	2151797	1.525843629
489667	2151797	1.520478387
489767	2151797	1.515594892
489867	2151797	1.511200664
489967	2151797	1.507301449
490067	2151797	1.503901198
490167	2151797	1.501002085
490267	2151797	1.498604541
490367	2151797	1.496707326
490467	2151797	1.495307614
490567	2151797	1.494401108
490667	2151797	1.493982161
490767	2151797	1.494043918
490867	2151797	1.494578462
490967	2151797	1.49557696
491067	2151797	1.497029811
491167	2151797	1.498926791
492367	2151797	1.552271684
492467	2151797	1.55892985
492567	2151797	1.565880283
492667	2151797	1.573113759
492767	2151797	1.580621378
492867	2151797	1.588394565
492967	2151797	1.596425061
493067	2151797	1.604704919
493167	2151797	1.613226492
493267	2151797	1.62198243
493367	2151797	1.630965662
493467	2151797	1.640169392
493567	2151797	1.649587084
493667	2151797	1.659212451
493767	2151797	1.669039447
493867	2151797	1.679062253
493967	2151797	1.689275268
494067	2151797	1.6996731
494167	2151797	1.710250552
494267	2151797	1.721002619
494367	2151797	1.73192447
494467	2151797	1.743011452
494567	2151797	1.754259068
494667	2151797	1.76566298
494767	2151797	1.777218997
494867	2151797	1.788923069
494967	2151797	1.800771281
495067	2151797	1.812759846
495167	2151797	1.8248851
495267	2151797	1.837143497
495367	2151797	1.849531603
495467	2151797	1.862046092
495567	2151797	1.874683741
495667	2151797	1.887441427
495767	2151797	1.90031612
478167	2151897	2.391172776
478267	2151897	2.3781466
478367	2151897	2.365273914
478467	2151897	2.352561
478567	2151897	2.340014451
478667	2151897	2.327641176
478767	2151897	2.315448418
478867	2151897	2.303443755
478967	2151897	2.291635113
479067	2151897	2.280030772
479167	2151897	2.268639363
479267	2151897	2.257469868
479367	2151897	2.246531614
479467	2151897	2.235834259
479567	2151897	2.225387766
479667	2151897	2.21520238
479767	2151897	2.205288578
479867	2151897	2.195657016
479967	2151897	2.186318457
480067	2151897	2.177283677
480167	2151897	2.168563352
480267	2151897	2.160167926
480367	2151897	2.152107436
480467	2151897	2.144391324
480567	2151897	2.137028211
480667	2151897	2.130025632
480767	2151897	2.123389751
480867	2151897	2.117125044
480967	2151897	2.111233958
481067	2151897	2.105716563
481167	2151897	2.10057021
481267	2151897	2.095789207
481367	2151897	2.091364555
481467	2151897	2.087283752
481567	2151897	2.083530715
481667	2151897	2.080085833
481767	2151897	2.076926186
481867	2151897	2.074025931
481967	2151897	2.071356853
482067	2151897	2.068889041
482167	2151897	2.066591653
482267	2151897	2.064433677
482367	2151897	2.062384622
482467	2151897	2.060415058
482567	2151897	2.058496954
482667	2151897	2.056603784
482767	2151897	2.054710448
482867	2151897	2.052793043
482967	2151897	2.0508286
483067	2151897	2.048794881
483167	2151897	2.046670339
483267	2151897	2.044434318
483367	2151897	2.04206753
483467	2151897	2.039552814
483567	2151897	2.036876112
483667	2151897	2.034027581
483767	2151897	2.031002671
483867	2151897	2.027802982
483967	2151897	2.024436636
484067	2151897	2.02091785
484167	2151897	2.017265387
484267	2151897	2.013499563
484367	2151897	2.009637667
484467	2151897	2.005687953
484567	2151897	2.001642978
484667	2151897	1.997473734
484767	2151897	1.993126598
484867	2151897	1.988525054
484967	2151897	1.983577018
485067	2151897	1.978186692
485167	2151897	1.972267995
485267	2151897	1.965755907
485367	2151897	1.958613027
485467	2151897	1.950830583
485567	2151897	1.942424972
485667	2151897	1.933431807
485767	2151897	1.923899373
485867	2151897	1.913882797
485967	2151897	1.903439523
486067	2151897	1.89262617
486167	2151897	1.881496597
486267	2151897	1.870100872
486367	2151897	1.858484864
486467	2151897	1.846690246
486567	2151897	1.834754727
486667	2151897	1.82271241
486767	2151897	1.81059421
486867	2151897	1.798428275
486967	2151897	1.786240405
487067	2151897	1.774054438
487167	2151897	1.761892613
487267	2151897	1.749775897
487367	2151897	1.737724285
487467	2151897	1.725757065
487567	2151897	1.713893054
487667	2151897	1.702150805
487767	2151897	1.690548774
487867	2151897	1.679105468
487967	2151897	1.667839552
488067	2151897	1.656769921
488167	2151897	1.645915746
488267	2151897	1.635296478
488367	2151897	1.624931829
488467	2151897	1.614841718
488567	2151897	1.605046182
488667	2151897	1.595565275
488767	2151897	1.586418934
488867	2151897	1.577626826
488967	2151897	1.569208188
489067	2151897	1.561181646
489167	2151897	1.553565035
489267	2151897	1.546375216
489367	2151897	1.53962789
489467	2151897	1.533337433
489567	2151897	1.527516731
489667	2151897	1.522177044
489767	2151897	1.517327891
489867	2151897	1.512976958
489967	2151897	1.509130045
490067	2151897	1.505791039
490167	2151897	1.502961921
490267	2151897	1.500642814
490367	2151897	1.49883205
490467	2151897	1.497526272
490567	2151897	1.496720561
490667	2151897	1.496408577
490767	2151897	1.496582712
490867	2151897	1.49723426
490967	2151897	1.498353578
491067	2151897	1.499930253
492467	2151897	1.563508872
492567	2151897	1.570557544
492667	2151897	1.577885155
492767	2151897	1.585482752
492867	2151897	1.593341731
492967	2151897	1.601453832
493067	2151897	1.609811125
493167	2151897	1.618406004
493267	2151897	1.627231168
493367	2151897	1.636279615
493467	2151897	1.645544625
493567	2151897	1.655019747
493667	2151897	1.664698791
493767	2151897	1.674575809
493867	2151897	1.684645087
493967	2151897	1.694901132
494067	2151897	1.705338662
494167	2151897	1.715952592
494267	2151897	1.726738029
494367	2151897	1.737690258
494467	2151897	1.748804734
494567	2151897	1.760077074
494667	2151897	1.77150305
494767	2151897	1.783078578
494867	2151897	1.794799716
494967	2151897	1.806662652
495067	2151897	1.818663701
495167	2151897	1.830799298
495267	2151897	1.843065995
495367	2151897	1.85546045
495467	2151897	1.867979429
495567	2151897	1.880619798
495667	2151897	1.893378519
495767	2151897	1.906252644
478067	2151997	2.41404691
478167	2151997	2.400971656
478267	2151997	2.388044578
478367	2151997	2.37527152
478467	2151997	2.362658597
478567	2151997	2.350212204
478667	2151997	2.337939025
478767	2151997	2.32584604
478867	2151997	2.313940527
478967	2151997	2.302230068
479067	2151997	2.290722551
479167	2151997	2.279426159
479267	2151997	2.268349369
479367	2151997	2.257500935
479467	2151997	2.246889869
479567	2151997	2.236525414
479667	2151997	2.226417004
479767	2151997	2.216574216
479867	2151997	2.207006709
479967	2151997	2.197724148
480067	2151997	2.188736107
480167	2151997	2.180051956
480267	2151997	2.171680728
480367	2151997	2.163630959
480467	2151997	2.155910501
480567	2151997	2.148526321
480667	2151997	2.141484261
480767	2151997	2.134788787
480867	2151997	2.128442712
480967	2151997	2.122446911
481067	2151997	2.11680004
481167	2151997	2.111498253
481267	2151997	2.106534966
481367	2151997	2.101900656
481467	2151997	2.097582734
481567	2151997	2.093565518
481667	2151997	2.089830306
481767	2151997	2.086355585
481867	2151997	2.083117356
481967	2151997	2.080089592
482067	2151997	2.07724477
482167	2151997	2.074554474
482267	2151997	2.071989983
482367	2151997	2.069522821
482467	2151997	2.06712519
482567	2151997	2.06477028
482667	2151997	2.062432428
482767	2151997	2.060087155
482867	2151997	2.057711125
482967	2151997	2.055282089
483067	2151997	2.052778896
483167	2151997	2.050181646
483267	2151997	2.047472029
483367	2151997	2.044633911
483467	2151997	2.041654149
483567	2151997	2.038523618
483667	2151997	2.035238376
483767	2151997	2.031800845
483867	2151997	2.028220823
483967	2151997	2.024516072
484067	2151997	2.020712093
484167	2151997	2.016840646
484267	2151997	2.012936409
484367	2151997	2.00903131
484467	2151997	2.005146343
484567	2151997	2.001281535
484667	2151997	1.997406029
484767	2151997	1.993451667
484867	2151997	1.98931391
484967	2151997	1.984862403
485067	2151997	1.979959784
485167	2151997	1.974483388
485267	2151997	1.968342951
485367	2151997	1.961489526
485467	2151997	1.953914933
485567	2151997	1.945644463
485667	2151997	1.936726726
485767	2151997	1.927223781
485867	2151997	1.917203243
485967	2151997	1.906732814
486067	2151997	1.895876968
486167	2151997	1.884695238
486267	2151997	1.873241584
486367	2151997	1.861564419
486467	2151997	1.849706976
486567	2151997	1.837707854
486667	2151997	1.825601607
486767	2151997	1.813419333
486867	2151997	1.801189214
486967	2151997	1.788937017
487067	2151997	1.776686534
487167	2151997	1.764459977
487267	2151997	1.75227832
487367	2151997	1.740161613
487467	2151997	1.72812924
487567	2151997	1.716200161
487667	2151997	1.704393105
487767	2151997	1.692726741
487867	2151997	1.681219817
487967	2151997	1.669891261
488067	2151997	1.658760257
488167	2151997	1.647846289
488267	2151997	1.63716915
488367	2151997	1.626748924
488467	2151997	1.616605934
488567	2151997	1.606760667
488667	2151997	1.597233666
488767	2151997	1.588045404
488867	2151997	1.579216128
488967	2151997	1.570765689
489067	2151997	1.562713363
489167	2151997	1.555077646
489267	2151997	1.547876062
489367	2151997	1.541124956
489467	2151997	1.534839305
489567	2151997	1.529032533
489667	2151997	1.523716348
489767	2151997	1.518900609
489867	2151997	1.514593219
489967	2151997	1.510800052
490067	2151997	1.50752492
490167	2151997	1.504769585
490267	2151997	1.5025338
490367	2151997	1.500815389
490467	2151997	1.49961037
490567	2151997	1.49891309
490667	2151997	1.498716391
490767	2151997	1.499011788
490867	2151997	1.499789659
490967	2151997	1.501039426
491067	2151997	1.502749749
492467	2151997	1.568124145
492567	2151997	1.575276776
492667	2151997	1.582703886
492767	2151997	1.590396482
492867	2151997	1.598345952
492967	2151997	1.606544047
493067	2151997	1.614982876
493167	2151997	1.623654883
493267	2151997	1.63255284
493367	2151997	1.641669826
493467	2151997	1.650999212
493567	2151997	1.660534651
493667	2151997	1.670270059
493767	2151997	1.680199602
493867	2151997	1.690317683
493967	2151997	1.700618929
494067	2151997	1.711098178
494167	2151997	1.721750469
494267	2151997	1.73257103
494367	2151997	1.743555267
494467	2151997	1.754698757
494567	2151997	1.765997235
494667	2151997	1.777446589
494767	2151997	1.789042853
494867	2151997	1.800782194
494967	2151997	1.81266091
495067	2151997	1.824675425
495167	2151997	1.836822278
495267	2151997	1.849098118
495367	2151997	1.861499706
495467	2151997	1.8740239
495567	2151997	1.886667657
495667	2151997	1.899428028
495767	2151997	1.912302153
478067	2152097	2.423785418
478167	2152097	2.410804043
478267	2152097	2.397971203
478367	2152097	2.385292578
478467	2152097	2.372774097
478567	2152097	2.360421938
478667	2152097	2.348242541
478767	2152097	2.336242603
478867	2152097	2.324429087
478967	2152097	2.312809212
479067	2152097	2.301390458
479167	2152097	2.290180549
479267	2152097	2.279187447
479367	2152097	2.268419327
479467	2152097	2.257884558
479567	2152097	2.247591666
479667	2152097	2.237549291
479767	2152097	2.227766137
479867	2152097	2.218250906
479967	2152097	2.209012217
480067	2152097	2.200058512
480167	2152097	2.191397944
480267	2152097	2.18303825
480367	2152097	2.174986596
480467	2152097	2.16724941
480567	2152097	2.159832193
480667	2152097	2.152739306
480767	2152097	2.145973754
480867	2152097	2.139536947
480967	2152097	2.133428458
481067	2152097	2.127645798
481167	2152097	2.122184189
481267	2152097	2.117036384
481367	2152097	2.112192519
481467	2152097	2.10764004
481567	2152097	2.103363696
481667	2152097	2.099345627
481767	2152097	2.095565553
481867	2152097	2.092001051
481967	2152097	2.088627926
482067	2152097	2.085420645
482167	2152097	2.082352812
482267	2152097	2.079397636
482367	2152097	2.076528373
482467	2152097	2.073718694
482567	2152097	2.070942965
482667	2152097	2.068176443
482767	2152097	2.065395387
482867	2152097	2.06257714
482967	2152097	2.059700217
483067	2152097	2.056744456
483167	2152097	2.053691302
483267	2152097	2.050524262
483367	2152097	2.047229571
483467	2152097	2.04379709
483567	2152097	2.040221423
483667	2152097	2.036503228
483767	2152097	2.032650629
483867	2152097	2.028680596
483967	2152097	2.024620042
484067	2152097	2.020506239
484167	2152097	2.016385912
484267	2152097	2.012312128
484367	2152097	2.008337867
484467	2152097	2.004505342
484567	2152097	2.000831085
484667	2152097	1.997289049
484767	2152097	1.99379713
484867	2152097	1.990214816
484967	2152097	1.986357935
485067	2152097	1.982029307
485167	2152097	1.977055148
485267	2152097	1.971313458
485367	2152097	1.964745562
485467	2152097	1.957351144
485567	2152097	1.949173468
485667	2152097	1.940282333
485767	2152097	1.930759627
485867	2152097	1.920689244
485967	2152097	1.910151097
486067	2152097	1.899218181
486167	2152097	1.887955597
486267	2152097	1.876420686
486367	2152097	1.86466371
486467	2152097	1.852728743
486567	2152097	1.840654585
486667	2152097	1.828475625
486767	2152097	1.816222602
486867	2152097	1.803923269
486967	2152097	1.791602963
487067	2152097	1.779285089
487167	2152097	1.766991541
487267	2152097	1.754743052
487367	2152097	1.742559509
487467	2152097	1.730460212
487567	2152097	1.718464103
487667	2152097	1.706589963
487767	2152097	1.694856565
487867	2152097	1.683282817
487967	2152097	1.671887856
488067	2152097	1.660691123
488167	2152097	1.649712406
488267	2152097	1.638971855
488367	2152097	1.628489965
488467	2152097	1.618287528
488567	2152097	1.608385559
488667	2152097	1.598805195
488767	2152097	1.589567562
488867	2152097	1.580693619
488967	2152097	1.572203984
489067	2152097	1.564118731
489167	2152097	1.556457181
489267	2152097	1.549237682
489367	2152097	1.542477377
489467	2152097	1.536191992
489567	2152097	1.530395617
489667	2152097	1.525100524
489767	2152097	1.520316999
489867	2152097	1.516053216
489967	2152097	1.512315154
490067	2152097	1.509106548
490167	2152097	1.506428901
490267	2152097	1.504281532
490367	2152097	1.502661672
490467	2152097	1.501564595
490567	2152097	1.500983788
490667	2152097	1.500911138
490767	2152097	1.501337139
490867	2152097	1.502251106
490967	2152097	1.503641393
491067	2152097	1.505495597
492467	2152097	1.572783752
492567	2152097	1.580045843
492667	2152097	1.587577583
492767	2152097	1.595369959
492867	2152097	1.603414364
492967	2152097	1.611702586
493067	2152097	1.620226787
493167	2152097	1.628979486
493267	2152097	1.637953539
493367	2152097	1.647142127
493467	2152097	1.656538731
493567	2152097	1.66613712
493667	2152097	1.675931333
493767	2152097	1.685915663
493867	2152097	1.696084643
493967	2152097	1.706433032
494067	2152097	1.716955802
494167	2152097	1.727648122
494267	2152097	1.738505353
494367	2152097	1.749523031
494467	2152097	1.760696862
494567	2152097	1.772022708
