x	y	error_car_pre_sup
485967	2149697	0.63971213
486067	2149697	0.607883613
486167	2149697	0.578471437
486267	2149697	0.552255123
486367	2149697	0.529493654
486467	2149697	0.510061738
486567	2149697	0.493635961
486667	2149697	0.479866612
486767	2149697	0.468470971
486867	2149697	0.459255545
486967	2149697	0.452100931
487067	2149697	0.446932828
487167	2149697	0.443689187
487267	2149697	0.442286466
487367	2149697	0.442584826
487467	2149697	0.444348803
487567	2149697	0.447194097
487667	2149697	0.450505221
487767	2149697	0.453326079
487867	2149697	0.454345575
487967	2149697	0.452334647
488067	2149697	0.447021187
488167	2149697	0.439235786
488267	2149697	0.430086016
488367	2149697	0.420385986
488467	2149697	0.410614749
488567	2149697	0.401031306
488667	2149697	0.391769796
488767	2149697	0.3828958
488867	2149697	0.374437115
488967	2149697	0.36640045
489067	2149697	0.35878065
489167	2149697	0.351565903
489267	2149697	0.344740749
489367	2149697	0.33828786
489467	2149697	0.33218911
489567	2149697	0.326426222
489667	2149697	0.320981168
489767	2149697	0.315836421
489867	2149697	0.310975103
489967	2149697	0.306381078
490067	2149697	0.302038997
490167	2149697	0.297934328
491767	2149697	0.255547958
491867	2149697	0.25393773
491967	2149697	0.252413793
492067	2149697	0.250971746
492167	2149697	0.249607425
492267	2149697	0.248316887
492367	2149697	0.247096396
492467	2149697	0.245942406
492567	2149697	0.244851549
492667	2149697	0.243820628
492767	2149697	0.242846599
492867	2149697	0.241926569
492967	2149697	0.241057783
493067	2149697	0.240237619
493167	2149697	0.239463581
493267	2149697	0.238733289
493367	2149697	0.238044479
493467	2149697	0.237394993
493567	2149697	0.236782776
493667	2149697	0.236205874
493767	2149697	0.235662423
493867	2149697	0.235150654
493967	2149697	0.234668883
494067	2149697	0.234215508
494167	2149697	0.233789012
494267	2149697	0.233387951
494367	2149697	0.233010959
494467	2149697	0.232656741
494567	2149697	0.232324073
494667	2149697	0.232011796
494767	2149697	0.231718819
494867	2149697	0.231444112
494967	2149697	0.231186709
495067	2149697	0.230945702
495167	2149697	0.230720238
495267	2149697	0.230509524
495367	2149697	0.23031282
495467	2149697	0.230129436
495567	2149697	0.229958737
495667	2149697	0.229800137
495767	2149697	0.229653096
495867	2149697	0.229517125
495967	2149697	0.229391779
496067	2149697	0.229276658
496167	2149697	0.229171409
478067	2149797	0.527241241
478167	2149797	0.525042039
478267	2149797	0.522804725
478367	2149797	0.520526896
478467	2149797	0.518206113
478567	2149797	0.51583992
478667	2149797	0.513425877
478767	2149797	0.51096159
478867	2149797	0.508444754
478967	2149797	0.505873204
479067	2149797	0.503244979
479167	2149797	0.500558401
479267	2149797	0.497812162
479367	2149797	0.49500544
479467	2149797	0.492138029
479567	2149797	0.4892105
479667	2149797	0.486224381
479767	2149797	0.483182385
479867	2149797	0.480088663
479967	2149797	0.476949111
480067	2149797	0.473771738
480167	2149797	0.47056714
480267	2149797	0.4673492
480367	2149797	0.464136416
480467	2149797	0.460955522
480567	2149797	0.457856375
480667	2149797	0.455019913
480767	2149797	0.456416332
480867	2149797	0.595942276
480967	2149797	0.593030814
481067	2149797	0.587907789
481167	2149797	0.582858201
481267	2149797	0.578046885
481367	2149797	0.573537473
481467	2149797	0.569377042
481567	2149797	0.565609446
481667	2149797	0.562279544
481767	2149797	0.559435317
481867	2149797	0.557128282
481967	2149797	0.555410666
482067	2149797	0.554326182
482167	2149797	0.553890969
482267	2149797	0.554072175
482367	2149797	0.554817485
482467	2149797	0.556232585
482567	2149797	0.558828639
482667	2149797	0.563528528
482767	2149797	0.57143025
482867	2149797	0.583514315
482967	2149797	0.600193706
483067	2149797	0.620711167
483167	2149797	0.642991763
483267	2149797	0.664549888
483367	2149797	0.683738661
483467	2149797	0.700114027
483567	2149797	0.713957495
483667	2149797	0.725714953
483767	2149797	0.735682568
483867	2149797	0.743865913
483967	2149797	0.749837063
484067	2149797	0.75132488
484167	2149797	0.748473592
484267	2149797	0.740669418
484367	2149797	0.726705223
484467	2149797	0.70424043
484567	2149797	0.670170672
484667	2149797	0.626360094
484767	2149797	0.596510989
484867	2149797	0.616594242
484967	2149797	0.668035478
485067	2149797	0.717546205
485167	2149797	0.740635613
485267	2149797	0.74445637
485367	2149797	0.741659925
485467	2149797	0.735026881
485567	2149797	0.724612994
485667	2149797	0.70921019
485767	2149797	0.687869626
485867	2149797	0.661649948
485967	2149797	0.633041278
486067	2149797	0.604297847
486167	2149797	0.576912118
486267	2149797	0.551746941
486367	2149797	0.529208097
486467	2149797	0.509381863
486567	2149797	0.492167353
486667	2149797	0.477392933
486767	2149797	0.464893937
486867	2149797	0.454547701
486967	2149797	0.446276501
487067	2149797	0.440030271
487167	2149797	0.43575702
487267	2149797	0.433366244
487367	2149797	0.432689863
487467	2149797	0.433444045
487567	2149797	0.43519293
487667	2149797	0.43731701
487767	2149797	0.439009589
487867	2149797	0.439372115
487967	2149797	0.437684201
488067	2149797	0.433729436
488167	2149797	0.427842699
488267	2149797	0.420624169
488367	2149797	0.412644171
488467	2149797	0.404325189
488567	2149797	0.395945507
488667	2149797	0.387678104
488767	2149797	0.379626737
488867	2149797	0.371851355
488967	2149797	0.364384445
489067	2149797	0.357241243
489167	2149797	0.350426097
489267	2149797	0.343936455
489367	2149797	0.337765408
489467	2149797	0.331903331
489567	2149797	0.326338959
489667	2149797	0.321060101
489767	2149797	0.31605413
489867	2149797	0.311308306
489967	2149797	0.306810009
490067	2149797	0.302546892
490167	2149797	0.298506985
490267	2149797	0.294678768
491767	2149797	0.256341906
491867	2149797	0.254729114
491967	2149797	0.253202432
492067	2149797	0.251757546
492167	2149797	0.250390362
492267	2149797	0.249096989
492367	2149797	0.247873728
492467	2149797	0.246717057
492567	2149797	0.245623627
492667	2149797	0.244590246
492767	2149797	0.243613872
492867	2149797	0.242691608
492967	2149797	0.241820689
493067	2149797	0.240998482
493167	2149797	0.240222473
493267	2149797	0.239490268
493367	2149797	0.238799581
493467	2149797	0.238148236
493567	2149797	0.237534156
493667	2149797	0.236955365
493767	2149797	0.236409979
493867	2149797	0.235896206
493967	2149797	0.235412341
494067	2149797	0.234956762
494167	2149797	0.234527928
494267	2149797	0.234124378
494367	2149797	0.233744725
494467	2149797	0.233387654
494567	2149797	0.233051923
494667	2149797	0.232736357
494767	2149797	0.232439845
494867	2149797	0.232161343
494967	2149797	0.231899868
495067	2149797	0.231654496
495167	2149797	0.231424363
495267	2149797	0.23120866
495367	2149797	0.231006635
495467	2149797	0.230817586
495567	2149797	0.230640867
495667	2149797	0.230475881
495767	2149797	0.23032208
495867	2149797	0.230178964
495967	2149797	0.23004608
496067	2149797	0.229923023
496167	2149797	0.229809431
477967	2149897	0.530377163
478067	2149897	0.528292577
478167	2149897	0.526177667
478267	2149897	0.524030481
478367	2149897	0.521849052
478467	2149897	0.519631415
478567	2149897	0.51737564
478667	2149897	0.515079863
478767	2149897	0.512742331
478867	2149897	0.510361457
478967	2149897	0.507935887
479067	2149897	0.505464592
479167	2149897	0.502946975
479267	2149897	0.500383016
479367	2149897	0.497773461
479467	2149897	0.495120073
479567	2149897	0.492425978
479667	2149897	0.489696174
479767	2149897	0.486938285
479867	2149897	0.484163794
479967	2149897	0.481390168
480067	2149897	0.478644834
480167	2149897	0.475973353
480267	2149897	0.473457983
480367	2149897	0.471265354
480467	2149897	0.469788807
480567	2149897	0.47016304
480667	2149897	0.476574152
480767	2149897	0.505546022
480867	2149897	0.561186129
480967	2149897	0.584636548
481067	2149897	0.588027854
481167	2149897	0.586304645
481267	2149897	0.583168708
481367	2149897	0.57967824
481467	2149897	0.576235142
481567	2149897	0.573041493
481667	2149897	0.570231277
481767	2149897	0.567916664
481867	2149897	0.566205104
481967	2149897	0.565199299
482067	2149897	0.564973871
482167	2149897	0.565505199
482267	2149897	0.566524028
482367	2149897	0.567389545
482467	2149897	0.567542586
482567	2149897	0.56761341
482667	2149897	0.569359232
482767	2149897	0.574745583
482867	2149897	0.585658729
482967	2149897	0.603459977
483067	2149897	0.627522927
483167	2149897	0.654116298
483267	2149897	0.678504424
483367	2149897	0.698298638
483467	2149897	0.713686006
483567	2149897	0.725756395
483667	2149897	0.735436492
483767	2149897	0.743213678
483867	2149897	0.7491232
483967	2149897	0.752682141
484067	2149897	0.752999762
484167	2149897	0.749652061
484267	2149897	0.742244662
484367	2149897	0.730031534
484467	2149897	0.712014981
484567	2149897	0.687907217
484667	2149897	0.661633158
484767	2149897	0.645643965
484867	2149897	0.652446428
484967	2149897	0.677514073
485067	2149897	0.704965091
485167	2149897	0.72204302
485267	2149897	0.727335751
485367	2149897	0.72513999
485467	2149897	0.718077177
485567	2149897	0.706879153
485667	2149897	0.691416481
485767	2149897	0.671660774
485867	2149897	0.648369949
485967	2149897	0.622980954
486067	2149897	0.597015463
486167	2149897	0.571683809
486267	2149897	0.547800428
486367	2149897	0.525835495
486467	2149897	0.506001085
486567	2149897	0.488343008
486667	2149897	0.472824085
486767	2149897	0.459386643
486867	2149897	0.447988815
486967	2149897	0.438615746
487067	2149897	0.43126897
487167	2149897	0.425937366
487267	2149897	0.422555117
487367	2149897	0.420956577
487467	2149897	0.420840954
487567	2149897	0.421757081
487667	2149897	0.423114256
487767	2149897	0.424229031
487867	2149897	0.424426646
487967	2149897	0.423196504
488067	2149897	0.42033217
488167	2149897	0.415949055
488267	2149897	0.410366579
488367	2149897	0.40395698
488467	2149897	0.397048868
488567	2149897	0.389894907
488667	2149897	0.382675439
488767	2149897	0.375513846
488867	2149897	0.368492204
488967	2149897	0.361663698
489067	2149897	0.355061601
489167	2149897	0.34870551
489267	2149897	0.342605615
489367	2149897	0.336765623
489467	2149897	0.33118477
489567	2149897	0.325859212
489667	2149897	0.320783009
489767	2149897	0.315948822
489867	2149897	0.311348405
489967	2149897	0.306972974
490067	2149897	0.302813462
490167	2149897	0.298860719
490267	2149897	0.295105643
491867	2149897	0.255488381
491967	2149897	0.253963812
492067	2149897	0.252520606
492167	2149897	0.251154765
492267	2149897	0.249862476
492367	2149897	0.2486401
492467	2149897	0.247484164
492567	2149897	0.246391351
492667	2149897	0.245358494
492767	2149897	0.24438257
492867	2149897	0.243460687
492967	2149897	0.242590087
493067	2149897	0.241768134
493167	2149897	0.24099231
493267	2149897	0.240260212
493367	2149897	0.239569544
493467	2149897	0.238918116
493567	2149897	0.238303841
493667	2149897	0.237724725
493767	2149897	0.23717887
493867	2149897	0.236664467
493967	2149897	0.236179794
494067	2149897	0.235723214
494167	2149897	0.23529317
494267	2149897	0.234888184
494367	2149897	0.234506852
494467	2149897	0.234147846
494567	2149897	0.233809907
494667	2149897	0.233491844
494767	2149897	0.233192536
494867	2149897	0.232910922
494967	2149897	0.232646006
495067	2149897	0.232396854
495167	2149897	0.232162587
495267	2149897	0.231942386
495367	2149897	0.231735487
495467	2149897	0.231541181
495567	2149897	0.23135881
495667	2149897	0.231187768
495767	2149897	0.231027499
495867	2149897	0.230877496
495967	2149897	0.2307373
496067	2149897	0.230606498
496167	2149897	0.230484723
496267	2149897	0.230371652
477967	2149997	0.531488349
478067	2149997	0.529492575
478167	2149997	0.52747284
478267	2149997	0.525427709
478367	2149997	0.523355788
478467	2149997	0.521255752
478567	2149997	0.519126392
478667	2149997	0.516966659
478767	2149997	0.514775738
478867	2149997	0.512553125
478967	2149997	0.510298746
479067	2149997	0.508013098
479167	2149997	0.505697442
479267	2149997	0.503354074
479367	2149997	0.500986689
479467	2149997	0.49860091
479567	2149997	0.49620507
479667	2149997	0.493811402
479767	2149997	0.491437948
479867	2149997	0.489111742
479967	2149997	0.486874402
480067	2149997	0.484792496
480167	2149997	0.48297797
480267	2149997	0.481631085
480367	2149997	0.481137025
480467	2149997	0.482296291
480567	2149997	0.48687593
480667	2149997	0.498617761
480767	2149997	0.522297764
480867	2149997	0.552773085
480967	2149997	0.574090009
481067	2149997	0.583370788
481167	2149997	0.585947651
481267	2149997	0.585491692
481367	2149997	0.583729539
481467	2149997	0.581476421
481567	2149997	0.579163598
481667	2149997	0.577060247
481767	2149997	0.575369343
481867	2149997	0.574270901
481967	2149997	0.57393733
482067	2149997	0.574520551
482167	2149997	0.57607972
482267	2149997	0.578332969
482367	2149997	0.579956517
482467	2149997	0.57858541
482567	2149997	0.575086808
482667	2149997	0.57287044
482767	2149997	0.574585008
482867	2149997	0.58306093
482967	2149997	0.601831164
483067	2149997	0.632028688
483167	2149997	0.666492084
483267	2149997	0.694829047
483367	2149997	0.714321852
483467	2149997	0.727521595
483567	2149997	0.737005745
483667	2149997	0.744206346
483767	2149997	0.749709403
483867	2149997	0.753572172
483967	2149997	0.755504402
484067	2149997	0.755089047
484167	2149997	0.752056792
484267	2149997	0.746294876
484367	2149997	0.737796619
484467	2149997	0.72674565
484567	2149997	0.713399167
484667	2149997	0.697680352
484767	2149997	0.683884693
484867	2149997	0.680693316
484967	2149997	0.688450413
485067	2149997	0.700093084
485167	2149997	0.708523636
485267	2149997	0.710886086
485367	2149997	0.707658437
485467	2149997	0.699950387
485567	2149997	0.688398107
485667	2149997	0.673257229
485767	2149997	0.654808719
485867	2149997	0.633662574
485967	2149997	0.610755284
486067	2149997	0.587123023
486167	2149997	0.563681468
486267	2149997	0.541122593
486367	2149997	0.519906309
486467	2149997	0.500299741
486567	2149997	0.482434508
486667	2149997	0.466365469
486767	2149997	0.452120614
486867	2149997	0.439735972
486967	2149997	0.429271954
487067	2149997	0.420807582
487167	2149997	0.414409139
487267	2149997	0.410075516
487367	2149997	0.407676505
487467	2149997	0.406912771
487567	2149997	0.407320049
487667	2149997	0.408317161
487767	2149997	0.40928269
487867	2149997	0.409647522
487967	2149997	0.408989121
488067	2149997	0.407097298
488167	2149997	0.40397788
488267	2149997	0.399793691
488367	2149997	0.394781091
488467	2149997	0.389182459
488567	2149997	0.383209467
488667	2149997	0.377031201
488767	2149997	0.370775814
488867	2149997	0.364537308
488967	2149997	0.358383072
489067	2149997	0.352360457
489167	2149997	0.346501983
489267	2149997	0.34082927
489367	2149997	0.335355941
489467	2149997	0.33008976
489567	2149997	0.325034195
489667	2149997	0.320189567
489767	2149997	0.315553902
489867	2149997	0.311123565
489967	2149997	0.306893736
490067	2149997	0.302858767
490167	2149997	0.299012458
490267	2149997	0.295348258
491967	2149997	0.254698516
492067	2149997	0.253261399
492167	2149997	0.251901019
492267	2149997	0.250613664
492367	2149997	0.249395776
492467	2149997	0.248243947
492567	2149997	0.247154911
492667	2149997	0.246125543
492767	2149997	0.245152846
492867	2149997	0.244233953
492967	2149997	0.24336612
493067	2149997	0.242546719
493167	2149997	0.241773238
493267	2149997	0.241043274
493367	2149997	0.240354529
493467	2149997	0.239704808
493567	2149997	0.239092015
493667	2149997	0.23851415
493767	2149997	0.237969304
493867	2149997	0.237455658
493967	2149997	0.236971479
494067	2149997	0.236515117
494167	2149997	0.236085003
494267	2149997	0.235679648
494367	2149997	0.235297635
494467	2149997	0.234937624
494567	2149997	0.234598345
494667	2149997	0.234278595
494767	2149997	0.23397724
494867	2149997	0.233693211
494967	2149997	0.2334255
495067	2149997	0.233173162
495167	2149997	0.232935309
495267	2149997	0.232711114
495367	2149997	0.232499803
495467	2149997	0.232300657
495567	2149997	0.232113013
495667	2149997	0.231936256
495767	2149997	0.231769824
495867	2149997	0.231613204
495967	2149997	0.23146593
496067	2149997	0.231327584
496167	2149997	0.231197796
496267	2149997	0.231076239
477967	2150097	0.532729865
478067	2150097	0.530832117
478167	2150097	0.528917615
478267	2150097	0.526985544
478367	2150097	0.5250352
478467	2150097	0.523066042
478567	2150097	0.521077746
478667	2150097	0.519070284
478767	2150097	0.517044019
478867	2150097	0.514999835
478967	2150097	0.512939304
479067	2150097	0.510864913
479167	2150097	0.508780369
479267	2150097	0.506691027
479367	2150097	0.504604489
479467	2150097	0.502531475
479567	2150097	0.500487116
479667	2150097	0.49849293
479767	2150097	0.49657994
479867	2150097	0.494793753
479967	2150097	0.493203105
480067	2150097	0.491914764
480167	2150097	0.491100316
480267	2150097	0.491045364
480367	2150097	0.492239615
480467	2150097	0.495529586
480567	2150097	0.502300458
480667	2150097	0.514329474
480767	2150097	0.532216942
480867	2150097	0.552516557
480967	2150097	0.569195252
481067	2150097	0.579531391
481167	2150097	0.584636027
481267	2150097	0.586460936
481367	2150097	0.586452958
481467	2150097	0.58550837
481567	2150097	0.584179267
481667	2150097	0.582832988
481767	2150097	0.581746745
481867	2150097	0.581160894
481967	2150097	0.581307433
482067	2150097	0.582419968
482167	2150097	0.584719843
482267	2150097	0.588330096
482367	2150097	0.592505358
482467	2150097	0.589186879
482567	2150097	0.580718759
482667	2150097	0.574176719
482767	2150097	0.571233945
482867	2150097	0.574752457
482967	2150097	0.591871114
483067	2150097	0.632744447
483167	2150097	0.683451405
483267	2150097	0.715522599
483367	2150097	0.731629557
483467	2150097	0.740772639
483567	2150097	0.746937474
483667	2150097	0.751516927
483767	2150097	0.754909975
483867	2150097	0.75710083
483967	2150097	0.757896535
484067	2150097	0.757096389
484167	2150097	0.754644249
484267	2150097	0.750730206
484367	2150097	0.745904339
484467	2150097	0.741257557
484567	2150097	0.738221468
484667	2150097	0.730783015
484767	2150097	0.711665428
484867	2150097	0.699898357
484967	2150097	0.696413555
485067	2150097	0.697192071
485167	2150097	0.69791263
485267	2150097	0.695964966
485367	2150097	0.690546431
485467	2150097	0.681740576
485567	2150097	0.669808575
485667	2150097	0.65499417
485767	2150097	0.637603103
485867	2150097	0.618108691
485967	2150097	0.597154088
486067	2150097	0.575455566
486167	2150097	0.553685569
486267	2150097	0.532395878
486367	2150097	0.511992241
486467	2150097	0.492746269
486567	2150097	0.474827789
486667	2150097	0.458345302
486767	2150097	0.443386386
486867	2150097	0.430052611
486967	2150097	0.418483419
487067	2150097	0.4088594
487167	2150097	0.401369732
487267	2150097	0.396133304
487367	2150097	0.393094609
487467	2150097	0.391957836
487567	2150097	0.39221307
487667	2150097	0.393237175
487767	2150097	0.394407818
487867	2150097	0.395192053
487967	2150097	0.395203587
488067	2150097	0.394228709
488167	2150097	0.392217852
488267	2150097	0.3892472
488367	2150097	0.385466743
488467	2150097	0.381053337
488567	2150097	0.376178862
488667	2150097	0.370993887
488767	2150097	0.365622334
488867	2150097	0.360162251
488967	2150097	0.354689198
489067	2150097	0.34926029
489167	2150097	0.343918005
489267	2150097	0.338693391
489367	2150097	0.333608673
489467	2150097	0.32867929
489567	2150097	0.32391547
489667	2150097	0.319323456
489767	2150097	0.314906439
489867	2150097	0.310665285
489967	2150097	0.306599089
490067	2150097	0.302705613
490167	2150097	0.298981623
490267	2150097	0.295423151
492067	2150097	0.253980808
492167	2150097	0.252629886
492267	2150097	0.251351216
492367	2150097	0.250141337
492467	2150097	0.248996922
492567	2150097	0.247914772
492667	2150097	0.246891812
492767	2150097	0.24592509
492867	2150097	0.245011769
492967	2150097	0.244149132
493067	2150097	0.243334569
493167	2150097	0.24256558
493267	2150097	0.241839771
493367	2150097	0.24115485
493467	2150097	0.240508624
493567	2150097	0.239898996
493667	2150097	0.239323962
493767	2150097	0.238781609
493867	2150097	0.238270114
493967	2150097	0.237787736
494067	2150097	0.237332818
494167	2150097	0.236903784
494267	2150097	0.236499135
494367	2150097	0.236117448
494467	2150097	0.235757372
494567	2150097	0.23541763
494667	2150097	0.23509701
494767	2150097	0.234794371
494867	2150097	0.234508632
494967	2150097	0.234238781
495067	2150097	0.233983862
495167	2150097	0.233742982
495267	2150097	0.233515304
495367	2150097	0.23330005
495467	2150097	0.233096494
495567	2150097	0.232903964
495667	2150097	0.232721843
495767	2150097	0.232549562
495867	2150097	0.232386602
495967	2150097	0.232232494
496067	2150097	0.232086816
496167	2150097	0.231949194
496267	2150097	0.231819297
477967	2150197	0.534092191
478067	2150197	0.532300803
478167	2150197	0.530500606
478267	2150197	0.528691484
478367	2150197	0.526873521
478467	2150197	0.525047067
478567	2150197	0.523212813
478667	2150197	0.521371897
478767	2150197	0.519526037
478867	2150197	0.517677708
478967	2150197	0.515830368
479067	2150197	0.513988775
479167	2150197	0.512159408
479267	2150197	0.510351049
479367	2150197	0.508575611
479467	2150197	0.506849307
479567	2150197	0.505194378
479667	2150197	0.503641656
479767	2150197	0.502234466
479867	2150197	0.501034684
479967	2150197	0.500132285
480067	2150197	0.499660537
480167	2150197	0.499820035
480267	2150197	0.500915309
480367	2150197	0.503404163
480467	2150197	0.507940359
480567	2150197	0.515326598
480667	2150197	0.526174394
480767	2150197	0.540103902
480867	2150197	0.555082904
480967	2150197	0.568280142
481067	2150197	0.577946346
481167	2150197	0.584005423
481267	2150197	0.587260641
481367	2150197	0.588623597
481467	2150197	0.588825264
481567	2150197	0.58839788
481667	2150197	0.587731759
481767	2150197	0.587132879
481867	2150197	0.586864875
481967	2150197	0.587174887
482067	2150197	0.58830316
482167	2150197	0.590469496
482267	2150197	0.593792582
482367	2150197	0.597570891
482467	2150197	0.593304223
482567	2150197	0.583293159
482667	2150197	0.574412815
482767	2150197	0.567464715
482867	2150197	0.563627809
482967	2150197	0.569007007
483067	2150197	0.623022597
483167	2150197	0.715580108
483267	2150197	0.740044537
483367	2150197	0.747200192
483467	2150197	0.7512029
483567	2150197	0.754206828
483667	2150197	0.756594661
483767	2150197	0.758342236
483867	2150197	0.759301142
483967	2150197	0.759305849
484067	2150197	0.758260424
484167	2150197	0.756227067
484267	2150197	0.75351047
484367	2150197	0.750743198
484467	2150197	0.748931861
484567	2150197	0.748990086
484667	2150197	0.743723237
484767	2150197	0.724296035
484867	2150197	0.708868226
484967	2150197	0.699118407
485067	2150197	0.692965479
485167	2150197	0.687852709
485267	2150197	0.681853441
485367	2150197	0.673956839
485467	2150197	0.663812434
485567	2150197	0.651390907
485667	2150197	0.636801892
485767	2150197	0.620257618
485867	2150197	0.60208576
485967	2150197	0.582719114
486067	2150197	0.562646231
486167	2150197	0.542346787
486267	2150197	0.522239917
486367	2150197	0.50265831
486467	2150197	0.48384682
486567	2150197	0.465978755
486667	2150197	0.449183101
486767	2150197	0.433578075
486867	2150197	0.419308459
486967	2150197	0.40658328
487067	2150197	0.395701926
487167	2150197	0.387035645
487267	2150197	0.380914111
487367	2150197	0.377420599
487467	2150197	0.376243627
487567	2150197	0.376745372
487667	2150197	0.378177288
487767	2150197	0.379859295
487867	2150197	0.381260127
487967	2150197	0.382015215
488067	2150197	0.381918161
488167	2150197	0.380898313
488267	2150197	0.378988326
488367	2150197	0.376287425
488467	2150197	0.372927774
488567	2150197	0.369049134
488667	2150197	0.364783071
488767	2150197	0.360245092
488867	2150197	0.355532165
488967	2150197	0.350723267
489067	2150197	0.345881369
489167	2150197	0.341055871
489267	2150197	0.336284988
489367	2150197	0.331597888
489467	2150197	0.327016481
489567	2150197	0.322556902
489667	2150197	0.318230704
489767	2150197	0.314045813
489867	2150197	0.31000729
489967	2150197	0.30611794
490067	2150197	0.302378792
490167	2150197	0.298789487
490267	2150197	0.295348582
490367	2150197	0.292053803
492067	2150197	0.254680099
492167	2150197	0.253342484
492267	2150197	0.252076123
492367	2150197	0.250877669
492467	2150197	0.249743888
492567	2150197	0.248671657
492667	2150197	0.247657966
492767	2150197	0.246699914
492867	2150197	0.245794708
492967	2150197	0.244939662
493067	2150197	0.244132195
493167	2150197	0.243369827
493267	2150197	0.24265018
493367	2150197	0.241970973
493467	2150197	0.24133002
493567	2150197	0.24072523
493667	2150197	0.240154603
493767	2150197	0.239616225
493867	2150197	0.239108273
493967	2150197	0.238629004
494067	2150197	0.238176759
494167	2150197	0.237749956
494267	2150197	0.237347093
494367	2150197	0.236966742
494467	2150197	0.236607547
494567	2150197	0.236268225
494667	2150197	0.235947558
494767	2150197	0.2356444
494867	2150197	0.235357665
494967	2150197	0.235086333
495067	2150197	0.234829446
495167	2150197	0.234586103
495267	2150197	0.234355464
495367	2150197	0.234136743
495467	2150197	0.233929212
495567	2150197	0.233732193
495667	2150197	0.233545065
495767	2150197	0.233367255
495867	2150197	0.233198242
495967	2150197	0.233037551
496067	2150197	0.23288476
496167	2150197	0.23273949
496267	2150197	0.232601409
477967	2150297	0.535564787
478067	2150297	0.533887095
478167	2150297	0.532209148
478267	2150297	0.53053159
478367	2150297	0.528855358
478467	2150297	0.527181764
478567	2150297	0.525512596
478667	2150297	0.523850244
478767	2150297	0.522197874
478867	2150297	0.520559644
478967	2150297	0.518940994
479067	2150297	0.517349033
479167	2150297	0.515793054
479267	2150297	0.514285249
479367	2150297	0.512841679
479467	2150297	0.511483655
479567	2150297	0.510239676
479667	2150297	0.509148222
479767	2150297	0.508261796
479867	2150297	0.507652787
479967	2150297	0.507421949
480067	2150297	0.507710362
480167	2150297	0.50871528
480267	2150297	0.510708104
480367	2150297	0.5140458
480467	2150297	0.519150878
480567	2150297	0.526408724
480667	2150297	0.535924861
480767	2150297	0.547192336
480867	2150297	0.558974805
480967	2150297	0.569738791
481067	2150297	0.578378474
481167	2150297	0.58456139
481267	2150297	0.58854072
481367	2150297	0.590809123
481467	2150297	0.591871002
481567	2150297	0.592156979
481667	2150297	0.592016087
481767	2150297	0.591734892
481867	2150297	0.591558574
481967	2150297	0.59170162
482067	2150297	0.592334139
482167	2150297	0.593507193
482267	2150297	0.59489447
482367	2150297	0.59503881
482467	2150297	0.591232716
482567	2150297	0.5839586
482667	2150297	0.575974944
482767	2150297	0.568531614
482867	2150297	0.561996644
482967	2150297	0.556936563
483067	2150297	0.593548719
483167	2150297	0.747951554
483267	2150297	0.752119213
483367	2150297	0.754076438
483467	2150297	0.755849099
483567	2150297	0.757451019
483667	2150297	0.758750766
483767	2150297	0.75958898
483867	2150297	0.7598112
483967	2150297	0.759299935
484067	2150297	0.758015844
484167	2150297	0.75604043
484267	2150297	0.75360075
484367	2150297	0.751029638
484467	2150297	0.748502894
484567	2150297	0.745054021
484667	2150297	0.737032333
484767	2150297	0.723175422
484867	2150297	0.708600384
484967	2150297	0.696259911
485067	2150297	0.686087568
485167	2150297	0.676959296
485267	2150297	0.667723656
485367	2150297	0.657587662
485467	2150297	0.646133012
485567	2150297	0.633195944
485667	2150297	0.618763337
485767	2150297	0.602926557
485867	2150297	0.585868872
485967	2150297	0.567852436
486067	2150297	0.549189977
486167	2150297	0.530206564
486267	2150297	0.511204291
486367	2150297	0.492439248
486467	2150297	0.474113596
486567	2150297	0.456381302
486667	2150297	0.439365093
486767	2150297	0.423183593
486867	2150297	0.407990648
486967	2150297	0.394031536
487067	2150297	0.381715339
487167	2150297	0.37166283
487267	2150297	0.364585749
487367	2150297	0.360851725
487467	2150297	0.360070612
487567	2150297	0.361288497
487667	2150297	0.36350683
487767	2150297	0.365954046
487867	2150297	0.368105939
487967	2150297	0.369634621
488067	2150297	0.370361293
488167	2150297	0.370220483
488267	2150297	0.369229798
488367	2150297	0.367462264
488467	2150297	0.365022064
488567	2150297	0.362025388
488667	2150297	0.35858718
488767	2150297	0.354813255
488867	2150297	0.350796524
488967	2150297	0.34661597
489067	2150297	0.342337195
489167	2150297	0.338013757
489267	2150297	0.333688792
489367	2150297	0.329396634
489467	2150297	0.325164295
489567	2150297	0.321012768
489667	2150297	0.316958119
489767	2150297	0.31301241
489867	2150297	0.309184447
489967	2150297	0.305480404
490067	2150297	0.301904326
490167	2150297	0.298458542
490267	2150297	0.295144
490367	2150297	0.291960541
491067	2150297	0.27318748
491167	2150297	0.270972037
491267	2150297	0.268862714
491367	2150297	0.266855769
491467	2150297	0.264947438
492067	2150297	0.255360892
492167	2150297	0.254040256
492267	2150297	0.25278968
492367	2150297	0.251605941
492467	2150297	0.250485904
492567	2150297	0.249426536
492667	2150297	0.248424898
492767	2150297	0.247478148
492867	2150297	0.246583543
492967	2150297	0.24573844
493067	2150297	0.244940288
493167	2150297	0.244186638
493267	2150297	0.243475131
493367	2150297	0.242803503
493467	2150297	0.242169585
493567	2150297	0.241571293
493667	2150297	0.241006636
