x	y	error_car_pre_dur
494267	2148797	0.690921794
494367	2148797	0.692005332
494467	2148797	0.693142694
494567	2148797	0.694332747
494667	2148797	0.695574395
494767	2148797	0.696866575
494867	2148797	0.69820826
494967	2148797	0.699598451
495067	2148797	0.701036181
495167	2148797	0.70252051
495267	2148797	0.704050528
495367	2148797	0.705625347
495467	2148797	0.707244108
495567	2148797	0.708905971
495667	2148797	0.710610124
495767	2148797	0.712355774
495867	2148797	0.714142149
495967	2148797	0.7159685
478167	2148897	0.715800174
478267	2148897	0.711995037
478367	2148897	0.708168229
478467	2148897	0.704317784
478567	2148897	0.700441706
478667	2148897	0.696538
478767	2148897	0.692604704
478867	2148897	0.688639934
478967	2148897	0.684641943
479067	2148897	0.680609193
479167	2148897	0.676540458
479267	2148897	0.672434936
479367	2148897	0.668292415
479467	2148897	0.66411346
479567	2148897	0.659899661
479667	2148897	0.655653936
479767	2148897	0.651380897
479867	2148897	0.647087288
479967	2148897	0.642782489
480067	2148897	0.638479059
480167	2148897	0.63419328
480267	2148897	0.629945583
480367	2148897	0.625760749
480467	2148897	0.621667675
480567	2148897	0.61769862
480667	2148897	0.613887998
480767	2148897	0.610271254
480867	2148897	0.606884933
480967	2148897	0.603769487
481067	2148897	0.600975972
481167	2148897	0.598575219
481267	2148897	0.596660624
481367	2148897	0.595326642
481467	2148897	0.594622167
481567	2148897	0.594530481
481667	2148897	0.595010794
481767	2148897	0.596053043
481867	2148897	0.597704765
481967	2148897	0.600077981
482067	2148897	0.603349881
482167	2148897	0.607755977
482267	2148897	0.613559406
482367	2148897	0.620974316
482467	2148897	0.630048257
482567	2148897	0.640571161
482667	2148897	0.652093315
482767	2148897	0.664044903
482867	2148897	0.6758758
482967	2148897	0.687162252
483067	2148897	0.697672813
483167	2148897	0.707390515
483267	2148897	0.716480817
483367	2148897	0.7252069
483467	2148897	0.73381844
483567	2148897	0.742451299
483667	2148897	0.751064179
483767	2148897	0.759419715
483867	2148897	0.767110491
483967	2148897	0.77363555
484067	2148897	0.778530924
484167	2148897	0.781528139
484267	2148897	0.782671427
484367	2148897	0.782324334
484467	2148897	0.781062696
484567	2148897	0.779517485
484667	2148897	0.778236951
484767	2148897	0.777605656
484867	2148897	0.777828108
484967	2148897	0.778961769
485067	2148897	0.780970198
485167	2148897	0.783770654
485267	2148897	0.787265472
485367	2148897	0.791358576
485467	2148897	0.795962498
485567	2148897	0.801000455
485667	2148897	0.806406232
485767	2148897	0.812123219
485867	2148897	0.818103199
485967	2148897	0.824305122
486067	2148897	0.830693913
486167	2148897	0.837239344
486267	2148897	0.843914936
486367	2148897	0.850696862
486467	2148897	0.857562794
486567	2148897	0.864490642
486667	2148897	0.871457074
486767	2148897	0.878435684
486867	2148897	0.885394611
486967	2148897	0.89229329
487067	2148897	0.899077894
487167	2148897	0.90567479
487267	2148897	0.911981115
487367	2148897	0.917851415
487467	2148897	0.923079749
487567	2148897	0.927379047
487667	2148897	0.930366574
487767	2148897	0.931578489
487867	2148897	0.930549173
487967	2148897	0.926966294
488067	2148897	0.920824018
488167	2148897	0.912442867
488267	2148897	0.902336504
488367	2148897	0.891046467
488467	2148897	0.879044036
488567	2148897	0.866703422
488667	2148897	0.854310995
488767	2148897	0.842083791
488867	2148897	0.830185935
488967	2148897	0.818740355
489067	2148897	0.807836431
489167	2148897	0.797535011
489267	2148897	0.787872142
489367	2148897	0.778862432
489467	2148897	0.770502535
489567	2148897	0.76277486
489667	2148897	0.755651333
489767	2148897	0.749096944
489867	2148897	0.743072849
489967	2148897	0.737538867
490067	2148897	0.732455341
490167	2148897	0.727784406
490267	2148897	0.723490762
490367	2148897	0.719542072
490467	2148897	0.715909078
490567	2148897	0.712565538
490667	2148897	0.70948806
490767	2148897	0.706655864
490867	2148897	0.70405053
490967	2148897	0.701655733
491067	2148897	0.699457004
491167	2148897	0.697441495
491267	2148897	0.695597778
491367	2148897	0.69391566
491467	2148897	0.692386021
491567	2148897	0.691000679
491667	2148897	0.689752264
491767	2148897	0.688634113
491867	2148897	0.687640187
491967	2148897	0.686764982
492067	2148897	0.686003474
492167	2148897	0.685351051
492267	2148897	0.684803472
492367	2148897	0.684356817
492467	2148897	0.684007458
492567	2148897	0.683752019
492667	2148897	0.683587353
492767	2148897	0.683510519
492867	2148897	0.683518756
492967	2148897	0.683609472
493067	2148897	0.683780221
493167	2148897	0.684028693
493267	2148897	0.684352702
493367	2148897	0.684750171
493467	2148897	0.685219129
493567	2148897	0.685757696
493667	2148897	0.686364082
493767	2148897	0.687036573
493867	2148897	0.687773531
493967	2148897	0.688573386
494067	2148897	0.689434633
494167	2148897	0.690355825
494267	2148897	0.69133557
494367	2148897	0.69237253
494467	2148897	0.693465415
494567	2148897	0.694612982
494667	2148897	0.695814028
494767	2148897	0.697067396
494867	2148897	0.698371964
494967	2148897	0.69972665
495067	2148897	0.701130403
495167	2148897	0.702582209
495267	2148897	0.704081084
495367	2148897	0.705626073
495467	2148897	0.707216253
495567	2148897	0.708850726
495667	2148897	0.710528621
495767	2148897	0.712249093
495867	2148897	0.71401132
495967	2148897	0.715814505
496067	2148897	0.71765787
478167	2148997	0.714229659
478267	2148997	0.710389432
478367	2148997	0.706526518
478467	2148997	0.702638937
478567	2148997	0.698724684
478667	2148997	0.694781757
478767	2148997	0.690808187
478867	2148997	0.686802088
478967	2148997	0.682761715
479067	2148997	0.678685538
479167	2148997	0.674572346
479267	2148997	0.670421372
479367	2148997	0.666232458
479467	2148997	0.662006269
479567	2148997	0.657744561
479667	2148997	0.653450529
479767	2148997	0.649129242
479867	2148997	0.644788184
479967	2148997	0.64043792
480067	2148997	0.636092866
480167	2148997	0.631772144
480267	2148997	0.627500393
480367	2148997	0.623308358
480467	2148997	0.619232913
480567	2148997	0.615316128
480667	2148997	0.611603156
480767	2148997	0.608139232
480867	2148997	0.604967017
480967	2148997	0.602126081
481067	2148997	0.599655544
481167	2148997	0.597597982
481267	2148997	0.595998852
481367	2148997	0.594895649
481467	2148997	0.59430133
481567	2148997	0.594199897
481667	2148997	0.594564261
481767	2148997	0.59538427
481867	2148997	0.596690524
481967	2148997	0.598573735
482067	2148997	0.601206384
482167	2148997	0.60486684
482267	2148997	0.609942273
482367	2148997	0.616845716
482467	2148997	0.625796329
482567	2148997	0.63660014
482667	2148997	0.648691657
482767	2148997	0.661394158
482867	2148997	0.67413409
482967	2148997	0.686523887
483067	2148997	0.698371631
483167	2148997	0.70966103
483267	2148997	0.720509157
483367	2148997	0.731102061
483467	2148997	0.741616252
483567	2148997	0.75213943
483667	2148997	0.762601015
483767	2148997	0.772719508
483867	2148997	0.781981781
483967	2148997	0.78969258
484067	2148997	0.79514467
484167	2148997	0.797899238
484267	2148997	0.798028214
484367	2148997	0.796129907
484467	2148997	0.793112135
484567	2148997	0.78991086
484667	2148997	0.787277991
484767	2148997	0.785676274
484867	2148997	0.785283082
484967	2148997	0.786074102
485067	2148997	0.787925047
485167	2148997	0.790684005
485267	2148997	0.794206845
485367	2148997	0.798368919
485467	2148997	0.803066132
485567	2148997	0.808212535
485667	2148997	0.813737329
485767	2148997	0.819582191
485867	2148997	0.825699056
485967	2148997	0.832048297
486067	2148997	0.838597207
486167	2148997	0.845318686
486267	2148997	0.852190074
486367	2148997	0.859192052
486467	2148997	0.866307571
486567	2148997	0.873520726
486667	2148997	0.880815491
486767	2148997	0.888174179
486867	2148997	0.895575427
486967	2148997	0.902991386
487067	2148997	0.910383594
487167	2148997	0.917696659
487267	2148997	0.924848334
487367	2148997	0.931713622
487467	2148997	0.938099509
487567	2148997	0.943706733
487667	2148997	0.948080841
487767	2148997	0.950580466
487867	2148997	0.950449742
487967	2148997	0.947102275
488067	2148997	0.940495551
488167	2148997	0.931184442
488267	2148997	0.919982544
488367	2148997	0.907632506
488467	2148997	0.894691947
488567	2148997	0.88155095
488667	2148997	0.868479938
488767	2148997	0.855669413
488867	2148997	0.843256038
488967	2148997	0.831338333
489067	2148997	0.81998586
489167	2148997	0.809244711
489267	2148997	0.79914116
489367	2148997	0.789684558
489467	2148997	0.780870061
489567	2148997	0.772681381
489667	2148997	0.765093558
489767	2148997	0.758075608
489867	2148997	0.751592902
489967	2148997	0.745609168
490067	2148997	0.740088056
490167	2148997	0.73499429
490267	2148997	0.730294433
490367	2148997	0.725957344
490467	2148997	0.721954401
490567	2148997	0.718259548
490667	2148997	0.714849226
490767	2148997	0.711702236
490867	2148997	0.708799556
490967	2148997	0.706124146
491067	2148997	0.703660748
491167	2148997	0.701395691
491267	2148997	0.699316716
491367	2148997	0.697412807
491467	2148997	0.695674046
491567	2148997	0.694091482
491667	2148997	0.692657012
491767	2148997	0.691363282
491867	2148997	0.690203595
491967	2148997	0.689171837
492067	2148997	0.688262406
492167	2148997	0.687470152
492267	2148997	0.68679033
492367	2148997	0.686218553
492467	2148997	0.685750751
492567	2148997	0.685383142
492667	2148997	0.685112198
492767	2148997	0.68493462
492867	2148997	0.684847317
492967	2148997	0.684847386
493067	2148997	0.684932092
493167	2148997	0.685098855
493267	2148997	0.685345235
493367	2148997	0.685668921
493467	2148997	0.686067719
493567	2148997	0.686539545
493667	2148997	0.687082413
493767	2148997	0.687694429
493867	2148997	0.688373785
493967	2148997	0.689118753
494067	2148997	0.689927678
494167	2148997	0.690798973
494267	2148997	0.691731116
494367	2148997	0.692722645
494467	2148997	0.693772155
494567	2148997	0.694878294
494667	2148997	0.696039758
494767	2148997	0.697255294
494867	2148997	0.69852369
494967	2148997	0.699843778
495067	2148997	0.70121443
495167	2148997	0.702634556
495267	2148997	0.704103101
495367	2148997	0.705619045
495467	2148997	0.707181402
495567	2148997	0.708789214
495667	2148997	0.710441556
495767	2148997	0.71213753
495867	2148997	0.713876265
495967	2148997	0.715656917
496067	2148997	0.717478666
478167	2149097	0.712785514
478267	2149097	0.708917238
478367	2149097	0.705025753
478467	2149097	0.701109098
478567	2149097	0.697165289
478667	2149097	0.693192345
478767	2149097	0.68918832
478867	2149097	0.685151349
478967	2149097	0.681079703
479067	2149097	0.676971871
479167	2149097	0.67282665
479267	2149097	0.668643279
479367	2149097	0.664421603
479467	2149097	0.66016229
479567	2149097	0.655867116
479667	2149097	0.651539334
479767	2149097	0.647184164
479867	2149097	0.642809413
479967	2149097	0.638426294
480067	2149097	0.634050439
480167	2149097	0.629703119
480267	2149097	0.625412606
480367	2149097	0.621215415
480467	2149097	0.617156958
480567	2149097	0.613290761
480667	2149097	0.609675288
480767	2149097	0.606368059
480867	2149097	0.603418443
480967	2149097	0.600862425
481067	2149097	0.598722273
481167	2149097	0.597010272
481267	2149097	0.595731814
481367	2149097	0.594883764
481467	2149097	0.594449976
481567	2149097	0.594400978
481667	2149097	0.594702318
481767	2149097	0.595329334
481867	2149097	0.596284767
481967	2149097	0.597621477
482067	2149097	0.599479993
482167	2149097	0.602155046
482267	2149097	0.606186295
482367	2149097	0.612351694
482467	2149097	0.621255774
482567	2149097	0.632681111
482667	2149097	0.645707611
482767	2149097	0.659402175
482867	2149097	0.673136894
482967	2149097	0.686569096
483067	2149097	0.699563945
483167	2149097	0.71213602
483267	2149097	0.724401805
483367	2149097	0.73652978
483467	2149097	0.748683298
483567	2149097	0.760955402
483667	2149097	0.773292547
483767	2149097	0.785402355
483867	2149097	0.796656084
483967	2149097	0.806054857
484067	2149097	0.812420532
484167	2149097	0.814923348
484267	2149097	0.813646389
484367	2149097	0.809611922
484467	2149097	0.804277124
484567	2149097	0.799024134
484667	2149097	0.794868383
484767	2149097	0.792329519
484867	2149097	0.791475465
484967	2149097	0.792114359
485067	2149097	0.793983421
485167	2149097	0.796844002
485267	2149097	0.800504952
485367	2149097	0.804818018
485467	2149097	0.809667956
485567	2149097	0.814964151
485667	2149097	0.820634608
485767	2149097	0.826621772
485867	2149097	0.832879546
485967	2149097	0.839371063
486067	2149097	0.846066961
486167	2149097	0.852943966
486267	2149097	0.859983706
486367	2149097	0.867171661
486467	2149097	0.874496195
486567	2149097	0.881947619
486667	2149097	0.889517197
486767	2149097	0.897195995
486867	2149097	0.904973425
486967	2149097	0.912835202
487067	2149097	0.920760274
487167	2149097	0.928715893
487267	2149097	0.936649266
487367	2149097	0.944472764
487467	2149097	0.952036692
487567	2149097	0.959078076
487667	2149097	0.965126983
487767	2149097	0.969364132
487867	2149097	0.970551638
487967	2149097	0.967480253
488067	2149097	0.960015013
488167	2149097	0.949273383
488267	2149097	0.9366147
488367	2149097	0.923013997
488467	2149097	0.909063555
488567	2149097	0.895117825
488667	2149097	0.881398115
488767	2149097	0.868050326
488867	2149097	0.855174893
488967	2149097	0.84284223
489067	2149097	0.831100829
489167	2149097	0.819981702
489267	2149097	0.809501123
489367	2149097	0.799662689
489467	2149097	0.790459198
489567	2149097	0.781874566
489667	2149097	0.773885772
489767	2149097	0.766464783
489867	2149097	0.759580328
489967	2149097	0.753199459
490067	2149097	0.747288832
490167	2149097	0.741815691
490267	2149097	0.736748576
490367	2149097	0.732057793
490467	2149097	0.727715682
491267	2149097	0.702898681
491367	2149097	0.700783347
491467	2149097	0.698844755
491567	2149097	0.697073325
491667	2149097	0.695460343
491767	2149097	0.693997865
491867	2149097	0.692678629
491967	2149097	0.691495983
492067	2149097	0.690443815
492167	2149097	0.689516493
492267	2149097	0.688708819
492367	2149097	0.688015976
492467	2149097	0.687433494
492567	2149097	0.686957213
492667	2149097	0.68658325
492767	2149097	0.686307975
492867	2149097	0.686127987
492967	2149097	0.686040088
493067	2149097	0.686041272
493167	2149097	0.686128702
493267	2149097	0.686299699
493367	2149097	0.686551724
493467	2149097	0.686882375
493567	2149097	0.687289368
493667	2149097	0.687770531
493767	2149097	0.688323797
493867	2149097	0.688947195
493967	2149097	0.689638842
494067	2149097	0.690396939
494167	2149097	0.691219765
494267	2149097	0.692105671
494367	2149097	0.693053075
494467	2149097	0.69406046
494567	2149097	0.695126369
494667	2149097	0.696249399
494767	2149097	0.697428204
494867	2149097	0.698661485
494967	2149097	0.699947992
495067	2149097	0.701286518
495167	2149097	0.702675901
495267	2149097	0.704115017
495367	2149097	0.705602783
495467	2149097	0.70713815
495567	2149097	0.708720104
495667	2149097	0.710347666
495767	2149097	0.712019886
495867	2149097	0.713735847
495967	2149097	0.715494657
496067	2149097	0.717295454
478167	2149197	0.711469688
478267	2149197	0.707580487
478367	2149197	0.703668059
478467	2149197	0.699730497
478567	2149197	0.695765869
478667	2149197	0.69177225
478767	2149197	0.687747746
478867	2149197	0.683690545
478967	2149197	0.679598961
479067	2149197	0.675471513
479167	2149197	0.671307015
479267	2149197	0.667104695
479367	2149197	0.662864358
479467	2149197	0.658586592
479567	2149197	0.654273052
479667	2149197	0.649926823
479767	2149197	0.645552931
479867	2149197	0.641159012
479967	2149197	0.636756224
480067	2149197	0.632360476
480167	2149197	0.627994033
480267	2149197	0.623687536
480367	2149197	0.619482275
480467	2149197	0.615432166
480567	2149197	0.611604058
480667	2149197	0.608074123
480767	2149197	0.604918137
480867	2149197	0.602196709
480967	2149197	0.599942253
481067	2149197	0.598156261
481167	2149197	0.596817743
481267	2149197	0.595894581
481367	2149197	0.595349799
481467	2149197	0.595142112
481567	2149197	0.595225261
481667	2149197	0.595550081
481767	2149197	0.596070271
481867	2149197	0.596751923
481967	2149197	0.597590301
482067	2149197	0.598646219
482167	2149197	0.600136171
482267	2149197	0.602657436
482367	2149197	0.607573132
482467	2149197	0.616540504
482567	2149197	0.629180912
482667	2149197	0.643570236
482767	2149197	0.65839603
482867	2149197	0.673069261
482967	2149197	0.687363111
483067	2149197	0.701235152
483167	2149197	0.714754841
483267	2149197	0.728065225
483367	2149197	0.741351032
483467	2149197	0.754802811
483567	2149197	0.768569783
483667	2149197	0.782687179
483767	2149197	0.796950117
483867	2149197	0.810701558
483967	2149197	0.822573546
484067	2149197	0.830516771
484167	2149197	0.832779411
484267	2149197	0.829433683
484367	2149197	0.822388133
484467	2149197	0.81400599
484567	2149197	0.806255499
484667	2149197	0.800481041
484767	2149197	0.79720835
484867	2149197	0.796219104
484967	2149197	0.797008878
485067	2149197	0.799128183
485167	2149197	0.802256229
485267	2149197	0.806171572
485367	2149197	0.810716676
485467	2149197	0.815774931
485567	2149197	0.821257363
485667	2149197	0.827094868
485767	2149197	0.833233376
485867	2149197	0.839630612
485967	2149197	0.846253758
486067	2149197	0.853077663
486167	2149197	0.860083428
486267	2149197	0.867257239
486367	2149197	0.874589387
486467	2149197	0.882073422
486567	2149197	0.889705399
486667	2149197	0.897483151
486767	2149197	0.905405554
486867	2149197	0.913471656
486967	2149197	0.921679544
487067	2149197	0.930024655
487167	2149197	0.938497016
487267	2149197	0.947076328
487367	2149197	0.955722549
487467	2149197	0.964356352
487567	2149197	0.972815107
487667	2149197	0.980744897
487767	2149197	0.987323923
487867	2149197	0.990684976
487967	2149197	0.988010736
488067	2149197	0.978861115
488167	2149197	0.965956846
488267	2149197	0.951527973
488367	2149197	0.93662649
488467	2149197	0.92173082
488567	2149197	0.907083829
488667	2149197	0.89282543
488767	2149197	0.87904508
488867	2149197	0.865803956
488967	2149197	0.853144858
489067	2149197	0.841096842
489167	2149197	0.829677539
489267	2149197	0.818894519
489367	2149197	0.808746356
489467	2149197	0.799223709
489567	2149197	0.790310509
489667	2149197	0.781985259
489767	2149197	0.774222383
489867	2149197	0.766993521
489967	2149197	0.760268725
490067	2149197	0.754017478
490167	2149197	0.748209516
490267	2149197	0.742815462
491467	2149197	0.701880603
491567	2149197	0.699929906
491667	2149197	0.698147108
491767	2149197	0.696523782
491867	2149197	0.695052196
491967	2149197	0.693725242
492067	2149197	0.692536368
492167	2149197	0.691479524
492267	2149197	0.690549109
492367	2149197	0.689739925
492467	2149197	0.689047141
492567	2149197	0.688466255
492667	2149197	0.687993062
492767	2149197	0.687623627
492867	2149197	0.687354259
492967	2149197	0.687181493
493067	2149197	0.687102066
493167	2149197	0.687112902
493267	2149197	0.687211094
493367	2149197	0.687393895
493467	2149197	0.6876587
493567	2149197	0.688003037
493667	2149197	0.688424561
493767	2149197	0.688921036
493867	2149197	0.689490336
493967	2149197	0.690130431
494067	2149197	0.690839386
494167	2149197	0.691615348
494267	2149197	0.692456546
494367	2149197	0.693361286
494467	2149197	0.694327941
494567	2149197	0.695354953
494667	2149197	0.696440825
494767	2149197	0.69758412
494867	2149197	0.698783454
494967	2149197	0.700037497
495067	2149197	0.70134497
495167	2149197	0.702704639
495267	2149197	0.704115314
495367	2149197	0.705575848
495467	2149197	0.707085134
495567	2149197	0.708642104
495667	2149197	0.710245725
495767	2149197	0.711894999
495867	2149197	0.71358896
495967	2149197	0.715326674
496067	2149197	0.717107238
478167	2149297	0.71028342
478267	2149297	0.706380448
478367	2149297	0.702454742
478467	2149297	0.698504479
478567	2149297	0.694527822
478667	2149297	0.690522935
478767	2149297	0.68648802
478867	2149297	0.68242135
478967	2149297	0.678321318
479067	2149297	0.674186506
479167	2149297	0.670015762
479267	2149297	0.665808313
479367	2149297	0.661563907
479467	2149297	0.657283002
479567	2149297	0.652967022
479667	2149297	0.648618698
479767	2149297	0.644242544
479867	2149297	0.639845519
479967	2149297	0.635437954
480067	2149297	0.631034882
480167	2149297	0.626657938
480267	2149297	0.622338022
480367	2149297	0.618118897
480467	2149297	0.614061435
480567	2149297	0.610247028
480667	2149297	0.606776022
480767	2149297	0.603754348
480867	2149297	0.601265396
480967	2149297	0.599340484
481067	2149297	0.59795276
481167	2149297	0.59703915
481267	2149297	0.596527693
481367	2149297	0.596351553
481467	2149297	0.596449893
481567	2149297	0.596763602
481667	2149297	0.597231551
481767	2149297	0.597789213
481867	2149297	0.598369824
481967	2149297	0.598909317
482067	2149297	0.599360936
482167	2149297	0.599742636
482267	2149297	0.600331057
482367	2149297	0.602723972
482467	2149297	0.612055894
482567	2149297	0.627072022
482667	2149297	0.64307655
482767	2149297	0.658869524
482867	2149297	0.674192974
482967	2149297	0.689015636
483067	2149297	0.703400955
483167	2149297	0.71747334
483267	2149297	0.731404286
483367	2149297	0.745401569
483467	2149297	0.759696684
483567	2149297	0.774525257
483667	2149297	0.790083994
483767	2149297	0.806416809
483867	2149297	0.823117528
483967	2149297	0.838665303
484067	2149297	0.849567542
484167	2149297	0.851646397
484267	2149297	0.844983944
484367	2149297	0.833714403
484467	2149297	0.821510389
484567	2149297	0.810833629
484667	2149297	0.803505898
484767	2149297	0.800032453
484867	2149297	0.799481109
484967	2149297	0.800822993
485067	2149297	0.803442128
485167	2149297	0.806993425
485267	2149297	0.81126388
485367	2149297	0.816107599
485467	2149297	0.821417583
485567	2149297	0.827112525
485667	2149297	0.83312977
485767	2149297	0.839421007
485867	2149297	0.845949301
485967	2149297	0.852686902
486067	2149297	0.859613525
486167	2149297	0.866714981
486267	2149297	0.873982053
486367	2149297	0.881409588
486467	2149297	0.888995744
486567	2149297	0.896741373
486667	2149297	0.904649509
486767	2149297	0.912724926
486867	2149297	0.920973741
486967	2149297	0.929402987
487067	2149297	0.938020105
487167	2149297	0.946832162
487267	2149297	0.955844491
487367	2149297	0.96505797
487467	2149297	0.974462939
487567	2149297	0.984023625
487667	2149297	0.993630504
487767	2149297	1.002911994
487867	2149297	1.010190241
487967	2149297	1.008370854
488067	2149297	0.995548713
488167	2149297	0.979840626
488267	2149297	0.963746315
488367	2149297	0.947822623
488467	2149297	0.932259853
488567	2149297	0.917150193
488667	2149297	0.902550272
488767	2149297	0.88850002
488867	2149297	0.875029209
488967	2149297	0.862159818
489067	2149297	0.849906842
489167	2149297	0.838278549
489267	2149297	0.827276653
489367	2149297	0.816896589
489467	2149297	0.807127989
489567	2149297	0.797955359
489667	2149297	0.789358913
489767	2149297	0.781315509
489867	2149297	0.7737996
489967	2149297	0.766784137
490067	2149297	0.760241388
490167	2149297	0.754143622
490267	2149297	0.748463654
491567	2149297	0.702646058
491667	2149297	0.700703153
491767	2149297	0.698927828
491867	2149297	0.697311977
491967	2149297	0.695848119
492067	2149297	0.694529339
492167	2149297	0.693349231
492267	2149297	0.692301848
492367	2149297	0.691381665
492467	2149297	0.690583531
492567	2149297	0.68990264
492667	2149297	0.689334499
492767	2149297	0.688874898
492867	2149297	0.688519886
492967	2149297	0.68826575
493067	2149297	0.688108992
493167	2149297	0.688046314
493267	2149297	0.688074603
493367	2149297	0.688190912
493467	2149297	0.68839245
493567	2149297	0.68867657
493667	2149297	0.689040759
493767	2149297	0.689482627
493867	2149297	0.6899999
493967	2149297	0.69059041
494067	2149297	0.691252089
494167	2149297	0.691982962
494267	2149297	0.692781144
494367	2149297	0.693644829
494467	2149297	0.694572289
494567	2149297	0.695561868
494667	2149297	0.696611979
494767	2149297	0.697721097
494867	2149297	0.698887759
494967	2149297	0.70011056
495067	2149297	0.701388146
495167	2149297	0.702719217
495267	2149297	0.70410252
495367	2149297	0.705536848
495467	2149297	0.707021036
495567	2149297	0.708553964
495667	2149297	0.710134548
495767	2149297	0.711761742
495867	2149297	0.713434537
495967	2149297	0.715151956
496067	2149297	0.716913055
478067	2149397	0.713116795
478167	2149397	0.709227241
478267	2149397	0.705317622
478367	2149397	0.70138627
478467	2149397	0.69743149
478567	2149397	0.693451572
478667	2149397	0.689444818
478767	2149397	0.685409567
478867	2149397	0.681344223
478967	2149397	0.677247308
479067	2149397	0.673117511
479167	2149397	0.668953759
479267	2149397	0.664755315
479367	2149397	0.660521894
479467	2149397	0.656253825
479567	2149397	0.651952264
479667	2149397	0.647619482
479767	2149397	0.643259271
479867	2149397	0.638877518
479967	2149397	0.63448304
480067	2149397	0.630088842
480167	2149397	0.625714048
480267	2149397	0.621386924
480367	2149397	0.617149633
480467	2149397	0.613065431
480567	2149397	0.609228093
480667	2149397	0.605768925
480767	2149397	0.602845584
480867	2149397	0.600591032
480967	2149397	0.599041518
481067	2149397	0.59812178
481167	2149397	0.597705579
481267	2149397	0.597675387
481367	2149397	0.59794055
481467	2149397	0.598430534
481567	2149397	0.599083254
481667	2149397	0.599835926
481767	2149397	0.600619221
481867	2149397	0.601353783
481967	2149397	0.60194847
482067	2149397	0.60230061
482167	2149397	0.602299363
482267	2149397	0.601833851
482367	2149397	0.600818497
482467	2149397	0.611196096
482567	2149397	0.628597604
482667	2149397	0.645303858
482767	2149397	0.661333025
482867	2149397	0.676742187
482967	2149397	0.691618206
483067	2149397	0.706076395
483167	2149397	0.720261358
483267	2149397	0.734348888
483367	2149397	0.748549265
483467	2149397	0.76311378
483567	2149397	0.778346489
483667	2149397	0.794617352
483767	2149397	0.812345131
483867	2149397	0.831816789
483967	2149397	0.852370804
484067	2149397	0.869409617
484167	2149397	0.871355842
484267	2149397	0.858719939
484367	2149397	0.842155029
484467	2149397	0.825926951
484567	2149397	0.812001973
484667	2149397	0.803371163
484767	2149397	0.800900506
484867	2149397	0.801578102
484967	2149397	0.803831608
485067	2149397	0.807122235
485167	2149397	0.81119255
485267	2149397	0.815878424
485367	2149397	0.821060132
485467	2149397	0.826646097
485567	2149397	0.832565512
485667	2149397	0.838763901
485767	2149397	0.845199919
485867	2149397	0.851842863
485967	2149397	0.858670671
486067	2149397	0.86566829
486167	2149397	0.87282634
486267	2149397	0.880140031
486367	2149397	0.887608276
486467	2149397	0.89523299
486567	2149397	0.903018527
486667	2149397	0.910971263
486767	2149397	0.919099263
486867	2149397	0.927412059
486967	2149397	0.935920487
487067	2149397	0.944636585
487167	2149397	0.953573539
487267	2149397	0.962745653
487367	2149397	0.97216833
487467	2149397	0.981858031
487567	2149397	0.99183213
487667	2149397	1.002108361
487767	2149397	1.012702107
487867	2149397	1.023597361
487967	2149397	1.023536532
488067	2149397	1.006085744
488167	2149397	0.988962598
488267	2149397	0.972272371
488367	2149397	0.956047643
488467	2149397	0.940315328
488567	2149397	0.925100275
488667	2149397	0.910425393
488767	2149397	0.896311161
488867	2149397	0.882774988
488967	2149397	0.86983057
489067	2149397	0.857487335
489167	2149397	0.84575003
489267	2149397	0.83461852
489367	2149397	0.824087793
489467	2149397	0.814148201
489567	2149397	0.804785896
489667	2149397	0.795983412
489767	2149397	0.787720363
489867	2149397	0.779974165
489967	2149397	0.772720755
490067	2149397	0.765935257
490167	2149397	0.759592561
490267	2149397	0.753667808
491567	2149397	0.705207858
491667	2149397	0.703115423
491767	2149397	0.701197769
491867	2149397	0.699446512
491967	2149397	0.697853885
492067	2149397	0.696412682
492167	2149397	0.695116208
492267	2149397	0.693958234
492367	2149397	0.692932952
492467	2149397	0.692034943
492567	2149397	0.691259137
492667	2149397	0.690600788
492767	2149397	0.690055442
492867	2149397	0.689618917
492967	2149397	0.689287278
493067	2149397	0.689056815
493167	2149397	0.68892403
493267	2149397	0.688885616
493367	2149397	0.688938447
493467	2149397	0.68907956
493567	2149397	0.689306145
493667	2149397	0.689615535
493767	2149397	0.690005195
493867	2149397	0.690472711
493967	2149397	0.691015788
494067	2149397	0.691632233
494167	2149397	0.692319958
494267	2149397	0.693076966
494367	2149397	0.693901349
494467	2149397	0.694791282
494567	2149397	0.695745017
494667	2149397	0.696760881
494767	2149397	0.697837267
494867	2149397	0.698972637
494967	2149397	0.700165511
495067	2149397	0.701414468
495167	2149397	0.702718144
495267	2149397	0.704075224
495367	2149397	0.705484445
495467	2149397	0.706944589
495567	2149397	0.708454483
495667	2149397	0.710012995
495767	2149397	0.711619036
495867	2149397	0.713271552
495967	2149397	0.714969527
496067	2149397	0.716711979
496167	2149397	0.718497959
478067	2149497	0.712191483
478167	2149497	0.708300963
478267	2149497	0.704391733
478367	2149497	0.700462276
478467	2149497	0.696511061
478567	2149497	0.692536555
478667	2149497	0.688537241
478767	2149497	0.684511644
478867	2149497	0.68045836
478967	2149497	0.676376094
479067	2149497	0.672263709
479167	2149497	0.66812028
479267	2149497	0.663945177
479367	2149497	0.659738157
479467	2149497	0.655499489
479567	2149497	0.651230117
479667	2149497	0.646931882
