x	y	error_coe_com_dur
479867	2150097	0.13677039
479967	2150097	0.136013307
480067	2150097	0.135271826
480167	2150097	0.134553729
480267	2150097	0.133871754
480367	2150097	0.133247132
480467	2150097	0.132715917
480567	2150097	0.132339687
480667	2150097	0.13221984
480767	2150097	0.132500487
480867	2150097	0.133318214
480967	2150097	0.134698802
481067	2150097	0.136535632
481167	2150097	0.138686906
481267	2150097	0.141049262
481367	2150097	0.14356718
481467	2150097	0.146221091
481567	2150097	0.149017229
481667	2150097	0.151982459
481767	2150097	0.155162491
481867	2150097	0.158621526
481967	2150097	0.162441193
482067	2150097	0.166715456
482167	2150097	0.171534549
482267	2150097	0.176931028
482367	2150097	0.18249008
482467	2150097	0.184215549
482567	2150097	0.183029597
482667	2150097	0.181957248
482767	2150097	0.18103462
482867	2150097	0.179903058
482967	2150097	0.177878574
483067	2150097	0.17361201
483167	2150097	0.165175169
483267	2150097	0.152285576
483367	2150097	0.136502803
483467	2150097	0.11894997
483567	2150097	0.100183852
483667	2150097	0.080746055
483767	2150097	0.061637791
483867	2150097	0.044700373
483967	2150097	0.032310662
484067	2150097	0.02554254
484167	2150097	0.022545553
484267	2150097	0.020104885
484367	2150097	0.016132585
484467	2150097	0.010272262
484567	2150097	0.003504934
484667	2150097	0.001394437
484767	2150097	0.009993101
484867	2150097	0.020582622
484967	2150097	0.031678253
485067	2150097	0.04287
485167	2150097	0.053816181
485267	2150097	0.064225863
485367	2150097	0.073875855
485467	2150097	0.082616221
485567	2150097	0.090367051
485667	2150097	0.097109961
485767	2150097	0.102876235
485867	2150097	0.107733258
485967	2150097	0.111771041
486067	2150097	0.115090412
486167	2150097	0.117793798
486267	2150097	0.119978843
486367	2150097	0.121734517
486467	2150097	0.123139175
486567	2150097	0.124259936
486667	2150097	0.125152865
486767	2150097	0.125863572
486867	2150097	0.126427935
486967	2150097	0.126872779
487067	2150097	0.127216393
487167	2150097	0.127468846
487267	2150097	0.127632089
487367	2150097	0.127699953
487467	2150097	0.127658267
487567	2150097	0.127485548
487667	2150097	0.127154919
487767	2150097	0.126637933
487867	2150097	0.125910434
487967	2150097	0.12495923
488067	2150097	0.123787006
488167	2150097	0.12241302
488267	2150097	0.120869274
488367	2150097	0.119194287
488467	2150097	0.117427241
488567	2150097	0.115604051
488667	2150097	0.113755513
488767	2150097	0.111906926
488867	2150097	0.110078494
488967	2150097	0.108286045
489067	2150097	0.106541784
489167	2150097	0.104854974
489267	2150097	0.103232503
489367	2150097	0.101679343
489467	2150097	0.100198921
489567	2150097	0.098793403
489667	2150097	0.097463938
489767	2150097	0.096210844
489867	2150097	0.095033769
489967	2150097	0.093931823
490067	2150097	0.092903689
490167	2150097	0.091947715
490267	2150097	0.091061999
492067	2150097	0.084631666
492167	2150097	0.084676992
492267	2150097	0.084753989
492367	2150097	0.084861437
492467	2150097	0.08499818
492567	2150097	0.085163116
492667	2150097	0.0853552
492767	2150097	0.085573435
492867	2150097	0.085816873
492967	2150097	0.086084609
493067	2150097	0.086375781
493167	2150097	0.086689563
493267	2150097	0.08702517
493367	2150097	0.087381848
493467	2150097	0.087758876
493567	2150097	0.088155563
493667	2150097	0.088571248
493767	2150097	0.089005294
493867	2150097	0.089457093
493967	2150097	0.089926057
494067	2150097	0.090411624
494167	2150097	0.090913252
494267	2150097	0.09143042
494367	2150097	0.091962626
494467	2150097	0.092509386
494567	2150097	0.093070235
494667	2150097	0.093644725
494767	2150097	0.094232421
494867	2150097	0.094832907
494967	2150097	0.095445781
495067	2150097	0.096070653
495167	2150097	0.09670715
495267	2150097	0.097354909
495367	2150097	0.098013581
495467	2150097	0.098682829
495567	2150097	0.099362326
495667	2150097	0.10005176
495767	2150097	0.100750825
495867	2150097	0.101459229
495967	2150097	0.102176688
496067	2150097	0.102902928
496167	2150097	0.103637685
496267	2150097	0.104380704
477967	2150197	0.153011081
478067	2150197	0.152200982
478167	2150197	0.151395784
478267	2150197	0.150595597
478367	2150197	0.149800537
478467	2150197	0.149010731
478567	2150197	0.148226322
478667	2150197	0.147447471
478767	2150197	0.146674366
478867	2150197	0.14590723
478967	2150197	0.145146338
479067	2150197	0.144392036
479167	2150197	0.143644764
479267	2150197	0.142905098
479367	2150197	0.142173805
479467	2150197	0.141451916
479567	2150197	0.14074084
479667	2150197	0.140042527
479767	2150197	0.139359708
479867	2150197	0.138696252
479967	2150197	0.138057711
480067	2150197	0.137452164
480167	2150197	0.136891512
480267	2150197	0.136393523
480367	2150197	0.135984933
480467	2150197	0.135705906
480567	2150197	0.135615257
480667	2150197	0.135792951
480767	2150197	0.136330784
480867	2150197	0.137301817
480967	2150197	0.138722034
481067	2150197	0.140543869
481167	2150197	0.142690346
481267	2150197	0.145092364
481367	2150197	0.147705228
481467	2150197	0.150509946
481567	2150197	0.15350982
481667	2150197	0.156727201
481767	2150197	0.160201314
481867	2150197	0.16398645
481967	2150197	0.16814909
482067	2150197	0.172761675
482167	2150197	0.177888097
482267	2150197	0.183538957
482367	2150197	0.189320556
482467	2150197	0.191066097
482567	2150197	0.18979353
482667	2150197	0.188678274
482767	2150197	0.18783706
482867	2150197	0.187096184
482967	2150197	0.186102753
483067	2150197	0.183716709
483167	2150197	0.175152578
483267	2150197	0.159836579
483367	2150197	0.142611899
483467	2150197	0.124633828
483567	2150197	0.10629658
483667	2150197	0.088094656
483767	2150197	0.070852364
483867	2150197	0.055742015
483967	2150197	0.043912401
484067	2150197	0.035716939
484167	2150197	0.030255151
484267	2150197	0.025924756
484367	2150197	0.021410316
484467	2150197	0.016194659
484567	2150197	0.01070731
484667	2150197	0.009981572
484767	2150197	0.019739845
484867	2150197	0.031149836
484967	2150197	0.04275244
485067	2150197	0.054211068
485167	2150197	0.065247666
485267	2150197	0.07560767
485367	2150197	0.085082628
485467	2150197	0.093528205
485567	2150197	0.100871429
485667	2150197	0.107107517
485767	2150197	0.112288328
485867	2150197	0.116505936
485967	2150197	0.119875378
486067	2150197	0.122519739
486167	2150197	0.124559214
486267	2150197	0.126104243
486367	2150197	0.127252017
486467	2150197	0.128085328
486567	2150197	0.128672841
486667	2150197	0.129070104
486767	2150197	0.129320828
486867	2150197	0.12945816
486967	2150197	0.129505796
487067	2150197	0.129478887
487167	2150197	0.129384715
487267	2150197	0.129223218
487367	2150197	0.128987479
487467	2150197	0.128664395
487567	2150197	0.128235838
487667	2150197	0.127680663
487767	2150197	0.126977777
487867	2150197	0.1261101
487967	2150197	0.125068572
488067	2150197	0.123854927
488167	2150197	0.122482119
488267	2150197	0.120972289
488367	2150197	0.119353204
488467	2150197	0.117654522
488567	2150197	0.115904856
488667	2150197	0.114129986
488767	2150197	0.112352065
488867	2150197	0.110589505
488967	2150197	0.108857236
489067	2150197	0.10716713
489167	2150197	0.10552845
489267	2150197	0.103948277
489367	2150197	0.102431882
489467	2150197	0.100983042
489567	2150197	0.099604303
489667	2150197	0.098297195
489767	2150197	0.097062418
489867	2150197	0.095899992
489967	2150197	0.094809384
490067	2150197	0.093789618
490167	2150197	0.092839368
490267	2150197	0.091957035
490367	2150197	0.091140816
492067	2150197	0.085411467
492167	2150197	0.085447528
492267	2150197	0.08551529
492367	2150197	0.085613549
492467	2150197	0.085741162
492567	2150197	0.085897039
492667	2150197	0.086080141
492767	2150197	0.086289479
492867	2150197	0.08652411
492967	2150197	0.086783134
493067	2150197	0.08706569
493167	2150197	0.087370958
493267	2150197	0.087698152
493367	2150197	0.08804652
493467	2150197	0.088415343
493567	2150197	0.08880393
493667	2150197	0.089211619
493767	2150197	0.089637776
493867	2150197	0.090081791
493967	2150197	0.090543078
494067	2150197	0.091021073
494167	2150197	0.091515234
494267	2150197	0.092025039
494367	2150197	0.092549988
494467	2150197	0.093089594
494567	2150197	0.093643394
494667	2150197	0.094210936
494767	2150197	0.094791788
494867	2150197	0.095385532
494967	2150197	0.095991765
495067	2150197	0.096610097
495167	2150197	0.097240153
495267	2150197	0.097881571
495367	2150197	0.098534
495467	2150197	0.099197102
495567	2150197	0.099870551
495667	2150197	0.100554032
495767	2150197	0.101247239
495867	2150197	0.101949879
495967	2150197	0.102661666
496067	2150197	0.103382327
496167	2150197	0.104111595
496267	2150197	0.104849214
477967	2150297	0.153958011
478067	2150297	0.153175952
478167	2150297	0.152400326
478267	2150297	0.151631375
478367	2150297	0.150869363
478467	2150297	0.150114588
478567	2150297	0.149367384
478667	2150297	0.148628133
478767	2150297	0.147897278
478867	2150297	0.14717534
478967	2150297	0.14646294
479067	2150297	0.145760828
479167	2150297	0.14506993
479267	2150297	0.144391394
479367	2150297	0.143726673
479467	2150297	0.143077629
479567	2150297	0.142446674
479667	2150297	0.141836982
479767	2150297	0.141252769
479867	2150297	0.140699716
479967	2150297	0.140185552
480067	2150297	0.139720906
480167	2150297	0.139320513
480267	2150297	0.139004878
480367	2150297	0.138802421
480467	2150297	0.138751812
480567	2150297	0.13890339
480667	2150297	0.139317124
480767	2150297	0.14005357
480867	2150297	0.141157249
480967	2150297	0.142640618
481067	2150297	0.144481861
481167	2150297	0.146638997
481267	2150297	0.149068665
481367	2150297	0.151738703
481467	2150297	0.154632895
481567	2150297	0.157751026
481667	2150297	0.161107012
481767	2150297	0.164726049
481867	2150297	0.1686402
481967	2150297	0.17288023
482067	2150297	0.177458097
482167	2150297	0.182323664
482267	2150297	0.187238607
482367	2150297	0.191419007
482467	2150297	0.193488823
482567	2150297	0.193629144
482667	2150297	0.193135695
482767	2150297	0.192579747
482867	2150297	0.192075467
482967	2150297	0.191578054
483067	2150297	0.190901317
483167	2150297	0.182671214
483267	2150297	0.165647285
483367	2150297	0.148286869
483467	2150297	0.130824228
483567	2150297	0.113499643
483667	2150297	0.096725484
483767	2150297	0.0811132
483867	2150297	0.067392385
483967	2150297	0.056166213
484067	2150297	0.047582091
484167	2150297	0.041192008
484267	2150297	0.036199279
484367	2150297	0.031928817
484467	2150297	0.028259641
484567	2150297	0.026131685
484667	2150297	0.028101215
484767	2150297	0.035399254
484867	2150297	0.045567173
484967	2150297	0.056677681
485067	2150297	0.067884804
485167	2150297	0.078713744
485267	2150297	0.088822495
485367	2150297	0.097954726
485467	2150297	0.105940572
485567	2150297	0.11270188
485667	2150297	0.118247582
485767	2150297	0.122656996
485867	2150297	0.126055806
485967	2150297	0.128591692
486067	2150297	0.130414811
486167	2150297	0.131665039
486267	2150297	0.132465323
486367	2150297	0.132919427
486467	2150297	0.133112293
486567	2150297	0.133111722
486667	2150297	0.132970496
486767	2150297	0.132728499
486867	2150297	0.132414593
486967	2150297	0.132048179
487067	2150297	0.131640448
487167	2150297	0.13119537
487267	2150297	0.130710521
487367	2150297	0.130177878
487467	2150297	0.129584766
487567	2150297	0.128915145
487667	2150297	0.128151416
487767	2150297	0.127276783
487867	2150297	0.126277947
487967	2150297	0.125147638
488067	2150297	0.123886276
488167	2150297	0.122502259
488267	2150297	0.121010818
488367	2150297	0.119431882
488467	2150297	0.117787662
488567	2150297	0.11610053
488667	2150297	0.114391501
488767	2150297	0.112679358
488867	2150297	0.110980275
488967	2150297	0.109307798
489067	2150297	0.107673011
489167	2150297	0.106084796
489267	2150297	0.104550119
489367	2150297	0.103074309
489467	2150297	0.101661308
489567	2150297	0.100313892
489667	2150297	0.099033866
489767	2150297	0.097822221
489867	2150297	0.09667928
489967	2150297	0.095604814
490067	2150297	0.094598146
490167	2150297	0.09365824
490267	2150297	0.092783774
490367	2150297	0.091973206
491067	2150297	0.087934576
491167	2150297	0.08756803
491267	2150297	0.087248346
491367	2150297	0.086973716
491467	2150297	0.086742389
492067	2150297	0.086173961
492167	2150297	0.086202214
492267	2150297	0.086262104
492367	2150297	0.086352449
492467	2150297	0.086472125
492567	2150297	0.086620058
492667	2150297	0.086795224
492767	2150297	0.086996645
492867	2150297	0.087223388
492967	2150297	0.087474562
493067	2150297	0.087749314
493167	2150297	0.088046829
493267	2150297	0.088366327
493367	2150297	0.08870706
493467	2150297	0.089068313
493567	2150297	0.089449399
493667	2150297	0.089849659
493767	2150297	0.090268461
493867	2150297	0.090705196
493967	2150297	0.091159281
494067	2150297	0.091630153
494167	2150297	0.092117272
494267	2150297	0.092620119
494367	2150297	0.09313819
494467	2150297	0.093671004
494567	2150297	0.094218094
494667	2150297	0.094779013
494767	2150297	0.095353327
494867	2150297	0.095940619
494967	2150297	0.096540485
495067	2150297	0.097152537
495167	2150297	0.097776399
495267	2150297	0.098411708
495367	2150297	0.099058115
495467	2150297	0.09971528
495567	2150297	0.100382878
495667	2150297	0.101060593
495767	2150297	0.101748118
495867	2150297	0.102445161
495967	2150297	0.103151434
496067	2150297	0.103866664
496167	2150297	0.104590584
496267	2150297	0.105322937
477967	2150397	0.15492212
478067	2150397	0.154168979
478167	2150397	0.153423888
478267	2150397	0.152687228
478367	2150397	0.151959424
478467	2150397	0.151240951
478567	2150397	0.150532349
478667	2150397	0.149834234
478767	2150397	0.149147317
478867	2150397	0.148472428
478967	2150397	0.147810547
479067	2150397	0.147162845
479167	2150397	0.146530732
479267	2150397	0.145915932
479367	2150397	0.145320572
479467	2150397	0.144747309
479567	2150397	0.144199493
479667	2150397	0.143681397
479767	2150397	0.14319852
479867	2150397	0.142758004
479967	2150397	0.142369197
480067	2150397	0.142044392
480167	2150397	0.141799788
480267	2150397	0.14165664
480367	2150397	0.141642453
480467	2150397	0.141791805
480567	2150397	0.142145908
480667	2150397	0.142749623
480767	2150397	0.143644914
480867	2150397	0.144861789
480967	2150397	0.146410886
481067	2150397	0.148282638
481167	2150397	0.150453845
481267	2150397	0.152897473
481367	2150397	0.155590744
481467	2150397	0.158519464
481567	2150397	0.16167893
481667	2150397	0.165072388
481767	2150397	0.168707312
481867	2150397	0.172588651
481967	2150397	0.17670652
482067	2150397	0.181012697
482167	2150397	0.185374837
482267	2150397	0.189495981
482367	2150397	0.192849706
482467	2150397	0.194908587
482567	2150397	0.195694221
482667	2150397	0.19568511
482767	2150397	0.195255952
482867	2150397	0.194490488
482967	2150397	0.193109174
483067	2150397	0.189897897
483167	2150397	0.181651301
483267	2150397	0.168131479
483367	2150397	0.152659504
483467	2150397	0.136717417
483567	2150397	0.120916296
483667	2150397	0.10573526
483767	2150397	0.091678494
483867	2150397	0.07924671
483967	2150397	0.068813911
484067	2150397	0.060489986
484167	2150397	0.054086011
484267	2150397	0.049250445
484367	2150397	0.045725746
484467	2150397	0.043623759
484567	2150397	0.043625383
484667	2150397	0.046761339
484767	2150397	0.053339185
484867	2150397	0.062417596
484967	2150397	0.072767824
485067	2150397	0.083483782
485167	2150397	0.093939549
485267	2150397	0.103673506
485367	2150397	0.112344604
485467	2150397	0.119732714
485567	2150397	0.125746128
485667	2150397	0.130413605
485767	2150397	0.133856166
485867	2150397	0.136248181
485967	2150397	0.13778109
486067	2150397	0.138637866
486167	2150397	0.138979314
486267	2150397	0.138939268
486367	2150397	0.138625059
486467	2150397	0.138120404
486567	2150397	0.137489047
486667	2150397	0.136778259
486767	2150397	0.136021873
486867	2150397	0.135242748
486967	2150397	0.134454715
487067	2150397	0.133664086
487167	2150397	0.132870855
487267	2150397	0.132069696
487367	2150397	0.131250909
487467	2150397	0.130401442
487567	2150397	0.129506122
487667	2150397	0.128549176
487767	2150397	0.127516008
487867	2150397	0.126395069
487967	2150397	0.125179506
488067	2150397	0.123868213
488167	2150397	0.122466029
488267	2150397	0.120983051
488367	2150397	0.119433306
488467	2150397	0.117833143
488567	2150397	0.116199707
488667	2150397	0.11454973
488767	2150397	0.1128987
488867	2150397	0.111260403
488967	2150397	0.109646727
489067	2150397	0.108067671
489167	2150397	0.10653145
489267	2150397	0.105044668
489367	2150397	0.103612499
489467	2150397	0.10223888
489567	2150397	0.100926679
489667	2150397	0.09967786
489767	2150397	0.098493619
489867	2150397	0.097374509
489967	2150397	0.096320547
490067	2150397	0.095331308
490167	2150397	0.094406009
490267	2150397	0.093543576
490367	2150397	0.092742704
490467	2150397	0.092001918
490967	2150397	0.089140298
491067	2150397	0.088723983
491167	2150397	0.08835549
491267	2150397	0.08803307
491367	2150397	0.087755018
491467	2150397	0.087519676
491567	2150397	0.087325438
491667	2150397	0.087170756
491767	2150397	0.08705414
491967	2150397	0.086929431
492067	2150397	0.086918648
492167	2150397	0.08694055
492267	2150397	0.08699393
492367	2150397	0.087077638
492467	2150397	0.087190574
492567	2150397	0.087331686
492667	2150397	0.087499969
492767	2150397	0.087694461
492867	2150397	0.087914245
492967	2150397	0.088158442
493067	2150397	0.08842621
493167	2150397	0.088716744
493267	2150397	0.089029273
493367	2150397	0.089363056
493467	2150397	0.089717386
493567	2150397	0.09009158
493667	2150397	0.090484985
493767	2150397	0.090896974
493867	2150397	0.091326943
493967	2150397	0.091774311
494067	2150397	0.09223852
494167	2150397	0.092719033
494267	2150397	0.09321533
494367	2150397	0.093726914
494467	2150397	0.094253303
494567	2150397	0.094794034
494667	2150397	0.09534866
494767	2150397	0.095916749
494867	2150397	0.096497885
494967	2150397	0.097091666
495067	2150397	0.097697704
495167	2150397	0.098315624
495267	2150397	0.098945064
495367	2150397	0.099585675
495467	2150397	0.100237119
495567	2150397	0.100899069
495667	2150397	0.10157121
495767	2150397	0.102253236
495867	2150397	0.102944853
495967	2150397	0.103645776
496067	2150397	0.104355729
496167	2150397	0.105074446
496267	2150397	0.105801669
477967	2150497	0.155901059
478067	2150497	0.155177519
478167	2150497	0.154463704
478267	2150497	0.153760141
478367	2150497	0.15306742
478467	2150497	0.1523862
478567	2150497	0.15171723
478667	2150497	0.151061364
478767	2150497	0.150419583
478867	2150497	0.149793029
478967	2150497	0.149183036
479067	2150497	0.14859118
479167	2150497	0.148019344
479267	2150497	0.147469792
479367	2150497	0.146945272
479467	2150497	0.146449152
479567	2150497	0.145985594
479667	2150497	0.145559778
479767	2150497	0.145178199
479867	2150497	0.144849044
479967	2150497	0.144582669
480067	2150497	0.144392184
480167	2150497	0.144294119
480267	2150497	0.144309101
480367	2150497	0.144462347
480467	2150497	0.144783635
480567	2150497	0.145306204
480667	2150497	0.146064058
480767	2150497	0.147087583
480867	2150497	0.148398429
480967	2150497	0.150005751
481067	2150497	0.15190582
481167	2150497	0.154085308
481267	2150497	0.156526517
481367	2150497	0.159212207
481467	2150497	0.162128522
481567	2150497	0.165265557
481667	2150497	0.168615621
481767	2150497	0.17216899
481867	2150497	0.175906381
481967	2150497	0.179786445
482067	2150497	0.183725909
482167	2150497	0.187571455
482267	2150497	0.191074208
482367	2150497	0.193912071
482467	2150497	0.195823316
482567	2150497	0.196771571
482667	2150497	0.196910137
482767	2150497	0.196372495
482867	2150497	0.195094344
482967	2150497	0.192661307
483067	2150497	0.188125589
483167	2150497	0.180306526
483267	2150497	0.169193371
483367	2150497	0.156068599
483467	2150497	0.142128622
483567	2150497	0.128142926
483667	2150497	0.114664516
483767	2150497	0.102161901
483867	2150497	0.09103622
483967	2150497	0.081576609
484067	2150497	0.073911092
484167	2150497	0.068009594
484267	2150497	0.063766549
484367	2150497	0.061139896
484467	2150497	0.060283748
484567	2150497	0.061578858
484667	2150497	0.065430709
484767	2150497	0.071869028
484867	2150497	0.08037881
484967	2150497	0.090164525
485067	2150497	0.1004436
485167	2150497	0.110541925
485267	2150497	0.119896056
485367	2150497	0.128062905
485467	2150497	0.134753188
485567	2150497	0.139860023
485667	2150497	0.143450348
485767	2150497	0.145714798
485867	2150497	0.146901144
485967	2150497	0.147259524
486067	2150497	0.147011029
486167	2150497	0.146336293
486267	2150497	0.145375849
486367	2150497	0.144235532
486467	2150497	0.142993072
486567	2150497	0.141704149
486667	2150497	0.140407365
486767	2150497	0.139128108
486867	2150497	0.137881477
486967	2150497	0.136674465
487067	2150497	0.135507606
487167	2150497	0.134376243
487267	2150497	0.133271578
487367	2150497	0.132181629
487467	2150497	0.131092205
487567	2150497	0.129987984
487667	2150497	0.12885374
487767	2150497	0.127675665
487867	2150497	0.126442681
487967	2150497	0.125147535
488067	2150497	0.123787484
488167	2150497	0.122364427
488267	2150497	0.120884465
488367	2150497	0.119357037
488467	2150497	0.117793816
488567	2150497	0.116207603
488667	2150497	0.11461138
488767	2150497	0.113017582
488867	2150497	0.111437628
488967	2150497	0.10988165
489067	2150497	0.108358394
489167	2150497	0.106875223
489267	2150497	0.10543819
489367	2150497	0.104052152
489467	2150497	0.102720892
489567	2150497	0.101447252
489667	2150497	0.100233251
489767	2150497	0.099080203
489867	2150497	0.097988821
489967	2150497	0.096959313
490067	2150497	0.095991457
490167	2150497	0.095084684
490267	2150497	0.094238136
490367	2150497	0.093450725
490467	2150497	0.09272118
490567	2150497	0.092048093
490667	2150497	0.091429952
490767	2150497	0.090865172
490867	2150497	0.090352124
490967	2150497	0.089889153
491067	2150497	0.089474601
491167	2150497	0.089106817
491267	2150497	0.088784171
491367	2150497	0.088505066
491467	2150497	0.088267941
491567	2150497	0.088071277
491667	2150497	0.087913604
491767	2150497	0.087793501
491867	2150497	0.087709598
491967	2150497	0.087660576
492067	2150497	0.08764517
492167	2150497	0.087662162
492267	2150497	0.087710388
492367	2150497	0.087788731
492467	2150497	0.08789612
492567	2150497	0.088031532
492667	2150497	0.088193985
492767	2150497	0.08838254
492867	2150497	0.088596296
492967	2150497	0.088834392
493067	2150497	0.089096002
493167	2150497	0.089380332
493267	2150497	0.089686625
493367	2150497	0.09001415
493467	2150497	0.090362208
493567	2150497	0.090730126
493667	2150497	0.091117259
493767	2150497	0.091522986
493867	2150497	0.091946708
493967	2150497	0.092387852
494067	2150497	0.092845863
494167	2150497	0.093320208
494267	2150497	0.093810375
494367	2150497	0.094315866
494467	2150497	0.094836206
494567	2150497	0.095370933
494667	2150497	0.095919602
494767	2150497	0.096481786
494867	2150497	0.097057069
494967	2150497	0.097645052
495067	2150497	0.098245348
495167	2150497	0.098857584
495267	2150497	0.0994814
495367	2150497	0.100116448
495467	2150497	0.100762389
495567	2150497	0.1014189
495667	2150497	0.102085664
495767	2150497	0.102762378
495867	2150497	0.103448747
495967	2150497	0.104144486
496067	2150497	0.104849321
496167	2150497	0.105562985
477967	2150597	0.156892389
478067	2150597	0.156198925
478167	2150597	0.155516896
478267	2150597	0.154846976
478367	2150597	0.154189919
478467	2150597	0.15354657
478567	2150597	0.152917882
478667	2150597	0.152304945
478767	2150597	0.151709002
478867	2150597	0.151131492
478967	2150597	0.150574086
479067	2150597	0.150038741
479167	2150597	0.149527768
479267	2150597	0.149043913
479367	2150597	0.148590466
479467	2150597	0.14817139
479567	2150597	0.147791493
479667	2150597	0.14745664
479767	2150597	0.147174008
479867	2150597	0.146952409
479967	2150597	0.14680266
480067	2150597	0.146737994
480167	2150597	0.146774466
480267	2150597	0.146931271
480367	2150597	0.147230801
480467	2150597	0.147698215
480567	2150597	0.148360243
480667	2150597	0.149243059
480767	2150597	0.150369363
480867	2150597	0.151755357
480967	2150597	0.153408638
481067	2150597	0.155327933
481167	2150597	0.157504744
481267	2150597	0.159926116
481367	2150597	0.162577316
481467	2150597	0.165443437
481567	2150597	0.168509363
481667	2150597	0.171757829
481767	2150597	0.17516528
481867	2150597	0.178695118
481967	2150597	0.182287842
482067	2150597	0.185848362
482167	2150597	0.189233848
482267	2150597	0.192252739
482367	2150597	0.19469347
482467	2150597	0.196388503
482567	2150597	0.197268787
482667	2150597	0.197340988
482767	2150597	0.196591168
482867	2150597	0.194876713
482967	2150597	0.191847343
483067	2150597	0.186960383
483167	2150597	0.179750157
483267	2150597	0.170277131
483367	2150597	0.159169339
483467	2150597	0.147213288
483567	2150597	0.13508396
483667	2150597	0.12332008
483767	2150597	0.112362041
483867	2150597	0.102566605
483967	2150597	0.094196303
484067	2150597	0.087408158
484167	2150597	0.082267775
484267	2150597	0.078799233
484367	2150597	0.077055748
484467	2150597	0.077172697
484567	2150597	0.079351725
484667	2150597	0.083742776
484767	2150597	0.090277311
484867	2150597	0.098594681
484967	2150597	0.10811872
485067	2150597	0.11817995
485167	2150597	0.128090886
485267	2150597	0.137188797
485367	2150597	0.144898663
485467	2150597	0.150831778
485567	2150597	0.154868958
485667	2150597	0.157155558
485767	2150597	0.15800384
485867	2150597	0.15777304
485967	2150597	0.156788725
486067	2150597	0.155311227
486167	2150597	0.153534631
486267	2150597	0.15159781
486367	2150597	0.149597418
486467	2150597	0.147599031
486567	2150597	0.145645657
486667	2150597	0.143763921
486767	2150597	0.141968458
486867	2150597	0.140265018
486967	2150597	0.138652683
487067	2150597	0.137125463
487167	2150597	0.135673506
487267	2150597	0.134284075
487367	2150597	0.132942409
487467	2150597	0.131632572
487567	2150597	0.130338337
487667	2150597	0.129044137
487767	2150597	0.127736027
487867	2150597	0.126402607
487967	2150597	0.125035748
488067	2150597	0.123631045
488167	2150597	0.122187886
488267	2150597	0.120709153
488367	2150597	0.119200622
488467	2150597	0.117670189
488567	2150597	0.116127048
488667	2150597	0.114580947
488767	2150597	0.113041575
488867	2150597	0.111518118
488967	2150597	0.110018965
489067	2150597	0.108551546
489167	2150597	0.107122267
489267	2150597	0.105736516
489367	2150597	0.104398709
489467	2150597	0.103112367
489567	2150597	0.101880198
489667	2150597	0.100704193
489767	2150597	0.099585709
489867	2150597	0.098525556
489967	2150597	0.097524073
490067	2150597	0.096581202
490167	2150597	0.095696547
490267	2150597	0.094869437
490367	2150597	0.094098973
490467	2150597	0.093384073
490567	2150597	0.092723514
490667	2150597	0.092115961
490767	2150597	0.09156
490867	2150597	0.091054163
490967	2150597	0.090596946
491067	2150597	0.090186832
491167	2150597	0.089822301
491267	2150597	0.089501843
491367	2150597	0.089223969
491467	2150597	0.08898722
491567	2150597	0.088790169
491667	2150597	0.088631428
491767	2150597	0.08850965
491867	2150597	0.088423534
491967	2150597	0.088371822
492067	2150597	0.088353301
492167	2150597	0.088366806
492267	2150597	0.088411214
492367	2150597	0.088485448
492467	2150597	0.088588474
492567	2150597	0.088719299
492667	2150597	0.08887697
492767	2150597	0.089060573
492867	2150597	0.089269231
492967	2150597	0.089502102
493067	2150597	0.089758378
493167	2150597	0.090037284
493267	2150597	0.090338075
493367	2150597	0.090660036
493467	2150597	0.091002477
493567	2150597	0.091364739
493667	2150597	0.091746185
493767	2150597	0.092146203
493867	2150597	0.092564203
493967	2150597	0.092999619
494067	2150597	0.093451902
494167	2150597	0.093920526
494267	2150597	0.094404983
494367	2150597	0.094904783
494467	2150597	0.095419452
494567	2150597	0.095948535
494667	2150597	0.096491589
494767	2150597	0.097048191
494867	2150597	0.097617929
494967	2150597	0.098200405
495067	2150597	0.098795236
495167	2150597	0.099402051
495267	2150597	0.100020492
495367	2150597	0.100650212
495467	2150597	0.101290876
495567	2150597	0.101942159
495667	2150597	0.102603749
495767	2150597	0.103275341
495867	2150597	0.103956643
495967	2150597	0.104647371
496067	2150597	0.10534725
496167	2150597	0.106056015
477967	2150697	0.157893608
478067	2150697	0.157230484
478167	2150697	0.156580514
478267	2150697	0.155944519
478367	2150697	0.15532341
478467	2150697	0.154718211
478567	2150697	0.154130076
478667	2150697	0.153560313
478767	2150697	0.153010415
478867	2150697	0.152482094
478967	2150697	0.151977328
479067	2150697	0.151498413
479167	2150697	0.151048033
479267	2150697	0.150629344
479367	2150697	0.150246073
479467	2150697	0.149902647
479567	2150697	0.149604346
479667	2150697	0.149357484
479767	2150697	0.149169631
479867	2150697	0.14904985
479967	2150697	0.14900897
480067	2150697	0.149059842
480167	2150697	0.149217544
480267	2150697	0.149499449
480367	2150697	0.149925051
480467	2150697	0.150515393
480567	2150697	0.151291987
480667	2150697	0.152275199
480767	2150697	0.153482279
480867	2150697	0.154925458
480967	2150697	0.15661064
481067	2150697	0.15853713
481167	2150697	0.160698387
481267	2150697	0.163083398
481367	2150697	0.165678009
481467	2150697	0.168465562
481567	2150697	0.1714264
481667	2150697	0.174535941
481767	2150697	0.177761146
481867	2150697	0.181055316
481967	2150697	0.184351523
482067	2150697	0.187555951
