x	y	error_coe_com_sup
480867	2151597	0.485038591
480967	2151597	0.489483846
481067	2151597	0.493786228
481167	2151597	0.497849722
481267	2151597	0.501578244
481367	2151597	0.504874397
481467	2151597	0.507637459
481567	2151597	0.509761492
481667	2151597	0.511135948
481767	2151597	0.511657904
481867	2151597	0.511308008
481967	2151597	0.510888906
482067	2151597	0.522098637
482167	2151597	0.546141669
482267	2151597	0.569706421
482367	2151597	0.591483165
482467	2151597	0.611337594
482567	2151597	0.629413557
482667	2151597	0.645995155
482767	2151597	0.661390009
482867	2151597	0.675815342
482967	2151597	0.689320012
483067	2151597	0.701761604
483167	2151597	0.712835979
483267	2151597	0.722142745
483367	2151597	0.729265011
483467	2151597	0.733843095
483567	2151597	0.735627768
483667	2151597	0.734506842
483767	2151597	0.730506572
483867	2151597	0.723774495
483967	2151597	0.714552086
484067	2151597	0.703144785
484167	2151597	0.689894723
484267	2151597	0.675159004
484367	2151597	0.659294428
484467	2151597	0.642648309
484567	2151597	0.625554698
484667	2151597	0.60833575
484767	2151597	0.591309065
484867	2151597	0.574803026
484967	2151597	0.55918239
485067	2151597	0.544883565
485167	2151597	0.532448985
485267	2151597	0.522527098
485367	2151597	0.515777777
485467	2151597	0.512653391
485567	2151597	0.513176259
485667	2151597	0.516929953
485767	2151597	0.523276673
485867	2151597	0.531588427
485967	2151597	0.541357347
486067	2151597	0.552206587
486167	2151597	0.563861619
486267	2151597	0.576116346
486367	2151597	0.588805291
486467	2151597	0.601783217
486567	2151597	0.614910997
486667	2151597	0.628046527
486767	2151597	0.641040127
486867	2151597	0.653734509
486967	2151597	0.665969627
487067	2151597	0.677592474
487167	2151597	0.688470837
487267	2151597	0.698508439
487367	2151597	0.707657527
487467	2151597	0.715924888
487567	2151597	0.723369101
487667	2151597	0.730089869
487767	2151597	0.736212771
487867	2151597	0.741873512
487967	2151597	0.747204769
488067	2151597	0.752327042
488167	2151597	0.757343468
488267	2151597	0.7623378
488367	2151597	0.767374536
488467	2151597	0.772500327
488567	2151597	0.777746028
488667	2151597	0.783128954
488767	2151597	0.788655135
488867	2151597	0.794321405
488967	2151597	0.800117292
489067	2151597	0.806026696
489167	2151597	0.812029336
489267	2151597	0.818102012
489367	2151597	0.824219679
489467	2151597	0.83035636
489567	2151597	0.836485917
489667	2151597	0.842582689
489767	2151597	0.848622022
489867	2151597	0.854580687
489967	2151597	0.86043721
490067	2151597	0.866172114
490167	2151597	0.87176809
490267	2151597	0.877210092
490367	2151597	0.882485376
490467	2151597	0.887583492
490567	2151597	0.892496215
490667	2151597	0.897217458
490767	2151597	0.901743142
490867	2151597	0.906071048
490967	2151597	0.910200652
491067	2151597	0.914132954
491167	2151597	0.917870299
491267	2151597	0.921416202
491367	2151597	0.924775174
492367	2151597	0.949496179
492467	2151597	0.951241549
492567	2151597	0.952884272
492667	2151597	0.9544313
492767	2151597	0.955889363
492867	2151597	0.957264951
492967	2151597	0.958564306
493067	2151597	0.959793415
493167	2151597	0.960958003
493267	2151597	0.962063538
493367	2151597	0.96311523
493467	2151597	0.964118034
493567	2151597	0.965076657
493667	2151597	0.965995564
493767	2151597	0.966878986
493867	2151597	0.967730927
493967	2151597	0.968555172
494067	2151597	0.969355297
494167	2151597	0.970134676
494267	2151597	0.97089649
494367	2151597	0.971643738
494467	2151597	0.972379241
494567	2151597	0.973105652
494667	2151597	0.973825466
494767	2151597	0.974541022
494867	2151597	0.975254518
494967	2151597	0.975968009
495067	2151597	0.976683418
495167	2151597	0.977402542
495267	2151597	0.978127057
495367	2151597	0.978858522
495467	2151597	0.979598384
495567	2151597	0.980347985
495667	2151597	0.98110856
495767	2151597	0.981881249
495867	2151597	0.982667091
478067	2151697	0.499735593
478167	2151697	0.495899623
478267	2151697	0.492171333
478367	2151697	0.488563667
478467	2151697	0.485090823
478567	2151697	0.481768312
478667	2151697	0.478612983
478767	2151697	0.475643024
478867	2151697	0.472877917
478967	2151697	0.470338337
479067	2151697	0.468045976
479167	2151697	0.466023269
479267	2151697	0.464293011
479367	2151697	0.462877836
479467	2151697	0.461799537
479567	2151697	0.461078227
479667	2151697	0.460731323
479767	2151697	0.460772383
479867	2151697	0.461209834
479967	2151697	0.462045646
480067	2151697	0.463274076
480167	2151697	0.464880597
480267	2151697	0.466841171
480367	2151697	0.469122003
480467	2151697	0.47167988
480567	2151697	0.474463131
480667	2151697	0.477413082
480767	2151697	0.480465804
480867	2151697	0.483553754
480967	2151697	0.486606904
481067	2151697	0.48955296
481167	2151697	0.492316476
481267	2151697	0.494816949
481367	2151697	0.496966348
481467	2151697	0.498666896
481567	2151697	0.499810513
481667	2151697	0.500283126
481767	2151697	0.499985379
481867	2151697	0.498934043
481967	2151697	0.498132816
482067	2151697	0.508726792
482167	2151697	0.531816284
482267	2151697	0.554882296
482367	2151697	0.576422322
482467	2151697	0.596235667
482567	2151697	0.614368745
482667	2151697	0.630969266
482767	2151697	0.646205263
482867	2151697	0.660195032
482967	2151697	0.672957793
483067	2151697	0.684395761
483167	2151697	0.694308379
483267	2151697	0.702430664
483367	2151697	0.708483155
483467	2151697	0.712220788
483567	2151697	0.713470942
483667	2151697	0.712155623
483767	2151697	0.708297387
483867	2151697	0.702012143
483967	2151697	0.693493646
484067	2151697	0.68299457
484167	2151697	0.670808012
484267	2151697	0.657251849
484367	2151697	0.642656908
484467	2151697	0.627358815
484567	2151697	0.611692922
484667	2151697	0.595991971
484767	2151697	0.580587301
484867	2151697	0.565815463
484967	2151697	0.552031578
485067	2151697	0.539626546
485167	2151697	0.529036646
485267	2151697	0.520724229
485367	2151697	0.515108112
485467	2151697	0.512450961
485567	2151697	0.512764084
485667	2151697	0.51580433
485767	2151697	0.52116752
485867	2151697	0.528407531
485967	2151697	0.537117327
486067	2151697	0.546959831
486167	2151697	0.557666492
486267	2151697	0.56902267
486367	2151697	0.580850784
486467	2151697	0.592995715
486567	2151697	0.605313749
486667	2151697	0.617665216
486767	2151697	0.629910786
486867	2151697	0.641911441
486967	2151697	0.653532065
487067	2151697	0.66464831
487167	2151697	0.675155714
487267	2151697	0.684979244
487367	2151697	0.694080893
487467	2151697	0.702463096
487567	2151697	0.710166815
487667	2151697	0.717264689
487767	2151697	0.723851015
487867	2151697	0.730030853
487967	2151697	0.735910224
488067	2151697	0.741588563
488167	2151697	0.747153731
488267	2151697	0.752679353
488367	2151697	0.758223927
488467	2151697	0.763831179
488567	2151697	0.769531153
488667	2151697	0.775341726
488767	2151697	0.781270262
488867	2151697	0.787315297
488967	2151697	0.793468141
489067	2151697	0.799714367
489167	2151697	0.806035159
489267	2151697	0.812408517
489367	2151697	0.818810323
489467	2151697	0.825215274
489567	2151697	0.831597682
489667	2151697	0.837932168
489767	2151697	0.84419423
489867	2151697	0.85036072
489967	2151697	0.856410214
490067	2151697	0.8623233
490167	2151697	0.868082776
490267	2151697	0.873673776
490367	2151697	0.879083821
490467	2151697	0.88430282
490567	2151697	0.889323006
490667	2151697	0.89413884
490767	2151697	0.898746874
490867	2151697	0.903145594
490967	2151697	0.907335233
491067	2151697	0.911317592
491167	2151697	0.915095839
491267	2151697	0.918674322
492367	2151697	0.946778636
492467	2151697	0.948511704
492567	2151697	0.950141646
492667	2151697	0.95167571
492767	2151697	0.953120884
492867	2151697	0.954483887
492967	2151697	0.955771161
493067	2151697	0.956988863
493167	2151697	0.958142869
493267	2151697	0.959238773
493367	2151697	0.960281895
493467	2151697	0.961277284
493567	2151697	0.962229727
493667	2151697	0.963143757
493767	2151697	0.964023662
493867	2151697	0.964873494
493967	2151697	0.96569708
494067	2151697	0.966498029
494167	2151697	0.967279746
494267	2151697	0.968045438
494367	2151697	0.968798122
494467	2151697	0.969540639
494567	2151697	0.970275658
494667	2151697	0.971005688
494767	2151697	0.971733082
494867	2151697	0.972460047
494967	2151697	0.97318865
495067	2151697	0.973920825
495167	2151697	0.974658378
495267	2151697	0.975402995
495367	2151697	0.976156245
495467	2151697	0.976919585
495567	2151697	0.977694367
495667	2151697	0.978481837
495767	2151697	0.979283145
495867	2151697	0.980099342
478067	2151797	0.512284386
478167	2151797	0.508539874
478267	2151797	0.504892939
478367	2151797	0.501354622
478467	2151797	0.497936938
478567	2151797	0.494652881
478667	2151797	0.491516419
478767	2151797	0.48854245
478867	2151797	0.485746715
478967	2151797	0.483145662
479067	2151797	0.480756239
479167	2151797	0.478595608
479267	2151797	0.476680772
479367	2151797	0.475028088
479467	2151797	0.473652675
479567	2151797	0.472567716
479667	2151797	0.471783649
479767	2151797	0.471307303
479867	2151797	0.471141004
479967	2151797	0.471281725
480067	2151797	0.471720385
480167	2151797	0.472441386
480267	2151797	0.473422517
480367	2151797	0.474635292
480467	2151797	0.476045785
480567	2151797	0.4776159
480667	2151797	0.479304917
480767	2151797	0.481071017
480867	2151797	0.482872394
480967	2151797	0.484667516
481067	2151797	0.486414266
481167	2151797	0.48806804
481267	2151797	0.48957952
481367	2151797	0.490893766
481467	2151797	0.491953701
481567	2151797	0.492714092
481667	2151797	0.493180965
481767	2151797	0.49352193
481867	2151797	0.494404249
481967	2151797	0.497982596
482067	2151797	0.508407499
482167	2151797	0.525781
482267	2151797	0.545645852
482367	2151797	0.565415508
482467	2151797	0.584167525
482567	2151797	0.601599406
482667	2151797	0.61764432
482767	2151797	0.632319521
482867	2151797	0.645646131
482967	2151797	0.657602728
483067	2151797	0.6681055
483167	2151797	0.677011573
483267	2151797	0.684139778
483367	2151797	0.689300957
483467	2151797	0.692329648
483567	2151797	0.6931105
483667	2151797	0.691595486
483767	2151797	0.687810865
483867	2151797	0.681855207
483967	2151797	0.6738912
484067	2151797	0.664134348
484167	2151797	0.652841272
484267	2151797	0.640299475
484367	2151797	0.626819265
484467	2151797	0.612727415
484567	2151797	0.59836126
484667	2151797	0.584061992
484767	2151797	0.570167574
484867	2151797	0.557008255
484967	2151797	0.54490839
485067	2151797	0.534193625
485167	2151797	0.525194245
485267	2151797	0.518230402
485367	2151797	0.513570725
485467	2151797	0.511374078
485567	2151797	0.51164433
485667	2151797	0.514228164
485767	2151797	0.518858579
485867	2151797	0.525217769
485967	2151797	0.532989774
486067	2151797	0.541890058
486167	2151797	0.551674709
486267	2151797	0.562137503
486367	2151797	0.573101893
486467	2151797	0.584412193
486567	2151797	0.59592607
486667	2151797	0.607509245
486767	2151797	0.619032766
486867	2151797	0.630372961
486967	2151797	0.641413942
487067	2151797	0.652052265
487167	2151797	0.662202887
487267	2151797	0.671805178
487367	2151797	0.680827513
487467	2151797	0.689269153
487567	2151797	0.697158766
487667	2151797	0.704549775
487767	2151797	0.711513514
487867	2151797	0.718131517
487967	2151797	0.724488194
488067	2151797	0.730664764
488167	2151797	0.736734821
488267	2151797	0.74276154
488367	2151797	0.748796286
488467	2151797	0.75487829
488567	2151797	0.761035086
488667	2151797	0.767283413
488767	2151797	0.773630395
488867	2151797	0.780074847
488967	2151797	0.786608603
489067	2151797	0.793217822
489167	2151797	0.799884211
489267	2151797	0.806586173
489367	2151797	0.813299844
489467	2151797	0.820000029
489567	2151797	0.826661035
489667	2151797	0.833257389
489767	2151797	0.839764456
489867	2151797	0.846158957
489967	2151797	0.852419378
490067	2151797	0.858526293
490167	2151797	0.864462585
490267	2151797	0.870213596
490367	2151797	0.875767184
490467	2151797	0.881113724
490567	2151797	0.886246044
490667	2151797	0.891159315
490767	2151797	0.895850894
490867	2151797	0.900320151
490967	2151797	0.904568268
491067	2151797	0.908598025
491167	2151797	0.912413593
492367	2151797	0.94408577
492467	2151797	0.945801278
492567	2151797	0.94741341
492667	2151797	0.948929718
492767	2151797	0.950357456
492867	2151797	0.951703569
492967	2151797	0.952974695
493067	2151797	0.954177156
493167	2151797	0.955316971
493267	2151797	0.956399854
493367	2151797	0.957431224
493467	2151797	0.958416213
493567	2151797	0.959359678
493667	2151797	0.960266209
493767	2151797	0.96114014
493867	2151797	0.961985562
493967	2151797	0.962806331
494067	2151797	0.963606083
494167	2151797	0.96438824
494267	2151797	0.965156026
494367	2151797	0.965912472
494467	2151797	0.966660427
494567	2151797	0.96740257
494667	2151797	0.968141415
494767	2151797	0.968879322
494867	2151797	0.969618502
494967	2151797	0.970361029
495067	2151797	0.97110884
495167	2151797	0.971863748
495267	2151797	0.972627442
495367	2151797	0.973401497
495467	2151797	0.974187378
495567	2151797	0.974986442
495667	2151797	0.975799944
495767	2151797	0.97662904
478167	2151897	0.521367639
478267	2151897	0.517802138
478367	2151897	0.514332768
478467	2151897	0.510969343
478567	2151897	0.507722353
478667	2151897	0.50460292
478767	2151897	0.501622724
478867	2151897	0.498793886
478967	2151897	0.496128806
479067	2151897	0.493639946
479167	2151897	0.491339543
479267	2151897	0.489239255
479367	2151897	0.487349727
479467	2151897	0.485680095
479567	2151897	0.484237414
479667	2151897	0.483026055
479767	2151897	0.482047096
479867	2151897	0.481297756
479967	2151897	0.480770953
480067	2151897	0.480455065
480167	2151897	0.480333989
480267	2151897	0.480387595
480367	2151897	0.480592637
480467	2151897	0.480924135
480567	2151897	0.481357152
480667	2151897	0.481868771
480767	2151897	0.482439909
480867	2151897	0.483056514
480967	2151897	0.483709616
481067	2151897	0.484393921
481167	2151897	0.485105215
481267	2151897	0.485837904
481367	2151897	0.486585654
481467	2151897	0.487350374
481567	2151897	0.488168474
481667	2151897	0.489170924
481767	2151897	0.49070865
481867	2151897	0.493581492
481967	2151897	0.499251723
482067	2151897	0.509272081
482167	2151897	0.523567391
482267	2151897	0.540341139
482367	2151897	0.557818833
482467	2151897	0.57493797
482567	2151897	0.591161491
482667	2151897	0.606235588
482767	2151897	0.620041808
482867	2151897	0.632512178
482967	2151897	0.643580771
483067	2151897	0.653160098
483167	2151897	0.661136406
483267	2151897	0.667378704
483367	2151897	0.67175592
483467	2151897	0.674156636
483567	2151897	0.67450675
483667	2151897	0.672782066
483767	2151897	0.669014609
483867	2151897	0.663293092
483967	2151897	0.655759033
484067	2151897	0.646600544
484167	2151897	0.63604574
484267	2151897	0.624357229
484367	2151897	0.611828172
484467	2151897	0.598779003
484567	2151897	0.585552086
484667	2151897	0.572500642
484767	2151897	0.559970551
484867	2151897	0.548280563
484967	2151897	0.537712205
485067	2151897	0.528514984
485167	2151897	0.520917417
485267	2151897	0.515126996
485367	2151897	0.511310897
485467	2151897	0.509564903
485567	2151897	0.509888255
485667	2151897	0.51217986
485767	2151897	0.516258482
485867	2151897	0.521896349
485967	2151897	0.528851951
486067	2151897	0.536893043
486167	2151897	0.545808223
486267	2151897	0.555409766
486367	2151897	0.565531436
486467	2151897	0.576024271
486567	2151897	0.586752285
486667	2151897	0.597589183
486767	2151897	0.608416637
486867	2151897	0.61912433
486967	2151897	0.629611711
487067	2151897	0.639791103
487167	2151897	0.649591565
487267	2151897	0.658962652
487367	2151897	0.667877157
487467	2151897	0.676332055
487567	2151897	0.68434726
487667	2151897	0.691962293
487767	2151897	0.699231417
487867	2151897	0.706218041
487967	2151897	0.712989182
488067	2151897	0.719610631
488167	2151897	0.726143145
488267	2151897	0.732639797
488367	2151897	0.73914438
488467	2151897	0.745690713
488567	2151897	0.752302622
488667	2151897	0.758994411
488767	2151897	0.765771662
488867	2151897	0.772632225
488967	2151897	0.779567306
489067	2151897	0.786562601
489167	2151897	0.793599409
489267	2151897	0.800655709
489367	2151897	0.807707171
489467	2151897	0.814728093
489567	2151897	0.821692248
489667	2151897	0.82857364
489767	2151897	0.835347155
489867	2151897	0.841989117
489967	2151897	0.848477737
490067	2151897	0.854793457
490167	2151897	0.8609192
490267	2151897	0.866840524
490367	2151897	0.872545687
490467	2151897	0.878025638
490567	2151897	0.88327394
490667	2151897	0.888286637
490767	2151897	0.893062082
490867	2151897	0.897600724
490967	2151897	0.901904889
491067	2151897	0.905978538
492467	2151897	0.943108064
492567	2151897	0.944697259
492667	2151897	0.946190953
492767	2151897	0.947596662
492867	2151897	0.948921558
492967	2151897	0.950172464
493067	2151897	0.951355862
493167	2151897	0.952477902
493267	2151897	0.953544406
493367	2151897	0.954560881
493467	2151897	0.955532531
493567	2151897	0.95646427
493667	2151897	0.957360732
493767	2151897	0.958226286
493867	2151897	0.959065049
493967	2151897	0.959880898
494067	2151897	0.960677481
494167	2151897	0.961458231
494267	2151897	0.962226378
494367	2151897	0.962984954
494467	2151897	0.963736813
494567	2151897	0.964484633
494667	2151897	0.965230927
494767	2151897	0.965978054
494867	2151897	0.966728225
494967	2151897	0.967483511
495067	2151897	0.968245851
495167	2151897	0.969017055
495267	2151897	0.969798815
495367	2151897	0.970592707
495467	2151897	0.971400197
495567	2151897	0.972222647
495667	2151897	0.973061317
495767	2151897	0.973917367
478067	2151997	0.537942107
478167	2151997	0.534383381
478267	2151997	0.530900881
478367	2151997	0.527501815
478467	2151997	0.524193828
478567	2151997	0.520984957
478667	2151997	0.517883561
478767	2151997	0.514898221
478867	2151997	0.512037605
478967	2151997	0.509310292
479067	2151997	0.506724548
479167	2151997	0.504288051
479267	2151997	0.502007567
479367	2151997	0.49988857
479467	2151997	0.497934833
479567	2151997	0.496147981
479667	2151997	0.49452706
479767	2151997	0.493068148
479867	2151997	0.491764063
479967	2151997	0.49060425
480067	2151997	0.489574929
480167	2151997	0.488659596
480267	2151997	0.487839963
480367	2151997	0.48709743
480467	2151997	0.486415085
480567	2151997	0.48578019
480667	2151997	0.485186937
480767	2151997	0.484639091
480867	2151997	0.484151921
480967	2151997	0.483752651
481067	2151997	0.483478804
481167	2151997	0.483374443
481267	2151997	0.483485865
481367	2151997	0.48386058
481467	2151997	0.48455603
481567	2151997	0.485666421
481667	2151997	0.487376172
481767	2151997	0.490042191
481867	2151997	0.494273965
481967	2151997	0.500881978
482067	2151997	0.510488948
482167	2151997	0.522970249
482267	2151997	0.537433465
482367	2151997	0.552779281
482467	2151997	0.568130646
482567	2151997	0.582911703
482667	2151997	0.596774227
482767	2151997	0.609509729
482867	2151997	0.620983327
482967	2151997	0.631090748
483067	2151997	0.639734243
483167	2151997	0.646813313
483267	2151997	0.652226344
483367	2151997	0.655879118
483467	2151997	0.657696322
483567	2151997	0.657632772
483667	2151997	0.655682062
483767	2151997	0.651881526
483867	2151997	0.646313513
483967	2151997	0.639103821
484067	2151997	0.630418649
484167	2151997	0.62046163
484267	2151997	0.609472329
484367	2151997	0.597726943
484467	2151997	0.58554026
484567	2151997	0.573264562
484667	2151997	0.561276643
484767	2151997	0.549944519
484867	2151997	0.539581171
484967	2151997	0.530416013
485067	2151997	0.522607541
485167	2151997	0.516279096
485267	2151997	0.511541434
485367	2151997	0.508488333
485467	2151997	0.50717598
485567	2151997	0.507603218
485667	2151997	0.509704158
485767	2151997	0.513355694
485867	2151997	0.518395073
485967	2151997	0.524639951
486067	2151997	0.531905039
486167	2151997	0.540012844
486267	2151997	0.548798821
486367	2151997	0.558112535
486467	2151997	0.567816633
486567	2151997	0.577785062
486667	2151997	0.587901487
486767	2151997	0.598058497
486867	2151997	0.608157852
486967	2151997	0.61811176
487067	2151997	0.627844981
487167	2151997	0.637297318
487267	2151997	0.646425944
487367	2151997	0.65520699
487467	2151997	0.663635902
487567	2151997	0.671726344
487667	2151997	0.679507681
487767	2151997	0.687021389
487867	2151997	0.69431687
487967	2151997	0.701447204
488067	2151997	0.708465275
488167	2151997	0.715420567
488267	2151997	0.722356751
488367	2151997	0.729310075
488467	2151997	0.73630848
488567	2151997	0.743371305
488667	2151997	0.75050946
488767	2151997	0.757725935
488867	2151997	0.765016549
488967	2151997	0.772370846
489067	2151997	0.779773075
489167	2151997	0.787203216
489267	2151997	0.794637988
489367	2151997	0.802051848
489467	2151997	0.809417922
489567	2151997	0.816708876
489667	2151997	0.823897704
489767	2151997	0.830958415
489867	2151997	0.83786663
489967	2151997	0.844600054
490067	2151997	0.851138858
490167	2151997	0.857465933
490267	2151997	0.863567055
490367	2151997	0.869430942
490467	2151997	0.875049227
490567	2151997	0.88041636
490667	2151997	0.885529444
490767	2151997	0.890388024
490867	2151997	0.894993848
490967	2151997	0.8993506
491067	2151997	0.903463633
492467	2151997	0.94042943
492567	2151997	0.941990479
492667	2151997	0.94345665
492767	2151997	0.944835717
492867	2151997	0.946135067
492967	2151997	0.9473617
493067	2151997	0.948522247
493167	2151997	0.949622973
493267	2151997	0.950669794
493367	2151997	0.951668293
493467	2151997	0.952623731
493567	2151997	0.953541064
493667	2151997	0.954424958
493767	2151997	0.955279802
493867	2151997	0.956109729
493967	2151997	0.956918621
494067	2151997	0.95771013
494167	2151997	0.958487689
494267	2151997	0.95925452
494367	2151997	0.960013654
494467	2151997	0.960767935
494567	2151997	0.961520032
494667	2151997	0.962272453
494767	2151997	0.963027548
494867	2151997	0.963787519
494967	2151997	0.964554431
495067	2151997	0.965330217
495167	2151997	0.966116682
495267	2151997	0.966915515
495367	2151997	0.967728289
495467	2151997	0.968556468
495567	2151997	0.969401415
495667	2151997	0.97026439
495767	2151997	0.971146558
478067	2152097	0.55104975
478167	2152097	0.547587875
478267	2152097	0.544191454
478367	2152097	0.540865829
478467	2152097	0.537616539
478567	2152097	0.534449258
478667	2152097	0.531369701
478767	2152097	0.528383512
478867	2152097	0.525496109
478967	2152097	0.522712506
479067	2152097	0.520037089
479167	2152097	0.517473356
479267	2152097	0.515023625
479367	2152097	0.512688713
479467	2152097	0.510467591
479567	2152097	0.508357058
479667	2152097	0.506351443
479767	2152097	0.504442393
479867	2152097	0.5026188
479967	2152097	0.500866945
480067	2152097	0.499170942
480167	2152097	0.497513595
480267	2152097	0.495877763
480367	2152097	0.494248341
480467	2152097	0.492614925
480567	2152097	0.490975155
480667	2152097	0.489338599
480767	2152097	0.487730782
480867	2152097	0.486196636
480967	2152097	0.484802184
481067	2152097	0.48363302
481167	2152097	0.48278861
481267	2152097	0.482373233
481367	2152097	0.482487907
481467	2152097	0.48323112
481567	2152097	0.484716635
481667	2152097	0.48711052
481767	2152097	0.490675089
481867	2152097	0.495782709
481967	2152097	0.502837065
482067	2152097	0.512070808
482167	2152097	0.523336145
482267	2152097	0.53609989
482367	2152097	0.549654543
482467	2152097	0.563339087
482567	2152097	0.576639939
482667	2152097	0.589194129
482767	2152097	0.600753598
482867	2152097	0.611145288
482967	2152097	0.620239603
483067	2152097	0.627929856
483167	2152097	0.634121879
483267	2152097	0.638731703
483367	2152097	0.641688735
483467	2152097	0.642941808
483567	2152097	0.642465808
483667	2152097	0.64026716
483767	2152097	0.636387239
483867	2152097	0.630903525
483967	2152097	0.623928969
484067	2152097	0.615610575
484167	2152097	0.606128553
484267	2152097	0.595697715
484367	2152097	0.584572798
484467	2152097	0.573058412
484567	2152097	0.561519767
484667	2152097	0.550378109
484767	2152097	0.540060477
484867	2152097	0.530897917
484967	2152097	0.523052179
485067	2152097	0.516555774
485167	2152097	0.511409245
485267	2152097	0.507635287
485367	2152097	0.50527607
485467	2152097	0.504367321
485567	2152097	0.504914396
485667	2152097	0.506880006
485767	2152097	0.510184251
485867	2152097	0.514713295
485967	2152097	0.520331741
486067	2152097	0.526894545
486167	2152097	0.534256149
486267	2152097	0.542276244
486367	2152097	0.550822672
486467	2152097	0.55977239
486567	2152097	0.569011459
486667	2152097	0.578434768
486767	2152097	0.587946014
486867	2152097	0.597458175
486967	2152097	0.606894546
487067	2152097	0.616190194
487167	2152097	0.625293582
487267	2152097	0.634167987
487367	2152097	0.642792363
487467	2152097	0.651161335
487567	2152097	0.659284194
487667	2152097	0.667182909
487767	2152097	0.674889367
487867	2152097	0.682442157
487967	2152097	0.689883233
488067	2152097	0.697254792
488167	2152097	0.70459657
488267	2152097	0.711943707
488367	2152097	0.719325212
488467	2152097	0.726763003
488567	2152097	0.734271464
488667	2152097	0.741857413
488767	2152097	0.749520423
488867	2152097	0.757253381
488967	2152097	0.765043242
489067	2152097	0.772871894
489167	2152097	0.78071711
489267	2152097	0.788553519
489367	2152097	0.796353591
489467	2152097	0.804088581
489567	2152097	0.811729429
489667	2152097	0.819247585
489767	2152097	0.82661574
489867	2152097	0.833808455
489967	2152097	0.84080268
490067	2152097	0.847578142
490167	2152097	0.854117623
490267	2152097	0.860407113
490367	2152097	0.866435855
490467	2152097	0.872196294
490567	2152097	0.877683938
490667	2152097	0.882897152
490767	2152097	0.887836903
490867	2152097	0.892506473
490967	2152097	0.896911147
491067	2152097	0.901057902
492467	2152097	0.937762273
492567	2152097	0.939289912
492667	2152097	0.940723628
492767	2152097	0.942071444
492867	2152097	0.943340947
492967	2152097	0.944539301
493067	2152097	0.945673266
493167	2152097	0.946749209
493267	2152097	0.947773124
493367	2152097	0.948750651
493467	2152097	0.949687091
493567	2152097	0.950587428
493667	2152097	0.951456343
493767	2152097	0.952298235
493867	2152097	0.953117233
493967	2152097	0.953917216
494067	2152097	0.954701827
494167	2152097	0.955474484
494267	2152097	0.956238397
494367	2152097	0.956996581
494467	2152097	0.957751863
494567	2152097	0.958506898
494667	2152097	0.959264176
494767	2152097	0.960026032
494867	2152097	0.960794655
494967	2152097	0.961572098
495067	2152097	0.96236028
495167	2152097	0.963161
495267	2152097	0.963975935
495367	2152097	0.964806654
495467	2152097	0.965654615
495567	2152097	0.966521179
495667	2152097	0.967407603
478067	2152197	0.564342628
478167	2152197	0.560981945
478267	2152197	0.557676181
478367	2152197	0.554428881
478467	2152197	0.551243575
478567	2152197	0.548123695
478667	2152197	0.545072466
478767	2152197	0.542092783
478867	2152197	0.539187049
478967	2152197	0.536356991
479067	2152197	0.533603446
479167	2152197	0.530926121
479267	2152197	0.528323325
479367	2152197	0.525791696
479467	2152197	0.523325928
479567	2152197	0.520918521
479667	2152197	0.518559597
479767	2152197	0.516236819
479867	2152197	0.513935469
479967	2152197	0.511638776
480067	2152197	0.509328568
480167	2152197	0.50698638
480267	2152197	0.504595136
480367	2152197	0.502141552
480467	2152197	0.499619419
480567	2152197	0.497033863
480667	2152197	0.494406597
480767	2152197	0.491781918
480867	2152197	0.489232673
480967	2152197	0.48686457
481067	2152197	0.484816065
481167	2152197	0.483250543
481267	2152197	0.482339177
481367	2152197	0.482238533
481467	2152197	0.483074592
481567	2152197	0.48494671
481667	2152197	0.487954011
481767	2152197	0.492227064
481867	2152197	0.497932823
481967	2152197	0.50522442
482067	2152197	0.514141326
482167	2152197	0.524520496
482267	2152197	0.535993273
482367	2152197	0.548073612
482467	2152197	0.560269429
482567	2152197	0.572155797
482667	2152197	0.583398909
482767	2152197	0.59374879
482867	2152197	0.603020129
482967	2152197	0.611072701
483067	2152197	0.617796367
483167	2152197	0.623101943
483267	2152197	0.626917433
483367	2152197	0.629188287
483467	2152197	0.629880043
483567	2152197	0.628981812
483667	2152197	0.626509365
483767	2152197	0.622507068
483867	2152197	0.617048417
483967	2152197	0.610235404
484067	2152197	0.602197439
484167	2152197	0.593091018
484267	2152197	0.583102057
484367	2152197	0.572453944
484467	2152197	0.56142594
484567	2152197	0.550385819
484667	2152197	0.539823217
484767	2152197	0.5303063
484867	2152197	0.522254528
484967	2152197	0.51571855
485067	2152197	0.510516545
485167	2152197	0.506493931
485267	2152197	0.503601772
485367	2152197	0.501859065
485467	2152197	0.501302582
485567	2152197	0.501953603
485667	2152197	0.503801856
485767	2152197	0.506802064
485867	2152197	0.510878385
485967	2152197	0.515932659
486067	2152197	0.521853344
486167	2152197	0.528523214
486267	2152197	0.535825047
486367	2152197	0.543645297
486467	2152197	0.551876209
486567	2152197	0.560416929
486667	2152197	0.569174151
486767	2152197	0.578062663
486867	2152197	0.587006036
486967	2152197	0.595937537
487067	2152197	0.604801195
487167	2152197	0.613552868
487267	2152197	0.622161099
487367	2152197	0.630607515
487467	2152197	0.638886605
487567	2152197	0.647004778
487667	2152197	0.654978725
487767	2152197	0.662833217
487867	2152197	0.670598548
487967	2152197	0.678307863
488067	2152197	0.685994585
488167	2152197	0.693690136
488267	2152197	0.701422051
488367	2152197	0.70921256
488467	2152197	0.717077628
